bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
C5-etiquetas	0.429	2025	0	Bioengineering (Basel)	Weakly Supervised Gland Segmentation Based on Hierarchical Attention Fusion and Pixel Affinity Learning.	10.3390/bioengineering12090992		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.429	2025	4	Scientific Reports	A hybrid approach for enhancing pseudo-labeling in medical images through pseudo-label refinement	10.1038/s41598-025-19121-4		crossref	pseudo label refinement iterative self training detection
C5-etiquetas	0.429	2025	1	Electronics	Part-Attention-Based Pseudo-Label Refinement Reciprocal Compact Loss for Unsupervised Cattle Face Recognition	10.3390/electronics14122343		crossref	pseudo label refinement iterative self training detection
C5-etiquetas	0.429	2025	0	Optik	Ensemble knowledge distillation for collaborative pseudo-label refinement in unsupervised domain adaptation for person re-identification	10.1016/j.ijleo.2025.172303		crossref	pseudo label refinement iterative self training detection
C4-sesgo	0.429	2024	0	INTERNATIONAL JOURNAL OF COMPUTERS &amp; TECHNOLOGY	Positive-Unlabeled Learning Method for Positive Emotion Recognition Using EEG technology	10.24297/ijct.v24i.9650		crossref	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2024	100	IEEE Transactions on Neural Networks and Learning Systems	Deep Double Incomplete Multi-View Multi-Label Learning With Incomplete Labels and Missing Views	10.1109/tnnls.2023.3260349		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2024	16	Scientific Reports	Few-shot concealed object detection in sub-THz security images using improved pseudo-annotations	10.1038/s41598-024-53045-9		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2024	8	Pattern Recognition	Incomplete RGB-D salient object detection: Conceal, correlate and fuse	10.1016/j.patcog.2024.110700		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2024	12	Neurocomputing	Refining and reweighting pseudo labels for weakly supervised object detection	10.1016/j.neucom.2024.127387		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2024	12	IET Generation, Transmission &amp; Distribution	Electrical insulator defect detection with incomplete annotations and imbalanced samples	10.1049/gtd2.13107		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2024	1	Applied Intelligence	Gradient optimization for object detection in learning with noisy labels	10.1007/s10489-024-05357-6		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2024	0	Electronic Imaging	Multi-Modal Pedestrian Detection Via Dual-Regressor and Object-Based Training for One-Stage Object Detection Network	10.2352/ei.2024.36.17.avm-111		crossref	missing annotations object detection incomplete labels training
X-analogos	0.429	2024	1	Computers &amp; Industrial Engineering	Enhancing anomaly detection with adaptive node inspection in large-scale networks with binary sensors	10.1016/j.cie.2024.109928		crossref	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.429	2024	11	IEEE Transactions on Industrial Informatics	Combined Anomaly Aware Weakly Supervised Lightweight Model for Surface Defect Inspection	10.1109/tii.2023.3348835		crossref	anomaly detection industrial inspection rare defect imbalance
C5-etiquetas	0.429	2024	9	Multimedia Systems	Domain-adaptive person re-identification via domain alignment and mutual pseudo-label refinement	10.1007/s00530-024-01314-y		crossref	pseudo label refinement iterative self training detection
C4-sesgo	0.429	2023	7	Neurocomputing	Positive unlabeled learning with tensor networks	10.1016/j.neucom.2023.126556		crossref	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2023	2	ACS Omega	Expanding Training Data for Structure-Based Receptor–Ligand Binding Affinity Regression through Imputation of Missing Labels	10.1021/acsomega.3c05931		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2023	2	International Journal for Research in Applied Science and Engineering Technology	CNN Based Missing Object Detection	10.22214/ijraset.2023.50138		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2023	108	Proceedings of the AAAI Conference on Artificial Intelligence	Weakly-Supervised Camouflaged Object Detection with Scribble Annotations	10.1609/aaai.v37i1.25156		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2023	5	International Journal of Molecular Sciences	A Weakly Supervised Learning Method for Cell Detection and Tracking Using Incomplete Initial Annotations	10.3390/ijms242216028		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2023	14	Automatica	Novel pseudo-linear Kalman filtering for 3D angle-only tracking in the presence of observer’s location errors	10.1016/j.automatica.2023.111114		crossref	pseudo absence background sampling presence only data
C4-sesgo	0.429	2023	3	Journal of Agricultural, Biological and Environmental Statistics	Presence-Only for Marked Point Process Under Preferential Sampling	10.1007/s13253-023-00558-x		crossref	pseudo absence background sampling presence only data
C4-sesgo	0.429	2023	0	Natural Areas Journal	Novel Sampling Methodology for Identifying Presence and Absence of Aquatic Macrophyte Species in Two Lakes in Northern British Columbia, Canada	10.3375/22-24		crossref	pseudo absence background sampling presence only data
C4-sesgo	0.429	2023	37	Scientific Reports	An objective absence data sampling method for landslide susceptibility mapping	10.1038/s41598-023-28991-5		crossref	pseudo absence background sampling presence only data
C5-etiquetas	0.429	2023	3	IEEE Access	Dual Pseudo Label Refinement for Unsupervised Domain Adaptive Person Re-Identification	10.1109/access.2023.3272879		crossref	pseudo label refinement iterative self training detection
C4-sesgo	0.429	2022	6	Mathematics	Positive-Unlabeled Learning for Network Link Prediction	10.3390/math10183345		crossref	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2022	17	International Journal of Intelligent Systems	Two‐stage‐neighborhood‐based multilabel classification for incomplete data with missing labels	10.1002/int.22861		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2022	1	Ecological Informatics	Binomial transformation applied to presence-absence community data	10.1016/j.ecoinf.2022.101753		crossref	pseudo absence background sampling presence only data
C4-sesgo	0.429	2021	26	Information Sciences	Cost-sensitive positive and unlabeled learning	10.1016/j.ins.2021.01.002		crossref	positive unlabeled learning incomplete ground truth detection
X-analogos	0.429	2021	4	International Journal of Industrial Ergonomics	Effect of bright and shade, and luminance difference of defect on defect detection in appearance inspection utilizing peripheral vision	10.1016/j.ergon.2021.103086		crossref	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.429	2021	59	IEEE Transactions on Industrial Informatics	An Anomaly Feature-Editing-Based Adversarial Network for Texture Defect Visual Inspection	10.1109/tii.2020.3015765		crossref	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.429	2021	8	Archaeological Prospection	Middle Bronze Age cemeteries, ‘double barrows’ and mortuary houses in the Upper Dniester Basin, Western Ukraine: Geophysical prospection and archaeological verification	10.1002/arp.1821		crossref	archaeological prospection machine learning candidate verification workflow
C4-sesgo	0.429	2020	514	Machine Learning	Learning from positive and unlabeled data: a survey	10.1007/s10994-020-05877-5		crossref	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2020	4	Tehnicki vjesnik - Technical Gazette	Radar-based Hail-producing Storm Detection Using Positive Unlabeled Classification	10.17559/tv-20190903094335		crossref	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2020	14	Applied Intelligence	Beyond missing: weakly-supervised multi-label learning with incomplete and noisy labels	10.1007/s10489-020-01878-y		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2019	6	Neurocomputing	False positive rate control for positive unlabeled learning	10.1016/j.neucom.2019.08.001		crossref	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2019	3	Journal of Big Data	Bayesian mixture models and their Big Data implementations with application to invasive species presence-only data	10.1186/s40537-019-0188-1		crossref	pseudo absence background sampling presence only data
C4-sesgo	0.429	2018	18	Signal Processing	A Deep Residual convolutional neural network for facial keypoint detection with missing labels	10.1016/j.sigpro.2017.11.003		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2018	92	Proceedings of the AAAI Conference on Artificial Intelligence	Weakly Supervised Salient Object Detection Using Image Labels	10.1609/aaai.v32i1.12308		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2018	9	Sensors	Training-Based Methods for Comparison of Object Detection Methods for Visual Object Tracking	10.3390/s18113994		crossref	missing annotations object detection incomplete labels training
X-analogos	0.429	2018	2	Industrial Engineering &amp; Management Systems	The Relationship between Dirt Levels of Inspection Surface and Defect Detection in Visual Inspection Utilizing Peripheral Vision	10.7232/iems.2018.17.1.102		crossref	anomaly detection industrial inspection rare defect imbalance
C4-sesgo	0.429	2018	97	CATENA	Comparison of the presence-only method and presence-absence method in landslide susceptibility mapping	10.1016/j.catena.2018.07.012		crossref	pseudo absence background sampling presence only data
C4-sesgo	0.429	2018	0	Data in Brief	Deformed Wing virus absence/presence data across three genera on two Hawaiian Islands	10.1016/j.dib.2017.12.020		crossref	pseudo absence background sampling presence only data
C4-sesgo	0.429	2017	89	Pattern Recognition	Unified subspace learning for incomplete and unlabeled multi-view data	10.1016/j.patcog.2017.01.035		crossref	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2017	3	Quality and Reliability Engineering International	Effects of imperfect testing on presence‐absence sampling plans	10.1002/qre.2182		crossref	pseudo absence background sampling presence only data
C4-sesgo	0.429	2016	6	International Journal of Intelligent Systems	Learning from Proportions of Positive and Unlabeled Examples	10.1002/int.21832		crossref	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2016	32	Neurocomputing	Positive and unlabeled learning in categorical data	10.1016/j.neucom.2016.01.089		crossref	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2016	0	Current Bioinformatics	Biological Network Derivation by Positive Unlabeled Learning Algorithms	10.2174/1574893611666160617093509		crossref	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2016	35	Pattern Recognition	Facial action unit recognition under incomplete data based on multi-label learning with missing labels	10.1016/j.patcog.2016.07.009		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2016	0	Сибирский экологический журнал	Modelling the Spatial Distribution of Wildlife Animals Using Presence and Absence Data	10.15372/sej20160501		crossref	pseudo absence background sampling presence only data
C4-sesgo	0.429	2016	2	PLOS ONE	Properties of Fixed-Fixed Models and Alternatives in Presence-Absence Data Analysis	10.1371/journal.pone.0165456		crossref	pseudo absence background sampling presence only data
C4-sesgo	0.429	2015	0	Journal of Vision	Multiple-object tracking training benefits display incomplete transfer across motion type and retinotopic location.	10.1167/15.12.1136		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.4	2026	0	Emerg Radiol	Early computed tomography may miss main pancreatic duct injury in distal pancreatic trauma: a prospective surgically verified diagnostic accuracy study.	10.1007/s10140-026-02504-z		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.4	2026	0	Eur J Obstet Gynecol Reprod Biol	Diagnostic accuracy of the STOP-Bang questionnaire for obstructive sleep apnea in pregnancy: A systematic review and meta-analysis.	10.1016/j.ejogrb.2026.115083		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.4	2026	0	Front Immunol	Diagnostic accuracy and association with lymph node metastasis of the systemic immune-inflammation index in thyroid cancer: a systematic review and meta-analysis.	10.3389/fimmu.2026.1852817		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.4	2026	0	Medicine (Baltimore)	Diagnostic accuracy of 18F-FDG PET/CT scan in distant metastasis staging of non-small cell lung cancer: A meta-analysis.	10.1097/md.0000000000048532		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.4	2026	0	BMJ Open	What is the diagnostic accuracy of contrast enema for Hirschsprung disease during COVID-19 service disruption in Vietnam? A retrospective study.	10.1136/bmjopen-2025-111494		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.4	2026	0	Int J Emerg Med	Diagnostic accuracy of ultrasound for pediatric adnexal torsion: a systematic review and meta-analysis.	10.1186/s12245-026-01198-x		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.4	2026	0	Arthroplasty	Diagnostic accuracy of serum and synovial biomarker thresholds for diagnosing periprosthetic joint infection: a QUADAS-C-guided systematic review and meta-analysis.	10.1186/s42836-026-00396-5		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.4	2023	0	International Journal of Advance Scientific Research	IMPROVING DIGITAL SIGNATURE VERIFICATION ACCURACY THROUGH SUPPORT VECTOR MACHINE LEARNING: A COMPARATIVE STUDY	10.37547/ijasr-03-05-11		crossref	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.375	2026	0	Sci Rep	A novel hybrid model for species distribution prediction of soil-transmitted helminthiasis (STH) under soil temperature conditions using Random Forest and Particle Swarm Optimization Algorithm.	10.1038/s41598-025-31604-y		europepmc	sample selection bias presence only species distribution model
C5-etiquetas	0.375	2026	0	International Journal of Research Publication and Reviews	Annotation-Driven Object Detection	10.55248/gengpi.07.0426.a938		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.375	2026	0	Scientific Reports	HODet:Horizontal-to-Oriented Object Detection with simplified annotation	10.1038/s41598-026-58703-8		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.375	2026	0	Sensors (Basel)	DP2PNet: Diffusion-Based Point-to-Polygon Conversion for Single-Point Supervised Oriented Object Detection.	10.3390/s26010329		europepmc	box free annotation efficient object detection point annotations
C5-etiquetas	0.375	2026	0	Neurocomputing	FedNLU: Robust federated learning with noisy label unlearning	10.1016/j.neucom.2026.133896		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.375	2026	0	Aquacultural Engineering	SARD: A shrimp-aware robust detection framework for noisy annotations in RAS	10.1016/j.aquaeng.2026.102725		crossref	label noise robust training deep network noisy annotations
X-analogos	0.375	2026	0	PLoS One	Empowering rural governance with digital technology: Deep learning models for automated detection of rural buildings using remote sensing images.	10.1371/journal.pone.0351311		europepmc	illegal mining detection satellite imagery deep learning verification
X-analogos	0.375	2025	10	IEEE Geoscience and Remote Sensing Letters	Sensitive Aeromagnetic System for Unexploded Ordnance Detection With High Detection Accuracy and Range	10.1109/lgrs.2025.3528102		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.375	2025	0	Remote Sensing	Satellite-Based Detection of Farmland Manuring Using Machine Learning Approaches	10.3390/rs17061028		crossref	landmine unexploded ordnance detection remote sensing machine learning
C5-etiquetas	0.375	2024	0	Proceedings of the AAAI Conference on Artificial Intelligence	A General Model for Aggregating Annotations AcrossSimple, Complex, and Multi-object Annotation Tasks (Abstract Reprint)	10.1609/aaai.v38i20.30593		crossref	box free annotation efficient object detection point annotations
X-analogos	0.375	2024	84	Machine Learning with Applications	A survey of malware detection using deep learning	10.1016/j.mlwa.2024.100546		crossref	transient detection astronomical survey machine learning real bogus
C5-etiquetas	0.375	2023	5	Sensors	Point Cloud Instance Segmentation with Inaccurate Bounding-Box Annotations	10.3390/s23042343		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.375	2023	3	Journal of Artificial Intelligence Research	A General Model for Aggregating Annotations Across Simple, Complex, and Multi-Object Annotation Tasks	10.1613/jair.1.14388		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.375	2023	0	International Research Journal of Modernization in Engineering Technology and Science	Object Detection and Image Annotation Using Deep Learning	10.56726/irjmets41723		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.375	2023	1	IEEE Transactions on Image Processing	Tolerating Annotation Displacement in Dense Object Counting via Point Annotation Probability Map	10.1109/tip.2023.3331908		crossref	box free annotation efficient object detection point annotations
X-analogos	0.375	2023	154	Machine Learning with Applications	Deep learning for anomaly detection in log data: A survey	10.1016/j.mlwa.2023.100470		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.375	2023	16	Remote Sensing	Unsupervised Machine Learning for GNSS Reflectometry Inland Water Body Detection	10.3390/rs15123206		crossref	landmine unexploded ordnance detection remote sensing machine learning
C5-etiquetas	0.375	2022	0	SSRN Electronic Journal	Re-Annotation of Training Samples for Robust Maritime Object Detection	10.2139/ssrn.4114991		crossref	box free annotation efficient object detection point annotations
X-analogos	0.375	2022	13	Monthly Notices of the Royal Astronomical Society	Machine learning for fast transients for the Deeper, Wider, Faster programme with the Removal Of BOgus Transients (ROBOT) pipeline	10.1093/mnras/stac983		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.375	2022	14	IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing	Offshore Unexploded Ordnance Detection and Data Quality Control—A Guideline	10.1109/jstars.2022.3200144		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.375	2022	45	Remote Sensing	PerDet: Machine-Learning-Based UAV GPS Spoofing Detection Using Perception Data	10.3390/rs14194925		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.375	2021	16	Remote Sensing	Discontinuity Detection in GNSS Station Coordinate Time Series Using Machine Learning	10.3390/rs13193906		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.375	2020	88	Remote Sensing	Oil Spill Detection Using Machine Learning and Infrared Images	10.3390/rs12244090		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.375	2017	2	Proceedings of the International Astronomical Union	Machine Learning for Transient Classification	10.1017/s1743921318002740		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.375	2017	3	GEOPHYSICS	Optimizing electromagnetic sensors for unexploded ordnance detection	10.1190/geo2016-0232.1		crossref	landmine unexploded ordnance detection remote sensing machine learning
C4-sesgo	0.333	2026	0	Frontiers in Digital Health	Data-driven refinements for voice disorder classification: improving accuracy and generalisability	10.3389/fdgth.2026.1800552		crossref	spectrum bias diagnostic test accuracy generalisability
C4-sesgo	0.333	2026	1	Fam Med Community Health	Comparative screening accuracy of the Modified Checklist for Autism in Toddlers, Revised with Follow-Up (M-Chat-R/F) for early autism spectrum disorder: a systematic review.	10.1136/fmch-2026-004072		europepmc	spectrum bias diagnostic test accuracy generalisability
C4-sesgo	0.333	2026	1	Heart	Diagnostic accuracy of electrocardiogram algorithms for differentiating left from right outflow tract ventricular arrhythmia: a systematic review and network meta-analysis.	10.1136/heartjnl-2025-325916		europepmc	spectrum bias diagnostic test accuracy generalisability
C4-sesgo	0.333	2026	0	Cureus	Diagnostic Accuracy and Clinical Utility of an Ayurvedic Questionnaire for Predicting Metabolic Syndrome.	10.7759/cureus.107562		europepmc	spectrum bias diagnostic test accuracy generalisability
X-analogos	0.333	2026	0	ASEAN Journal of Open and Distance Learning	False Positives in AI Writing Detection: A Small-Scale Empirical Study Using Authentic Filipino Student Essays	10.64233/vyvi9613		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.333	2026	0	Ecol Evol	A Machine Learning Application to Camera-Traps: Robust Species Interactions Datasets for Analysis of Mutualistic Networks.	10.1002/ece3.72584		europepmc	rare species detection camera trap deep learning false positives
X-analogos	0.333	2025	0	Sensors (Basel)	An Improved Lightweight Model for Protected Wildlife Detection in Camera Trap Images.	10.3390/s25237331		europepmc	rare species detection camera trap deep learning false positives
X-analogos	0.333	2025	2	BMC Plant Biol	Deep learning technique for plant disease classification and pest detection and model explainability elevating agricultural sustainability.	10.1186/s12870-025-07377-x		europepmc	rare species detection camera trap deep learning false positives
X-analogos	0.333	2019	6	Sensors	Face Detection Ensemble with Methods Using Depth Information to Filter False Positives	10.3390/s19235242		crossref	rare species detection camera trap deep learning false positives
C4-sesgo	0.333	2018	15	Diagnostic and Prognostic Research	Understanding test accuracy research: a test consequence graphic	10.1186/s41512-017-0023-0		crossref	spectrum bias diagnostic test accuracy generalisability
C4-sesgo	0.333	2015	0	IEEE Spectrum	Computerized diagnostic aids fail in early test	10.1109/mspec.2015.7164386		crossref	spectrum bias diagnostic test accuracy generalisability
C4-sesgo	0.286	2026	0	Cancers (Basel)	Leveraging Ensemble Machine Learning Models for the Detection of Primary Myelofibrosis in Electronic Health Records.	10.3390/cancers18101618		europepmc	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.286	2026	0	Sensors (Basel)	Dual-Branch Graph Learning with Frequency Gating for Industrial Sensor Anomaly and Cyberattack Detection.	10.3390/s26113607		europepmc	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.286	2026	0	Front Artif Intell	Deep learning driven colorectal polyp analysis: a review of detection, classification and segmentation methods.	10.3389/frai.2026.1786679		europepmc	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.286	2026	0	Neurospine	Automated Measurement of Occipito-Axial Angle on Cervical Radiographs Using a Deep Learning Object Detection Model: A Proof-of-Concept Study.	10.14245/ns.2551878.939		europepmc	missing annotations object detection incomplete labels training
C5-etiquetas	0.286	2026	0	Sci Rep	FDMNet: frequency-domain modulation network for robust object detection in hazy aerial imagery.	10.1038/s41598-026-47438-1		europepmc	point supervision object detection weakly supervised localization
C5-etiquetas	0.286	2026	0	Sensors (Basel)	Deformable Pyramid Sparse Transformer for Semi-Supervised Driver Distraction Detection.	10.3390/s26030803		europepmc	point supervision object detection weakly supervised localization
C5-etiquetas	0.286	2026	0	PLoS One	3D object detection for vehicle-mounted LiDAR based on deep learning and euclidean clustering algorithm.	10.1371/journal.pone.0348581		europepmc	point supervision object detection weakly supervised localization
X-analogos	0.286	2026	0	Sensors (Basel)	FLF-RCNN: A Fine-Tuned Lightweight Faster RCNN for Precise and Efficient Industrial Quality Inspection.	10.3390/s26061768		europepmc	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.286	2026	0	Sensors (Basel)	Agentic and LLM-Based Multimodal Anomaly Detection: Architectures, Challenges, and Prospects.	10.3390/s26082330		europepmc	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.286	2026	0	Bioengineering (Basel)	Unsupervised Anomaly Detection in Medical Imaging: A Survey of Methods, Challenges, and Future Directions.	10.3390/bioengineering13050547		europepmc	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.286	2026	0	Sensors (Basel)	Performance Analysis of Advanced Feature Extraction Methods for Manufacturing Defect Detection via Vibration Sensors in CNC Milling Machines.	10.3390/s26072195		europepmc	anomaly detection industrial inspection rare defect imbalance
C4-sesgo	0.286	2026	0	Appl Plant Sci	Procrustean pseudo-landmark methods in Python to measure massive quantities of leaf shape data.	10.1002/aps3.70051		europepmc	pseudo absence background sampling presence only data
C5-etiquetas	0.286	2026	0	Biomed Opt Express	WeakMitoSAM: competitive prompt aggregation for point-supervised mitochondria segmentation in electron microscopy images.	10.1364/boe.592074		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.286	2026	0	BMC Med Imaging	Knowledge-guided brain tumor segmentation via synchronized visual-semantic-topological prior fusion.	10.1186/s12880-026-02189-3		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.286	2026	0	Sci Rep	WSM-Net: a weakly supervised multimodal network based on attention mechanism and fusion strategy.	10.1038/s41598-026-49103-z		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.286	2026	0	PLoS One	MedZeroSeg: Zero-shot medical image segmentation via vision foundation models.	10.1371/journal.pone.0344978		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.286	2026	1	Med Image Anal	OOD-SEG: Exploiting out-of-distribution detection techniques for learning image segmentation from sparse multi-class positive-only annotations.	10.1016/j.media.2026.104046		europepmc	weakly supervised semantic segmentation image level labels
X-analogos	0.286	2026	0	Archaeological Prospection	"The Future of
                    <i>Archaeological Prospection</i>"	10.1002/arp.70046		crossref	archaeological prospection machine learning candidate verification workflow
X-analogos	0.286	2026	0	Archaeological Prospection	A Prospection‐Led Archaeological Investigation of a Picenian and Roman Necropolis in Corinaldo (Marche, Italy)	10.1002/arp.70047		crossref	archaeological prospection machine learning candidate verification workflow
C5-etiquetas	0.286	2026	0	Sci Rep	Mitigating label noise in network intrusion detection via graph-based sample selection and purification.	10.1038/s41598-026-45988-y		europepmc	pseudo label refinement iterative self training detection
C5-etiquetas	0.286	2026	0	Sensors (Basel)	SRDFNet: Semantic Refinement and Differential Features for High-Resolution Change Detection.	10.3390/s26113427		europepmc	pseudo label refinement iterative self training detection
C5-etiquetas	0.286	2026	0	J Xray Sci Technol	A self-training framework for semi-supervised pulmonary vessel segmentation and its application in COPD.	10.1177/08953996251384489		europepmc	pseudo label refinement iterative self training detection
C4-sesgo	0.286	2025	0	Front Oncol	An integrated AI-enabled system using One Class Twin Cross Learning for early gastric cancer detection.	10.3389/fonc.2025.1623394		europepmc	positive unlabeled learning incomplete ground truth detection
C5-etiquetas	0.286	2025	0	J Imaging	Benchmarking Compact VLMs for Clip-Level Surveillance Anomaly Detection Under Weak Supervision.	10.3390/jimaging11110400		europepmc	point supervision object detection weakly supervised localization
C5-etiquetas	0.286	2025	0	Int J Mol Sci	Automated Segmentation and Morphometric Analysis of Thioflavin-S-Stained Amyloid Deposits in Alzheimer's Disease Brains and Age-Matched Controls Using Weakly Supervised Deep Learning.	10.3390/ijms26157134		europepmc	point supervision object detection weakly supervised localization
X-analogos	0.286	2025	0	Sensors (Basel)	On a Hybrid CNN-Driven Pipeline for 3D Defect Localisation in the Inspection of EV Battery Modules.	10.3390/s25247613		europepmc	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.286	2025	0	Sensors (Basel)	Unsupervised Insulator Defect Detection Method Based on Masked Autoencoder.	10.3390/s25144271		europepmc	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.286	2025	1	PLoS One	Vision transformer and Mamba-attention fusion for high-precision PCB defect detection.	10.1371/journal.pone.0331175		europepmc	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.286	2025	0	J Imaging	ImbDef-GAN: Defect Image-Generation Method Based on Sample Imbalance.	10.3390/jimaging11100367		europepmc	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.286	2025	1	Sci Rep	A swin transformer-based hybrid reconstruction discriminative network for image anomaly detection.	10.1038/s41598-025-10303-8		europepmc	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.286	2025	0	J Imaging	Automatic Visual Inspection for Industrial Application.	10.3390/jimaging11100350		europepmc	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.286	2025	0	J Imaging	Few-Shot Adaptation of Foundation Vision Models for PCB Defect Inspection.	10.3390/jimaging11110415		europepmc	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.286	2025	0	PLoS One	EBBA-detector: An effective detector for defect detection in solar panel EL images with unbalanced data.	10.1371/journal.pone.0325676		europepmc	anomaly detection industrial inspection rare defect imbalance
X-analogos	0.286	2025	0	Sci Rep	A computer vision framework for proactive anomaly detection and risk reduction in airport baggage logistics.	10.1038/s41598-025-21959-7		europepmc	anomaly detection industrial inspection rare defect imbalance
C4-sesgo	0.286	2025	2	Ethnography	From the presence of absence to the absence of presence: Violence and the practical consequences of nostalgia in Guatemala City	10.1177/14661381251318156		crossref	pseudo absence background sampling presence only data
C5-etiquetas	0.286	2025	0	Sci Rep	Sparse point annotations for remote sensing image segmentation.	10.1038/s41598-025-12969-6		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.286	2025	1	PLoS One	GCN-based unsupervised community detection with refined structure centers and expanded pseudo-labeled set.	10.1371/journal.pone.0327022		europepmc	pseudo label refinement iterative self training detection
X-analogos	0.286	2023	7	Archaeological Prospection	Utilizing the MaxEnt machine learning model to forecast urban heritage sites in the desert regions of southwestern Algeria: A case study in the Saoura region	10.1002/arp.1923		crossref	archaeological prospection machine learning candidate verification workflow
C4-sesgo	0.286	2021	0	SSRN Electronic Journal	Learning True Labels from Noisy Crowd-Sourced Annotations	10.2139/ssrn.3989656		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.286	2020	0	JAMA	Incomplete Intervention Description, Incorrect Exploratory Outcome Data, and Incorrect Axis Labels	10.1001/jama.2020.0373		crossref	missing annotations object detection incomplete labels training
X-analogos	0.286	2020	2	Archaeological Prospection	Soviet topographic maps and burial mounds of the Yambol province: digital workflow for mortuary landscape verification	10.1002/arp.1769		crossref	archaeological prospection machine learning candidate verification workflow
C4-sesgo	0.286	2019	3	Narrative Works	Absence as Presence, Presence as Absence: Museological Storytelling in Berlin	10.7202/1062054ar		crossref	pseudo absence background sampling presence only data
