dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	longitude	latitude	wms_source	wms_layer	dem_status	error
train_mini	wl-tile-v1-09829	wl-neg-neg-pt-dgpc-108999	neg-pt-dgpc-108999	0	hard_negative	train	PT	Chaves - Rua do Sol, 28			-7.469411919400291	41.7381009931525	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09827	wl-neg-neg-pt-dgpc-104697	neg-pt-dgpc-104697	0	hard_negative	train	PT	Chaves - Rua dos Ferradores, 36			-7.467832954936694	41.73888421387006	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09746	wl-neg-neg-pt-dgpc-108401	neg-pt-dgpc-108401	0	hard_negative	train	PT	Chã das Carvalheiras/ Laje 1 das Carvalheiras			-8.783540411048966	41.90692663489401	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09539	wl-neg-neg-pt-dgpc-109304	neg-pt-dgpc-109304	0	hard_negative	train	PT	Chão de Arefe			-8.675492444554921	41.62377535255953	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09782	wl-neg-neg-pt-dgpc-112383	neg-pt-dgpc-112383	0	hard_negative	train	PT	Couto da Pinheira			-8.546199852486762	41.96001262425472	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09588	wl-neg-neg-pt-dgpc-107053	neg-pt-dgpc-107053	0	hard_negative	train	PT	Crasto / Canedo / Alto da Moura			-7.945639238563636	41.43501864614613	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09677	wl-neg-neg-pt-dgpc-112096	neg-pt-dgpc-112096	0	hard_negative	train	PT	Crasto de Broalhos			-8.454965759234033	41.07086262762629	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09773	wl-neg-neg-pt-dgpc-108417	neg-pt-dgpc-108417	0	hard_negative	train	PT	Cruzes			-8.567085189006919	41.9186432976886	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09708	wl-neg-neg-pt-dgpc-106070	neg-pt-dgpc-106070	0	hard_negative	train	PT	Custoias			-8.65766716147599	41.199778285014325	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09649	wl-neg-neg-pt-dgpc-104964	neg-pt-dgpc-104964	0	hard_negative	train	PT	EP - 621 - Santo Antão da Barca			-6.881264484559733	41.25668402437595	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09652	wl-neg-neg-pt-dgpc-109723	neg-pt-dgpc-109723	0	hard_negative	train	PT	Eiró de Sortes/Madorrinho			-6.833587402541596	41.7086523771785	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09600	wl-neg-neg-pt-dgpc-114660	neg-pt-dgpc-114660	0	hard_negative	train	PT	Emaus			-8.307533229990346	41.70974205363913	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09812	wl-neg-neg-pt-dgpc-110404	neg-pt-dgpc-110404	0	hard_negative	train	PT	Escaravelhão - Núcleo I			-8.604479804271925	42.014493113113375	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09811	wl-neg-neg-pt-dgpc-110403	neg-pt-dgpc-110403	0	hard_negative	train	PT	Escaravelhão - Núcleo III			-8.607786518844042	42.0141902134922	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09818	wl-neg-neg-pt-dgpc-111359	neg-pt-dgpc-111359	0	hard_negative	train	PT	Escaravelhão - Núcleo IV			-8.60900896556864	42.012981005422496	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09819	wl-neg-neg-pt-dgpc-111376	neg-pt-dgpc-111376	0	hard_negative	train	PT	Escaravelhão - Núcleo V			-8.60877062235082	42.01563980331449	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09820	wl-neg-neg-pt-dgpc-111387	neg-pt-dgpc-111387	0	hard_negative	train	PT	Escaravelhão - Núcleo VI			-8.609922157162032	42.0168623533593	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09622	wl-neg-neg-pt-dgpc-113951	neg-pt-dgpc-113951	0	hard_negative	train	PT	Fiães			-8.62216248121664	41.41280800220792	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09857	wl-neg-neg-pt-dgpc-111323	neg-pt-dgpc-111323	0	hard_negative	train	PT	Fonte do Sapo			-7.94137788197333	41.3797926945055	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09663	wl-neg-neg-pt-dgpc-104978	neg-pt-dgpc-104978	0	hard_negative	train	PT	Fontelas			-8.063518172680924	41.258366933046645	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09658	wl-neg-neg-pt-dgpc-108332	neg-pt-dgpc-108332	0	hard_negative	train	PT	Forno dos Mouros			-7.163076526580571	41.89736830092997	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09823	wl-neg-neg-pt-dgpc-113811	neg-pt-dgpc-113811	0	hard_negative	train	PT	Forte de Belém			-8.648730653650246	42.0008195535819	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09737	wl-neg-neg-pt-dgpc-111176	neg-pt-dgpc-111176	0	hard_negative	train	PT	Forte de Bragandelo			-8.474653392982848	41.95994420676822	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09822	wl-neg-neg-pt-dgpc-113808	neg-pt-dgpc-113808	0	hard_negative	train	PT	Forte de São Francisco			-8.628166725095895	42.013999713689316	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09805	wl-neg-neg-pt-dgpc-108516	neg-pt-dgpc-108516	0	hard_negative	train	PT	Forte de São Jorge/ Fortificação do Monte da Chãs/ Forte da Silva			-8.66454850781293	41.96812808070406	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09730	wl-neg-neg-pt-dgpc-106685	neg-pt-dgpc-106685	0	hard_negative	train	PT	Forte de São João Baptista			-8.75178694251649	41.34167147034546	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09651	wl-neg-neg-pt-dgpc-108688	neg-pt-dgpc-108688	0	hard_negative	train	PT	Forte de São João de Deus			-6.764711430655302	41.80561752757639	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09821	wl-neg-neg-pt-dgpc-113805	neg-pt-dgpc-113805	0	hard_negative	train	PT	Forte de São Luís Gonzaga e Atalaia de Santa Teresa			-8.672522073640147	41.99262648512436	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09806	wl-neg-neg-pt-dgpc-108554	neg-pt-dgpc-108554	0	hard_negative	train	PT	Forte do Tuído ou da Gandra			-8.630430276992188	42.00223968736881	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09817	wl-neg-neg-pt-dgpc-111040	neg-pt-dgpc-111040	0	hard_negative	train	PT	Fortificações da Praça de Valença do Minho			-8.645605781063436	42.02984845696913	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09816	wl-neg-neg-pt-dgpc-111013	neg-pt-dgpc-111013	0	hard_negative	train	PT	Fortim do Verdoejo/ Forte da Gingleta			-8.581134983214382	42.05077845757125	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09828	wl-neg-neg-pt-dgpc-108643	neg-pt-dgpc-108643	0	hard_negative	train	PT	Fraga das Passadas			-7.4953126400813685	41.799217484918564	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09656	wl-neg-neg-pt-dgpc-107177	neg-pt-dgpc-107177	0	hard_negative	train	PT	Fraga dos Namorados			-7.050457951842127	41.392176908431836	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09667	wl-neg-neg-pt-dgpc-106219	neg-pt-dgpc-106219	0	hard_negative	train	PT	Gatão - Igreja de São João Baptista			-8.063006327966526	41.29700308326849	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09747	wl-neg-neg-pt-dgpc-108697	neg-pt-dgpc-108697	0	hard_negative	train	PT	Gorgolada			-8.849409017008156	41.80648972386925	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09742	wl-neg-neg-pt-dgpc-108345	neg-pt-dgpc-108345	0	hard_negative	train	PT	Gravura rupestre 1 de Góis Pequeno			-8.781685037593583	41.898093928882254	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09743	wl-neg-neg-pt-dgpc-108347	neg-pt-dgpc-108347	0	hard_negative	train	PT	Gravura rupestre 2 de Góis Pequeno			-8.78180644662108	41.898183272916775	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09741	wl-neg-neg-pt-dgpc-108344	neg-pt-dgpc-108344	0	hard_negative	train	PT	Gravura rupestre 3 de Góis Pequeno			-8.781805535521675	41.89809324824596	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09744	wl-neg-neg-pt-dgpc-108349	neg-pt-dgpc-108349	0	hard_negative	train	PT	Gravura rupestre 4 de Góis Pequeno			-8.784461056886071	41.89852835279613	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09843	wl-neg-neg-pt-dgpc-109707	neg-pt-dgpc-109707	0	hard_negative	train	PT	Igreja Nossa Senhora da Azinheira			-7.450566684596285	41.768502745208906	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09690	wl-neg-neg-pt-dgpc-111142	neg-pt-dgpc-111142	0	hard_negative	train	PT	Igreja Paroquial de Cristelos (Santo André)			-8.292352250041256	41.278268931584925	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09672	wl-neg-neg-pt-dgpc-114021	neg-pt-dgpc-114021	0	hard_negative	train	PT	Igreja de Nossa Senhora do Lufrei			-8.054377551712612	41.27363913446673	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09616	wl-neg-neg-pt-dgpc-106976	neg-pt-dgpc-106976	0	hard_negative	train	PT	Landim			-8.467838557088948	41.37876751676841	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09710	wl-neg-neg-pt-dgpc-106145	neg-pt-dgpc-106145	0	hard_negative	train	PT	Leça do Bailio			-8.621977700308152	41.209840076872936	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09793	wl-neg-neg-pt-dgpc-112395	neg-pt-dgpc-112395	0	hard_negative	train	PT	Linhares			-8.612885080577993	41.926373750116824	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09538	wl-neg-neg-pt-dgpc-108044	neg-pt-dgpc-108044	0	hard_negative	train	PT	Lordelo			-8.688908528714684	41.495320102078274	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09798	wl-neg-neg-pt-dgpc-112409	neg-pt-dgpc-112409	0	hard_negative	train	PT	Mamoa 1 da Fonte Cavada			-8.553612436495301	41.9612264962826	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09639	wl-neg-neg-pt-dgpc-109630	neg-pt-dgpc-109630	0	hard_negative	train	PT	Mamoa 1 de Bustelo			-8.45088401165534	41.700516067169154	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09795	wl-neg-neg-pt-dgpc-112406	neg-pt-dgpc-112406	0	hard_negative	train	PT	Mamoa 1 de Chão das Porreiras			-8.54599211809675	41.96171826361448	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09625	wl-neg-neg-pt-dgpc-109350	neg-pt-dgpc-109350	0	hard_negative	train	PT	Mamoa 1 de Chão de Couce			-8.47680095613144	41.68545066386597	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09779	wl-neg-neg-pt-dgpc-112378	neg-pt-dgpc-112378	0	hard_negative	train	PT	Mamoa 1 do Cárdio			-8.53620304544613	41.974037938981745	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09753	wl-neg-neg-pt-dgpc-113975	neg-pt-dgpc-113975	0	hard_negative	train	PT	Mamoa 1 dos Prados da Saba			-8.135086558641975	42.044317883439845	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09630	wl-neg-neg-pt-dgpc-109548	neg-pt-dgpc-109548	0	hard_negative	train	PT	Mamoa 10 de Bustelo			-8.456629632801764	41.69635843918555	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09764	wl-neg-neg-pt-dgpc-114017	neg-pt-dgpc-114017	0	hard_negative	train	PT	Mamoa 10 de Vale das Antas			-8.105840592692044	42.06740601916049	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09629	wl-neg-neg-pt-dgpc-109537	neg-pt-dgpc-109537	0	hard_negative	train	PT	Mamoa 11 de Bustelo			-8.457709406447089	41.69608528689129	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09765	wl-neg-neg-pt-dgpc-114022	neg-pt-dgpc-114022	0	hard_negative	train	PT	Mamoa 11 de Vale das Antas			-8.105871573428251	42.066838789664054	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09628	wl-neg-neg-pt-dgpc-109534	neg-pt-dgpc-109534	0	hard_negative	train	PT	Mamoa 12 de Bustelo			-8.45867040880866	41.69608256315368	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09757	wl-neg-neg-pt-dgpc-113989	neg-pt-dgpc-113989	0	hard_negative	train	PT	Mamoa 12 de Lama do Brincadoiro			-8.101900725344722	42.05556294870289	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09759	wl-neg-neg-pt-dgpc-113999	neg-pt-dgpc-113999	0	hard_negative	train	PT	Mamoa 13 da Corga do Gato			-8.092630038757248	42.04160701238704	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09627	wl-neg-neg-pt-dgpc-109525	neg-pt-dgpc-109525	0	hard_negative	train	PT	Mamoa 13 de Bustelo			-8.459149543429913	41.6958110999612	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09766	wl-neg-neg-pt-dgpc-114026	neg-pt-dgpc-114026	0	hard_negative	train	PT	Mamoa 14 do Cabeço das Quatro Fontes			-8.160131910705118	42.062732075470514	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09799	wl-neg-neg-pt-dgpc-112410	neg-pt-dgpc-112410	0	hard_negative	train	PT	Mamoa 2 da Fonte Cavada			-8.55350892853024	41.96152994219102	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09734	wl-neg-neg-pt-dgpc-108526	neg-pt-dgpc-108526	0	hard_negative	train	PT	Mamoa 2 das Lameiras			-8.41817569789668	41.97842385054688	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09638	wl-neg-neg-pt-dgpc-109628	neg-pt-dgpc-109628	0	hard_negative	train	PT	Mamoa 2 de Bustelo			-8.45088267952095	41.70024596794812	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09796	wl-neg-neg-pt-dgpc-112407	neg-pt-dgpc-112407	0	hard_negative	train	PT	Mamoa 2 de Chão de Porreiras			-8.547419497214836	41.96149059729115	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09754	wl-neg-neg-pt-dgpc-113978	neg-pt-dgpc-113978	0	hard_negative	train	PT	Mamoa 2 do Alto dos Piornais/ Rio Laboreiro			-8.114336331656219	42.05314323185476	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09800	wl-neg-neg-pt-dgpc-112411	neg-pt-dgpc-112411	0	hard_negative	train	PT	Mamoa 2 do Couto da Pinheira			-8.54735101397753	41.95768484552137	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09780	wl-neg-neg-pt-dgpc-112379	neg-pt-dgpc-112379	0	hard_negative	train	PT	Mamoa 2 do Cárdio			-8.53852501296144	41.97545556529664	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09755	wl-neg-neg-pt-dgpc-113982	neg-pt-dgpc-113982	0	hard_negative	train	PT	Mamoa 3 da Lama do Brincadoiro			-8.10125498839346	42.05583208006538	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09637	wl-neg-neg-pt-dgpc-109621	neg-pt-dgpc-109621	0	hard_negative	train	PT	Mamoa 3 de Bustelo			-8.450880902978453	41.69988583743528	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09756	wl-neg-neg-pt-dgpc-113984	neg-pt-dgpc-113984	0	hard_negative	train	PT	Mamoa 4 da Lama do Bricadoiro			-8.099542981326033	42.054355353116904	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09636	wl-neg-neg-pt-dgpc-109611	neg-pt-dgpc-109611	0	hard_negative	train	PT	Mamoa 4 de Bustelo			-8.451959869531917	41.69943267287239	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09758	wl-neg-neg-pt-dgpc-113995	neg-pt-dgpc-113995	0	hard_negative	train	PT	Mamoa 5 Corga do Gato			-8.090725471776606	42.042350247200346	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09635	wl-neg-neg-pt-dgpc-109600	neg-pt-dgpc-109600	0	hard_negative	train	PT	Mamoa 5 de Bustelo			-8.452197901425402	41.69898184062027	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09634	wl-neg-neg-pt-dgpc-109583	neg-pt-dgpc-109583	0	hard_negative	train	PT	Mamoa 6 de Bustelo			-8.451953184410787	41.69808218193391	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09760	wl-neg-neg-pt-dgpc-114002	neg-pt-dgpc-114002	0	hard_negative	train	PT	Mamoa 6 de Vale das Antas			-8.109973525006167	42.063742491668435	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09632	wl-neg-neg-pt-dgpc-109556	neg-pt-dgpc-109556	0	hard_negative	train	PT	Mamoa 7 de Bustelo			-8.4536291704203	41.696907067985485	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09761	wl-neg-neg-pt-dgpc-114007	neg-pt-dgpc-114007	0	hard_negative	train	PT	Mamoa 7 de Vale das Antas			-8.106883089531792	42.06443956312192	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09633	wl-neg-neg-pt-dgpc-109564	neg-pt-dgpc-109564	0	hard_negative	train	PT	Mamoa 8 de Bustelo			-8.453870768650793	41.69717649517306	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09762	wl-neg-neg-pt-dgpc-114012	neg-pt-dgpc-114012	0	hard_negative	train	PT	Mamoa 8 de Vale das Antas			-8.106404050159064	42.06797739926358	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09631	wl-neg-neg-pt-dgpc-109551	neg-pt-dgpc-109551	0	hard_negative	train	PT	Mamoa 9 de Bustelo			-8.455548498496636	41.69636148387384	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09763	wl-neg-neg-pt-dgpc-114016	neg-pt-dgpc-114016	0	hard_negative	train	PT	Mamoa 9 de Vale das Antas			-8.105076676794477	42.06845451497609	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09606	wl-neg-neg-pt-dgpc-114669	neg-pt-dgpc-114669	0	hard_negative	train	PT	Mamoa I da Bouça do Fojo			-8.264133219265984	41.70225051410151	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09614	wl-neg-neg-pt-dgpc-114678	neg-pt-dgpc-114678	0	hard_negative	train	PT	Mamoa I da Chã da Navia/ Nave			-8.242122616468263	41.71375684098488	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09695	wl-neg-neg-pt-dgpc-104689	neg-pt-dgpc-104689	0	hard_negative	train	PT	Mamoa I de Ardegães			-8.56966939359622	41.23301108035118	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09601	wl-neg-neg-pt-dgpc-114661	neg-pt-dgpc-114661	0	hard_negative	train	PT	Mamoa I de Cimo de Carregadela			-8.27020853948641	41.766900325157145	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09697	wl-neg-neg-pt-dgpc-104726	neg-pt-dgpc-104726	0	hard_negative	train	PT	Mamoa I de Godêlo			-8.573623538679385	41.23569723336947	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09610	wl-neg-neg-pt-dgpc-114673	neg-pt-dgpc-114673	0	hard_negative	train	PT	Mamoa I de Porta Cerdeiros			-8.260189005560065	41.70280670930958	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09618	wl-neg-neg-pt-dgpc-107020	neg-pt-dgpc-107020	0	hard_negative	train	PT	Mamoa I de Vermoim (São Cosme)			-8.457491685565682	41.43264928714387	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09607	wl-neg-neg-pt-dgpc-114670	neg-pt-dgpc-114670	0	hard_negative	train	PT	Mamoa II da Bouça do Fojo			-8.263552187498515	41.70212093359712	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
