tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	relief_score	rank_desc	status	error
wl-tile-v1-11264	wl-pos-pos-es-pba-52266	pos-es-pba-52266	1	positive	train	ES	Castelo das Chás/Citania das Laxes das Chás/A Cerca/Castro de Lobarz n	Monterrei	Oímbra (Santa María)	large_castrexo_civitas_hint		120.0	0.92548338	113	ok	
wl-tile-v1-11004	wl-pos-pos-es-pba-41947	pos-es-pba-41947	1	positive	train	ES	Castelo de Loureiro/Os Castros de Castelo	Sarria	Loureiro (San Martiño)	generic_castro_hint		120.0	1.01908201	93	ok	
wl-tile-v1-09866	wl-pos-pos-es-pba-1186	pos-es-pba-1186	1	positive	train	ES	Castelo de Rodado/Castro de Gosende	A Baña	A Ermida (San Salvador)	generic_castro_hint		120.0	-0.13823851	345	ok	
wl-tile-v1-11390	wl-pos-pos-es-pba-60005	pos-es-pba-60005	1	positive	train	ES	Castelo/Castro de Casás	Barro	Agudelo (San Martiño)	generic_castro_hint		120.0	0.73470829	139	ok	
wl-tile-v1-11402	wl-pos-pos-es-pba-62902	pos-es-pba-62902	1	positive	train	ES	Castrelin	Cangas	O Hío (Santo André)	castrel_toponym_hint		120.0	-0.76112963	508	ok	
wl-tile-v1-11440	wl-pos-pos-es-pba-64596	pos-es-pba-64596	1	positive	train	ES	Castreliño/O Castriño	Cuntis	Cuntis (Santa María)	castrel_toponym_hint		120.0	-0.27631261	393	ok	
wl-tile-v1-11622	wl-pos-pos-es-pba-70136	pos-es-pba-70136	1	positive	train	ES	Castrillón	Silleda	Dornelas (San Martiño)	castrel_toponym_hint		120.0	-0.21650506	367	ok	
wl-tile-v1-09989	wl-pos-pos-es-pba-3481	pos-es-pba-3481	1	positive	train	ES	Castrillón/Castro de Santa Eirena	Carballo	Lema (San Cristovo)	castrel_toponym_hint		120.0	2.34911193	9	ok	
wl-tile-v1-11490	wl-pos-pos-es-pba-65313	pos-es-pba-65313	1	positive	train	ES	Castriño da Barreira	Lalín	Xaxán (Santa María da Saleta)	generic_castro_hint		120.0	-0.06210603	323	ok	
wl-tile-v1-11491	wl-pos-pos-es-pba-65423	pos-es-pba-65423	1	positive	train	ES	Castriño de Bendoiro	Lalín	Bendoiro (San Miguel)	generic_castro_hint		120.0	0.33210330	225	ok	
wl-tile-v1-10017	wl-pos-pos-es-pba-27145	pos-es-pba-27145	1	positive	train	ES	Castro	Cariño	A Pedra (Santa María)	generic_castro_hint		120.0	-0.75987163	507	ok	
wl-tile-v1-10634	wl-pos-pos-es-pba-28478	pos-es-pba-28478	1	positive	train	ES	Castro	Carballedo	Furco (San Gregorio)	generic_castro_hint		120.0	0.28649743	236	ok	
wl-tile-v1-10745	wl-pos-pos-es-pba-31769	pos-es-pba-31769	1	positive	train	ES	Castro	Lourenzá	Lourenzá (Santa María)	generic_castro_hint		120.0	1.96245234	21	ok	
wl-tile-v1-11094	wl-pos-pos-es-pba-43144	pos-es-pba-43144	1	positive	train	ES	Castro	Viveiro	Celeiro (Santiago)	generic_castro_hint		120.0	-1.00698471	535	ok	
wl-tile-v1-11590	wl-pos-pos-es-pba-69614	pos-es-pba-69614	1	positive	train	ES	Castro	Pontevedra	Salcedo (San Martiño)	generic_castro_hint		120.0	-0.74096199	502	ok	
wl-tile-v1-11603	wl-pos-pos-es-pba-69686	pos-es-pba-69686	1	positive	train	ES	Castro	Salvaterra de Miño	Soutolobre (Santa Comba)	generic_castro_hint		120.0	-0.13179799	343	ok	
wl-tile-v1-11666	wl-pos-pos-es-pba-73433	pos-es-pba-73433	1	positive	train	ES	Castro	Valga	Cordeiro (Santa Comba)	generic_castro_hint		120.0	-0.55660922	465	ok	
wl-tile-v1-10034	wl-pos-pos-es-pba-6182	pos-es-pba-6182	1	positive	train	ES	Castro A Croa de Carracedo	Cedeira	Montoxo (San Xiao)	croa_top_ring_hint		120.0	0.80030396	126	ok	
wl-tile-v1-11329	wl-pos-pos-es-pba-57805	pos-es-pba-57805	1	positive	train	ES	Castro A Ermida/A Costa	Trasmiras	Vilar de Lebres (San Salvador)	coastal_promontory_hint		120.0	0.04354469	294	ok	
wl-tile-v1-11330	wl-pos-pos-es-pba-57806	pos-es-pba-57806	1	positive	train	ES	Castro A Igrexa de Zos	Trasmiras	Zos (Santa María)	generic_castro_hint		120.0	0.60957078	156	ok	
wl-tile-v1-10035	wl-pos-pos-es-pba-6183	pos-es-pba-6183	1	positive	train	ES	Castro As Croas	Cedeira	Esteiro (San Fiz)	croa_top_ring_hint		120.0	0.94125745	110	ok	
wl-tile-v1-10036	wl-pos-pos-es-pba-6217	pos-es-pba-6217	1	positive	train	ES	Castro As Croas	Cedeira	Esteiro (San Fiz)	croa_top_ring_hint		120.0	0.81603787	122	ok	
wl-tile-v1-10344	wl-pos-pos-es-pba-19069	pos-es-pba-19069	1	positive	train	ES	Castro Barbudo	Rianxo	Taragoña (San Salvador)	generic_castro_hint		120.0	2.22946711	11	ok	
wl-tile-v1-11575	wl-pos-pos-es-pba-76654	pos-es-pba-76654	1	positive	train	ES	Castro Barbudo	Ponte Caldelas	Castro Barbudo (Santa María)	generic_castro_hint		120.0	0.45538434	190	ok	
wl-tile-v1-11241	wl-pos-pos-es-pba-51593	pos-es-pba-51593	1	positive	train	ES	Castro Cabanelas	Larouco	Seadur (Santa Mariña)	generic_castro_hint		120.0	0.76326984	131	ok	
wl-tile-v1-11045	wl-pos-pos-es-pba-41244	pos-es-pba-41244	1	positive	train	ES	Castro Carboeiro	Taboada	Cerdeda (Santa Mariña)	generic_castro_hint		120.0	1.89252278	25	ok	
wl-tile-v1-10815	wl-pos-pos-es-pba-35342	pos-es-pba-35342	1	positive	train	ES	Castro Cercio	Monterroso	Novelúa (San Cristovo)	generic_castro_hint		120.0	1.14341978	78	ok	
wl-tile-v1-11315	wl-pos-pos-es-pba-58242	pos-es-pba-58242	1	positive	train	ES	Castro Costa dos Mouros	San Cibrao das Viñas	Soutopenedo (San Miguel)	coastal_promontory_hint		120.0	-0.24865677	380	ok	
wl-tile-v1-10018	wl-pos-pos-es-pba-27146	pos-es-pba-27146	1	positive	train	ES	Castro Croado	Cariño	A Pedra (Santa María)	croa_top_ring_hint		120.0	1.24404562	61	ok	
wl-tile-v1-11071	wl-pos-pos-es-pba-43376	pos-es-pba-43376	1	positive	train	ES	Castro Curbel	Vilalba	Santaballa (San Pedro)	generic_castro_hint		120.0	-0.65427794	489	ok	
wl-tile-v1-11493	wl-pos-pos-es-pba-65425	pos-es-pba-65425	1	positive	train	ES	Castro Daquil Lado/Castro de Soutolongo	Lalín	Soutolongo (Santa María)	generic_castro_hint		120.0	1.01510042	94	ok	
wl-tile-v1-10032	wl-pos-pos-es-pba-6571	pos-es-pba-6571	1	positive	train	ES	Castro Detorre	Carral	Quembre (San Pedro)	generic_castro_hint		120.0	1.12237321	81	ok	
wl-tile-v1-10496	wl-pos-pos-es-pba-24466	pos-es-pba-24466	1	positive	train	ES	Castro Facho	Val do Dubra	Niveiro (San Vicente)	generic_castro_hint		120.0	-0.06896394	324	ok	
wl-tile-v1-11344	wl-pos-pos-es-pba-60251	pos-es-pba-60251	1	positive	train	ES	Castro Grande	Vilardevós	Vilarello da Cota (Santa María)	generic_castro_hint		120.0	1.71670003	28	ok	
wl-tile-v1-09897	wl-pos-pos-es-pba-112	pos-es-pba-112	1	positive	train	ES	Castro Grande de Alcaiana	Abegondo	Vizoño (San Pedro)	earthwork_or_wall_hint		120.0	-0.11630024	339	ok	
wl-tile-v1-10371	wl-pos-pos-es-pba-20135	pos-es-pba-20135	1	positive	train	ES	Castro Laberco	Santa Comba	Cícere (San Pedro)	generic_castro_hint		120.0	-0.30970382	399	ok	
wl-tile-v1-11401	wl-pos-pos-es-pba-61547	pos-es-pba-61547	1	positive	train	ES	Castro Liboreiro e petróglifos	Bueu	Bueu (San Martiño)	generic_castro_hint		120.0	1.22550334	62	ok	
wl-tile-v1-09898	wl-pos-pos-es-pba-113	pos-es-pba-113	1	positive	train	ES	Castro Maior	Abegondo	Vizoño (San Pedro)	earthwork_or_wall_hint		120.0	-0.31923707	403	ok	
wl-tile-v1-11314	wl-pos-pos-es-pba-58514	pos-es-pba-58514	1	positive	train	ES	Castro Martiño	San Amaro	Eiras (Santa Ouxea)	coastal_promontory_hint		120.0	0.13072423	272	ok	
wl-tile-v1-11644	wl-pos-pos-es-pba-70413	pos-es-pba-70413	1	positive	train	ES	Castro Montaz	Silleda	Oleiros (San Miguel)	generic_castro_hint		120.0	1.32018511	50	ok	
wl-tile-v1-11153	wl-pos-pos-es-pba-56198	pos-es-pba-56198	1	positive	train	ES	Castro Monte dos Castros	A Peroxa	A Peroxa (Santiago)	hilltop_hint		120.0	-0.27813777	394	ok	
wl-tile-v1-11331	wl-pos-pos-es-pba-57832	pos-es-pba-57832	1	positive	train	ES	Castro O Muro/Penedo do Mouro	Trasmiras	Vilaseca (San Román)	hilltop_hint		120.0	-0.19166127	357	ok	
wl-tile-v1-10040	wl-pos-pos-es-pba-6221	pos-es-pba-6221	1	positive	train	ES	Castro Os Castros	Cedeira	Montoxo (San Xiao)	generic_castro_hint		120.0	1.15023070	76	ok	
wl-tile-v1-10041	wl-pos-pos-es-pba-6222	pos-es-pba-6222	1	positive	train	ES	Castro Os Castros	Cedeira	Cervo (Santaia)	generic_castro_hint		120.0	-0.52735104	455	ok	
wl-tile-v1-11332	wl-pos-pos-es-pba-57833	pos-es-pba-57833	1	positive	train	ES	Castro Outeiro do Castelo	Trasmiras	Vila de Rei (San Salvador)	hilltop_hint		120.0	1.27918796	54	ok	
wl-tile-v1-10435	wl-pos-pos-es-pba-23982	pos-es-pba-23982	1	positive	train	ES	Castro Pazoi	Sobrado	Nogueira (San Xurxo)	generic_castro_hint		120.0	0.97415450	101	ok	
wl-tile-v1-10451	wl-pos-pos-es-pba-24985	pos-es-pba-24985	1	positive	train	ES	Castro Pedro	Toques	Folladela (San Pedro) / Melide	generic_castro_hint		120.0	0.22827201	248	ok	
wl-tile-v1-10818	wl-pos-pos-es-pba-35345	pos-es-pba-35345	1	positive	train	ES	Castro Penedo/Castro da Croa/O Castro	Monterroso	Satrexas (Santa Eufemia)	croa_top_ring_hint		120.0	0.70658072	142	ok	
wl-tile-v1-11345	wl-pos-pos-es-pba-60252	pos-es-pba-60252	1	positive	train	ES	Castro Pequeno	Vilardevós	Vilarello da Cota (Santa María)	generic_castro_hint		120.0	0.09673659	276	ok	
wl-tile-v1-09875	wl-pos-pos-es-pba-11057	pos-es-pba-11057	1	positive	train	ES	Castro Pequeno/Castro das Motas/A Mota	A Laracha	Vilaño (Santiago)	generic_castro_hint		120.0	0.04053569	297	ok	
wl-tile-v1-10483	wl-pos-pos-es-pba-24732	pos-es-pba-24732	1	positive	train	ES	Castro Pereiro	Trazo	Chaián (Santa María)	generic_castro_hint		120.0	3.27561922	3	ok	
wl-tile-v1-11451	wl-pos-pos-es-pba-64635	pos-es-pba-64635	1	positive	train	ES	Castro Piñeiro	Cuntis	Piñeiro (San Mamede)	generic_castro_hint		120.0	0.34906056	220	ok	
wl-tile-v1-11692	wl-pos-pos-es-pba-75426	pos-es-pba-75426	1	positive	train	ES	Castro Piñeiro/Castro de Carbia/O Castro/Eira dos Mouros/Os Castros	Vila de Cruces	Ollares (Santa María)	generic_castro_hint		120.0	0.98006779	100	ok	
wl-tile-v1-10372	wl-pos-pos-es-pba-20157	pos-es-pba-20157	1	positive	train	ES	Castro Pombo	Santa Comba	Freixeiro (San Fins)	generic_castro_hint		120.0	0.65594383	147	ok	
wl-tile-v1-10711	wl-pos-pos-es-pba-29067	pos-es-pba-29067	1	positive	train	ES	Castro Portela	Folgoso do Courel	Vilamor (San Vicente)	generic_castro_hint		120.0	1.73960557	27	ok	
wl-tile-v1-10136	wl-pos-pos-es-pba-11757	pos-es-pba-11757	1	positive	train	ES	Castro Redondo	Frades	Mesos (San Salvador)	generic_castro_hint		120.0	0.95814196	104	ok	
wl-tile-v1-10076	wl-pos-pos-es-pba-5920	pos-es-pba-5920	1	positive	train	ES	Castro Redondo do Portal	Coristanco	Cereo (Santa María)	generic_castro_hint		120.0	0.04678101	291	ok	
wl-tile-v1-10712	wl-pos-pos-es-pba-29068	pos-es-pba-29068	1	positive	train	ES	Castro Romeor	Folgoso do Courel	Esperante (San Pedro)	generic_castro_hint		120.0	0.14724858	269	ok	
wl-tile-v1-11452	wl-pos-pos-es-pba-64636	pos-es-pba-64636	1	positive	train	ES	Castro Sebil	Cuntis	Cuntis (Santa María)	generic_castro_hint		120.0	1.39278554	45	ok	
wl-tile-v1-11434	wl-pos-pos-es-pba-78765	pos-es-pba-78765	1	positive	train	ES	Castro Segón	Cerdedo-Cotobade	Cerdedo (San Xoán)	generic_castro_hint		120.0	0.49743406	181	ok	
wl-tile-v1-10060	wl-pos-pos-es-pba-5561	pos-es-pba-5561	1	positive	train	ES	Castro Sete (San Martiño de Cerdido)	Cerdido	Cerdido (San Martiño)	coastal_promontory_hint		120.0	0.42696375	199	ok	
wl-tile-v1-10320	wl-pos-pos-es-pba-16947	pos-es-pba-16947	1	positive	train	ES	Castro Valente/A Cerca	Padrón	Carcacía (San Pedro)	valley_or_river_edge_hint		120.0	1.05890189	88	ok	
wl-tile-v1-10207	wl-pos-pos-es-pba-14196	pos-es-pba-14196	1	positive	train	ES	Castro da Aldea de Castro	Negreira	Campolongo (Santa Cruz)	generic_castro_hint		120.0	1.00309597	96	ok	
wl-tile-v1-10116	wl-pos-pos-es-pba-11689	pos-es-pba-11689	1	positive	train	ES	Castro da Areda/Castro das Medorras	Frades	Céltigos (San Xulián)	generic_castro_hint		120.0	-0.32084515	404	ok	
wl-tile-v1-10339	wl-pos-pos-es-pba-18249	pos-es-pba-18249	1	positive	train	ES	Castro da Aurela	Pontedeume	Ombre (Santa María)	generic_castro_hint		120.0	1.31010913	51	ok	
wl-tile-v1-10721	wl-pos-pos-es-pba-31122	pos-es-pba-31122	1	positive	train	ES	Castro da Aurela	Friol	San Cibrao da Pregación (San Cibrao)	generic_castro_hint		120.0	1.69191091	30	ok	
wl-tile-v1-10327	wl-pos-pos-es-pba-18603	pos-es-pba-18603	1	positive	train	ES	Castro da Barda	Ponteceso	Corme Aldea (Santo Adrán)	generic_castro_hint		120.0	2.84330938	6	ok	
wl-tile-v1-10328	wl-pos-pos-es-pba-18604	pos-es-pba-18604	1	positive	train	ES	Castro da Barda/Castelo	Ponteceso	Corme Aldea (Santo Adrán)	generic_castro_hint		120.0	0.40143968	207	ok	
wl-tile-v1-11580	wl-pos-pos-es-pba-77727	pos-es-pba-77727	1	positive	train	ES	Castro da Barxa	Ponteareas	Guláns (San Xulián)	generic_castro_hint		120.0	1.01499447	95	ok	
wl-tile-v1-09867	wl-pos-pos-es-pba-1187	pos-es-pba-1187	1	positive	train	ES	Castro da Baña	A Baña	A Baña (San Vicenzo)	generic_castro_hint		120.0	0.85253817	118	ok	
wl-tile-v1-10910	wl-pos-pos-es-pba-41928	pos-es-pba-41928	1	positive	train	ES	Castro da Besta ou de Vilelos	O Saviñao	Vilelos (San Martiño)	generic_castro_hint		120.0	1.38366789	46	ok	
wl-tile-v1-10161	wl-pos-pos-es-pba-12434	pos-es-pba-12434	1	positive	train	ES	Castro da Braña	Mesía	Visantoña (San Martiño)	earthwork_or_wall_hint		120.0	-0.55702550	466	ok	
wl-tile-v1-09990	wl-pos-pos-es-pba-3482	pos-es-pba-3482	1	positive	train	ES	Castro da Brea	Carballo	Ardaña (Santa María)	generic_castro_hint		120.0	-0.74795815	504	ok	
wl-tile-v1-11141	wl-pos-pos-es-pba-52855	pos-es-pba-52855	1	positive	train	ES	Castro da Cabeciña	A Mezquita	A Vilavella (Santa María da Cabeza)	generic_castro_hint		120.0	0.61917709	155	ok	
wl-tile-v1-11142	wl-pos-pos-es-pba-52856	pos-es-pba-52856	1	positive	train	ES	Castro da Cabeciña do Souto	A Mezquita	Santigoso (San Simón)	generic_castro_hint		120.0	0.57241911	160	ok	
wl-tile-v1-11143	wl-pos-pos-es-pba-52891	pos-es-pba-52891	1	positive	train	ES	Castro da Cabeza	A Mezquita	O Pereiro (San Pedro)	generic_castro_hint		120.0	0.40300805	206	ok	
wl-tile-v1-11165	wl-pos-pos-es-pba-57711	pos-es-pba-57711	1	positive	train	ES	Castro da Cabeza	A Veiga	Santa Cristina (San Tirso)	generic_castro_hint		120.0	0.19662448	258	ok	
wl-tile-v1-10381	wl-pos-pos-es-pba-20153	pos-es-pba-20153	1	positive	train	ES	Castro da Caluba	Santiago de Compostela	A Barciela (Santo André)	generic_castro_hint		120.0	0.19992533	257	ok	
wl-tile-v1-10584	wl-pos-pos-es-pba-44400	pos-es-pba-44400	1	positive	train	ES	Castro da Calvela	Baralla	Ferreiros (San Pedro)	generic_castro_hint		120.0	1.30993009	52	ok	
wl-tile-v1-10759	wl-pos-pos-es-pba-31552	pos-es-pba-31552	1	positive	train	ES	Castro da Capela	Láncara	Toirán (San Salvador)	generic_castro_hint		120.0	0.40620468	203	ok	
wl-tile-v1-11385	wl-pos-pos-es-pba-60051	pos-es-pba-60051	1	positive	train	ES	Castro da Carabela/O Castro/A Penisa	Baiona	Baiona (Santa María de Forá)	generic_castro_hint		120.0	0.49978471	180	ok	
wl-tile-v1-10760	wl-pos-pos-es-pba-31553	pos-es-pba-31553	1	positive	train	ES	Castro da Carballeda	Láncara	Neira de Cabaleiros (Santa María Madanela)	generic_castro_hint		120.0	0.21084605	254	ok	
wl-tile-v1-10117	wl-pos-pos-es-pba-11690	pos-es-pba-11690	1	positive	train	ES	Castro da Carballeira	Frades	Gafoi (Santa Mariña)	generic_castro_hint		120.0	0.29171893	234	ok	
wl-tile-v1-10139	wl-pos-pos-es-pba-11478	pos-es-pba-11478	1	positive	train	ES	Castro da Casagrande	Irixoa	Mántaras (Santa María)	generic_castro_hint		120.0	-0.42625396	435	ok	
wl-tile-v1-11005	wl-pos-pos-es-pba-41948	pos-es-pba-41948	1	positive	train	ES	Castro da Casilla	Sarria	Betote (San Vicenzo)	coastal_promontory_hint		120.0	-0.25357697	385	ok	
wl-tile-v1-10512	wl-pos-pos-es-pba-25968	pos-es-pba-25968	1	positive	train	ES	Castro da Cerca	Vimianzo	Serramo (San Sebastián)	generic_castro_hint		120.0	0.70972827	141	ok	
wl-tile-v1-11416	wl-pos-pos-es-pba-78565	pos-es-pba-78565	1	positive	train	ES	Castro da Cerca	Cerdedo-Cotobade	Parada (San Pedro)	generic_castro_hint		120.0	0.19196037	260	ok	
wl-tile-v1-11192	wl-pos-pos-es-pba-45105	pos-es-pba-45105	1	positive	train	ES	Castro da Ciadella	Baños de Molgas	Guamil (Santa María)	generic_castro_hint		120.0	0.34246083	222	ok	
wl-tile-v1-11371	wl-pos-pos-es-pba-60104	pos-es-pba-60104	1	positive	train	ES	Castro da Cidade de Arbo	Arbo	Arbo (Santa María)	generic_castro_hint		120.0	0.37211141	215	ok	
wl-tile-v1-10911	wl-pos-pos-es-pba-41929	pos-es-pba-41929	1	positive	train	ES	Castro da Cidá	O Saviñao	Xuvencos (Santiago)	generic_castro_hint		120.0	0.20880238	255	ok	
wl-tile-v1-11208	wl-pos-pos-es-pba-46888	pos-es-pba-46888	1	positive	train	ES	Castro da Cidá de Pereda	Cartelle	Cartelle (Santa María)	generic_castro_hint		120.0	1.27355685	56	ok	
wl-tile-v1-11161	wl-pos-pos-es-pba-55967	pos-es-pba-55967	1	positive	train	ES	Castro da Cigadoña	A Pobra de Trives	San Mamede de Trives (San Mamede)	generic_castro_hint		120.0	-0.12601078	341	ok	
wl-tile-v1-11193	wl-pos-pos-es-pba-45106	pos-es-pba-45106	1	positive	train	ES	Castro da Ciradella	Baños de Molgas	Presqueira (San Martiño)	generic_castro_hint		120.0	0.56634172	163	ok	
wl-tile-v1-11542	wl-pos-pos-es-pba-67838	pos-es-pba-67838	1	positive	train	ES	Castro da Cividade/A Cidá	Mos	Louredo (San Salvador)	large_castrexo_civitas_hint		120.0	1.29380626	53	ok	
wl-tile-v1-10572	wl-pos-pos-es-pba-35993	pos-es-pba-35993	1	positive	train	ES	Castro da Conca	As Nogais	Noceda (San Xoán)	generic_castro_hint		120.0	0.81502565	123	ok	
wl-tile-v1-09991	wl-pos-pos-es-pba-3507	pos-es-pba-3507	1	positive	train	ES	Castro da Condesa/Bico do Castro	Carballo	Bértoa (Santa María)	generic_castro_hint		120.0	0.53838400	171	ok	
wl-tile-v1-10585	wl-pos-pos-es-pba-44401	pos-es-pba-44401	1	positive	train	ES	Castro da Condomiña/O Castro	Baralla	San Martín de Neira de Rei (San Pedro)	generic_castro_hint		120.0	1.41713088	44	ok	
wl-tile-v1-10382	wl-pos-pos-es-pba-20154	pos-es-pba-20154	1	positive	train	ES	Castro da Corela	Santiago de Compostela	A Barciela (Santo André)	generic_castro_hint		120.0	1.51851112	36	ok	
wl-tile-v1-11147	wl-pos-pos-es-pba-56165	pos-es-pba-56165	1	positive	train	ES	Castro da Coroa	A Peroxa	San Xes (San Xes)	croa_top_ring_hint		120.0	0.37480313	214	ok	
wl-tile-v1-11148	wl-pos-pos-es-pba-56166	pos-es-pba-56166	1	positive	train	ES	Castro da Coroa de Santa Baia	A Peroxa	Beacán (Santa María)	croa_top_ring_hint		120.0	0.56674665	162	ok	
wl-tile-v1-10981	wl-pos-pos-es-pba-39496	pos-es-pba-39496	1	positive	train	ES	Castro da Coroa/A Coroa	Ribadeo	Arante (San Pedro)	croa_top_ring_hint		120.0	0.28620122	237	ok	
wl-tile-v1-11528	wl-pos-pos-es-pba-68506	pos-es-pba-68506	1	positive	train	ES	Castro da Corte dos Cabalos	Mondariz	Mondariz (Santa Baia)	generic_castro_hint		120.0	0.27902795	238	ok	
wl-tile-v1-10816	wl-pos-pos-es-pba-35343	pos-es-pba-35343	1	positive	train	ES	Castro da Cotela	Monterroso	San Breixo (San Salvador)	earthwork_or_wall_hint		120.0	0.85392019	117	ok	
wl-tile-v1-10551	wl-pos-pos-es-pba-26867	pos-es-pba-26867	1	positive	train	ES	Castro da Croa	Alfoz do Castrodouro	O Pereiro (Santa Maria)	croa_top_ring_hint		120.0	0.93387319	112	ok	
wl-tile-v1-10643	wl-pos-pos-es-pba-27868	pos-es-pba-27868	1	positive	train	ES	Castro da Croa	Castroverde	Pereiramá (San Xulián)	croa_top_ring_hint		120.0	0.44914922	194	ok	
wl-tile-v1-11112	wl-pos-pos-es-pba-32084	pos-es-pba-32084	1	positive	train	ES	Castro da Croa	Xove	Xuances (San Pedro)	croa_top_ring_hint		120.0	2.15663984	14	ok	
wl-tile-v1-10644	wl-pos-pos-es-pba-27869	pos-es-pba-27869	1	positive	train	ES	Castro da Croa de Xan da Torre	Castroverde	A Meda (Santiago)	croa_top_ring_hint		120.0	-0.30125866	397	ok	
wl-tile-v1-11372	wl-pos-pos-es-pba-60105	pos-es-pba-60105	1	positive	train	ES	Castro da Croa dos Castelos	Arbo	Sela (Santa María)	croa_top_ring_hint		120.0	1.60542726	32	ok	
wl-tile-v1-10645	wl-pos-pos-es-pba-27870	pos-es-pba-27870	1	positive	train	ES	Castro da Croa ou de Folgosa	Castroverde	Agustín (Santa María)	croa_top_ring_hint		120.0	0.10319081	275	ok	
wl-tile-v1-11529	wl-pos-pos-es-pba-68507	pos-es-pba-68507	1	positive	train	ES	Castro da Croa/A Croa de Lougares	Mondariz	Lougares (San Fiz)	croa_top_ring_hint		120.0	0.65459032	148	ok	
wl-tile-v1-10646	wl-pos-pos-es-pba-27871	pos-es-pba-27871	1	positive	train	ES	Castro da Croa/Croa da Casiña	Castroverde	Furís (Santo Estevo)	croa_top_ring_hint		120.0	0.73468334	140	ok	
wl-tile-v1-10476	wl-pos-pos-es-pba-24700	pos-es-pba-24700	1	positive	train	ES	Castro da Croela	Trazo	Castelo (Santa María)	generic_castro_hint		120.0	1.61920809	31	ok	
wl-tile-v1-11653	wl-pos-pos-es-pba-70319	pos-es-pba-70319	1	positive	train	ES	Castro da Cruz/Os Castros	Tui	Malvas (Santiago)	generic_castro_hint		120.0	0.27312368	239	ok	
wl-tile-v1-10145	wl-pos-pos-es-pba-12760	pos-es-pba-12760	1	positive	train	ES	Castro da Devesa	Malpica de Bergantiños	Cambre (San Martiño)	generic_castro_hint		120.0	0.29126548	235	ok	
wl-tile-v1-10251	wl-pos-pos-es-pba-15625	pos-es-pba-15625	1	positive	train	ES	Castro da Devesa	Ordes	Barbeiros (Santa María)	generic_castro_hint		120.0	0.76027092	133	ok	
wl-tile-v1-11006	wl-pos-pos-es-pba-41949	pos-es-pba-41949	1	positive	train	ES	Castro da Devesa	Sarria	Corvelle (Santa María)	generic_castro_hint		120.0	1.07730661	85	ok	
wl-tile-v1-11648	wl-pos-pos-es-pba-71137	pos-es-pba-71137	1	positive	train	ES	Castro da Devesa de Rebadillo	Tomiño	Goián (San Cristovo)	generic_castro_hint		120.0	0.29949430	231	ok	
wl-tile-v1-10383	wl-pos-pos-es-pba-20155	pos-es-pba-20155	1	positive	train	ES	Castro da Devesa do Carballal	Santiago de Compostela	O Carballal (San Xulián)	generic_castro_hint		120.0	-0.70509713	498	ok	
wl-tile-v1-10690	wl-pos-pos-es-pba-28882	pos-es-pba-28882	1	positive	train	ES	Castro da Devesa do Rei	Folgoso do Courel	Esperante (San Pedro)	generic_castro_hint		120.0	-1.14239546	546	ok	
wl-tile-v1-10761	wl-pos-pos-es-pba-31581	pos-es-pba-31581	1	positive	train	ES	Castro da Eirexa/Castro de San Xoán	Láncara	Muro (San Xoán)	generic_castro_hint		120.0	0.69419961	145	ok	
wl-tile-v1-10647	wl-pos-pos-es-pba-27872	pos-es-pba-27872	1	positive	train	ES	Castro da Eirexe	Castroverde	Páramo (San Miguel)	generic_castro_hint		120.0	0.07251328	282	ok	
wl-tile-v1-10762	wl-pos-pos-es-pba-31582	pos-es-pba-31582	1	positive	train	ES	Castro da Eirexe	Láncara	Neira de Cabaleiros (Santa María Madanela)	generic_castro_hint		120.0	0.24467394	247	ok	
wl-tile-v1-10887	wl-pos-pos-es-pba-37199	pos-es-pba-37199	1	positive	train	ES	Castro da Eirexe/Aira do Castro/Castro de Moscá	O Páramo	Moscán (Santa María Madanela)	generic_castro_hint		120.0	0.06799143	284	ok	
wl-tile-v1-11403	wl-pos-pos-es-pba-62905	pos-es-pba-62905	1	positive	train	ES	Castro da Eirexiña	Cangas	O Hío (Santo André)	generic_castro_hint		120.0	1.19883371	64	ok	
wl-tile-v1-10763	wl-pos-pos-es-pba-31583	pos-es-pba-31583	1	positive	train	ES	Castro da Ermida	Láncara	Lama (Santa María)	generic_castro_hint		120.0	0.46727970	188	ok	
wl-tile-v1-10764	wl-pos-pos-es-pba-31584	pos-es-pba-31584	1	positive	train	ES	Castro da Ermida	Láncara	Vilaleo (Santa María)	generic_castro_hint		120.0	-0.06181018	322	ok	
wl-tile-v1-10648	wl-pos-pos-es-pba-27873	pos-es-pba-27873	1	positive	train	ES	Castro da Ermida de Santa Cristina	Castroverde	A Pumarega (Santa Mariña)	generic_castro_hint		120.0	1.08158551	84	ok	
wl-tile-v1-11242	wl-pos-pos-es-pba-51594	pos-es-pba-51594	1	positive	train	ES	Castro da Ermida/O Castro	Larouco	Larouco (Santa María)	generic_castro_hint		120.0	2.09697474	17	ok	
wl-tile-v1-10953	wl-pos-pos-es-pba-37087	pos-es-pba-37087	1	positive	train	ES	Castro da Escrita/Tras do Castro	Pedrafita do Cebreiro	Pacios (San Lourenzo)	generic_castro_hint		120.0	0.96449205	102	ok	
