tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	relief_score	rank_desc	error	status
wl-tile-v1-10258	wl-pos-pos-es-pba-15661	pos-es-pba-15661	1	positive	train	ES	Coto do Castros/Castro de Ardemil	Ordes	Ardemil (San Pedro)	hilltop_hint		120.0	-0.14689288	5206		ok
wl-tile-v1-11696	wl-pos-pos-es-pba-75557	pos-es-pba-75557	1	positive	train	ES	Coto do Chelo/Castro da Contiña	Vila de Cruces	Larazo (San Xoán)	hilltop_hint		120.0	1.55572653	643		ok
wl-tile-v1-11453	wl-pos-pos-es-pba-64638	pos-es-pba-64638	1	positive	train	ES	Coto dos Castros	Cuntis	Cequeril (Santa María)	hilltop_hint		120.0	2.05193587	330		ok
wl-tile-v1-11589	wl-pos-pos-es-pba-78004	pos-es-pba-78004	1	positive	train	ES	Coto dos Castros	Ponteareas	Ponteareas (San Miguel)	hilltop_hint		120.0	1.35901437	826		ok
wl-tile-v1-10259	wl-pos-pos-es-pba-15662	pos-es-pba-15662	1	positive	train	ES	Coto dos Castros/Castro de Meitufe	Ordes	Leira (Santa María)	hilltop_hint		120.0	0.82860763	1691		ok
wl-tile-v1-10713	wl-pos-pos-es-pba-29072	pos-es-pba-29072	1	positive	train	ES	Cotorro do Castro ou Cerca de Sucastro	Folgoso do Courel	Meiraos (Santa María)	hilltop_hint		120.0	1.99516955	361		ok
wl-tile-v1-10171	wl-pos-pos-es-pba-12472	pos-es-pba-12472	1	positive	train	ES	Couto do Castro	Mesía	Castro (San Sebastián)	hilltop_hint		120.0	1.30042366	914		ok
wl-tile-v1-10714	wl-pos-pos-es-pba-29177	pos-es-pba-29177	1	positive	train	ES	Cova do Castro	Folgoso do Courel	Seoane do Courel (San Xoán)	generic_castro_hint		120.0	0.09686636	4044		ok
wl-tile-v1-11272	wl-pos-pos-es-pba-52504	pos-es-pba-52504	1	positive	train	ES	Crasto do Ferreiro/Crasto das Conchas	Muíños	Parada de Ventosa (San Pedro)	generic_castro_hint		120.0	1.18935680	1056		ok
wl-tile-v1-10150	wl-pos-pos-es-pba-12795	pos-es-pba-12795	1	positive	train	ES	Croa de Castro/Castro de Aldeola	Malpica de Bergantiños	Cerqueda (San Cristovo)	croa_top_ring_hint		120.0	1.64871527	557		ok
wl-tile-v1-10842	wl-pos-pos-es-pba-29441	pos-es-pba-29441	1	positive	train	ES	Croa de Chamoso	O Corgo	Chamoso (San Cristovo)	croa_top_ring_hint		120.0	0.11427540	3968		ok
wl-tile-v1-10806	wl-pos-pos-es-pba-34506	pos-es-pba-34506	1	positive	train	ES	Croa de Figueiras/Croa de Pedro Pombeiro	Mondoñedo	Figueiras (San Martiño)	croa_top_ring_hint		120.0	0.23982354	3438		ok
wl-tile-v1-10843	wl-pos-pos-es-pba-29510	pos-es-pba-29510	1	positive	train	ES	Croa de Gomeán	O Corgo	Gomeán (Santiago)	croa_top_ring_hint		120.0	0.30824166	3179		ok
wl-tile-v1-10554	wl-pos-pos-es-pba-26936	pos-es-pba-26936	1	positive	train	ES	Croa do Montoxo	Alfoz do Castrodouro	Lagoa (San Vicente)	croa_top_ring_hint		120.0	2.13108653	288		ok
wl-tile-v1-10950	wl-pos-pos-es-pba-37570	pos-es-pba-37570	1	positive	train	ES	Croa do Toural	Paradela	Paradela (San Miguel)	croa_top_ring_hint		120.0	2.98947570	79		ok
wl-tile-v1-11421	wl-pos-pos-es-pba-78583	pos-es-pba-78583	1	positive	train	ES	Cruz do Castro	Cerdedo-Cotobade	Carballedo (San Miguel)	generic_castro_hint		120.0	1.02417958	1304		ok
wl-tile-v1-10065	wl-pos-pos-es-pba-5546	pos-es-pba-5546	1	positive	train	ES	Cuberto en Castro	Coristanco	Santa Baia de Castro (Santa Baia)	generic_castro_hint		120.0	0.39288920	2869		ok
wl-tile-v1-10980	wl-pos-pos-es-pba-38503	pos-es-pba-38503	1	positive	train	ES	Cunca do Castro	Portomarín	Nespereira (San Cibrao)	generic_castro_hint		120.0	-0.01883492	4586		ok
wl-tile-v1-11062	wl-pos-pos-es-pba-43044	pos-es-pba-43044	1	positive	train	ES	Cuncas do Castro	Vilalba	Boizán (Santiago)	generic_castro_hint		120.0	0.23797524	3444		ok
wl-tile-v1-11479	wl-pos-pos-es-pba-65907	pos-es-pba-65907	1	positive	train	ES	Curuto do Castro	Gondomar	Peitieiros (San Miguel)	generic_castro_hint		120.0	1.63406672	570		ok
wl-tile-v1-10511	wl-pos-pos-es-pba-25686	pos-es-pba-25686	1	positive	train	ES	Ermida de Castro Buxán	Vimianzo	Vimianzo (San Vicenzo)	generic_castro_hint		120.0	0.40915320	2814		ok
wl-tile-v1-10196	wl-pos-pos-es-pba-13130	pos-es-pba-13130	1	positive	train	ES	Ermida de Santo Outel de Castro	Muxía	Coucieiro (San Pedro)	generic_castro_hint		120.0	-0.78270698	7871		ok
wl-tile-v1-11573	wl-pos-pos-es-pba-77840	pos-es-pba-77840	1	positive	train	ES	Ermida e Castelo do Monte Castrove	Poio	Poio (San Xoán)	hilltop_hint		120.0	0.50585689	2538		ok
wl-tile-v1-10024	wl-pos-pos-es-pba-27212	pos-es-pba-27212	1	positive	train	ES	Faro de Punta do Castro	Cariño	Cariño (San Bartolomeu)	coastal_promontory_hint		120.0	1.35202259	834		ok
wl-tile-v1-10617	wl-pos-pos-es-pba-28429	pos-es-pba-28429	1	positive	train	ES	Finca do Castro	Begonte	Virís (Santa Helena)	generic_castro_hint		120.0	0.51396441	2521		ok
wl-tile-v1-11469	wl-pos-pos-es-pba-64203	pos-es-pba-64203	1	positive	train	ES	Fortaleza do Castro (ruínas)	Forcarei	San Miguel de Presqueiras (San Miguel)	generic_castro_hint		120.0	0.94922314	1435		ok
wl-tile-v1-09935	wl-pos-pos-es-pba-18203	pos-es-pba-18203	1	positive	train	ES	Fosa de Pico Castro	As Pontes de García Rodríguez	Goente (San Martiño)	hilltop_hint		120.0	-0.22354760	5572		ok
wl-tile-v1-11384	wl-pos-pos-es-pba-69198	pos-es-pba-69198	1	positive	train	ES	Ladeira do Coto do Castro	As Neves	Batalláns (Santa Eulalia)	hilltop_hint		120.0	0.68195086	2050		ok
wl-tile-v1-11246	wl-pos-pos-es-pba-51893	pos-es-pba-51893	1	positive	train	ES	Lombo da Cerca/Castro do Lombo da Cerca	Laza	Laza (San Xoán)	generic_castro_hint		120.0	1.56102766	637		ok
wl-tile-v1-11253	wl-pos-pos-es-pba-51155	pos-es-pba-51155	1	positive	train	ES	Lápida da igrexa de Santa Eulalia de Castro	Maceda	Castro de Escuadro (Santa Baia)	generic_castro_hint		120.0	-0.35233196	6201		ok
wl-tile-v1-09955	wl-pos-pos-es-pba-2377	pos-es-pba-2377	1	positive	train	ES	Medorra do Castro	Boqueixón	Lestedo (Santa María)	generic_castro_hint		120.0	-0.13447972	5141		ok
wl-tile-v1-10093	wl-pos-pos-es-pba-9641	pos-es-pba-9641	1	positive	train	ES	Medoña da Croa 1	Curtis	Foxados (Santa María)	croa_top_ring_hint		120.0	2.09658066	302		ok
wl-tile-v1-10094	wl-pos-pos-es-pba-9642	pos-es-pba-9642	1	positive	train	ES	Medoña da Croa 2	Curtis	Foxados (Santa María)	croa_top_ring_hint		120.0	2.18977536	257		ok
wl-tile-v1-10095	wl-pos-pos-es-pba-9643	pos-es-pba-9643	1	positive	train	ES	Medoña da Croa 3	Curtis	Foxados (Santa María)	croa_top_ring_hint		120.0	2.51935939	162		ok
wl-tile-v1-10096	wl-pos-pos-es-pba-9644	pos-es-pba-9644	1	positive	train	ES	Medoña da Croa 4	Curtis	Foxados (Santa María)	croa_top_ring_hint		120.0	0.01847954	4404		ok
wl-tile-v1-10097	wl-pos-pos-es-pba-9645	pos-es-pba-9645	1	positive	train	ES	Medoña da Croa 5	Curtis	Foxados (Santa María)	croa_top_ring_hint		120.0	2.54962037	155		ok
wl-tile-v1-10098	wl-pos-pos-es-pba-9720	pos-es-pba-9720	1	positive	train	ES	Medoña de Tras A Croa 2	Curtis	Foxados (Santa María)	croa_top_ring_hint		120.0	0.12984859	3899		ok
wl-tile-v1-10099	wl-pos-pos-es-pba-9721	pos-es-pba-9721	1	positive	train	ES	Medoña de Tras A Croa 3	Curtis	Foxados (Santa María)	croa_top_ring_hint		120.0	-0.38312922	6358		ok
wl-tile-v1-10100	wl-pos-pos-es-pba-9722	pos-es-pba-9722	1	positive	train	ES	Medoña de Tras A Croa 4	Curtis	Foxados (Santa María)	croa_top_ring_hint		120.0	-0.03059561	4647		ok
wl-tile-v1-09975	wl-pos-pos-es-pba-4162	pos-es-pba-4162	1	positive	train	ES	Monte Castro/Castro do Salto	Cabanas	Irís (Santo Estevo)	hilltop_hint		120.0	1.58401874	612		ok
wl-tile-v1-10295	wl-pos-pos-es-pba-26714	pos-es-pba-26714	1	positive	train	ES	Monte da Croa/Castro de Cines	Oza-Cesuras	Cis (San Nicolao)	croa_top_ring_hint		120.0	1.91780696	400		ok
wl-tile-v1-10317	wl-pos-pos-es-pba-17648	pos-es-pba-17648	1	positive	train	ES	Monte da Croa/Castro de Obre/Castro Vello/Castro da Serpe	Paderne	Obre (Santo André)	croa_top_ring_hint		120.0	0.91274145	1502		ok
wl-tile-v1-10106	wl-pos-pos-es-pba-9291	pos-es-pba-9291	1	positive	train	ES	Monte do Castro	Dumbría	Olveira (San Martiño)	hilltop_hint		120.0	1.65227162	552		ok
wl-tile-v1-10143	wl-pos-pos-es-pba-11181	pos-es-pba-11181	1	positive	train	ES	Monte do Castro	Laxe	Sarces (San Amedio)	hilltop_hint		120.0	1.78368318	479		ok
wl-tile-v1-10260	wl-pos-pos-es-pba-15885	pos-es-pba-15885	1	positive	train	ES	Monte do Castro	Ordes	Ordes (Santa María)	hilltop_hint		120.0	0.10415060	4017		ok
wl-tile-v1-10318	wl-pos-pos-es-pba-17649	pos-es-pba-17649	1	positive	train	ES	Monte do Castro	Paderne	Souto (Santa María)	hilltop_hint		120.0	-0.07190032	4853		ok
wl-tile-v1-10629	wl-pos-pos-es-pba-28156	pos-es-pba-28156	1	positive	train	ES	Monte do Castro	Carballedo	Pradeda (Santiago)	hilltop_hint		120.0	0.88776660	1561		ok
wl-tile-v1-10716	wl-pos-pos-es-pba-30606	pos-es-pba-30606	1	positive	train	ES	Monte do Castro	Friol	Xiá (Santa María)	hilltop_hint		120.0	0.87658633	1587		ok
wl-tile-v1-11061	wl-pos-pos-es-pba-41584	pos-es-pba-41584	1	positive	train	ES	Monte do Castro	Taboada	Castelo (Santa María)	hilltop_hint		120.0	-1.84803554	8621		ok
wl-tile-v1-11254	wl-pos-pos-es-pba-51192	pos-es-pba-51192	1	positive	train	ES	Monte do Castro	Maceda	Zorelle (Santiago)	hilltop_hint		120.0	1.27539233	946		ok
wl-tile-v1-11393	wl-pos-pos-es-pba-60146	pos-es-pba-60146	1	positive	train	ES	Monte do Castro	Barro	Barro (San Breixo)	hilltop_hint		120.0	0.77791462	1803		ok
wl-tile-v1-11408	wl-pos-pos-es-pba-63361	pos-es-pba-63361	1	positive	train	ES	Monte do Castro	Cangas	Coiro (San Salvador)	hilltop_hint		120.0	0.22487797	3488		ok
wl-tile-v1-11480	wl-pos-pos-es-pba-66227	pos-es-pba-66227	1	positive	train	ES	Monte do Castro	Gondomar	Vincios (Santa Mariña)	hilltop_hint		120.0	1.11788995	1180		ok
wl-tile-v1-11525	wl-pos-pos-es-pba-68364	pos-es-pba-68364	1	positive	train	ES	Monte do Castro	Moaña	Moaña (San Martiño)	hilltop_hint		120.0	1.45908356	721		ok
wl-tile-v1-11536	wl-pos-pos-es-pba-68063	pos-es-pba-68063	1	positive	train	ES	Monte do Castro	Moraña	Laxe (San Martiño)	hilltop_hint		120.0	0.18445708	3654		ok
wl-tile-v1-10807	wl-pos-pos-es-pba-34897	pos-es-pba-34897	1	positive	train	ES	Monte do Castro de Ansar	Monterroso	Viloíde (San Cristovo)	hilltop_hint		120.0	2.13943073	283		ok
wl-tile-v1-11574	wl-pos-pos-es-pba-77987	pos-es-pba-77987	1	positive	train	ES	Monte do Castro de Campelo	Poio	Poio (San Salvador)	hilltop_hint		120.0	0.16961884	3725		ok
wl-tile-v1-10570	wl-pos-pos-es-pba-35655	pos-es-pba-35655	1	positive	train	ES	Monte do Castro de Torés	As Nogais	Torés (San Xoán)	hilltop_hint		120.0	2.39754296	191		ok
wl-tile-v1-10319	wl-pos-pos-es-pba-17650	pos-es-pba-17650	1	positive	train	ES	Monte do Castro/Castro de San Mamede/Vila do Castro	Paderne	Vilamourel (San Xoán)	hilltop_hint		120.0	0.84100628	1653		ok
wl-tile-v1-11229	wl-pos-pos-es-pba-48180	pos-es-pba-48180	1	positive	train	ES	Monte do Castro/Castro de Sanín	Cenlle	Trasariz (Santiago)	hilltop_hint		120.0	1.27457862	949		ok
wl-tile-v1-10324	wl-pos-pos-es-pba-18398	pos-es-pba-18398	1	positive	train	ES	Monte do Castro/Monte da Barda	Ponteceso	Corme Aldea (Santo Adrán)	hilltop_hint		120.0	0.41832679	2781		ok
wl-tile-v1-11266	wl-pos-pos-es-pba-52392	pos-es-pba-52392	1	positive	train	ES	Muro da Cidá/A Cidá/Castro de Medeiros	Monterrei	Medeiros (Santa María)	generic_castro_hint		120.0	0.82748575	1696		ok
wl-tile-v1-10077	wl-pos-pos-es-pba-9309	pos-es-pba-9309	1	positive	train	ES	Muíño de Vila do Castro	Curtis	Foxados (Santa María)	generic_castro_hint		120.0	0.51021213	2530		ok
wl-tile-v1-10325	wl-pos-pos-es-pba-18426	pos-es-pba-18426	1	positive	train	ES	Muíño do Castro	Ponteceso	Cores (San Martiño)	generic_castro_hint		120.0	-1.00484632	8302		ok
wl-tile-v1-11413	wl-pos-pos-es-pba-79785	pos-es-pba-79785	1	positive	train	ES	Muíño en Os Castros	Cerdedo Cotobade	Quireza (San Tomé)	generic_castro_hint		120.0	-0.84610606	8025		ok
wl-tile-v1-10014	wl-pos-pos-es-pba-4472	pos-es-pba-4472	1	positive	train	ES	Muíño no Castro	Carballo	Entrecruces (San Xens)	generic_castro_hint		120.0	-0.61227047	7366		ok
wl-tile-v1-10015	wl-pos-pos-es-pba-4654	pos-es-pba-4654	1	positive	train	ES	Muíño no Castro	Carballo	Entrecruces (San Xens)	generic_castro_hint		120.0	-0.03402752	4664		ok
wl-tile-v1-11349	wl-pos-pos-es-pba-63026	pos-es-pba-63026	1	positive	train	ES	Muíño no Castro	A Caniza	Valeixe (Santa Cristina)	generic_castro_hint		120.0	-0.23891322	5646		ok
wl-tile-v1-11389	wl-pos-pos-es-pba-61736	pos-es-pba-61736	1	positive	train	ES	Muíños do Castro	Baiona	Belesar (San Lourenzo)	generic_castro_hint		120.0	-0.46954449	6764		ok
wl-tile-v1-11134	wl-pos-pos-es-pba-52689	pos-es-pba-52689	1	positive	train	ES	Necrópole de Outeiro do Castro	A Merca	San Vitoiro da Mezquita (San Vitoiro)	hilltop_hint		120.0	0.93422839	1459		ok
wl-tile-v1-11247	wl-pos-pos-es-pba-51981	pos-es-pba-51981	1	positive	train	ES	Núcleo do Castro	Laza	O Castro de Laza (San Pedro)	generic_castro_hint		120.0	-0.51969948	6957		ok
wl-tile-v1-11327	wl-pos-pos-es-pba-57576	pos-es-pba-57576	1	positive	train	ES	Núcleo do Castro	Taboadela	Taboadela (San Miguel)	generic_castro_hint		120.0	-0.21639223	5529		ok
wl-tile-v1-10549	wl-pos-pos-es-pba-26769	pos-es-pba-26769	1	positive	train	ES	Núcleo do Castro de Ouro	Alfoz do Castrodouro	O Castro de Ouro (San Salvador)	generic_castro_hint		120.0	0.41479202	2796		ok
wl-tile-v1-10506	wl-pos-pos-es-pba-25584	pos-es-pba-25584	1	positive	train	ES	O Altiño/Castro da Furaca	Vimianzo	Baíñas (Santo Antoíño)	generic_castro_hint		120.0	0.61690998	2234		ok
wl-tile-v1-10676	wl-pos-pos-es-pba-29157	pos-es-pba-29157	1	positive	train	ES	O Alto do Castro	Cospeito	Xermar (Santa María)	hilltop_hint		120.0	0.08965345	4075		ok
wl-tile-v1-10144	wl-pos-pos-es-pba-12627	pos-es-pba-12627	1	positive	train	ES	O Bico do Castro	Malpica de Bergantiños	Malpica de Bergantiños (San Xiao)	generic_castro_hint		120.0	2.08801602	308		ok
wl-tile-v1-11304	wl-pos-pos-es-pba-56765	pos-es-pba-56765	1	positive	train	ES	O Cabezo	Rubiá	Biobra (San Miguel)	generic_castro_hint		120.0	0.58002460	2332		ok
wl-tile-v1-11230	wl-pos-pos-es-pba-48211	pos-es-pba-48211	1	positive	train	ES	O Castelo/Castro das Laias	Cenlle	Laias (Santa Baia)	generic_castro_hint		120.0	0.71423850	1967		ok
wl-tile-v1-10313	wl-pos-pos-es-pba-17104	pos-es-pba-17104	1	positive	train	ES	O Castelo/Castro de Adragonte	Paderne	Adragonte (Santiago)	generic_castro_hint		120.0	1.38911628	792		ok
wl-tile-v1-10353	wl-pos-pos-es-pba-20698	pos-es-pba-20698	1	positive	train	ES	O Castelo/Castro de Edreira	Sada	Oleiros (Santa María)	generic_castro_hint		120.0	0.69417971	2018		ok
wl-tile-v1-11179	wl-pos-pos-es-pba-43601	pos-es-pba-43601	1	positive	train	ES	O Castelo/Castro do Castelo	Amoeiro	Trasalba (San Pedro)	generic_castro_hint		120.0	2.42903390	184		ok
wl-tile-v1-11333	wl-pos-pos-es-pba-58953	pos-es-pba-58953	1	positive	train	ES	O Castelo/O Castro de Valencia do Sil	Vilamartín de Valdeorras	Valencia do Sil (San Bernabé)	valley_or_river_edge_hint		120.0	2.21390721	243		ok
wl-tile-v1-11305	wl-pos-pos-es-pba-56766	pos-es-pba-56766	1	positive	train	ES	O Castelo/O Tumbeiro	Rubiá	O Barrio de Cascallá (Nosa Señora da Asunción)	generic_castro_hint		120.0	1.82102070	459		ok
wl-tile-v1-11222	wl-pos-pos-es-pba-48004	pos-es-pba-48004	1	positive	train	ES	O Castrillón/Castro de Castrillón	Celanova	Bobadela (Santa María)	castrel_toponym_hint		120.0	1.31877948	892		ok
wl-tile-v1-09885	wl-pos-pos-es-pba-12986	pos-es-pba-12986	1	positive	train	ES	O Castriño/Castro de Condesuso	A Laracha	Soandres (San Pedro)	generic_castro_hint		120.0	-0.46760863	6757		ok
wl-tile-v1-09976	wl-pos-pos-es-pba-4166	pos-es-pba-4166	1	positive	train	ES	O Castro	Cabanas	Cabanas (Santo André)	generic_castro_hint		120.0	-0.39486846	6422		ok
wl-tile-v1-10066	wl-pos-pos-es-pba-5659	pos-es-pba-5659	1	positive	train	ES	O Castro	Coristanco	Agualada (San Lourenzo)	generic_castro_hint		120.0	2.28457628	221		ok
wl-tile-v1-10458	wl-pos-pos-es-pba-25225	pos-es-pba-25225	1	positive	train	ES	O Castro	Tordoia	Gorgullos (Santaia)	generic_castro_hint		120.0	0.46527555	2644		ok
wl-tile-v1-10523	wl-pos-pos-es-pba-27535	pos-es-pba-27535	1	positive	train	ES	O Castro	Zas	Gándara (Santa María)	generic_castro_hint		120.0	-0.03212234	4653		ok
wl-tile-v1-10601	wl-pos-pos-es-pba-44631	pos-es-pba-44631	1	positive	train	ES	O Castro	Baralla	Penarrubia (Santa María)	generic_castro_hint		120.0	0.62941178	2190		ok
wl-tile-v1-10602	wl-pos-pos-es-pba-44632	pos-es-pba-44632	1	positive	train	ES	O Castro	Baralla	Pacios (Santa María)	generic_castro_hint		120.0	0.09957877	4035		ok
wl-tile-v1-10603	wl-pos-pos-es-pba-44633	pos-es-pba-44633	1	positive	train	ES	O Castro	Baralla	San Martín de Neira de Rei (San Pedro)	generic_castro_hint		120.0	0.37043972	2952		ok
wl-tile-v1-10604	wl-pos-pos-es-pba-44634	pos-es-pba-44634	1	positive	train	ES	O Castro	Baralla	Vilachambre (Santa Mariña)	generic_castro_hint		120.0	1.28986793	926		ok
wl-tile-v1-10605	wl-pos-pos-es-pba-44635	pos-es-pba-44635	1	positive	train	ES	O Castro	Baralla	Pousada (Santiago)	generic_castro_hint		120.0	0.16431700	3749		ok
wl-tile-v1-10606	wl-pos-pos-es-pba-44636	pos-es-pba-44636	1	positive	train	ES	O Castro	Baralla	Lexo (San Xoán)	generic_castro_hint		120.0	1.86713073	433		ok
wl-tile-v1-10630	wl-pos-pos-es-pba-28158	pos-es-pba-28158	1	positive	train	ES	O Castro	Carballedo	Vilaquinte (Santa María)	generic_castro_hint		120.0	1.05825990	1259		ok
wl-tile-v1-10631	wl-pos-pos-es-pba-28159	pos-es-pba-28159	1	positive	train	ES	O Castro	Carballedo	Santa Cristina de Asma (Santa Cristina)	generic_castro_hint		120.0	0.56715782	2357		ok
wl-tile-v1-10671	wl-pos-pos-es-pba-29779	pos-es-pba-29779	1	positive	train	ES	O Castro	Castroverde	Riomol (San Pedro)	generic_castro_hint		120.0	1.34645670	843		ok
wl-tile-v1-10672	wl-pos-pos-es-pba-29780	pos-es-pba-29780	1	positive	train	ES	O Castro	Castroverde	Cellán de Calvos (San Salvador)	generic_castro_hint		120.0	2.31519436	212		ok
wl-tile-v1-10677	wl-pos-pos-es-pba-29158	pos-es-pba-29158	1	positive	train	ES	O Castro	Cospeito	Goá (San Xurxo)	generic_castro_hint		120.0	1.30793359	902		ok
wl-tile-v1-10678	wl-pos-pos-es-pba-29159	pos-es-pba-29159	1	positive	train	ES	O Castro	Cospeito	Roás (San Miguel)	generic_castro_hint		120.0	0.84464012	1647		ok
wl-tile-v1-10715	wl-pos-pos-es-pba-29228	pos-es-pba-29228	1	positive	train	ES	O Castro	Folgoso do Courel	Folgoso do Courel (Santa María)	generic_castro_hint		120.0	0.67417466	2075		ok
wl-tile-v1-10717	wl-pos-pos-es-pba-30608	pos-es-pba-30608	1	positive	train	ES	O Castro	Friol	San Martiño de Condes (San Martiño)	generic_castro_hint		120.0	0.19360242	3621		ok
wl-tile-v1-10808	wl-pos-pos-es-pba-34923	pos-es-pba-34923	1	positive	train	ES	O Castro	Monterroso	Sucastro (Santa Mariña)	generic_castro_hint		120.0	2.67295000	129		ok
wl-tile-v1-10836	wl-pos-pos-es-pba-36087	pos-es-pba-36087	1	positive	train	ES	O Castro	Navia de Suarna	Cabanela (Santa María)	generic_castro_hint		120.0	1.90800249	408		ok
wl-tile-v1-10951	wl-pos-pos-es-pba-37581	pos-es-pba-37581	1	positive	train	ES	O Castro	Paradela	Santa Cristina de Paradela (Santa Cristina)	generic_castro_hint		120.0	0.90850587	1513		ok
wl-tile-v1-10952	wl-pos-pos-es-pba-37582	pos-es-pba-37582	1	positive	train	ES	O Castro	Paradela	San Martiño de Castro (San Martiño)	generic_castro_hint		120.0	0.51907676	2502		ok
wl-tile-v1-10998	wl-pos-pos-es-pba-40345	pos-es-pba-40345	1	positive	train	ES	O Castro	Ribeira de Piquín	Os Vaos (San Xoán)	generic_castro_hint		120.0	-0.01682358	4574		ok
wl-tile-v1-11109	wl-pos-pos-es-pba-30509	pos-es-pba-30509	1	positive	train	ES	O Castro	Xermade	Cabreiros (Santa Mariña)	generic_castro_hint		120.0	-0.70474167	7646		ok
wl-tile-v1-11180	wl-pos-pos-es-pba-43728	pos-es-pba-43728	1	positive	train	ES	O Castro	Amoeiro	Parada de Amoeiro (Santiago)	generic_castro_hint		120.0	0.21693656	3520		ok
wl-tile-v1-11182	wl-pos-pos-es-pba-45496	pos-es-pba-45496	1	positive	train	ES	O Castro	Avión	Barroso (Santa Baia)	generic_castro_hint		120.0	0.52961271	2472		ok
wl-tile-v1-11248	wl-pos-pos-es-pba-51983	pos-es-pba-51983	1	positive	train	ES	O Castro	Laza	A Alberguería (Santa María)	generic_castro_hint		120.0	0.61608862	2238		ok
wl-tile-v1-11255	wl-pos-pos-es-pba-51231	pos-es-pba-51231	1	positive	train	ES	O Castro	Maceda	Zorelle (Santiago)	generic_castro_hint		120.0	-0.37448085	6308		ok
wl-tile-v1-11273	wl-pos-pos-es-pba-47340	pos-es-pba-47340	1	positive	train	ES	O Castro	O Carballiño	Mudelos (Santiago)	generic_castro_hint		120.0	0.64965018	2139		ok
wl-tile-v1-11274	wl-pos-pos-es-pba-47341	pos-es-pba-47341	1	positive	train	ES	O Castro	O Carballiño	Partovia (Santiago)	generic_castro_hint		120.0	0.72881342	1933		ok
wl-tile-v1-11346	wl-pos-pos-es-pba-60710	pos-es-pba-60710	1	positive	train	ES	O Castro	Vilardevós	Osoño (San Pedro)	generic_castro_hint		120.0	0.42193148	2769		ok
wl-tile-v1-11549	wl-pos-pos-es-pba-69114	pos-es-pba-69114	1	positive	train	ES	O Castro	Mos	Mos (Santa Eulalia)	generic_castro_hint		120.0	-0.19696680	5424		ok
wl-tile-v1-11613	wl-pos-pos-es-pba-70535	pos-es-pba-70535	1	positive	train	ES	O Castro	Salvaterra de Miño	Oleiros (Santa María)	generic_castro_hint		120.0	0.76804410	1825		ok
wl-tile-v1-11663	wl-pos-pos-es-pba-73983	pos-es-pba-73983	1	positive	train	ES	O Castro	Tui	Pexegueiro (San Miguel)	generic_castro_hint		120.0	1.36724639	809		ok
wl-tile-v1-10673	wl-pos-pos-es-pba-29781	pos-es-pba-29781	1	positive	train	ES	O Castro Arrubial	Castroverde	Páramo (San Miguel)	generic_castro_hint		120.0	1.06946994	1236		ok
wl-tile-v1-10674	wl-pos-pos-es-pba-29782	pos-es-pba-29782	1	positive	train	ES	O Castro Marrondo	Castroverde	Covelas (San Miguel)	coastal_promontory_hint		120.0	0.70270692	1998		ok
wl-tile-v1-10675	wl-pos-pos-es-pba-29783	pos-es-pba-29783	1	positive	train	ES	O Castro Recesende	Castroverde	Recesende (San Cibrao)	generic_castro_hint		120.0	0.76845128	1823		ok
wl-tile-v1-11064	wl-pos-pos-es-pba-43302	pos-es-pba-43302	1	positive	train	ES	O Castro da Casería	Vilalba	Román (Santalla)	generic_castro_hint		120.0	-0.32364795	6064		ok
wl-tile-v1-11065	wl-pos-pos-es-pba-43303	pos-es-pba-43303	1	positive	train	ES	O Castro da Frouxeira	Vilalba	Sancovade (Santiago)	coastal_promontory_hint		120.0	-0.51807409	6950		ok
wl-tile-v1-09886	wl-pos-pos-es-pba-12987	pos-es-pba-12987	1	positive	train	ES	O Castro da Medoña	A Laracha	Coiro (San Xián)	generic_castro_hint		120.0	-0.35423298	6212		ok
wl-tile-v1-10042	wl-pos-pos-es-pba-6502	pos-es-pba-6502	1	positive	train	ES	O Castro das Croas	Cedeira	Piñeiro (San Cosme)	croa_top_ring_hint		120.0	1.19894499	1047		ok
wl-tile-v1-11127	wl-pos-pos-es-pba-50370	pos-es-pba-50370	1	positive	train	ES	O Castro de Barxa	A Gudiña	Barxa (San Xoán)	generic_castro_hint		120.0	1.01814772	1315		ok
wl-tile-v1-11250	wl-pos-pos-es-pba-51816	pos-es-pba-51816	1	positive	train	ES	O Castro de Berán	Leiro	Berán (San Breixo)	generic_castro_hint		120.0	-0.25723295	5735		ok
wl-tile-v1-11154	wl-pos-pos-es-pba-56342	pos-es-pba-56342	1	positive	train	ES	O Castro de Bouzalonga	A Peroxa	Mirallos (Santa María)	generic_castro_hint		120.0	0.41589469	2793		ok
wl-tile-v1-10101	wl-pos-pos-es-pba-9083	pos-es-pba-9083	1	positive	train	ES	O Castro de Buxantes	Dumbría	Buxantes (San Pedro)	generic_castro_hint		120.0	0.47907299	2606		ok
wl-tile-v1-09918	wl-pos-pos-es-pba-1852	pos-es-pba-1852	1	positive	train	ES	O Castro de Cambás	Aranga	Cambás (San Pedro)	generic_castro_hint		120.0	0.51178919	2526		ok
wl-tile-v1-11310	wl-pos-pos-es-pba-58068	pos-es-pba-58068	1	positive	train	ES	O Castro de Casar do Mato	San Amaro	Beariz (San Martiño)	generic_castro_hint		120.0	1.11056556	1190		ok
