tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	dem_path	dem_core_mean	dem_context_mean	dem_prominence_m	slope_annulus_mean	slope_context_mean	slope_ratio	lrm_abs_annulus_mean	lrm_abs_context_mean	lrm_abs_ratio	lrm_core_mean	lrm_context_mean	lrm_core_delta	hillshade_edge_annulus_mean	hillshade_edge_context_mean	hillshade_edge_ratio	ring_sector_coverage	ring_sector_balance	error	status
wl-tile-v1-11304	wl-pos-pos-es-pba-56765	pos-es-pba-56765	1	positive	train	ES	O Cabezo	Rubiá	Biobra (San Miguel)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11304-pos-es-pba-56765-mdt5.tif	780.88842773	754.18481445	26.70361328	20.76296616	18.75252914	1.10720885	1.05175054	1.94595623	0.54048006	2.74430299	-0.21409267	2.95839566	0.17194667	0.21690433	0.79273049	0.19444444	0.53377483		ok
wl-tile-v1-11230	wl-pos-pos-es-pba-48211	pos-es-pba-48211	1	positive	train	ES	O Castelo/Castro das Laias	Cenlle	Laias (Santa Baia)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11230-pos-es-pba-48211-mdt5.tif	176.59884644	168.30311584	8.29573059	21.48057556	21.59307289	0.99479012	3.66623807	2.97261000	1.23333975	0.77527624	0.00999455	0.76528170	0.58221817	0.49440709	1.17760887	0.44444444	0.60936989		ok
wl-tile-v1-10313	wl-pos-pos-es-pba-17104	pos-es-pba-17104	1	positive	train	ES	O Castelo/Castro de Adragonte	Paderne	Adragonte (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10313-pos-es-pba-17104-mdt5.tif	309.44619751	294.04635620	15.39984131	10.01419353	7.59866905	1.31788784	0.82727170	0.64804649	1.27656227	2.38168120	-0.18729493	2.56897613	0.28711048	0.24968238	1.14990283	0.36111111	0.61800128		ok
wl-tile-v1-10353	wl-pos-pos-es-pba-20698	pos-es-pba-20698	1	positive	train	ES	O Castelo/Castro de Edreira	Sada	Oleiros (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10353-pos-es-pba-20698-mdt5.tif	165.73600769	156.63566589	9.10034180	7.14075661	6.41693497	1.11279866	0.71346909	0.64116454	1.11277066	0.53697926	0.13421537	0.40276389	0.49246508	0.42300344	1.16421059	0.36111111	0.65553111		ok
wl-tile-v1-11179	wl-pos-pos-es-pba-43601	pos-es-pba-43601	1	positive	train	ES	O Castelo/Castro do Castelo	Amoeiro	Trasalba (San Pedro)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11179-pos-es-pba-43601-mdt5.tif	308.69342041	281.71191406	26.98150635	22.18105888	19.52910042	1.13579522	5.05028391	3.28368258	1.53799394	3.73767304	-1.47668827	5.21436131	0.43978107	0.29979795	1.46692486	0.61111111	0.62131651		ok
wl-tile-v1-11333	wl-pos-pos-es-pba-58953	pos-es-pba-58953	1	positive	train	ES	O Castelo/O Castro de Valencia do Sil	Vilamartín de Valdeorras	Valencia do Sil (San Bernabé)	valley_or_river_edge_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11333-pos-es-pba-58953-mdt5.tif	470.99707031	434.86459351	36.13247681	30.69529915	30.42373085	1.00892620	3.04354954	2.95681310	1.02933443	4.75292110	-1.20460188	5.95752299	0.37674388	0.22799052	1.65245414	0.38888889	0.59589174		ok
wl-tile-v1-11305	wl-pos-pos-es-pba-56766	pos-es-pba-56766	1	positive	train	ES	O Castelo/O Tumbeiro	Rubiá	O Barrio de Cascallá (Nosa Señora da Asunción)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11305-pos-es-pba-56766-mdt5.tif	650.13806152	635.82849121	14.30957031	20.08386421	21.56971169	0.93111417	4.28712654	2.68224168	1.59833716	4.63078165	-0.74839264	5.37917429	0.43746239	0.25666752	1.70439322	0.61111111	0.56182532		ok
wl-tile-v1-11222	wl-pos-pos-es-pba-48004	pos-es-pba-48004	1	positive	train	ES	O Castrillón/Castro de Castrillón	Celanova	Bobadela (Santa María)	castrel_toponym_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11222-pos-es-pba-48004-mdt5.tif	479.91571045	471.30502319	8.61068726	6.08858776	5.03663683	1.20885979	1.03365421	0.64966375	1.59106033	1.07619154	0.03604924	1.04014231	0.34930763	0.31529608	1.10787176	0.50000000	0.52570126		ok
wl-tile-v1-09885	wl-pos-pos-es-pba-12986	pos-es-pba-12986	1	positive	train	ES	O Castriño/Castro de Condesuso	A Laracha	Soandres (San Pedro)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-09885-pos-es-pba-12986-mdt5.tif	297.68283081	287.09411621	10.58871460	4.88285875	6.66670704	0.73242438	0.54386687	0.82944703	0.65569814	1.50261617	-0.34997636	1.85259253	0.34815493	0.39406839	0.88348860	0.13888889	0.64975333		ok
wl-tile-v1-09976	wl-pos-pos-es-pba-4166	pos-es-pba-4166	1	positive	train	ES	O Castro	Cabanas	Cabanas (Santo André)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-09976-pos-es-pba-4166-mdt5.tif	46.07316971	36.59294128	9.48022842	10.06492138	11.50862598	0.87455456	0.86720616	1.19981861	0.72278105	0.51425779	-0.17837133	0.69262911	0.29253414	0.39982566	0.73165424	0.16666667	0.63224110		ok
wl-tile-v1-10066	wl-pos-pos-es-pba-5659	pos-es-pba-5659	1	positive	train	ES	O Castro	Coristanco	Agualada (San Lourenzo)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10066-pos-es-pba-5659-mdt5.tif	369.18481445	330.90863037	38.27618408	17.25419617	9.94372654	1.73518410	0.99559897	1.11410916	0.89362785	4.23972607	-0.72795117	4.96767724	0.22712348	0.26483148	0.85761512	0.25000000	0.63870975		ok
wl-tile-v1-10458	wl-pos-pos-es-pba-25225	pos-es-pba-25225	1	positive	train	ES	O Castro	Tordoia	Gorgullos (Santaia)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10458-pos-es-pba-25225-mdt5.tif	321.58444214	328.75799561	-7.17355347	10.13258076	8.38478088	1.20844908	0.83950603	0.57854635	1.45106099	0.04163171	0.06025933	-0.01862761	0.31211865	0.26808694	1.16424414	0.55555556	0.64286944		ok
wl-tile-v1-10523	wl-pos-pos-es-pba-27535	pos-es-pba-27535	1	positive	train	ES	O Castro	Zas	Gándara (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10523-pos-es-pba-27535-mdt5.tif	215.93122864	214.11618042	1.81504822	2.50845766	2.65235901	0.94574590	0.41796029	0.39143071	1.06777593	-0.02037879	0.06062479	-0.08100358	0.41224197	0.42092538	0.97937066	0.36111111	0.64405966		ok
wl-tile-v1-10601	wl-pos-pos-es-pba-44631	pos-es-pba-44631	1	positive	train	ES	O Castro	Baralla	Penarrubia (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10601-pos-es-pba-44631-mdt5.tif	647.95416260	648.43774414	-0.48358154	9.90815926	13.02041817	0.76097089	2.69567227	1.59618521	1.68882174	1.35414791	-0.39389780	1.74804571	0.34266084	0.31965560	1.07196885	0.77777778	0.75314310		ok
wl-tile-v1-10602	wl-pos-pos-es-pba-44632	pos-es-pba-44632	1	positive	train	ES	O Castro	Baralla	Pacios (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10602-pos-es-pba-44632-mdt5.tif	705.96704102	698.85040283	7.11663818	5.59396696	5.84221554	0.95750780	0.58925194	0.62098289	0.94890205	0.72516972	0.06900485	0.65616487	0.32671326	0.33437517	0.97708589	0.33333333	0.65103722		ok
wl-tile-v1-10603	wl-pos-pos-es-pba-44633	pos-es-pba-44633	1	positive	train	ES	O Castro	Baralla	San Martín de Neira de Rei (San Pedro)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10603-pos-es-pba-44633-mdt5.tif	801.46990967	791.02758789	10.44232178	10.84610081	13.97622871	0.77603916	1.69203198	1.62022424	1.04431963	1.12528145	-0.07643957	1.20172102	0.28926337	0.26011962	1.11203980	0.50000000	0.60588645		ok
wl-tile-v1-10604	wl-pos-pos-es-pba-44634	pos-es-pba-44634	1	positive	train	ES	O Castro	Baralla	Vilachambre (Santa Mariña)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10604-pos-es-pba-44634-mdt5.tif	637.02722168	602.76208496	34.26513672	16.11405182	14.88475609	1.08258756	1.62841439	2.38844633	0.68178814	2.82860613	-0.33647600	3.16508213	0.30012003	0.28412068	1.05631180	0.22222222	0.48779560		ok
wl-tile-v1-10605	wl-pos-pos-es-pba-44635	pos-es-pba-44635	1	positive	train	ES	O Castro	Baralla	Pousada (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10605-pos-es-pba-44635-mdt5.tif	551.56018066	530.66558838	20.89459229	9.39274120	11.06601524	0.84879164	0.79102993	1.23913169	0.63837439	1.66027379	0.14694032	1.51333347	0.28037903	0.30309674	0.92504798	0.11111111	0.68162307		ok
wl-tile-v1-10606	wl-pos-pos-es-pba-44636	pos-es-pba-44636	1	positive	train	ES	O Castro	Baralla	Lexo (San Xoán)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10606-pos-es-pba-44636-mdt5.tif	731.21203613	685.52966309	45.68237305	21.03924751	22.94449234	0.91696287	1.57333648	1.70529389	0.92261896	3.47390628	0.59421337	2.87969291	0.21482855	0.22614971	0.94993955	0.25000000	0.51872814		ok
wl-tile-v1-10630	wl-pos-pos-es-pba-28158	pos-es-pba-28158	1	positive	train	ES	O Castro	Carballedo	Vilaquinte (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10630-pos-es-pba-28158-mdt5.tif	550.28491211	534.97882080	15.30609131	13.28828812	12.02855682	1.10472838	1.95575082	1.75270677	1.11584599	2.26574063	0.01385244	2.25188819	0.29972807	0.23182467	1.29290843	0.30555556	0.53599449		ok
wl-tile-v1-10631	wl-pos-pos-es-pba-28159	pos-es-pba-28159	1	positive	train	ES	O Castro	Carballedo	Santa Cristina de Asma (Santa Cristina)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10631-pos-es-pba-28159-mdt5.tif	666.28631592	653.31970215	12.96661377	7.86579514	7.64494228	1.02888875	0.92310750	0.98501205	0.93715351	1.40547454	-0.04269478	1.44816933	0.31182331	0.25574526	1.21927306	0.22222222	0.61506536		ok
wl-tile-v1-10671	wl-pos-pos-es-pba-29779	pos-es-pba-29779	1	positive	train	ES	O Castro	Castroverde	Riomol (San Pedro)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10671-pos-es-pba-29779-mdt5.tif	614.27362061	599.04827881	15.22534180	9.73944187	8.19878960	1.18791216	1.17678332	0.87844962	1.33961390	1.64038491	-0.06279567	1.70318058	0.36088338	0.30557650	1.18099193	0.38888889	0.55356229		ok
wl-tile-v1-10672	wl-pos-pos-es-pba-29780	pos-es-pba-29780	1	positive	train	ES	O Castro	Castroverde	Cellán de Calvos (San Salvador)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10672-pos-es-pba-29780-mdt5.tif	619.68341064	584.54296875	35.14044189	17.53762245	12.61848640	1.38983567	1.73952091	1.63680553	1.06275356	3.95556045	-0.91014034	4.86570078	0.36635500	0.29180375	1.25548423	0.38888889	0.68885392		ok
wl-tile-v1-10677	wl-pos-pos-es-pba-29158	pos-es-pba-29158	1	positive	train	ES	O Castro	Cospeito	Goá (San Xurxo)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10677-pos-es-pba-29158-mdt5.tif	410.93496704	408.59655762	2.33840942	2.02836370	1.10991108	1.82750108	0.30036893	0.25639269	1.17151912	0.15826796	-0.04235674	0.20062470	0.22602327	0.18749449	1.20549290	0.50000000	0.52075835		ok
wl-tile-v1-10678	wl-pos-pos-es-pba-29159	pos-es-pba-29159	1	positive	train	ES	O Castro	Cospeito	Roás (San Miguel)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10678-pos-es-pba-29159-mdt5.tif	430.25866699	417.37588501	12.88278198	8.66645908	6.92803621	1.25092578	1.05142343	1.07432139	0.97868612	1.10062480	-0.14417723	1.24480203	0.44715825	0.40510231	1.10381559	0.36111111	0.64530481		ok
wl-tile-v1-10715	wl-pos-pos-es-pba-29228	pos-es-pba-29228	1	positive	train	ES	O Castro	Folgoso do Courel	Folgoso do Courel (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10715-pos-es-pba-29228-mdt5.tif	716.68621826	713.19427490	3.49194336	19.92334747	19.16518402	1.03955941	2.51081538	2.31640959	1.08392548	1.11598468	-0.42713356	1.54311824	0.54583430	0.34853560	1.56607907	0.47222222	0.73307521		ok
wl-tile-v1-10717	wl-pos-pos-es-pba-30608	pos-es-pba-30608	1	positive	train	ES	O Castro	Friol	San Martiño de Condes (San Martiño)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10717-pos-es-pba-30608-mdt5.tif	535.34008789	530.80383301	4.53625488	4.80912066	4.44131756	1.08281396	0.62443495	0.62772995	0.99475092	0.72396618	0.11671984	0.60724634	0.32456398	0.30879903	1.05105247	0.30555556	0.61296651		ok
wl-tile-v1-10808	wl-pos-pos-es-pba-34923	pos-es-pba-34923	1	positive	train	ES	O Castro	Monterroso	Sucastro (Santa Mariña)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10808-pos-es-pba-34923-mdt5.tif	604.97241211	582.05249023	22.91992188	13.31835747	7.12405014	1.86949238	1.52262688	1.12711346	1.35090825	2.87149358	-0.33626285	3.20775643	0.37588549	0.30253416	1.24245633	0.63888889	0.70439223		ok
wl-tile-v1-10836	wl-pos-pos-es-pba-36087	pos-es-pba-36087	1	positive	train	ES	O Castro	Navia de Suarna	Cabanela (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10836-pos-es-pba-36087-mdt5.tif	622.53894043	571.87976074	50.65917969	27.85001183	27.71284103	1.00494972	3.16950369	3.91081238	0.81044637	4.75976992	-0.54765773	5.30742764	0.27174103	0.37347451	0.72760262	0.22222222	0.61930968		ok
wl-tile-v1-10951	wl-pos-pos-es-pba-37581	pos-es-pba-37581	1	positive	train	ES	O Castro	Paradela	Santa Cristina de Paradela (Santa Cristina)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10951-pos-es-pba-37581-mdt5.tif	637.57080078	619.92108154	17.64971924	16.25191498	15.65271759	1.03828073	2.42679739	2.14558721	1.13106444	2.28790522	-1.46510065	3.75300586	0.24924156	0.27068523	0.92078007	0.41666667	0.64962227		ok
wl-tile-v1-10952	wl-pos-pos-es-pba-37582	pos-es-pba-37582	1	positive	train	ES	O Castro	Paradela	San Martiño de Castro (San Martiño)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10952-pos-es-pba-37582-mdt5.tif	507.08526611	484.78939819	22.29586792	11.33366108	12.20063019	0.92894063	0.77397317	0.99188751	0.78030337	1.89003956	0.35650206	1.53353751	0.32959175	0.34827548	0.94635358	0.16666667	0.56841277		ok
wl-tile-v1-10998	wl-pos-pos-es-pba-40345	pos-es-pba-40345	1	positive	train	ES	O Castro	Ribeira de Piquín	Os Vaos (San Xoán)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10998-pos-es-pba-40345-mdt5.tif	698.57165527	688.55749512	10.01416016	10.26330757	12.94137287	0.79306173	1.82384360	1.98443747	0.91907335	1.53323019	0.21331291	1.31991728	0.25182727	0.27711314	0.90875254	0.33333333	0.54253165		ok
wl-tile-v1-11109	wl-pos-pos-es-pba-30509	pos-es-pba-30509	1	positive	train	ES	O Castro	Xermade	Cabreiros (Santa Mariña)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11109-pos-es-pba-30509-mdt5.tif	480.94476318	484.44317627	-3.49841309	8.55060101	9.54675388	0.89565533	1.01771665	1.15909159	0.87802953	-0.06440216	0.16757341	-0.23197556	0.28042141	0.34386346	0.81550220	0.30555556	0.58912328		ok
wl-tile-v1-11180	wl-pos-pos-es-pba-43728	pos-es-pba-43728	1	positive	train	ES	O Castro	Amoeiro	Parada de Amoeiro (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11180-pos-es-pba-43728-mdt5.tif	392.34097290	377.49298096	14.84799194	6.49384356	6.62185621	0.98066816	0.54022384	0.67730618	0.79760654	1.43421805	0.16052787	1.27369018	0.29418018	0.30672857	0.95908960	0.13888889	0.66317872		ok
wl-tile-v1-11182	wl-pos-pos-es-pba-45496	pos-es-pba-45496	1	positive	train	ES	O Castro	Avión	Barroso (Santa Baia)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11182-pos-es-pba-45496-mdt5.tif	419.84219360	393.49441528	26.34777832	14.59697056	17.38849258	0.83946153	1.89860189	2.69030499	0.70571994	3.24783611	-0.23060924	3.47844535	0.30254468	0.32667872	0.92612301	0.16666667	0.61524887		ok
wl-tile-v1-11248	wl-pos-pos-es-pba-51983	pos-es-pba-51983	1	positive	train	ES	O Castro	Laza	A Alberguería (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11248-pos-es-pba-51983-mdt5.tif	884.79913330	861.16845703	23.63067627	14.02350140	16.02751923	0.87496394	1.35262525	1.57412696	0.85928600	2.65677118	-0.09872749	2.75549867	0.27433872	0.30936408	0.88678272	0.25000000	0.70017258		ok
wl-tile-v1-11255	wl-pos-pos-es-pba-51231	pos-es-pba-51231	1	positive	train	ES	O Castro	Maceda	Zorelle (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11255-pos-es-pba-51231-mdt5.tif	756.95666504	754.32141113	2.63525391	7.49769354	9.83892727	0.76204380	1.21482825	1.16195273	1.04550574	-0.56197804	0.70201433	-1.26399237	0.28466496	0.33346531	0.85365689	0.25000000	0.46049281		ok
wl-tile-v1-11273	wl-pos-pos-es-pba-47340	pos-es-pba-47340	1	positive	train	ES	O Castro	O Carballiño	Mudelos (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11273-pos-es-pba-47340-mdt5.tif	461.41546631	455.84341431	5.57205200	10.43277359	8.32605457	1.25302729	1.14408958	1.00800800	1.13500049	1.44004929	0.03840156	1.40164773	0.32711795	0.29619363	1.10440576	0.36111111	0.56430792		ok
wl-tile-v1-11274	wl-pos-pos-es-pba-47341	pos-es-pba-47341	1	positive	train	ES	O Castro	O Carballiño	Partovia (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11274-pos-es-pba-47341-mdt5.tif	391.56448364	372.80816650	18.75631714	12.17577457	13.17532635	0.92413457	1.47823501	1.53702414	0.96175133	2.56815720	0.31691071	2.25124648	0.23803778	0.23045173	1.03291816	0.38888889	0.61832624		ok
wl-tile-v1-11346	wl-pos-pos-es-pba-60710	pos-es-pba-60710	1	positive	train	ES	O Castro	Vilardevós	Osoño (San Pedro)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11346-pos-es-pba-60710-mdt5.tif	623.22204590	618.53271484	4.68933105	19.57456017	18.53723145	1.05595920	3.49450469	2.84737206	1.22727365	2.74396229	-0.41285273	3.15681502	0.28330100	0.29975817	0.94509851	0.44444444	0.63255528		ok
wl-tile-v1-11549	wl-pos-pos-es-pba-69114	pos-es-pba-69114	1	positive	train	ES	O Castro	Mos	Mos (Santa Eulalia)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11549-pos-es-pba-69114-mdt5.tif	71.61086273	68.52553558	3.08532715	5.98699999	8.21004581	0.72922857	1.05580914	0.98152345	1.07568407	1.43412554	-0.33363026	1.76775581	0.29924572	0.32138526	0.93111212	0.41666667	0.65360609		ok
wl-tile-v1-11613	wl-pos-pos-es-pba-70535	pos-es-pba-70535	1	positive	train	ES	O Castro	Salvaterra de Miño	Oleiros (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11613-pos-es-pba-70535-mdt5.tif	16.43171883	14.87736988	1.55434895	6.69084167	4.86711359	1.37470424	1.10938287	1.04647791	1.06011111	0.24724545	-0.10816580	0.35541125	0.49941826	0.35316360	1.41412722	0.41666667	0.71291553		ok
wl-tile-v1-11663	wl-pos-pos-es-pba-73983	pos-es-pba-73983	1	positive	train	ES	O Castro	Tui	Pexegueiro (San Miguel)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11663-pos-es-pba-73983-mdt5.tif	257.40527344	225.25564575	32.14962769	14.57356739	13.70284557	1.06354314	1.40209663	1.47172737	0.95268774	2.82589602	0.30618778	2.51970825	0.28241667	0.30577138	0.92362036	0.25000000	0.58506646		ok
wl-tile-v1-10673	wl-pos-pos-es-pba-29781	pos-es-pba-29781	1	positive	train	ES	O Castro Arrubial	Castroverde	Páramo (San Miguel)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10673-pos-es-pba-29781-mdt5.tif	766.78369141	753.27325439	13.51043701	6.55997801	7.11527157	0.92195750	0.79626989	0.55925912	1.42379421	0.89452559	0.04192334	0.85260224	0.32316181	0.30654675	1.05420075	0.55555556	0.66845527		ok
wl-tile-v1-10674	wl-pos-pos-es-pba-29782	pos-es-pba-29782	1	positive	train	ES	O Castro Marrondo	Castroverde	Covelas (San Miguel)	coastal_promontory_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10674-pos-es-pba-29782-mdt5.tif	651.81658936	631.78417969	20.03240967	12.92882824	12.68388557	1.01931133	1.62847912	1.77427685	0.91782696	2.37377214	0.39965570	1.97411644	0.32962403	0.37351131	0.88250078	0.33333333	0.62437064		ok
wl-tile-v1-10675	wl-pos-pos-es-pba-29783	pos-es-pba-29783	1	positive	train	ES	O Castro Recesende	Castroverde	Recesende (San Cibrao)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10675-pos-es-pba-29783-mdt5.tif	526.19342041	507.17532349	19.01809692	9.07188225	9.06118107	1.00118099	1.27928305	1.31358707	0.97388523	2.60675120	-0.12767150	2.73442270	0.26083195	0.27095750	0.96263049	0.36111111	0.57963391		ok
wl-tile-v1-11064	wl-pos-pos-es-pba-43302	pos-es-pba-43302	1	positive	train	ES	O Castro da Casería	Vilalba	Román (Santalla)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11064-pos-es-pba-43302-mdt5.tif	451.19653320	451.04501343	0.15151978	4.31585741	3.87495279	1.11378322	0.49842528	0.56914562	0.87574297	0.05500507	0.20979540	-0.15479033	0.36878437	0.41689703	0.88459342	0.16666667	0.69114553		ok
wl-tile-v1-11065	wl-pos-pos-es-pba-43303	pos-es-pba-43303	1	positive	train	ES	O Castro da Frouxeira	Vilalba	Sancovade (Santiago)	coastal_promontory_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11065-pos-es-pba-43303-mdt5.tif	459.11917114	457.31610107	1.80307007	1.42773998	1.93902028	0.73632029	0.26572001	0.30086312	0.88319237	0.11109786	0.11146505	-0.00036719	0.26429373	0.27535737	0.95982081	0.27777778	0.57751527		ok
wl-tile-v1-09886	wl-pos-pos-es-pba-12987	pos-es-pba-12987	1	positive	train	ES	O Castro da Medoña	A Laracha	Coiro (San Xián)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-09886-pos-es-pba-12987-mdt5.tif	225.93391418	227.91954041	-1.98562622	10.53857040	10.34600830	1.01861221	0.73911273	0.78480792	0.94177533	-0.09309708	0.18706137	-0.28015845	0.29623953	0.32299724	0.91715806	0.30555556	0.65878844		ok
wl-tile-v1-10042	wl-pos-pos-es-pba-6502	pos-es-pba-6502	1	positive	train	ES	O Castro das Croas	Cedeira	Piñeiro (San Cosme)	croa_top_ring_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10042-pos-es-pba-6502-mdt5.tif	129.55731201	95.51411438	34.04319763	15.52524281	13.79655075	1.12529886	0.99237561	1.51518416	0.65495379	3.13298464	-0.14884688	3.28183152	0.31391937	0.32351735	0.97033239	0.16666667	0.54687129		ok
wl-tile-v1-11127	wl-pos-pos-es-pba-50370	pos-es-pba-50370	1	positive	train	ES	O Castro de Barxa	A Gudiña	Barxa (San Xoán)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11127-pos-es-pba-50370-mdt5.tif	683.03582764	664.63977051	18.39605713	17.35639572	13.18081665	1.31679214	1.82454324	1.96161866	0.93012127	1.46671832	-0.19246854	1.65918685	0.26872674	0.27180198	0.98868573	0.30555556	0.62589631		ok
wl-tile-v1-11250	wl-pos-pos-es-pba-51816	pos-es-pba-51816	1	positive	train	ES	O Castro de Berán	Leiro	Berán (San Breixo)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11250-pos-es-pba-51816-mdt5.tif	301.14898682	286.30294800	14.84603882	12.43400288	15.05032158	0.82616194	1.41652453	2.36919761	0.59789210	1.32974672	0.76508278	0.56466395	0.28414613	0.33379567	0.85125770	0.11111111	0.59748624		ok
wl-tile-v1-11154	wl-pos-pos-es-pba-56342	pos-es-pba-56342	1	positive	train	ES	O Castro de Bouzalonga	A Peroxa	Mirallos (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-11154-pos-es-pba-56342-mdt5.tif	641.15551758	616.62591553	24.52960205	15.46604919	15.27261257	1.01266559	1.71034145	2.57023931	0.66544055	3.07757497	-0.90968066	3.98725563	0.26107046	0.37277031	0.70035208	0.16666667	0.59626285		ok
wl-tile-v1-10101	wl-pos-pos-es-pba-9083	pos-es-pba-9083	1	positive	train	ES	O Castro de Buxantes	Dumbría	Buxantes (San Pedro)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-10101-pos-es-pba-9083-mdt5.tif	270.22543335	244.96119690	25.26423645	14.71830273	15.09425640	0.97509293	1.09890509	1.46636951	0.74940530	1.61762202	-0.22185141	1.83947343	0.23075308	0.32158548	0.71754820	0.11111111	0.62155774		ok
wl-tile-v1-09918	wl-pos-pos-es-pba-1852	pos-es-pba-1852	1	positive	train	ES	O Castro de Cambás	Aranga	Cambás (San Pedro)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/train/positive/wl-tile-v1-09918-pos-es-pba-1852-mdt5.tif	570.90972900	556.32635498	14.58337402	6.97309017	8.12652016	0.85806594	0.69720244	0.60952455	1.14384637	1.02592409	0.27332467	0.75259942	0.23458171	0.25972709	0.90318537	0.33333333	0.64844358		ok
