tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	dem_path	status	error	dem_core_mean	dem_context_mean	dem_prominence_m	slope_annulus_mean	slope_context_mean	slope_ratio	lrm_abs_annulus_mean	lrm_abs_context_mean	lrm_abs_ratio	lrm_core_mean	lrm_context_mean	lrm_core_delta	hillshade_edge_annulus_mean	hillshade_edge_context_mean	hillshade_edge_ratio	ring_sector_coverage	ring_sector_balance
wl-tile-v1-02713	wl-pos-pos-es-pba-20783	pos-es-pba-20783	1	positive	test_trasancos	ES	Castro de Castrelo	San Sadurniño	Santa Mariña do Monte (Santa Mariña)	castrel_toponym_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02713-pos-es-pba-20783-mdt5.tif	ok		242.73065186	226.61601257	16.11463928	9.21691895	9.71306705	0.94891952	0.64413112	0.61168396	1.05304563	1.49817753	0.08269966	1.41547787	0.28344122	0.28365582	0.99924343	0.30555556	0.61634682
wl-tile-v1-02724	wl-pos-pos-es-pba-24678	pos-es-pba-24678	1	positive	test_trasancos	ES	Castro de Coto Redondo	Valdoviño	Pantín (Santiago)	hilltop_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02724-pos-es-pba-24678-mdt5.tif	ok		16.07890892	17.17370987	-1.09480095	6.79263830	8.85065937	0.76747257	1.44818783	1.19706535	1.20978176	1.49024820	-0.06880499	1.55905320	0.16185655	0.14920563	1.08478851	0.33333333	0.42846282
wl-tile-v1-02725	wl-pos-pos-es-pba-24679	pos-es-pba-24679	1	positive	test_trasancos	ES	Castro de Crecente	Valdoviño	Loira (San Pedro)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02725-pos-es-pba-24679-mdt5.tif	ok		226.63896179	222.73553467	3.90342712	7.84448242	6.36278296	1.23286972	0.51021767	0.56517053	0.90276765	0.33672836	-0.17916247	0.51589084	0.34559336	0.31573659	1.09456228	0.19444444	0.74097435
wl-tile-v1-02696	wl-pos-pos-es-pba-14556	pos-es-pba-14556	1	positive	test_trasancos	ES	Castro de Eiravedra	Narón	Sedes (Santo Estevo)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02696-pos-es-pba-14556-mdt5.tif	ok		169.43759155	170.95364380	-1.51605225	9.97670650	11.72080612	0.85119627	1.57345557	1.10531354	1.42353777	0.84630960	-0.38555342	1.23186302	0.34367013	0.32379392	1.06138538	0.52777778	0.63467612
wl-tile-v1-02682	wl-pos-pos-es-pba-9153	pos-es-pba-9153	1	positive	test_trasancos	ES	Castro de Ferrol Vello	Ferrol	Ferrol	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02682-pos-es-pba-9153-mdt5.tif	ok		15.75753212	15.08234596	0.67518616	6.72261381	5.53176451	1.21527476	1.00314748	0.87933832	1.14079809	0.16834700	-0.10003318	0.26838018	0.30298945	0.27086821	1.11858623	0.47222222	0.58230715
wl-tile-v1-02726	wl-pos-pos-es-pba-24705	pos-es-pba-24705	1	positive	test_trasancos	ES	Castro de Lagoa	Valdoviño	Pantín (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02726-pos-es-pba-24705-mdt5.tif	ok		42.68436050	36.90933228	5.77502823	10.67790508	9.64365101	1.10724715	1.40488124	0.95482683	1.47134663	1.01409674	0.08436862	0.92972811	0.35151169	0.33642033	1.04485864	0.50000000	0.61425057
wl-tile-v1-02683	wl-pos-pos-es-pba-9154	pos-es-pba-9154	1	positive	test_trasancos	ES	Castro de Leixa/A Croa de Leixa	Ferrol	Leixa (San Pedro)	croa_top_ring_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02683-pos-es-pba-9154-mdt5.tif	ok		49.85222244	42.67158127	7.18064117	4.67614079	4.35375690	1.07404729	0.52354771	0.58210659	0.89940179	0.52136302	-0.03940910	0.56077212	0.33369327	0.30477980	1.09486675	0.30555556	0.65641117
wl-tile-v1-02684	wl-pos-pos-es-pba-9155	pos-es-pba-9155	1	positive	test_trasancos	ES	Castro de Lobariz	Ferrol	San Xurxo da Mariña (San Xurxo)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02684-pos-es-pba-9155-mdt5.tif	ok		30.02055740	7.86404037	22.15651703	19.53008652	5.87818766	3.32246734	3.99902773	1.44738162	2.76293943	3.06549358	-0.04853051	3.11402409	0.54008651	0.17532665	3.08045880	0.94444444	0.71300876
wl-tile-v1-02727	wl-pos-pos-es-pba-24706	pos-es-pba-24706	1	positive	test_trasancos	ES	Castro de Lodeiro	Valdoviño	O Sequeiro (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02727-pos-es-pba-24706-mdt5.tif	ok		78.73027039	71.80500031	6.92527008	3.92217517	3.24079609	1.21025053	0.40740868	0.47190937	0.86331975	0.82715702	0.14321393	0.68394309	0.35544348	0.33165908	1.07171340	0.36111111	0.69414320
wl-tile-v1-02728	wl-pos-pos-es-pba-24707	pos-es-pba-24707	1	positive	test_trasancos	ES	Castro de Lousada	Valdoviño	Loira (San Pedro)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02728-pos-es-pba-24707-mdt5.tif	ok		168.65759277	145.40194702	23.25564575	18.54306221	19.23787308	0.96388318	2.62126803	3.24009395	0.80900989	3.12837815	-1.41940558	4.54778373	0.35716799	0.31593415	1.13051402	0.30555556	0.58547198
wl-tile-v1-02673	wl-pos-pos-es-pba-8706	pos-es-pba-8706	1	positive	test_trasancos	ES	Castro de Magalofes	Fene	Magalofes (San Xurxo)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02673-pos-es-pba-8706-mdt5.tif	ok		306.30990601	287.74707031	18.56283569	7.73404169	9.56377602	0.80868076	0.77992618	0.88406700	0.88220257	1.52523470	0.39038906	1.13484564	0.24866101	0.25481892	0.97583419	0.27777778	0.60139732
wl-tile-v1-02685	wl-pos-pos-es-pba-9183	pos-es-pba-9183	1	positive	test_trasancos	ES	Castro de Marmancón/Castro de Papoi	Ferrol	Marmancón (San Pedro)	coastal_promontory_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02685-pos-es-pba-9183-mdt5.tif	ok		114.08464813	118.63744354	-4.55279541	11.81156254	10.48453236	1.12657028	0.85288537	0.81192511	1.05044831	0.26818204	-0.11814974	0.38633178	0.42090979	0.35082516	1.19977082	0.38888889	0.71606834
wl-tile-v1-02674	wl-pos-pos-es-pba-8707	pos-es-pba-8707	1	positive	test_trasancos	ES	Castro de Orra	Fene	Sillobre (Santa Mariña)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02674-pos-es-pba-8707-mdt5.tif	ok		77.79483795	78.64147186	-0.84663391	10.06854343	11.92112732	0.84459659	2.02201509	1.30979669	1.54376256	2.04776216	-0.36765438	2.41541654	0.35579738	0.26558745	1.33966188	0.66666667	0.59199533
wl-tile-v1-02697	wl-pos-pos-es-pba-14589	pos-es-pba-14589	1	positive	test_trasancos	ES	Castro de Petouzal/Castro da Croa	Narón	Narón	croa_top_ring_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02697-pos-es-pba-14589-mdt5.tif	ok		54.86083221	49.07147217	5.78936005	6.76857090	6.23300028	1.08592501	0.77013057	1.03837335	0.74167020	0.39973387	0.00899892	0.39073495	0.21431077	0.25473073	0.84132277	0.16666667	0.57441690
wl-tile-v1-02729	wl-pos-pos-es-pba-24708	pos-es-pba-24708	1	positive	test_trasancos	ES	Castro de Poulo	Valdoviño	Valdoviño (Santaia)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02729-pos-es-pba-24708-mdt5.tif	ok		68.49211121	65.04705811	3.44505310	6.17420483	5.39227390	1.14500950	0.45860702	0.41785714	1.09752108	0.40042681	0.00319662	0.39723019	0.41772449	0.33700702	1.23951274	0.36111111	0.71137618
wl-tile-v1-02675	wl-pos-pos-es-pba-8708	pos-es-pba-8708	1	positive	test_trasancos	ES	Castro de Prismos	Fene	Maniños (San Salvador)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02675-pos-es-pba-8708-mdt5.tif	ok		175.92683411	153.24235535	22.68447876	13.16959476	11.05071163	1.19174178	1.40958822	1.90611649	0.73950791	1.92638028	-0.88133860	2.80771887	0.28386587	0.30090404	0.94337674	0.25000000	0.61316821
wl-tile-v1-02730	wl-pos-pos-es-pba-24709	pos-es-pba-24709	1	positive	test_trasancos	ES	Castro de Punta Frouxeira	Valdoviño	Valdoviño (Santaia)	coastal_promontory_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02730-pos-es-pba-24709-mdt5.tif	ok		19.08751869	12.50852966	6.57898903	8.14033318	4.93704176	1.64882810	1.66033888	0.99244767	1.67297372	1.48457432	-0.33605307	1.82062739	0.33187950	0.14603835	2.27255025	0.75000000	0.55650626
wl-tile-v1-02731	wl-pos-pos-es-pba-24710	pos-es-pba-24710	1	positive	test_trasancos	ES	Castro de Punta Taraza	Valdoviño	Meirás (San Vicente)	coastal_promontory_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02731-pos-es-pba-24710-mdt5.tif	ok		49.36441803	14.37500000	34.98941803	23.93034172	13.41470146	1.78388925	8.51474667	4.02773142	2.11403040	4.10143566	-0.40385222	4.50528789	0.53867882	0.36140668	1.49050598	0.72222222	0.60662103
wl-tile-v1-02706	wl-pos-pos-es-pba-20260	pos-es-pba-20260	1	positive	test_trasancos	ES	Castro de Riboira	San Sadurniño	Lamas (San Xiao)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02706-pos-es-pba-20260-mdt5.tif	ok		174.72206116	154.36189270	20.36016846	10.55641937	8.73634052	1.20833424	0.75418752	1.18023813	0.63901301	2.42390633	-0.06991216	2.49381848	0.26003146	0.34288046	0.75837353	0.05555556	0.66063808
wl-tile-v1-02707	wl-pos-pos-es-pba-20261	pos-es-pba-20261	1	positive	test_trasancos	ES	Castro de Rupiallo	San Sadurniño	San Sadurniño (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02707-pos-es-pba-20261-mdt5.tif	ok		73.33380890	57.38339233	15.95041656	10.31465244	8.09230900	1.27462415	0.93062770	1.10677636	0.84084531	1.37909734	-0.36638004	1.74547738	0.29182461	0.29174215	1.00028266	0.16666667	0.62747910
wl-tile-v1-02686	wl-pos-pos-es-pba-9184	pos-es-pba-9184	1	positive	test_trasancos	ES	Castro de Santa Cecilia	Ferrol	Santa Cecilia de Trasancos (Santa Cecilia)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02686-pos-es-pba-9184-mdt5.tif	ok		19.51076126	19.43117714	0.07958412	2.69008756	2.60562563	1.03241522	0.42351070	0.35317793	1.19914258	0.12131026	-0.09138655	0.21269681	0.26692274	0.26243910	1.01708450	0.44444444	0.71061894
wl-tile-v1-02687	wl-pos-pos-es-pba-9185	pos-es-pba-9185	1	positive	test_trasancos	ES	Castro de Santa Mariña/Os Castros Altos	Ferrol	Ferrol	coastal_promontory_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02687-pos-es-pba-9185-mdt5.tif	ok		72.34719849	67.14475250	5.20244598	3.38086033	3.48240757	0.97083993	0.44639906	0.46336386	0.96338775	0.43459347	0.19473659	0.23985688	0.30690634	0.30490220	1.00657308	0.30555556	0.65848718
wl-tile-v1-02698	wl-pos-pos-es-pba-14590	pos-es-pba-14590	1	positive	test_trasancos	ES	Castro de Santo Estevo	Narón	Sedes (Santo Estevo)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02698-pos-es-pba-14590-mdt5.tif	ok		137.72023010	133.65081787	4.06941223	14.85623455	13.99848557	1.06127441	1.11239350	1.40360224	0.79252759	0.31135720	0.41778642	-0.10642922	0.28274676	0.30222023	0.93556532	0.11111111	0.68037804
wl-tile-v1-02699	wl-pos-pos-es-pba-14591	pos-es-pba-14591	1	positive	test_trasancos	ES	Castro de Sedes/Castro de Eiravedra	Narón	Sedes (Santo Estevo)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02699-pos-es-pba-14591-mdt5.tif	ok		202.83213806	169.83538818	32.99674988	13.35338402	16.43584633	0.81245491	1.10052764	1.36359096	0.80708048	2.62495875	0.94368261	1.68127614	0.21633904	0.25486007	0.84885417	0.25000000	0.51728721
wl-tile-v1-02700	wl-pos-pos-es-pba-14592	pos-es-pba-14592	1	positive	test_trasancos	ES	Castro de Sequeiro/Castro de Narón	Narón	San Xiao de Narón (San Xiao)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02700-pos-es-pba-14592-mdt5.tif	ok		60.37733078	60.08794022	0.28939056	5.21815729	4.64971352	1.12225351	0.37018532	0.52568358	0.70419798	0.06788085	0.18675739	-0.11887654	0.33200884	0.35749757	0.92870236	0.05555556	0.73697223
wl-tile-v1-02688	wl-pos-pos-es-pba-9186	pos-es-pba-9186	1	positive	test_trasancos	ES	Castro de Tralocastro	Ferrol	Esmelle (San Xoán)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02688-pos-es-pba-9186-mdt5.tif	ok		108.97991180	81.55746460	27.42244720	13.33179951	10.12334728	1.31693590	0.96898419	1.27913928	0.75752829	3.10495901	-0.36332566	3.46828467	0.27136728	0.36413372	0.74524075	0.13888889	0.67060330
wl-tile-v1-02701	wl-pos-pos-es-pba-14593	pos-es-pba-14593	1	positive	test_trasancos	ES	Castro de Trasancos	Narón	Trasancos (San Mateo)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02701-pos-es-pba-14593-mdt5.tif	ok		123.68436432	108.14239502	15.54196930	10.07295609	9.55539417	1.05416437	0.90338397	0.77498406	1.16568071	1.15732503	0.26250967	0.89481536	0.37312359	0.33210474	1.12351177	0.38888889	0.54681438
wl-tile-v1-02702	wl-pos-pos-es-pba-14594	pos-es-pba-14594	1	positive	test_trasancos	ES	Castro de Vicás	Narón	San Xiao de Narón (San Xiao)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02702-pos-es-pba-14594-mdt5.tif	ok		90.84074402	79.38852692	11.45221710	8.07439613	7.41180038	1.08939741	0.84778321	0.84257567	1.00618050	1.50090933	0.14277178	1.35813755	0.35114509	0.40720424	0.86233161	0.33333333	0.56419292
wl-tile-v1-02732	wl-pos-pos-es-pba-24711	pos-es-pba-24711	1	positive	test_trasancos	ES	Castro de Vidueiros	Valdoviño	Vilaboa (San Vicente)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02732-pos-es-pba-24711-mdt5.tif	ok		221.68768311	199.40765381	22.28002930	13.79556561	10.01499081	1.37749159	1.13048601	1.32693529	0.85195263	2.04924989	-0.37673920	2.42598909	0.28314373	0.28653246	0.98817330	0.22222222	0.63991611
wl-tile-v1-02704	wl-pos-pos-es-pba-14518	pos-es-pba-14518	1	positive	test_trasancos	ES	Castro de Viladonelle	Neda	Viladonelle (Santo André)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02704-pos-es-pba-14518-mdt5.tif	ok		195.50502014	143.44659424	52.05842590	22.60548782	23.31582451	0.96953414	2.67350650	2.51468801	1.06315634	3.60917354	0.17212465	3.43704888	0.27369338	0.23071398	1.18628869	0.47222222	0.55861263
wl-tile-v1-02733	wl-pos-pos-es-pba-24712	pos-es-pba-24712	1	positive	test_trasancos	ES	Castro de Vilarrube/Os Castros de Ferreirías	Valdoviño	Pantín (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02733-pos-es-pba-24712-mdt5.tif	ok		43.05157471	45.53474808	-2.48317337	17.66733170	14.29775810	1.23567146	2.44071722	1.25094676	1.95109600	0.74363434	-0.68371826	1.42735261	0.33488068	0.20313323	1.64857659	0.77777778	0.60372974
wl-tile-v1-02689	wl-pos-pos-es-pba-9187	pos-es-pba-9187	1	positive	test_trasancos	ES	Castro de Vilasanche	Ferrol	Doniños (San Román)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02689-pos-es-pba-9187-mdt5.tif	ok		90.87230682	78.22808075	12.64422607	15.61066055	12.48319435	1.25053413	3.47536588	1.59431779	2.17984513	2.51675630	-0.85188907	3.36864537	0.42946291	0.26556689	1.61715535	0.80555556	0.68805382
wl-tile-v1-02714	wl-pos-pos-es-pba-20784	pos-es-pba-20784	1	positive	test_trasancos	ES	Castro de croas de Ramil	San Sadurniño	Lamas (San Xiao)	croa_top_ring_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02714-pos-es-pba-20784-mdt5.tif	ok		63.28366852	61.04764557	2.23602295	5.70706558	6.22602272	0.91664709	0.68208140	0.56885952	1.19903312	0.56096137	-0.14363347	0.70459484	0.18445401	0.23546365	0.78336512	0.38888889	0.59168707
wl-tile-v1-02676	wl-pos-pos-es-pba-8709	pos-es-pba-8709	1	positive	test_trasancos	ES	Castro do Río Castro	Fene	Limodre (Santa Baia)	valley_or_river_edge_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02676-pos-es-pba-8709-mdt5.tif	ok		5.64131975	12.65235329	-7.01103354	7.97381115	7.80232668	1.02197863	1.89562500	1.27462518	1.48720190	-0.22013682	-0.01244965	-0.20768717	0.16095036	0.19209097	0.83788613	0.58333333	0.51379071
wl-tile-v1-02734	wl-pos-pos-es-pba-24738	pos-es-pba-24738	1	positive	test_trasancos	ES	Castro e Mina do Pereiro	Valdoviño	Valdoviño (Santaia)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02734-pos-es-pba-24738-mdt5.tif	ok		99.83787537	105.24237061	-5.40449524	14.15252590	11.68935680	1.21071896	0.83217800	1.23294580	0.67495100	-0.14967620	-0.43342265	0.28374645	0.32858455	0.38722923	0.84855306	0.11111111	0.65699174
wl-tile-v1-02705	wl-pos-pos-es-pba-14519	pos-es-pba-14519	1	positive	test_trasancos	ES	Castros	Neda	Santa María de Neda (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02705-pos-es-pba-14519-mdt5.tif	ok		28.26685715	21.86147118	6.40538597	10.28083897	6.34978867	1.61908364	1.54299593	0.70476061	2.18939014	1.01685548	-0.19513406	1.21198954	0.33170441	0.21391094	1.55066596	0.86111111	0.66906634
wl-tile-v1-02708	wl-pos-pos-es-pba-20265	pos-es-pba-20265	1	positive	test_trasancos	ES	Coto da Croa	San Sadurniño	Bardaos (Santa María)	croa_top_ring_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02708-pos-es-pba-20265-mdt5.tif	ok		237.17622375	204.79776001	32.37846375	15.71388054	13.37391186	1.17496516	1.30929458	1.65708172	0.79012071	2.60172892	-0.34368309	2.94541201	0.29209337	0.29916126	0.97637432	0.33333333	0.60154749
wl-tile-v1-02677	wl-pos-pos-es-pba-10165	pos-es-pba-10165	1	positive	test_trasancos	ES	Monte do Castro/Castro de Vilela	Ferrol	Mandiá (Santa Uxía)	hilltop_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02677-pos-es-pba-10165-mdt5.tif	ok		112.15495300	112.36107635	-0.20612335	15.47776127	15.31642056	1.01053384	1.85368049	2.29354072	0.80821783	0.27795514	0.35596469	-0.07800955	0.24091393	0.30011711	0.80273308	0.33333333	0.55588357
wl-tile-v1-02678	wl-pos-pos-es-pba-10262	pos-es-pba-10262	1	positive	test_trasancos	ES	Necrópole de Santa Comba/Castro de Santa Comba	Ferrol	Covas (San Martiño)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02678-pos-es-pba-10262-mdt5.tif	ok		9.75609779	3.67505932	6.08103848	14.04686451	5.51344156	2.54774887	3.01849270	1.29042876	2.33913936	0.57279164	-0.33248636	0.90527800	0.49749744	0.17672817	2.81504317	0.83333333	0.63495488
wl-tile-v1-02715	wl-pos-pos-es-pba-24334	pos-es-pba-24334	1	positive	test_trasancos	ES	O Castrillón	Valdoviño	Meirás (San Vicente)	castrel_toponym_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02715-pos-es-pba-24334-mdt5.tif	ok		50.39454651	41.58205795	8.81248856	6.57517529	4.63713169	1.41794017	0.63557410	0.67151397	0.94647934	0.73499322	-0.13776577	0.87275898	0.31204408	0.25893745	1.20509446	0.38888889	0.70203243
wl-tile-v1-02692	wl-pos-pos-es-pba-14336	pos-es-pba-14336	1	positive	test_trasancos	ES	O Castro	Narón	Castro (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02692-pos-es-pba-14336-mdt5.tif	ok		71.28120422	69.43235016	1.84885406	3.57316899	4.34669399	0.82204291	0.61324567	0.69410902	0.88350050	0.26794469	-0.11550023	0.38344493	0.29702106	0.31400076	0.94592467	0.27777778	0.55226595
wl-tile-v1-02716	wl-pos-pos-es-pba-24335	pos-es-pba-24335	1	positive	test_trasancos	ES	O Castro	Valdoviño	Lago (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02716-pos-es-pba-24335-mdt5.tif	ok		37.70444870	35.77470398	1.92974472	2.38703537	2.12231612	1.12473130	0.30995387	0.30019405	1.03251168	0.14308485	-0.04630319	0.18938804	0.38243923	0.42190364	0.90646107	0.30555556	0.66184760
wl-tile-v1-02717	wl-pos-pos-es-pba-24337	pos-es-pba-24337	1	positive	test_trasancos	ES	Os Castros	Valdoviño	Pantín (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02717-pos-es-pba-24337-mdt5.tif	ok		135.12034607	126.36157227	8.75877380	11.44909000	14.45433807	0.79208677	1.10220873	0.70659679	1.55988358	0.10325571	0.27739489	-0.17413918	0.22269003	0.27424714	0.81200494	0.61111111	0.55325231
wl-tile-v1-02679	wl-pos-pos-es-pba-10266	pos-es-pba-10266	1	positive	test_trasancos	ES	Os Castros de Mandiá	Ferrol	Serantes (San Salvador)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02679-pos-es-pba-10266-mdt5.tif	ok		71.08751678	56.32849503	14.75902176	8.59250450	7.28532743	1.17942599	0.84309840	1.23715019	0.68148428	1.31881058	-0.84486669	2.16367728	0.25018802	0.29935908	0.83574555	0.13888889	0.58612301
wl-tile-v1-02690	wl-pos-pos-es-pba-9886	pos-es-pba-9886	1	positive	test_trasancos	ES	Porta do Castro/Arco do Cristo	Ferrol	Ferrol	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02690-pos-es-pba-9886-mdt5.tif	ok		5.79196548	6.55864906	-0.76668358	4.29192877	4.71152544	0.91094250	0.63960147	0.81109416	0.78856623	-0.10468902	-0.17778558	0.07309656	0.22362529	0.22197182	1.00744898	0.19444444	0.63938494
wl-tile-v1-02718	wl-pos-pos-es-pba-24370	pos-es-pba-24370	1	positive	test_trasancos	ES	Zona arqueolóxica da Igrexa e Castro de Santo Tomás de Taraza	Valdoviño	Meirás (San Vicente)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02718-pos-es-pba-24370-mdt5.tif	ok		40.71736145	36.98117828	3.73618317	2.10420942	2.24419093	0.93762496	0.33094168	0.34806985	0.95079100	0.51757944	0.10227425	0.41530518	0.28853989	0.26183790	1.10197907	0.25000000	0.76717019
wl-tile-v1-02531	wl-neg-neg-es-pba-14299	neg-es-pba-14299	0	hard_negative	test_o_val	ES	Mámoa do Val/Mámoa de Santa Margarida	Narón	O Val (Santa María A Maior)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_o_val/negative/wl-tile-v1-02531-neg-es-pba-14299-mdt5.tif	ok		82.62984467	78.79882050	3.83102417	2.98423982	3.01903486	0.98847478	0.45776239	0.40598038	1.12754807	0.16904336	0.23059556	-0.06155220	0.47005239	0.39141300	1.20091154	0.25000000	0.62485829
wl-tile-v1-02534	wl-pos-pos-es-pba-14553	pos-es-pba-14553	1	positive	test_o_val	ES	Castro da Pedreira	Narón	O Val (Santa María A Maior)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_o_val/positive/wl-tile-v1-02534-pos-es-pba-14553-mdt5.tif	ok		189.84934998	163.12944031	26.71990967	14.97928905	14.33508778	1.04493877	1.18953335	1.63354027	0.72819347	2.75611377	-0.26226142	3.01837519	0.33964512	0.38845482	0.87434908	0.19444444	0.66717410
wl-tile-v1-02535	wl-pos-pos-es-pba-14588	pos-es-pba-14588	1	positive	test_o_val	ES	Castro de Pena Lopesa	Narón	O Val (Santa María A Maior)	hilltop_hint		120.0	data/external/weak-label-relief-v1/test_o_val/positive/wl-tile-v1-02535-pos-es-pba-14588-mdt5.tif	ok		8.12195110	20.82671738	-12.70476627	11.70696068	11.57502174	1.01139859	3.12029171	2.97100711	1.05024714	0.04646743	0.54899669	-0.50252925	0.20303862	0.19327250	1.05053030	0.41666667	0.48301979
wl-tile-v1-02532	wl-pos-pos-es-pba-14328	pos-es-pba-14328	1	positive	test_o_val	ES	Monte do Castro (Castro de Vilasuso)	Narón	O Val (Santa María A Maior)	hilltop_hint		120.0	data/external/weak-label-relief-v1/test_o_val/positive/wl-tile-v1-02532-pos-es-pba-14328-mdt5.tif	ok		151.25825500	141.38531494	9.87294006	12.43519306	11.60161781	1.07184991	1.15438986	1.24132812	0.92996351	1.54245102	0.03570896	1.50674207	0.41073501	0.30735922	1.33633542	0.25000000	0.65279261
wl-tile-v1-02533	wl-pos-pos-es-pba-14367	pos-es-pba-14367	1	positive	test_o_val	ES	O Castro (Castro de Quintá)	Narón	O Val (Santa María A Maior)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_o_val/positive/wl-tile-v1-02533-pos-es-pba-14367-mdt5.tif	ok		91.46054840	83.81898499	7.64156342	5.16685390	2.55324507	2.02364198	0.62681675	0.38054663	1.64714834	0.94799227	-0.16645074	1.11444300	0.30642366	0.27004907	1.13469626	0.44444444	0.60678221
