osm_id	osm_type	label_class	site_class	name	confidence	evidence	archaeological_site	civilization	fortification_type	wikidata	centroid_lon	centroid_lat	area_m2	perimeter_m	equivalent_radius_m	circularity	vertices	matched_catalogue_id	matched_catalogue_name	matched_distance_m
1017474667	way	1	castro	Castro da Penela	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.37694250	42.91508972	6282.0	286.3	44.7	0.9629	16			
1017931590	way	1	castro	Torres de Altamira	high	fortification_type=hill_fort	fortification	medieval	hill_fort	Q54380	-8.68748931	42.87744187	3053.2	201.8	31.2	0.9421	15	wl-pos-pos-es-pba-2672	Castro de Altamira	19
1062427315	way	1	castro	Castro de Castrolandín	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort	Q21155953	-8.55232955	42.63685602	4145.7	237.6	36.3	0.9226	61	wl-pos-pos-es-pba-64599	Castro de Castrolandín	8
1075192762	way	1	castro	Castro de San Migueliño	medium	site=settlement,civ=prehistoric	settlement	prehistoric			-8.35535799	42.95058233	19533.5	556.3	78.9	0.7932	28	wl-pos-pos-es-pba-17008	O Castro/O Castro de San Migueliño	14
1103536514	way	1	castro	Castro da Capela	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.35016850	42.90046073	12002.7	397.8	61.8	0.9533	18	wl-pos-pos-es-pba-31552	Castro da Capela	37
1103536737	way	1	castro	Castro do Monte das Penas	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.35335234	42.91060168	5646.5	279.8	42.4	0.9066	13	wl-pos-pos-es-pba-31659	Castro do Monte das Penas	3
1120074646	way	0	mound	Mámoa da Follateira	high	archaeological_site=tumulus	tumulus				-7.68135548	42.66621596	157.7	48.7	7.1	0.8348	11	wl-neg-neg-es-pba-41062	Mámoa da Cheda 2	3
1123158114	way	1	castro	Castro da Subidá	medium	site=settlement,civ=celtic	settlement	celtic		Q12385714	-8.70840422	42.38193027	7120.0	342.0	47.6	0.7650	6	wl-pos-pos-es-pba-67187	Castro da Subidá	114
1127628677	way	1	castro	Castro Zapateiro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.63316320	43.03825470	7343.7	315.0	48.3	0.9302	11	wl-pos-pos-es-pba-31468	Castro Zapateiro	13
1127646259	way	1	castro	Castro de Taboelle	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.60243501	43.01114351	7770.1	337.2	49.7	0.8588	16	wl-pos-pos-es-pba-31650	Castro de Taboelle/O Castro	4
1127867790	way	1	castro	Castro da Graña	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.32765540	43.10730614	9983.7	363.8	56.4	0.9478	14	wl-pos-pos-es-pba-27874	Castro da Graña	21
1127867930	way	1	castro	A Croa dos Mouros	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.35216340	43.08609220	6929.9	306.5	47.0	0.9269	11	wl-pos-pos-es-pba-27973	A Croa dos Mouros	15
1130713488	way	1	castro	Castro do Mouro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.31971781	42.78005053	29471.7	656.9	96.9	0.8582	16	wl-pos-pos-es-pba-31660	Castro do Mouro	37
1135960433	way	1	castro	Castro de Pereira	medium	site=settlement,civ=celtic	settlement	celtic			-7.27238000	42.97918304	9776.7	356.2	55.8	0.9681	16	wl-pos-pos-es-pba-27912	Castro de Pereiro	8
1147420107	way	0	mound	Círculo Lítico de Coeses	high	archaeological_site=megalith	megalith				-7.53866227	42.95527675	2716.6	193.0	29.4	0.9165	12			
1147423087	way	0	mound		high	archaeological_site=megalith	megalith				-7.40944952	42.53836578	2209.5	171.7	26.5	0.9414	10			
1148339283	way	0	mound	Madorra da Granxa	high	archaeological_site=tumulus	tumulus				-7.49708668	43.16079932	2530.0	184.7	28.4	0.9324	10	wl-neg-neg-es-pba-28093	Madorra da Granxa	4
1148981618	way	1	castro	A Rodela	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.74612078	42.98602244	10389.6	420.0	57.5	0.7400	14			
1148984245	way	1	castro	Castro de Lobengos	high	civilization=castro_culture	settlement	castro_culture			-7.77249456	43.01080021	6317.2	307.0	44.8	0.8421	11	wl-pos-pos-es-pba-31159	Castro de Lobengos	7
1148997123	way	1	castro	As Croas	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.32658805	42.91378917	11226.5	399.5	59.8	0.8838	14	wl-pos-pos-es-pba-44441	Castro de Sobredo/Castro de Picato/As Croas	40
1150568810	way	1	castro	Castro da Moura	medium	site=settlement,civ=celtic	settlement	celtic			-7.25563079	42.68264713	8741.1	361.8	52.7	0.8391	13	wl-pos-pos-es-pba-40040	Castro de Moura	27
1150571410	way	1	castro	Castro de Láncara	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.34234067	42.86756323	11514.2	393.4	60.5	0.9351	12	wl-pos-pos-es-pba-31617	Castro de Láncara	16
1151370699	way	0	mound	Medorra de Brea	high	archaeological_site=tumulus	tumulus	prehistoric			-7.44046621	43.02390865	186.4	50.1	7.7	0.9326	11	wl-neg-neg-es-pba-32670	Modorra de Brea	2
1151370700	way	1	castro	Castro da Brea	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.44127885	43.02369390	2487.2	181.0	28.1	0.9536	12	wl-pos-pos-es-pba-31439	Castro de Brea	4
1152764073	way	1	castro	Castro de Cerrón	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.74572879	42.99887058	7654.5	332.1	49.4	0.8719	12	wl-pos-pos-es-pba-31124	Castro de Cerrón	5
1153487006	way	1	castro	Castro de Santalla	high	civilization=castro_culture	settlement	castro_culture			-7.42398512	42.69099885	7411.7	323.6	48.6	0.8896	19	wl-pos-pos-es-pba-32377	Castro de Santalla	21
1153487264	way	1	castro	Castro do Castelo	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.44074418	42.68990807	5360.9	268.8	41.3	0.9327	22	wl-pos-pos-es-pba-32301	Castro de Castelo	20
1158310329	way	1	castro		high	civilization=castro_culture	settlement	castro_culture			-7.70470490	42.16915807	19828.1	531.8	79.4	0.8812	8			
1159068376	way	0	mound	Mámoa de Lamaboa	high	archaeological_site=tumulus	tumulus				-7.63036153	43.02090855	138.1	43.1	6.6	0.9348	11			
1160873916	way	1	castro	Castro de Todón	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.19604884	42.90315736	13816.9	456.0	66.3	0.8350	11	wl-pos-pos-es-pba-28428	Castro de Todón	11
1160954779	way	1	castro	Castro de Montaña de Agra	high	civilization=castro_culture	settlement	castro_culture			-7.14178527	42.87548397	9968.4	372.2	56.3	0.9042	15	wl-pos-pos-es-pba-28389	Castro da Montaña da Agra	32
1161756161	way	1	castro	Castro de Vilamane	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.10735278	42.91823141	21517.5	609.9	82.8	0.7269	19	wl-pos-pos-es-pba-28455	Castro de Vilamane	7
1161757021	way	1	castro	Castro de San Xoán	high	civilization=castro_culture	settlement	castro_culture			-7.31947768	42.78768865	11333.2	391.1	60.1	0.9309	15	wl-pos-pos-es-pba-31654	Castro de Toldaos	35
1162545272	way	1	castro	Castro do Reguengo	high	civilization=castro_culture	settlement	castro_culture			-7.26318887	42.92285634	21712.8	546.9	83.1	0.9123	13	wl-pos-pos-es-pba-44438	Castro de Reguengo	11
1162815103	way	1	castro	Castro de Lebruxo	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.30708033	42.87788152	9499.6	351.4	55.0	0.9668	14	wl-pos-pos-es-pba-44431	Castro da Igrexa/Castro de Lebruxo	13
1162893427	way	1	castro	Castro da Igrexa dos Vaos	high	civilization=castro_culture	settlement	castro_culture			-7.16606033	43.17931533	33284.3	705.7	102.9	0.8398	15	wl-pos-pos-es-pba-40335	Castro da Teixeira/Castro da Igrexa dos Vaos	12
1162938472	way	0	mound	Mámoa de Costa de Mera 2	high	archaeological_site=tumulus	tumulus				-7.74333180	43.01154859	440.7	77.0	11.8	0.9338	9	wl-neg-neg-es-pba-30557	Mámoa de Costa de Mera 2	3
1162938473	way	0	mound	Mámoa de Costa de Mera 3	high	archaeological_site=tumulus	tumulus				-7.74356022	43.01130655	403.4	74.8	11.3	0.9063	8	wl-neg-neg-es-pba-30558	Mámoa de Costa de Mera 3	6
1162938474	way	0	mound	Mámoa de Costa de Mera 1	high	archaeological_site=tumulus	tumulus				-7.74520469	43.01031754	722.8	98.9	15.2	0.9287	10	wl-neg-neg-es-pba-30556	Mámoa de Costa de Mera 1	5
1162939829	way	1	castro	Castro do Rebordelo	high	civilization=castro_culture	settlement	castro_culture			-7.75323819	42.96075793	11594.4	393.7	60.8	0.9401	10	wl-pos-pos-es-pba-32249	Castro de Rebordelo	23
1163025976	way	0	mound	Henge de Lavandeiras	high	archaeological_site=megalith	megalith	neolithic			-7.52025983	43.68432245	3638.2	218.7	34.0	0.9556	12			
1163031257	way	1	castro	Castro do Pico Pequeno	high	civilization=castro_culture	settlement	castro_culture			-7.43925301	43.66645245	8814.9	355.6	53.0	0.8762	11	wl-pos-pos-es-pba-29985	Castro Pico Pequeño/Monte da Sara	4
1163032402	way	0	mound	Henge de A Mourisca 2	high	archaeological_site=megalith	megalith				-7.42802253	43.66318741	1348.9	130.5	20.7	0.9958	29			
1163032403	way	0	mound	Henge de A Mourisca 1	high	archaeological_site=megalith	megalith				-7.42958780	43.66467835	1634.7	143.6	22.8	0.9963	31			
1163037883	way	1	castro	Os Castros	high	civilization=castro_culture	settlement	castro_culture			-7.22671601	43.49301438	16838.6	474.1	73.2	0.9414	12	wl-pos-pos-es-pba-28735	Os Castros	3
1163058603	way	1	castro	Castro da Lavacolla	high	civilization=castro_culture	settlement	castro_culture			-8.44502403	42.89460998	14113.6	435.7	67.0	0.9341	14	wl-pos-pos-es-pba-20186	Castro de Lavacolla/Castro de Mendes	52
1163492885	way	1	castro	Castro de Lagouzos	high	civilization=castro_culture	settlement	castro_culture			-7.71406368	43.04815215	7398.1	310.8	48.5	0.9622	13	wl-pos-pos-es-pba-31128	Castro de Lagouzos	59
1165162135	way	0	mound	Mámoa da Gándara de Narla 16	high	archaeological_site=tumulus	tumulus	prehistoric			-7.75529995	43.05383108	2805.0	191.8	29.9	0.9586	13	wl-neg-neg-es-pba-30933	Mámoa da Gándara de Narla 16/Medorra Aberta	2
1168142336	way	0	mound	Madorra de Montouto 1	high	archaeological_site=tumulus	tumulus				-7.22733331	42.83711396	320.0	64.8	10.1	0.9577	14	wl-neg-neg-es-pba-31274	Madorra de Montouto 1	3
1168142909	way	1	castro	O Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.27472326	42.88813886	14313.1	442.3	67.5	0.9193	10	wl-pos-pos-es-pba-44635	O Castro	57
1168143415	way	1	castro	Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.36261798	42.86602778	11292.9	386.0	60.0	0.9523	13	wl-pos-pos-es-pba-31342	A Croa	36
1171823155	way	1	castro	Castro de Ferreiros	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.81033207	43.23540309	7807.0	360.7	49.9	0.7541	12			
1171832842	way	1	castro	Castro da Coroa de Penas Rubias	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.17557941	42.53453020	2399.9	182.1	27.6	0.9096	11	wl-pos-pos-es-pba-37882	Castro da Coroa de Penas Rubias	2
1172593343	way	1	castro	Castro de Valbón	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.30094467	42.70360806	13327.2	428.4	65.1	0.9126	18	wl-pos-pos-es-pba-32409	Castro de Valbón	25
1178111883	way	0	mound	Mámoa do Cerraque	high	archaeological_site=tumulus	tumulus				-8.27098363	42.14594183	1877.7	159.0	24.4	0.9328	10	wl-neg-neg-es-pba-65034	Mámoa de Cerraque 1	6
1178153559	way	1	castro	Castro de Vilaseñor	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.78604967	42.91794116	22905.9	593.7	85.4	0.8166	14	wl-pos-pos-es-pba-37748	Castro de Vilaseñor	19
1186348645	way	1	castro	Castro de Lea	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.81668772	43.05980469	3622.5	219.6	34.0	0.9438	10	wl-pos-pos-es-pba-31158	Castro de Lea/O Castriño de Lea	2
1186348690	way	0	mound	Forno da Moura	high	archaeological_site=tumulus	tumulus				-7.81035597	43.05641358	227.8	54.4	8.5	0.9669	11	wl-neg-neg-es-pba-30555	Mámoa de Corral de Abaixo	91
1186348703	way	0	mound	Mámoa de Corral de Abaixo	high	archaeological_site=tumulus	tumulus				-7.80949048	43.05696628	295.3	62.2	9.7	0.9591	10	wl-neg-neg-es-pba-30555	Mámoa de Corral de Abaixo	2
1186348754	way	0	mound	Mámoa de Porta Carballeira 2	high	archaeological_site=tumulus	tumulus				-7.81490795	43.06154389	275.3	59.1	9.4	0.9918	21	wl-neg-neg-es-pba-30321	Mámoa de Porta Carballeira 2	2
1186348755	way	0	mound	Mámoa de Porta Carballeira 1	high	archaeological_site=tumulus	tumulus				-7.81438445	43.06116194	232.4	54.3	8.6	0.9898	19	wl-neg-neg-es-pba-30293	Mámoa de Porta Carballeira 1	1
1187940266	way	0	mound	Medorra de Acebedo 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.64859446	43.07774381	235.8	54.7	8.7	0.9898	19	wl-neg-neg-es-pba-35743	Medorra de Acebedo 2	103
1187940276	way	0	mound	Medorra de Acebedo 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.64957628	43.07714717	161.0	45.2	7.2	0.9898	19	wl-neg-neg-es-pba-35743	Medorra de Acebedo 2	3
1191378909	way	0	mound	O Castrillón	high	archaeological_site=megalith	megalith				-7.50338643	42.88359288	1966.6	157.5	25.0	0.9968	33			
1192341457	way	1	castro	Castelo do Portelo	high	fortification_type=hill_fort	fortification		hill_fort		-7.76493869	41.89701453	4551.0	281.3	38.1	0.7225	44			
1204891150	way	1	castro	O Castro Pequeno	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.90058766	42.73153717	5677.7	289.6	42.5	0.8506	12	wl-pos-pos-es-pba-70492	Castro Pequeno	9
1204891151	way	1	castro	Castro de Casares	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.90201748	42.73331445	7305.8	312.3	48.2	0.9416	12	wl-pos-pos-es-pba-26988	Castro da Pena Grande	12
1217583447	way	1	castro	O Castrelo	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.59940395	42.99742831	4289.4	239.3	37.0	0.9416	11			
1218122984	way	1	castro	Castro de Albazoi	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.66193984	42.99291196	10902.9	383.2	58.9	0.9328	10	wl-pos-pos-es-pba-31436	Castro de Albazoi/A Castronela	16
1218125403	way	1	castro	A Castronela	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.68569577	42.96478391	5453.0	267.7	41.7	0.9563	16	wl-pos-pos-es-pba-31641	As Castronelas/O Castro	4
1218340738	way	1	castro	O Castro de Betote	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.41037036	42.79921053	12122.8	412.0	62.1	0.8975	16	wl-pos-pos-es-pba-41952	Castro de Betote	42
1218906858	way	1	castro	Castro de Marrondo	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.31086137	43.00352342	7317.4	321.8	48.3	0.8881	9	wl-pos-pos-es-pba-29782	O Castro Marrondo	9
1218908168	way	1	castro	Castro de Perrelos	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.25461521	43.02148239	9601.7	373.2	55.3	0.8665	11	wl-pos-pos-es-pba-28379	Os Castros de Perrelos	27
1219327633	way	1	castro	O Castro Redondo	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.64784945	43.73773380	32442.1	667.1	101.6	0.9161	15	wl-pos-pos-es-pba-42989	Castro da Tarroeira/Castro de Abeladal	8
1221436051	way	1	castro	O Alto do Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.52667762	43.20046546	7872.3	332.6	50.1	0.8943	10	wl-pos-pos-es-pba-29157	O Alto do Castro	10
1222741226	way	1	castro	Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.82174136	43.21321406	2859.0	198.3	30.2	0.9137	14			
1222807243	way	1	castro	Castro de Recimil	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.49086677	42.98004677	21237.6	525.1	82.2	0.9679	14	wl-pos-pos-es-pba-31647	Castro de Recimil/O Castro	5
1223883313	way	1	castro	Castro de Coroto	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.23498446	43.13406554	4710.5	254.1	38.7	0.9169	11	wl-pos-pos-es-pba-28723	Castro do Coroto	22
1223958384	way	1	castro	Cotorro do Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.15719724	42.66126225	12380.1	418.6	62.8	0.8880	13	wl-pos-pos-es-pba-29072	Cotorro do Castro ou Cerca de Sucastro	67
1223965674	way	1	castro	Castro da Madorra	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.22910120	42.67790257	21257.4	609.4	82.3	0.7193	13	wl-pos-pos-es-pba-40223	Castro da Modorra	13
1223969641	way	1	castro	Castro de Romelle	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.33680403	42.75240522	5602.9	297.4	42.2	0.7959	12	wl-pos-pos-es-pba-40044	Castro de Romelle	10
1223969960	way	1	castro	Castro de Ribas	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.31419195	42.75190585	20366.6	526.4	80.5	0.9237	11	wl-pos-pos-es-pba-40222	Castro da Debesa de Ribas	18
1223971656	way	1	castro	Castro de Viládiga	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.32233610	42.79592953	10093.0	368.6	56.7	0.9333	13	wl-pos-pos-es-pba-31656	Castro de Viládiga	18
1223973174	way	1	castro	Castro de Pontón	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.26750048	42.86463227	13482.6	433.8	65.5	0.9002	8	wl-pos-pos-es-pba-44437	Castro de Pontón/Castro de Méndez	7
1223973242	way	1	castro	Castro de Pol	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.25585219	42.86683338	17571.7	486.8	74.8	0.9318	9	wl-pos-pos-es-pba-44436	Castro de Pol	9
1223974234	way	1	castro	O Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.26993734	42.87887974	5345.2	278.5	41.2	0.8661	7	wl-pos-pos-es-pba-44639	O Castro/Os Castros	41
1225043803	way	1	castro	Castelo de Xan da Mariña	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.31981136	43.39690336	3837.6	227.0	35.0	0.9360	11	wl-neg-neg-es-pba-33728	O Castelo de Xan da Mariña	9
1225777335	way	1	castro	Castro da Devesa do Rei	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.13485916	42.64291514	12026.0	404.1	61.9	0.9253	14	wl-pos-pos-es-pba-28882	Castro da Devesa do Rei	6
1227024793	way	1	castro	Castro de San Martín de Robledo	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.08988941	43.23241697	8808.4	391.6	53.0	0.7219	11	wl-pos-pos-es-pba-30757	Castro de San Martiño de Robledo/Cerro do Castro	5
1228537266	way	0	mound	Medorra do Cotón	high	archaeological_site=tumulus	tumulus				-7.81049530	43.13514037	443.5	75.9	11.9	0.9669	11	wl-neg-neg-es-pba-32052	Medorra do Cotón	1
1228537487	way	0	mound	Medorra da Reguiña 2	high	archaeological_site=tumulus	tumulus				-7.77661998	43.14541899	260.9	58.8	9.1	0.9481	9	wl-neg-neg-es-pba-32321	Medoña da Regina 2	2
1228537504	way	0	mound	Medorra da Reguiña 3	high	archaeological_site=tumulus	tumulus				-7.77666177	43.14642814	306.9	63.2	9.9	0.9669	11	wl-neg-neg-es-pba-32322	Medoña da Regina 3	2
1228537517	way	0	mound	Medoña do Cabaliño 1	high	archaeological_site=tumulus	tumulus				-7.76976250	43.14831110	366.7	69.0	10.8	0.9669	11	wl-neg-neg-es-pba-32361	Medoña de Cabaliño 1	1
1228537522	way	0	mound	Medoña do Cabaliño 3	high	archaeological_site=tumulus	tumulus				-7.77287764	43.14814219	176.5	48.1	7.5	0.9591	10	wl-neg-neg-es-pba-32390	Medoña de Cabaliño 3	111
1228537565	way	0	mound	Medoña do Monte do Fro 2	high	archaeological_site=tumulus	tumulus				-7.78564614	43.15417892	240.4	56.9	8.7	0.9319	8	wl-neg-neg-es-pba-31892	Medoña do Monte de Fro 2	1
1228537566	way	0	mound	Medoña do Monte do Fro 1	high	archaeological_site=tumulus	tumulus				-7.78529513	43.15413188	244.1	56.3	8.8	0.9669	11	wl-neg-neg-es-pba-31893	Medoña do Monte do Fro 1	0
1228537567	way	0	mound	Medoña do Monte do Fro 3	high	archaeological_site=tumulus	tumulus				-7.78424197	43.15441554	334.2	66.6	10.3	0.9481	9	wl-neg-neg-es-pba-31894	Medoña do Monte do Fro 3	0
1228537588	way	0	mound	Medorra do Semillero 1	high	archaeological_site=tumulus	tumulus				-7.78261379	43.16041391	199.2	50.3	8.0	0.9898	19	wl-neg-neg-es-pba-32087	Medorra do Semillero 1	2
1228537589	way	0	mound	Medorra do Semillero 2	high	archaeological_site=tumulus	tumulus				-7.78218087	43.16055488	186.4	48.6	7.7	0.9898	19	wl-neg-neg-es-pba-31934	Medoña do Semillero 2	2
1228537637	way	0	mound	Medoña de Por riba do Aro	high	archaeological_site=tumulus	tumulus				-7.76985540	43.12295126	378.4	69.2	11.0	0.9925	22	wl-neg-neg-es-pba-32438	Medoña de Por Riba do Aro	1
1228538122	way	0	mound	Medorra do Alto da Cintinela 2	high	archaeological_site=tumulus	tumulus				-7.83285753	43.12903980	325.9	64.3	10.2	0.9918	21	wl-neg-neg-es-pba-32013	Medorra do Alto da Cintinela 2	1
1228538386	way	0	mound	Medorra do Monte da Croa	high	archaeological_site=tumulus	tumulus				-7.88222449	43.13869540	275.0	59.0	9.4	0.9918	21	wl-pos-pos-es-pba-32056	Medorra do Monte da Croa	2
1228538387	way	0	mound	Mámoa da Rocha 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.85720738	43.12587550	253.8	56.7	9.0	0.9918	21	wl-neg-neg-es-pba-30705	Mámoa da Rocha 2	1
1228538397	way	0	mound	Medorra do Monte de Vilar 2	high	archaeological_site=tumulus	tumulus				-7.89838323	43.13088233	240.9	55.3	8.8	0.9898	19	wl-neg-neg-es-pba-32058	Medorra do Monte de Vilar 2	2
1229125254	way	0	mound	Túmulo do Colmeiro	high	archaeological_site=tumulus	tumulus				-7.76499214	43.12335893	206.2	51.2	8.1	0.9898	19	wl-neg-neg-es-pba-30161	Mámoa do Colmeiro	1
1229125255	way	0	mound	Medorra da Gándara 2	high	archaeological_site=tumulus	tumulus				-7.75593224	43.15194169	270.8	58.6	9.3	0.9918	21	wl-neg-neg-es-pba-32312	Medoña da Gándara 2	2
1229126290	way	0	mound	Medoña da Retorta 2	high	archaeological_site=tumulus	tumulus				-7.81851581	43.16872904	14.3	13.6	2.1	0.9804	14	wl-neg-neg-es-pba-32352	Medoña da Retorta 2	5
1229658842	way	1	castro	O Castrelao	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.39138386	42.48186120	11763.8	407.1	61.2	0.8922	14	wl-pos-pos-es-pba-38613	O Castrelado	52
1229677644	way	1	castro	Castro de Xunqueiro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.55358438	42.53258331	17380.2	549.8	74.4	0.7225	13	wl-pos-pos-es-pba-33666	Castro de Avide	50
1230100076	way	1	castro	Castro de Abaixo	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.45054189	43.09295264	17939.4	489.5	75.6	0.9409	10	wl-pos-pos-es-pba-27816	Castro de Abaixo	6
1230337732	way	0	mound	Monte da Curiscada 3	high	archaeological_site=tumulus	tumulus				-7.67308651	43.00810806	217.5	52.6	8.3	0.9898	19			
1230337733	way	0	mound	Monte da Curiscada 2	high	archaeological_site=tumulus	tumulus				-7.67347430	43.00812757	290.7	60.7	9.6	0.9918	21			
1230337734	way	0	mound	Monte da Curiscada 1	high	archaeological_site=tumulus	tumulus				-7.67779655	43.00969916	366.9	68.2	10.8	0.9918	21			
1230354199	way	0	mound	Mámoa de Castrodá	high	archaeological_site=tumulus	tumulus				-7.71643523	43.03029579	436.5	74.3	11.8	0.9932	23	wl-pos-pos-es-pba-30521	Mámoa de Castrodá	1
1230435753	way	0	mound	Mámoa de Monte Ameneiros 1	high	archaeological_site=tumulus	tumulus				-7.77562935	43.04761850	365.2	68.0	10.8	0.9918	21	wl-neg-neg-es-pba-30045	Mámoa de Monte Ameneiros 1	2
1230435754	way	0	mound	Medorra de Monteirón	high	archaeological_site=tumulus	tumulus				-7.76248816	43.04972324	2160.7	165.0	26.2	0.9968	33	wl-neg-neg-es-pba-30893	Mámoa da Gándara de Narla 01/Medorra de Monteirón	1
1230436045	way	0	mound	Medorra de Sucastro	high	archaeological_site=tumulus	tumulus				-7.78774888	43.04717130	1141.7	120.0	19.1	0.9958	29	wl-pos-pos-es-pba-30568	Medorra de Sucastro	3
1230436046	way	0	mound	Mámoa de Monte de Fofe	high	archaeological_site=tumulus	tumulus				-7.78417500	43.04702982	604.0	87.4	13.9	0.9943	25	wl-neg-neg-es-pba-30139	Mámoa de Monte de Fofe	2
1230438312	way	0	mound	Mámoa de Pena de Locai 4	high	archaeological_site=tumulus	tumulus				-7.65807529	43.01971979	82.9	32.6	5.1	0.9832	15	wl-neg-neg-es-pba-32567	Mámoa de Pena de Locai 4	1
1230438325	way	0	mound	Mámoa de Pena de Locai 2	high	archaeological_site=tumulus	tumulus				-7.66004204	43.02062336	191.7	49.3	7.8	0.9898	19	wl-neg-neg-es-pba-32565	Mámoa de Pena de Locai 2	2
1230438508	way	0	mound	Monte da Grela	high	archaeological_site=tumulus	tumulus				-7.67790066	43.02723094	189.9	49.1	7.8	0.9898	19			
1230438509	way	0	mound	Riba da Chousa	high	archaeological_site=tumulus	tumulus				-7.67338435	43.02393201	278.0	59.3	9.4	0.9918	21			
1230438510	way	0	mound	Tras Cima de Campo Vello	high	archaeological_site=tumulus	tumulus				-7.67043784	43.02362464	402.1	71.3	11.3	0.9932	23			
1230438803	way	0	mound	Medorra de Corra	high	archaeological_site=tumulus	tumulus				-7.68356032	43.03550780	599.5	87.0	13.8	0.9943	25	wl-neg-neg-es-pba-30563	Medorra de Corra	3
1230444316	way	0	mound	Mámoa de Pena de Fornos 1	high	archaeological_site=tumulus	tumulus				-7.69987491	42.95232723	288.2	60.4	9.6	0.9918	21	wl-neg-neg-es-pba-32535	Mámoa de Pena de Fornos 1	0
1230444832	way	0	mound	Mámoa de Pena de Fornos 3	high	archaeological_site=tumulus	tumulus				-7.69873915	42.95190160	162.4	45.4	7.2	0.9898	19	wl-neg-neg-es-pba-32563	Mámoa de Pena de Fornos 3	66
1231363005	way	0	mound	Medorra da Cenlla 1	high	archaeological_site=tumulus	tumulus				-7.29681908	43.18458908	312.3	62.9	10.0	0.9918	21	wl-neg-neg-es-pba-38722	Medorra da Ceña 1	1
1231375039	way	1	castro	O Castelo de Montedarca	high	fortification_type=hill_fort	fortification	iron-age	hill_fort		-7.34570875	43.41482029	14095.9	465.7	67.0	0.8167	13	wl-neg-neg-es-pba-34396	Castelo do Monte da Arca	16
1231770407	way	1	castro	Castro de Guitián	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.47185593	42.69349869	8686.8	343.4	52.6	0.9256	10	wl-pos-pos-es-pba-32337	Castro de Guitián	17
