dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	wms_source	name	municipality	parish	morphology_proxy	negative_type	proposed_radius_m	feature_radius_m	image_path	status	error	gray_mean	gray_std	gray_entropy	dark_fraction	bright_fraction	green_mean	excess_green_mean	green_std	edge_global_mean	edge_global_std	edge_inner_mean	edge_annulus_mean	edge_outer_mean	edge_annulus_to_outer_ratio	edge_annulus_to_inner_ratio	texture_inner_std	texture_annulus_std	texture_outer_std	texture_annulus_to_outer_ratio	luminance_inner_mean	luminance_annulus_mean	luminance_outer_mean	luminance_delta_inner_outer	green_delta_inner_outer	ring_sector_coverage	ring_sector_balance	radial_peak_inverse_rank	radial_peak_count
val	wl-tile-v1-13867	wl-pos-pos-pt-dgpc-106627	pos-pt-dgpc-106627	1	positive	val	PT	dgt_ortos2021_rgb	Serra Alta/Castro de Santiago	Mogadouro	Vila de Ala	earthwork_or_wall_hint		130.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13867-pos-pt-dgpc-106627.png	ok		0.46281397	0.06846651	3.55275266	0.00000000	0.00000000	0.47009617	0.03607335	0.06569310	0.19183241	0.24538821	0.19393077	0.23264889	0.17184818	1.35380484	1.19964918	0.04802721	0.07723106	0.06410062	1.20484111	0.47281906	0.46488848	0.45535177	0.01746729	0.01718166	0.80555556	0.63400194	0.20000000	20.00000000
val	wl-tile-v1-13760	wl-pos-pos-es-pba-50561	pos-es-pba-50561	1	positive	val	ES	ign_pnoa_rgb	A Cidá/O Castro/O Monte da Cidá	Xinzo de Limia	Morgade (San Tomé)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13760-pos-es-pba-50561.png	ok		0.35456392	0.05649963	3.71378662	0.00000000	0.00000000	0.36064667	0.02600890	0.05371818	0.16454679	0.16238131	0.16301267	0.17202425	0.14766268	1.16498119	1.05528148	0.05347935	0.04636623	0.04728689	0.98053039	0.37090445	0.37001824	0.35594669	0.01495776	0.01434830	0.58333333	0.68812685	0.25000000	20.00000000
val	wl-tile-v1-13581	wl-pos-pos-es-pba-29035	pos-es-pba-29035	1	positive	val	ES	ign_pnoa_rgb	A Coroa do Castro	A Fonsagrada	Freixo (San Xulián)	croa_top_ring_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13581-pos-es-pba-29035.png	ok		0.28901446	0.08497497	4.45819680	0.00000000	0.00000000	0.30352604	0.08617409	0.08767159	0.30786985	0.20395467	0.29233977	0.32933795	0.29766226	1.10641489	1.12655884	0.09996008	0.09167639	0.07923390	1.15703496	0.29768351	0.29125199	0.28770250	0.00998101	0.00084788	0.41666667	0.80990754	1.00000000	20.00000000
val	wl-tile-v1-13637	wl-pos-pos-es-pba-29895	pos-es-pba-29895	1	positive	val	ES	ign_pnoa_rgb	A Coroa do Castro	Cervantes	A Ribeira (San Martín)	croa_top_ring_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13637-pos-es-pba-29895.png	ok		0.32438630	0.12237667	4.94346179	0.00610352	0.00000000	0.33750096	0.06967912	0.12339926	0.33684820	0.23658158	0.23509869	0.34872597	0.35681963	0.97731724	1.48331739	0.08809007	0.10479200	0.12102219	0.86589075	0.39400128	0.37372470	0.30036125	0.09364003	0.09283209	0.16666667	0.82584205	0.14285714	20.00000000
val	wl-tile-v1-13691	wl-pos-pos-es-pba-30583	pos-es-pba-30583	1	positive	val	ES	ign_pnoa_rgb	A Costa de Castro	Guitiriz	Pígara (San Pedro)	coastal_promontory_hint		150.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13691-pos-es-pba-30583.png	ok		0.41243505	0.10120159	4.63479207	0.00000000	0.00000000	0.42576593	0.08382811	0.09949148	0.24004027	0.19433612	0.23469189	0.25417486	0.23317294	1.09007014	1.08301510	0.11300250	0.10116649	0.09054994	1.11724531	0.47377133	0.44441459	0.40775242	0.06601891	0.06372747	0.58333333	0.78010527	1.00000000	20.00000000
val	wl-tile-v1-13572	wl-pos-pos-es-pba-25319	pos-es-pba-25319	1	positive	val	ES	ign_pnoa_rgb	A Croa	Touro	Foxás (San Breixo)	croa_top_ring_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13572-pos-es-pba-25319.png	ok		0.41548464	0.12830429	4.99741327	0.00000000	0.00000000	0.43258822	0.10347307	0.12449842	0.31390074	0.27028096	0.24227875	0.30771381	0.30802661	0.99898449	1.27008168	0.06440130	0.09901885	0.14145133	0.70002064	0.36189008	0.36090744	0.42541564	-0.06352556	-0.05023193	0.50000000	0.75119906	0.20000000	20.00000000
val	wl-tile-v1-13582	wl-pos-pos-es-pba-29036	pos-es-pba-29036	1	positive	val	ES	ign_pnoa_rgb	A Croa	A Fonsagrada	Piñeira (Santa María)	croa_top_ring_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13582-pos-es-pba-29036.png	ok		0.32306728	0.13446423	4.97305745	0.00000000	0.00000000	0.34045610	0.10420029	0.13638008	0.34448034	0.28901160	0.38377759	0.38149250	0.33851817	1.12694835	0.99404579	0.11234405	0.13622038	0.12680574	1.07424461	0.29745293	0.35810336	0.31181982	-0.01436689	-0.01533261	0.52777778	0.76798597	0.20000000	20.00000000
val	wl-tile-v1-13676	wl-pos-pos-es-pba-31194	pos-es-pba-31194	1	positive	val	ES	ign_pnoa_rgb	A Croa	Foz	Santa Cilla do Valadouro (Santa Cilla)	croa_top_ring_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13676-pos-es-pba-31194.png	ok		0.38672522	0.09689710	4.43603025	0.00000000	0.00000000	0.40245694	0.07403589	0.09641033	0.24603391	0.17192797	0.21850497	0.22296233	0.25515494	0.87383116	1.02039940	0.04967619	0.09721400	0.09310809	1.04409832	0.38571692	0.38942581	0.38095671	0.00476021	0.00429216	0.19444444	0.81078495	0.05000000	20.00000000
val	wl-tile-v1-13583	wl-pos-pos-es-pba-29137	pos-es-pba-29137	1	positive	val	ES	ign_pnoa_rgb	A Croa de Aguiar	A Fonsagrada	San Pedro de Río (San Pedro)	croa_top_ring_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13583-pos-es-pba-29137.png	ok		0.32287991	0.15655752	5.11217400	0.00000000	0.00000000	0.33459806	0.06785408	0.15840872	0.32215664	0.26046976	0.28891608	0.37381396	0.31492200	1.18700488	1.29384960	0.07880805	0.12882312	0.16273288	0.79162314	0.26521257	0.30775717	0.32590604	-0.06069347	-0.05724642	0.58333333	0.77941433	0.10000000	20.00000000
val	wl-tile-v1-13584	wl-pos-pos-es-pba-29138	pos-es-pba-29138	1	positive	val	ES	ign_pnoa_rgb	A Croa do Arco	A Fonsagrada	Freixo (San Xulián)	croa_top_ring_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13584-pos-es-pba-29138.png	ok		0.31160361	0.09700833	4.61241454	0.00000000	0.00000000	0.33152285	0.12004697	0.10210548	0.32525569	0.22500049	0.31418025	0.34791234	0.32464090	1.07168364	1.10736539	0.06636447	0.09303110	0.09243999	1.00639449	0.29519588	0.31631386	0.31345651	-0.01826063	-0.02252683	0.41666667	0.84249407	1.00000000	20.00000000
val	wl-tile-v1-13719	wl-pos-pos-es-pba-41017	pos-es-pba-41017	1	positive	val	ES	ign_pnoa_rgb	A Croa do Barreiro	Trabada	Sante (San Xiao)	croa_top_ring_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13719-pos-es-pba-41017.png	ok		0.52198637	0.13365167	5.02079474	0.00000000	0.00000000	0.53720510	0.09143125	0.12669536	0.25356784	0.22915655	0.26964632	0.25994223	0.24293913	1.06998915	0.96401181	0.06015090	0.11696167	0.10705439	1.09254432	0.37516135	0.44778216	0.54618108	-0.17101973	-0.16661465	0.50000000	0.72082383	0.07692308	20.00000000
val	wl-tile-v1-13585	wl-pos-pos-es-pba-29139	pos-es-pba-29139	1	positive	val	ES	ign_pnoa_rgb	A Croa/A Coroa do Castro	A Fonsagrada	O Trobo (Santa María)	croa_top_ring_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13585-pos-es-pba-29139.png	ok		0.27984783	0.09333444	4.38272614	0.00000000	0.00000000	0.29657409	0.08696205	0.09483717	0.29417694	0.20891376	0.25791568	0.27460384	0.28567389	0.96124937	1.06470397	0.05290757	0.07360224	0.07479718	0.98402418	0.22029009	0.26826572	0.27263850	-0.05234841	-0.05405489	0.19444444	0.74836504	0.07692308	20.00000000
val	wl-tile-v1-13586	wl-pos-pos-es-pba-29140	pos-es-pba-29140	1	positive	val	ES	ign_pnoa_rgb	A Croa/Os Castros	A Fonsagrada	Lamas de Moreira (Santa María)	croa_top_ring_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13586-pos-es-pba-29140.png	ok		0.28206939	0.10681497	4.73498952	0.00000000	0.00000000	0.29800934	0.08622174	0.11200525	0.34531438	0.23777364	0.35974219	0.31117305	0.34974822	0.88970588	0.86498903	0.10800076	0.08936462	0.10926654	0.81785894	0.30874619	0.24261227	0.28635335	0.02239284	0.02383128	0.16666667	0.79040266	0.06666667	20.00000000
val	wl-tile-v1-13528	wl-pos-pos-es-pba-15447	pos-es-pba-15447	1	positive	val	ES	ign_pnoa_rgb	A Medorra de Rei/Castro Loureiro	Oroso	Senra (Santa Eulalia)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13528-pos-es-pba-15447.png	ok		0.48853147	0.14235069	4.88352862	0.00000000	0.00000000	0.51049894	0.14869720	0.13774227	0.21321978	0.24447198	0.20850635	0.26173124	0.20653135	1.26727125	1.25526749	0.09548656	0.11606032	0.14206901	0.81692920	0.47939885	0.53775740	0.51060885	-0.03121001	-0.02267373	0.61111111	0.61305318	0.20000000	20.00000000
val	wl-tile-v1-13529	wl-pos-pos-es-pba-15448	pos-es-pba-15448	1	positive	val	ES	ign_pnoa_rgb	A Medorra do Castro/Castro de Senra	Oroso	Senra (Santa Eulalia)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13529-pos-es-pba-15448.png	ok		0.55142504	0.08324569	4.29888174	0.00000000	0.00000000	0.57526469	0.16640446	0.07243807	0.19700904	0.23395646	0.17451385	0.19108424	0.21489723	0.88918892	1.09495172	0.06852598	0.06205626	0.09129233	0.67975326	0.52624220	0.53883761	0.54686135	-0.02061915	-0.00943947	0.33333333	0.54174182	0.05555556	20.00000000
val	wl-tile-v1-13524	wl-pos-pos-es-pba-16199	pos-es-pba-16199	1	positive	val	ES	ign_pnoa_rgb	Alto das Gobernas/Castro de Nós/Monte do Castro/Castro de Sarro/Castro Iñás	Oleiros	San Pedro de Nós (San Pedro)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13524-pos-es-pba-16199.png	ok		0.42749092	0.13786782	5.12555058	0.00000000	0.00000000	0.44785839	0.11583180	0.13763224	0.37539512	0.29376799	0.36277252	0.36466867	0.36774814	0.99162613	1.00522681	0.12831560	0.12493545	0.12905020	0.96811514	0.37476936	0.38877448	0.44072688	-0.06595752	-0.06611526	0.27777778	0.73801355	0.08333333	20.00000000
val	wl-tile-v1-13692	wl-pos-pos-es-pba-30587	pos-es-pba-30587	1	positive	val	ES	ign_pnoa_rgb	Alto dos Castros	Guitiriz	Parga (Santo Estevo)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13692-pos-es-pba-30587.png	ok		0.42446950	0.14759377	5.15309932	0.00000000	0.00043403	0.44655359	0.13209519	0.14676844	0.36507261	0.30100152	0.36994520	0.34194398	0.36055592	0.94837989	0.92430982	0.12538923	0.14215678	0.15070310	0.94329033	0.37948802	0.41838700	0.43487513	-0.05538711	-0.05444854	0.30555556	0.74491467	0.08333333	20.00000000
val	wl-tile-v1-13789	wl-pos-pos-es-pba-64717	pos-es-pba-64717	1	positive	val	ES	ign_pnoa_rgb	As Cercas/O Castro/Eira dos Mouros	A Estrada	Codeseda (San Xurxo)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13789-pos-es-pba-64717.png	ok		0.43469107	0.15023747	5.13097289	0.00000000	0.00000000	0.45039591	0.09662757	0.15225242	0.33001912	0.30036306	0.34810463	0.35845742	0.33661956	1.06487401	1.02974046	0.07995109	0.14652240	0.13993336	1.04708699	0.26497731	0.41218328	0.45708734	-0.19211003	-0.19853362	0.33333333	0.71512806	0.50000000	20.00000000
val	wl-tile-v1-13652	wl-pos-pos-es-pba-29200	pos-es-pba-29200	1	positive	val	ES	ign_pnoa_rgb	Cancela do Castro	Chantada	Vilaúxe (San Salvador)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13652-pos-es-pba-29200.png	ok		0.42228076	0.16283002	4.99537062	0.00000000	0.00000000	0.43886602	0.10746677	0.15590836	0.28620154	0.27252856	0.31015095	0.25161821	0.26374871	0.95400736	0.81127659	0.13212192	0.15929841	0.17535526	0.90843245	0.38710111	0.41809338	0.46283951	-0.07573840	-0.07149968	0.41666667	0.74503038	0.07142857	20.00000000
val	wl-tile-v1-13619	wl-pos-pos-es-pba-31176	pos-es-pba-31176	1	positive	val	ES	ign_pnoa_rgb	Capela de San Xoán Degolado en Castro	A Fonsagrada	Cuíñas (San Cristovo)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13619-pos-es-pba-31176.png	ok		0.45717838	0.15874505	5.19968170	0.00000000	0.00010851	0.47347796	0.12437737	0.15546191	0.31902066	0.28602558	0.27984110	0.33494043	0.32984164	1.01545830	1.19689509	0.16019942	0.13983491	0.15351413	0.91089276	0.50428766	0.51919168	0.46517080	0.03911686	0.03331742	0.44444444	0.65780176	0.25000000	20.00000000
val	wl-tile-v1-13806	wl-pos-pos-es-pba-63859	pos-es-pba-63859	1	positive	val	ES	ign_pnoa_rgb	Casa do Castro	Campo Lameiro	Morillas (Santiago)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13806-pos-es-pba-63859.png	ok		0.30892706	0.10640319	4.71764580	0.00013563	0.00000000	0.31514654	0.01386219	0.10778717	0.34201834	0.23508379	0.32104149	0.37423992	0.35124615	1.06546342	1.16570577	0.08659910	0.10939971	0.11253971	0.97209871	0.30884829	0.33772990	0.32338142	-0.01453313	-0.01381889	0.44444444	0.78085171	0.10000000	20.00000000
val	wl-tile-v1-13807	wl-pos-pos-es-pba-63936	pos-es-pba-63936	1	positive	val	ES	ign_pnoa_rgb	Castriño/Castro de Couso	Campo Lameiro	O Couso (San Cristovo)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13807-pos-es-pba-63936.png	ok		0.45282158	0.11992109	4.82981054	0.00002713	0.00000000	0.46963009	0.10062266	0.12100389	0.32757717	0.28691465	0.35110176	0.28531936	0.34974650	0.81578904	0.81264008	0.09094290	0.10040323	0.11934256	0.84130285	0.52397585	0.49205607	0.44930175	0.07467410	0.07083362	0.25000000	0.68831111	0.06666667	20.00000000
val	wl-tile-v1-13494	wl-pos-pos-es-pba-9491	pos-es-pba-9491	1	positive	val	ES	ign_pnoa_rgb	Castro	Dodro	San Xoán de Laíño (San Xoán)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13494-pos-es-pba-9491.png	ok		0.43491492	0.13008232	5.03210647	0.00000000	0.00000000	0.45050436	0.09705213	0.13017374	0.36222702	0.27491263	0.47666582	0.35781229	0.36516261	0.97987109	0.75065647	0.12509367	0.11524985	0.13761200	0.83749854	0.47451803	0.43514624	0.43285286	0.04166517	0.04002875	0.27777778	0.80418937	0.05882353	20.00000000
val	wl-tile-v1-13500	wl-pos-pos-es-pba-12801	pos-es-pba-12801	1	positive	val	ES	ign_pnoa_rgb	Castro	Mañón		generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13500-pos-es-pba-12801.png	ok		0.32306740	0.08980545	4.51913134	0.00000000	0.00000000	0.33913505	0.05861620	0.09142575	0.33285201	0.20370720	0.34491321	0.39493185	0.32783687	1.20465966	1.14501804	0.08657742	0.09000039	0.09552886	0.94212780	0.27821714	0.32236883	0.33534390	-0.05712676	-0.05693358	0.63888889	0.84456476	0.33333333	20.00000000
val	wl-tile-v1-13504	wl-pos-pos-es-pba-13577	pos-es-pba-13577	1	positive	val	ES	ign_pnoa_rgb	Castro	Monfero	Queixeiro (San Xurxo)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13504-pos-es-pba-13577.png	ok		0.45295805	0.14243065	5.00992216	0.00000000	0.00056966	0.47566879	0.14599197	0.14585401	0.29658106	0.28428936	0.35280406	0.22919525	0.30023858	0.76337709	0.64963892	0.12085827	0.14373301	0.13975774	1.02844402	0.47843415	0.43093655	0.46033770	0.01809645	0.02022460	0.19444444	0.65036394	0.05000000	20.00000000
val	wl-tile-v1-13505	wl-pos-pos-es-pba-13578	pos-es-pba-13578	1	positive	val	ES	ign_pnoa_rgb	Castro	Monfero	O Val de Xestoso (San Pedro)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13505-pos-es-pba-13578.png	ok		0.43639919	0.13670047	5.05965193	0.00000000	0.00002713	0.45943281	0.15220918	0.13793294	0.33138248	0.30166212	0.30092585	0.32037875	0.33314535	0.96167859	1.06464350	0.15582383	0.13812438	0.12898491	1.07085684	0.42560887	0.46394163	0.41373536	0.01187351	0.00986755	0.25000000	0.67975943	0.06666667	20.00000000
val	wl-tile-v1-13587	wl-pos-pos-es-pba-30719	pos-es-pba-30719	1	positive	val	ES	ign_pnoa_rgb	Castro	A Fonsagrada	Vilabol de Suarna (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13587-pos-es-pba-30719.png	ok		0.26947701	0.13218881	4.87234703	0.00010851	0.00000000	0.28071514	0.06104175	0.13495632	0.35714892	0.27608079	0.40403473	0.37968612	0.37004656	1.02604959	0.93973633	0.18886109	0.14275718	0.12699728	1.12409636	0.33851770	0.30030096	0.27717057	0.06134713	0.06005549	0.33333333	0.76402907	0.14285714	20.00000000
val	wl-tile-v1-13588	wl-pos-pos-es-pba-30748	pos-es-pba-30748	1	positive	val	ES	ign_pnoa_rgb	Castro	A Fonsagrada	Vilabol de Suarna (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13588-pos-es-pba-30748.png	ok		0.28702047	0.09876800	4.65033319	0.00000000	0.00000000	0.30400646	0.09975287	0.10551459	0.35061184	0.22701281	0.36482072	0.35385388	0.33926699	1.04299533	0.96993910	0.09347469	0.09914994	0.09907142	1.00079258	0.27571461	0.28788608	0.28631559	-0.01060098	-0.01012966	0.27777778	0.82593383	0.14285714	20.00000000
val	wl-tile-v1-13551	wl-pos-pos-es-pba-20614	pos-es-pba-20614	1	positive	val	ES	ign_pnoa_rgb	Castro Lupario	Rois	Ribasar (Santa María)	valley_or_river_edge_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13551-pos-es-pba-20614.png	ok		0.33729064	0.09415918	4.51403340	0.00000000	0.00000000	0.35030076	0.08044843	0.09385557	0.28708670	0.18793754	0.35866636	0.25781894	0.26102984	0.98769910	0.71882665	0.11489200	0.10200842	0.08059825	1.26564069	0.46569908	0.34106490	0.32528663	0.14041245	0.13546732	0.27777778	0.76574227	0.05000000	20.00000000
val	wl-tile-v1-13794	wl-pos-pos-es-pba-64727	pos-es-pba-64727	1	positive	val	ES	ign_pnoa_rgb	Castro Lóbrigo	A Estrada	Loimil (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13794-pos-es-pba-64727.png	ok		0.32956010	0.10534153	4.67543377	0.00000000	0.00000000	0.34765893	0.11859756	0.10764919	0.23745640	0.17758888	0.21495011	0.21261753	0.23998976	0.88594419	0.98914826	0.09406568	0.10449813	0.09815515	1.06462195	0.29749388	0.34372261	0.32458115	-0.02708727	-0.02847582	0.13888889	0.77413845	0.07142857	20.00000000
val	wl-tile-v1-13697	wl-pos-pos-es-pba-43025	pos-es-pba-43025	1	positive	val	ES	ign_pnoa_rgb	Castro Pando/Praza de Armas	O Vicedo	O Vicedo (Santo Estevo)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13697-pos-es-pba-43025.png	ok		0.46394527	0.08039776	4.32670659	0.00000000	0.00000000	0.48507446	0.12980954	0.08024586	0.20860831	0.18059325	0.27355263	0.22768636	0.19623373	1.16028144	0.83233111	0.07056808	0.07836436	0.07835493	1.00012029	0.50728005	0.45057893	0.45265296	0.05462709	0.05435586	0.69444444	0.71185951	0.08333333	20.00000000
val	wl-tile-v1-13795	wl-pos-pos-es-pba-64728	pos-es-pba-64728	1	positive	val	ES	ign_pnoa_rgb	Castro Perita/Castro Perronio/Castro do Río	A Estrada	Souto (Santo André)	valley_or_river_edge_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13795-pos-es-pba-64728.png	ok		0.41899553	0.11844440	4.81804977	0.00000000	0.00000000	0.42511067	0.02697887	0.12009531	0.32974333	0.24266560	0.33919218	0.33747894	0.32882774	1.02630921	0.99494904	0.07071660	0.10443273	0.11653720	0.89613216	0.34682739	0.39940596	0.42088771	-0.07406032	-0.07312974	0.38888889	0.78044311	0.10000000	20.00000000
val	wl-tile-v1-13650	wl-pos-pos-es-pba-28867	pos-es-pba-28867	1	positive	val	ES	ign_pnoa_rgb	Castro San Fiz	Chantada	San Fiz de Asma (San Fiz)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13650-pos-es-pba-28867.png	ok		0.46052396	0.16361454	5.04005591	0.00000000	0.00000000	0.47742939	0.10583374	0.15459783	0.33962515	0.30491674	0.39160725	0.32194749	0.36363330	0.88536303	0.82211829	0.12710045	0.16264687	0.16586736	0.98058398	0.37383315	0.48571682	0.46394551	-0.09011236	-0.08695933	0.36111111	0.72271664	0.06666667	20.00000000
val	wl-tile-v1-13651	wl-pos-pos-es-pba-28868	pos-es-pba-28868	1	positive	val	ES	ign_pnoa_rgb	Castro San Pedro	Chantada	Líncora (San Pedro)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13651-pos-es-pba-28868.png	ok		0.44732019	0.16016984	5.03465928	0.00000000	0.00000000	0.46439442	0.10819302	0.15299734	0.32157081	0.27033275	0.27998954	0.29623172	0.33924633	0.87320536	1.05800994	0.11966117	0.16564578	0.16022979	1.03380140	0.40107927	0.47205704	0.44163078	-0.04055151	-0.03610033	0.13888889	0.75570414	0.06666667	20.00000000
val	wl-tile-v1-13741	wl-pos-pos-es-pba-58764	pos-es-pba-58764	1	positive	val	ES	ign_pnoa_rgb	Castro da Cabeza	Viana do Bolo	Solbeira (Santo Adrao)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13741-pos-es-pba-58764.png	ok		0.35274696	0.08689025	4.16690373	0.00000000	0.00000000	0.37022293	0.10136741	0.08498504	0.24865764	0.22964747	0.17891712	0.21899021	0.24464563	0.89513232	1.22397566	0.04903853	0.05920473	0.08789253	0.67360361	0.33127144	0.33288333	0.35532391	-0.02405247	-0.02363259	0.25000000	0.70459155	0.11111111	20.00000000
val	wl-tile-v1-13816	wl-pos-pos-es-pba-64925	pos-es-pba-64925	1	positive	val	ES	ign_pnoa_rgb	Castro da Capela do Coto de San Sebastián	Crecente	Rebordechán (Santa María)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13816-pos-es-pba-64925.png	ok		0.35970923	0.09843983	4.52960843	0.00000000	0.00000000	0.37366602	0.07516596	0.09787050	0.27083662	0.21297528	0.22392543	0.26564878	0.28346109	0.93716135	1.18632701	0.04773422	0.11411128	0.09667113	1.18040698	0.32356694	0.36597359	0.36101285	-0.03744590	-0.03841859	0.27777778	0.75694332	0.09090909	20.00000000
val	wl-tile-v1-13589	wl-pos-pos-es-pba-30749	pos-es-pba-30749	1	positive	val	ES	ign_pnoa_rgb	Castro da Castañosa	A Fonsagrada	Maderne (San Pedro)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13589-pos-es-pba-30749.png	ok		0.30385104	0.08820565	4.51374655	0.00000000	0.00000000	0.32492658	0.11675283	0.09439356	0.33150467	0.20311922	0.36693078	0.37276334	0.31634459	1.17834586	1.01589551	0.07718670	0.08135875	0.08784746	0.92613662	0.34356481	0.28494245	0.31057072	0.03299409	0.03502509	0.63888889	0.81518301	0.12500000	20.00000000
val	wl-tile-v1-13766	wl-pos-pos-es-pba-63087	pos-es-pba-63087	1	positive	val	ES	ign_pnoa_rgb	Castro da Cerquiña/Castro de Deva de Abaixo	A Cañiza	As Achas (San Sebastián)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13766-pos-es-pba-63087.png	ok		0.41960382	0.12521683	4.95523552	0.00000000	0.00000000	0.43577230	0.12633389	0.12031990	0.29016045	0.26679841	0.17803256	0.28659499	0.30948347	0.92604296	1.60978971	0.11730500	0.11373410	0.12667628	0.89783270	0.43544954	0.44715741	0.42362100	0.01182854	0.01417711	0.36111111	0.64188886	0.11111111	20.00000000
val	wl-tile-v1-13531	wl-pos-pos-es-pba-15668	pos-es-pba-15668	1	positive	val	ES	ign_pnoa_rgb	Castro da Chousa dos Cravo	Oroso	Cardama (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13531-pos-es-pba-15668.png	ok		0.44314513	0.13462639	4.81743788	0.00000000	0.00000000	0.46666777	0.15865599	0.13317527	0.18671292	0.19104183	0.16857366	0.14628802	0.17801324	0.82178172	0.86779880	0.11900312	0.15022796	0.13050976	1.15108601	0.46787208	0.46792525	0.45707008	0.01080200	0.01671785	0.44444444	0.65524163	0.10000000	20.00000000
val	wl-tile-v1-13817	wl-pos-pos-es-pba-64926	pos-es-pba-64926	1	positive	val	ES	ign_pnoa_rgb	Castro da Cidade da Quintela/Recinto da Cidá	Crecente	Quintela (San Caetano)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13817-pos-es-pba-64926.png	ok		0.36867574	0.11104397	4.76369411	0.00000000	0.00000000	0.38175341	0.07215999	0.11226413	0.34681737	0.24145268	0.35158864	0.39426851	0.34348518	1.14784724	1.12139151	0.07918222	0.10652336	0.11562334	0.92129632	0.39813581	0.35727361	0.38224274	0.01589307	0.01631007	0.55555556	0.84802154	0.50000000	20.00000000
val	wl-tile-v1-13767	wl-pos-pos-es-pba-63088	pos-es-pba-63088	1	positive	val	ES	ign_pnoa_rgb	Castro da Cidade/Castro das Achas	A Cañiza	As Achas (San Sebastián)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13767-pos-es-pba-63088.png	ok		0.36042324	0.11254484	4.66637871	0.00000000	0.00000000	0.37688646	0.11595330	0.11076799	0.25858679	0.21602070	0.29138511	0.20888563	0.24027671	0.86935444	0.71687130	0.06840379	0.06379434	0.09806555	0.65052752	0.32024065	0.31022057	0.33343834	-0.01319769	-0.01434401	0.22222222	0.76159795	0.06250000	20.00000000
