dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	wms_source	name	municipality	parish	morphology_proxy	negative_type	proposed_radius_m	feature_radius_m	image_path	status	error	gray_mean	gray_std	gray_entropy	dark_fraction	bright_fraction	green_mean	excess_green_mean	green_std	edge_global_mean	edge_global_std	edge_inner_mean	edge_annulus_mean	edge_outer_mean	edge_annulus_to_outer_ratio	edge_annulus_to_inner_ratio	texture_inner_std	texture_annulus_std	texture_outer_std	texture_annulus_to_outer_ratio	luminance_inner_mean	luminance_annulus_mean	luminance_outer_mean	luminance_delta_inner_outer	green_delta_inner_outer	ring_sector_coverage	ring_sector_balance	radial_peak_inverse_rank	radial_peak_count
val	wl-tile-v1-13550	wl-pos-pos-es-pba-20613	pos-es-pba-20613	1	positive	val	ES	ign_pnoa_rgb	Castro do Tremiñado	Rois	Buxán (San Xoán)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13550-pos-es-pba-20613.png	ok		0.48277271	0.09584505	4.41522419	0.00000000	0.00000000	0.50001580	0.13518596	0.09482113	0.22778970	0.23622049	0.20186941	0.22880080	0.20197770	1.13280230	1.13340996	0.07946127	0.07850472	0.09172476	0.85587270	0.50477362	0.49484006	0.48630980	0.01846382	0.01859903	0.58333333	0.65636734	0.12500000	20.00000000
val	wl-tile-v1-13731	wl-pos-pos-es-pba-49909	pos-es-pba-49909	1	positive	val	ES	ign_pnoa_rgb	Castro do Viso	Chandrexa de Queixa	Chaveán (San Bartolomeu)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13731-pos-es-pba-49909.png	ok		0.40602285	0.11472563	4.70324541	0.00000000	0.00000000	0.41961512	0.08901409	0.11050195	0.27486101	0.26117975	0.26256198	0.26699120	0.29234716	0.91326762	1.01686924	0.08929038	0.09445661	0.11571460	0.81628949	0.36251900	0.37365031	0.41510844	-0.05258945	-0.05341566	0.25000000	0.66785265	0.07692308	20.00000000
val	wl-tile-v1-13628	wl-pos-pos-es-pba-28589	pos-es-pba-28589	1	positive	val	ES	ign_pnoa_rgb	Castro dos Calixos	Barreiros	Vilamartín Pequeno (San Xoán Degolado)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13628-pos-es-pba-28589.png	ok		0.47913709	0.15164261	4.99670631	0.00000000	0.00000000	0.49161509	0.07048632	0.14647225	0.26671469	0.25764281	0.34623802	0.25550687	0.24928913	1.02494191	0.73795153	0.14810130	0.14320564	0.14400655	0.99443839	0.42813236	0.52820724	0.51032919	-0.08219683	-0.07756916	0.50000000	0.61667583	0.07692308	20.00000000
val	wl-tile-v1-13718	wl-pos-pos-es-pba-40181	pos-es-pba-40181	1	positive	val	ES	ign_pnoa_rgb	Castro dos Castros	Riotorto	Galegos (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13718-pos-es-pba-40181.png	ok		0.39117002	0.14818971	4.85758846	0.00000000	0.00000000	0.40853250	0.09210569	0.14418095	0.30000484	0.24366054	0.38516563	0.32541913	0.27699557	1.17481709	0.84488101	0.16265555	0.09540807	0.12430340	0.76754189	0.41902828	0.35806143	0.35836810	0.06066018	0.05745295	0.63888889	0.75705210	0.14285714	20.00000000
val	wl-tile-v1-13820	wl-pos-pos-es-pba-64957	pos-es-pba-64957	1	positive	val	ES	ign_pnoa_rgb	Castro dos Leiros	Crecente	Rebordechán (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13820-pos-es-pba-64957.png	ok		0.31931105	0.05830600	3.87359493	0.00000000	0.00000000	0.33306298	0.07597784	0.06071145	0.21360981	0.16239369	0.10870669	0.23124968	0.21839607	1.05885457	2.12728098	0.03063817	0.05767526	0.06072643	0.94975550	0.31926492	0.31018791	0.32261378	-0.00334886	-0.00756714	0.44444444	0.77754678	1.00000000	20.00000000
val	wl-tile-v1-13756	wl-pos-pos-es-pba-58804	pos-es-pba-58804	1	positive	val	ES	ign_pnoa_rgb	Castro dos Touzois	Viana do Bolo	Froxais (San Brais)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13756-pos-es-pba-58804.png	ok		0.44996622	0.11677510	4.90472278	0.00000000	0.00000000	0.45999062	0.07576274	0.11229243	0.33117813	0.28948951	0.30760884	0.37575144	0.33082038	1.13581707	1.22152352	0.10067294	0.11567260	0.10868473	1.06429493	0.43654856	0.44816840	0.44372389	-0.00717533	-0.00524065	0.47222222	0.73746010	0.16666667	20.00000000
val	wl-tile-v1-13846	wl-pos-pos-es-pba-70949	pos-es-pba-70949	1	positive	val	ES	ign_pnoa_rgb	Castro e Castelo Pedra dos Mouros/Castro e Castelo de Entenza	Salceda de Caselas	Entenza (Santos Xusto e Pastor)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13846-pos-es-pba-70949.png	ok		0.35559356	0.12088409	4.87498437	0.00000000	0.00000000	0.36415792	0.04875642	0.12062822	0.32127985	0.23108049	0.26481071	0.29155487	0.34254393	0.85114592	1.10099349	0.06683643	0.08248989	0.12508281	0.65948221	0.26374054	0.29201496	0.38091683	-0.11717629	-0.11758059	0.02777778	0.85852099	0.07692308	20.00000000
val	wl-tile-v1-13847	wl-pos-pos-es-pba-70950	pos-es-pba-70950	1	positive	val	ES	ign_pnoa_rgb	Castro e torre do Coto de Condide	Salceda de Caselas	A Picoña (San Martiño)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13847-pos-es-pba-70950.png	ok		0.37825981	0.12338363	4.94078142	0.00000000	0.00000000	0.38796595	0.05850152	0.12203251	0.35657066	0.25309065	0.31825411	0.36155206	0.36720994	0.98459224	1.13604835	0.11848148	0.11533729	0.12269920	0.94000033	0.39260289	0.36721274	0.37851515	0.01408774	0.01196069	0.30555556	0.78604401	0.07142857	20.00000000
val	wl-tile-v1-13796	wl-pos-pos-es-pba-64729	pos-es-pba-64729	1	positive	val	ES	ign_pnoa_rgb	Castrotión	A Estrada	Oca (Santo Estevo)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13796-pos-es-pba-64729.png	ok		0.36956447	0.13384125	4.96394660	0.00000000	0.00000000	0.38518795	0.10919012	0.13399249	0.30920351	0.25304657	0.37244233	0.37541032	0.29362848	1.27852146	1.00796897	0.12809810	0.14268242	0.13317429	1.07139616	0.39388105	0.36146805	0.38082293	0.01305813	0.00772196	0.66666667	0.74222168	0.14285714	20.00000000
val	wl-tile-v1-13602	wl-pos-pos-es-pba-30794	pos-es-pba-30794	1	positive	val	ES	ign_pnoa_rgb	Chao do Castro	A Fonsagrada	San Martín de Arroxo (San Martín)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13602-pos-es-pba-30794.png	ok		0.35834780	0.14775494	5.04000305	0.00000000	0.00000000	0.37573189	0.11057400	0.14852473	0.31730294	0.23824859	0.37854359	0.33363041	0.29051450	1.14841226	0.88135270	0.10742953	0.13533160	0.16158564	0.83752243	0.33868504	0.39287937	0.35885248	-0.02016744	-0.02295372	0.55555556	0.73151053	0.25000000	20.00000000
val	wl-tile-v1-13705	wl-pos-pos-es-pba-35730	pos-es-pba-35730	1	positive	val	ES	ign_pnoa_rgb	Chao do Castro	Ourol	Miñotos (San Pedro)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13705-pos-es-pba-35730.png	ok		0.35275567	0.12060175	4.72675209	0.00000000	0.00000000	0.36681679	0.07359888	0.12144225	0.28702325	0.23305917	0.34647512	0.25844711	0.28306872	0.91301898	0.74593266	0.10070204	0.05851404	0.09676820	0.60468253	0.41337913	0.30006331	0.32950550	0.08387363	0.09643599	0.16666667	0.78971844	0.06666667	20.00000000
val	wl-tile-v1-13499	wl-pos-pos-es-pba-9496	pos-es-pba-9496	1	positive	val	ES	ign_pnoa_rgb	Conxunto de Castro	Dodro	San Xoán de Laíño (San Xoán)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13499-pos-es-pba-9496.png	ok		0.43483442	0.12972321	5.03499944	0.00000000	0.00000000	0.45081002	0.09943981	0.12975672	0.36986530	0.27656496	0.50279224	0.35390136	0.36666262	0.96519617	0.70387196	0.12819958	0.12004831	0.13618763	0.88149202	0.49392492	0.44362020	0.42627192	0.06765300	0.06308427	0.25000000	0.80191266	0.05000000	20.00000000
val	wl-tile-v1-13797	wl-pos-pos-es-pba-64762	pos-es-pba-64762	1	positive	val	ES	ign_pnoa_rgb	Coto de Castrovite	A Estrada	Orazo (San Pedro)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13797-pos-es-pba-64762.png	ok		0.40063050	0.14339268	5.05837682	0.00000000	0.00000000	0.41686177	0.10695711	0.14180943	0.33136463	0.25801605	0.35758233	0.27320501	0.36956128	0.73926849	0.76403387	0.11653841	0.12661433	0.14968674	0.84586205	0.49436882	0.44412059	0.40758640	0.08678243	0.08118245	0.13888889	0.71106012	0.05555556	20.00000000
val	wl-tile-v1-13723	wl-pos-pos-es-pba-46071	pos-es-pba-46071	1	positive	val	ES	ign_pnoa_rgb	Coto do Castro	Beade	Beade (Santa María)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13723-pos-es-pba-46071.png	ok		0.53369361	0.14082429	5.17941189	0.00000000	0.00000000	0.54266274	0.04806656	0.13343203	0.31716579	0.26202399	0.35483781	0.31947184	0.31485704	1.01465681	0.90033202	0.10342151	0.14064108	0.13961866	1.00732290	0.43553022	0.50361031	0.53039980	-0.09486958	-0.08778000	0.41666667	0.71370374	0.14285714	20.00000000
val	wl-tile-v1-13798	wl-pos-pos-es-pba-64763	pos-es-pba-64763	1	positive	val	ES	ign_pnoa_rgb	Coto do Castro	A Estrada	Olives (Santa María)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13798-pos-es-pba-64763.png	ok		0.37605378	0.13970354	4.96318428	0.00680881	0.00000000	0.39544529	0.14019033	0.14802028	0.29283348	0.27691185	0.40845615	0.27633122	0.24922545	1.10876001	0.67652603	0.13994183	0.14592731	0.14614417	0.99851615	0.37316263	0.37920734	0.36521527	0.00794736	-0.00436747	0.58333333	0.69108686	0.10000000	20.00000000
val	wl-tile-v1-13667	wl-pos-pos-es-pba-30808	pos-es-pba-30808	1	positive	val	ES	ign_pnoa_rgb	Coto dos Castros	Foz	Santa Cilla do Valadouro (Santa Cilla)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13667-pos-es-pba-30808.png	ok		0.40523747	0.11875270	4.45834140	0.00000000	0.00000000	0.42011124	0.07359282	0.11541054	0.22478098	0.18083590	0.25086284	0.22356841	0.20625845	1.08392366	0.89119781	0.05755115	0.07764659	0.10171800	0.76335152	0.36333275	0.36993083	0.39659083	-0.03325808	-0.02872103	0.50000000	0.84450438	0.25000000	20.00000000
val	wl-tile-v1-13804	wl-pos-pos-es-pba-63455	pos-es-pba-63455	1	positive	val	ES	ign_pnoa_rgb	Couto do Castro/O Castro	Campo Lameiro	Moimenta (Santa María)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13804-pos-es-pba-63455.png	ok		0.37542549	0.08393583	4.40316948	0.00000000	0.00000000	0.38145813	0.04174209	0.08384173	0.29599226	0.23688167	0.35077763	0.32726696	0.29578435	1.10643770	0.93297559	0.07407188	0.09579002	0.07962025	1.20308617	0.32576662	0.39177391	0.37644348	-0.05067685	-0.05387640	0.38888889	0.67580334	0.16666667	20.00000000
val	wl-tile-v1-13825	wl-pos-pos-es-pba-66619	pos-es-pba-66619	1	positive	val	ES	ign_pnoa_rgb	Ermida e Castelo do Monte Castrove	Meis	A Armenteira (Santa María)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13825-pos-es-pba-66619.png	ok		0.33748278	0.10037784	4.60412974	0.00000000	0.00000000	0.34566408	0.03603803	0.09975974	0.27627853	0.23751421	0.39692038	0.28828669	0.28061041	1.02735563	0.72630860	0.12025658	0.10723531	0.10173877	1.05402600	0.38820779	0.34740028	0.33858678	0.04962102	0.04919958	0.30555556	0.72117604	0.09090909	20.00000000
val	wl-tile-v1-13698	wl-pos-pos-es-pba-43198	pos-es-pba-43198	1	positive	val	ES	ign_pnoa_rgb	Medas do Castro	O Vicedo	Suegos (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13698-pos-es-pba-43198.png	ok		0.45353138	0.14360289	5.07907576	0.00000000	0.00002713	0.47134909	0.07575626	0.14048304	0.31908762	0.28810105	0.33897498	0.29250300	0.35958868	0.81343772	0.86290439	0.14220345	0.14959814	0.14169353	1.05578663	0.45412484	0.52625746	0.43577489	0.01834995	0.01544002	0.27777778	0.69860721	0.05263158	20.00000000
val	wl-tile-v1-13552	wl-pos-pos-es-pba-24421	pos-es-pba-24421	1	positive	val	ES	ign_pnoa_rgb	Medorra de Lañas/O Castro Grande/A Medorra	Touro	San Fiz de Quión (San Fiz)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13552-pos-es-pba-24421.png	ok		0.33415794	0.12073927	4.65442930	0.00000000	0.00000000	0.35379222	0.12129959	0.12130372	0.25085655	0.22263351	0.26222020	0.24630637	0.21971609	1.12102112	0.93931120	0.06535626	0.11322369	0.10212342	1.10869465	0.26285839	0.32211733	0.31295025	-0.05009186	-0.05302373	0.55555556	0.72845821	0.09090909	20.00000000
val	wl-tile-v1-13525	wl-pos-pos-es-pba-15416	pos-es-pba-15416	1	positive	val	ES	ign_pnoa_rgb	Medorra do Castro	Oroso	Cardama (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13525-pos-es-pba-15416.png	ok		0.36154190	0.11830298	4.72980092	0.00000000	0.00000000	0.38596836	0.15624970	0.11969273	0.21662478	0.21395053	0.23616013	0.18486103	0.23136218	0.79901147	0.78277834	0.08059775	0.09996851	0.12317938	0.81156855	0.33082825	0.34362701	0.37928879	-0.04846054	-0.04935315	0.33333333	0.68186924	0.05000000	20.00000000
val	wl-tile-v1-13526	wl-pos-pos-es-pba-15417	pos-es-pba-15417	1	positive	val	ES	ign_pnoa_rgb	Medorra do Castro	Oroso	Calvente (San Xoán)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13526-pos-es-pba-15417.png	ok		0.36598247	0.11427437	4.77099781	0.00000000	0.00000000	0.39145413	0.15913332	0.11465473	0.23202971	0.19800952	0.18425150	0.21002272	0.25420296	0.82620091	1.13986977	0.05916623	0.07960454	0.11243371	0.70801308	0.30256474	0.31351277	0.37584013	-0.07327539	-0.07736117	0.16666667	0.77231964	0.11111111	20.00000000
val	wl-tile-v1-13527	wl-pos-pos-es-pba-15418	pos-es-pba-15418	1	positive	val	ES	ign_pnoa_rgb	Medorra do Castro/Castro de San Román	Oroso	Pasarelos (San Román)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13527-pos-es-pba-15418.png	ok		0.46515232	0.13350724	4.90267069	0.00000000	0.00000000	0.48678875	0.14605641	0.12633310	0.21623214	0.24862978	0.22924416	0.15288490	0.24934827	0.61313801	0.66690860	0.16585156	0.10221131	0.11627152	0.87907437	0.42729744	0.54660964	0.46466514	-0.03736770	-0.04577470	0.25000000	0.51657124	0.06250000	20.00000000
val	wl-tile-v1-13492	wl-pos-pos-es-pba-9280	pos-es-pba-9280	1	positive	val	ES	ign_pnoa_rgb	Monte de Xián/Castro de San Xián	Dodro	Dodro (Santa María)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13492-pos-es-pba-9280.png	ok		0.48297563	0.11736855	4.88313585	0.00000000	0.00000000	0.49684054	0.09179242	0.11508850	0.34049064	0.25636929	0.29357481	0.31016460	0.34281561	0.90475636	1.05650958	0.09467195	0.11623790	0.10669003	1.08949172	0.42564532	0.48351339	0.51078379	-0.08513847	-0.08207813	0.19444444	0.75719000	0.05263158	20.00000000
val	wl-tile-v1-13829	wl-pos-pos-es-pba-68624	pos-es-pba-68624	1	positive	val	ES	ign_pnoa_rgb	Monte do Castro	Oia	Pedornes (San Mamede)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13829-pos-es-pba-68624.png	ok		0.44585758	0.13175109	4.94594519	0.00000000	0.00000000	0.45325232	0.04599429	0.12999114	0.28575939	0.21109174	0.35356548	0.31035489	0.27505547	1.12833564	0.87778616	0.11554150	0.12511267	0.13201542	0.94771252	0.43948159	0.49404714	0.44596657	-0.00648499	-0.00855768	0.55555556	0.74467304	0.09090909	20.00000000
val	wl-tile-v1-13840	wl-pos-pos-es-pba-70906	pos-es-pba-70906	1	positive	val	ES	ign_pnoa_rgb	Monte do Castro (Castro Cesures)	Pontecesures	Pontecesures (San Xulián)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13840-pos-es-pba-70906.png	ok		0.49631962	0.13451169	5.10466863	0.00000000	0.00000000	0.50895536	0.07548425	0.13116755	0.42903894	0.31017038	0.43646535	0.47898689	0.44491976	1.07656914	1.09742248	0.12710881	0.13643958	0.13808426	0.98808926	0.45692509	0.52249360	0.51639962	-0.05947453	-0.05663979	0.36111111	0.80027114	1.00000000	20.00000000
val	wl-tile-v1-13826	wl-pos-pos-es-pba-66779	pos-es-pba-66779	1	positive	val	ES	ign_pnoa_rgb	Monte do Castro de Arcos	Meis	San Tomé de Nogueira (San Tom‚)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13826-pos-es-pba-66779.png	ok		0.39059421	0.14116599	5.07248053	0.00000000	0.00000000	0.40193769	0.03867815	0.14000833	0.38137498	0.28194797	0.48788217	0.41102621	0.35600689	1.15454566	0.84247025	0.14526804	0.12790659	0.13222085	0.96737081	0.48016757	0.41356176	0.37275362	0.10741395	0.10488087	0.52777778	0.78182951	0.16666667	20.00000000
val	wl-tile-v1-13668	wl-pos-pos-es-pba-30929	pos-es-pba-30929	1	positive	val	ES	ign_pnoa_rgb	Monte dos Castros	Foz	Vilaronte (San Xoán)	hilltop_hint		120.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13668-pos-es-pba-30929.png	ok		0.47793901	0.16282287	5.23712705	0.00000000	0.00122070	0.49494901	0.08629026	0.15961780	0.28172752	0.23244013	0.27671668	0.24845472	0.31508130	0.78854163	0.89786680	0.07493279	0.08415699	0.17004891	0.49489874	0.40662804	0.37341055	0.47232065	-0.06569260	-0.06521732	0.08333333	0.81693839	0.05000000	20.00000000
val	wl-tile-v1-13850	wl-pos-pos-es-pba-70151	pos-es-pba-70151	1	positive	val	ES	ign_pnoa_rgb	O Castrillón/Coto da Moura	Soutomaior	Soutomaior (San Salvador)	castrel_toponym_hint		100.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13850-pos-es-pba-70151.png	ok		0.37036011	0.12610765	4.95969421	0.00000000	0.00000000	0.37923390	0.05445039	0.12901415	0.33993709	0.24601269	0.28002799	0.31666812	0.34664196	0.91353085	1.13084456	0.11972828	0.12425499	0.13358691	0.93014346	0.35829487	0.37040585	0.38709670	-0.02880183	-0.02925694	0.16666667	0.78065829	0.07692308	20.00000000
val	wl-tile-v1-13827	wl-pos-pos-es-pba-65613	pos-es-pba-65613	1	positive	val	ES	ign_pnoa_rgb	O Castriño	O Grove	San Vicente do Grove (San Vicente)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13827-pos-es-pba-65613.png	ok		0.41580045	0.14089482	4.74222767	0.00000000	0.00000000	0.43018770	0.01044072	0.13729809	0.21168849	0.22011006	0.25169024	0.26294315	0.21839723	1.20396742	1.04470936	0.09772804	0.11416766	0.14137611	0.80754565	0.53079426	0.43260852	0.41537106	0.11542320	0.11000699	0.61111111	0.70322424	0.11111111	20.00000000
val	wl-tile-v1-13516	wl-pos-pos-es-pba-13938	pos-es-pba-13938	1	positive	val	ES	ign_pnoa_rgb	O Castro	Mugardos	Meá (San Vicente)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13516-pos-es-pba-13938.png	ok		0.54249883	0.11764751	4.87922803	0.00000000	0.00008138	0.55752009	0.08217732	0.11278262	0.38986057	0.33692649	0.42329749	0.42358100	0.37551302	1.12800618	1.00066976	0.11001984	0.11167771	0.10727671	1.04102480	0.58807206	0.55450845	0.55210066	0.03597140	0.02940214	0.52777778	0.73038046	0.11111111	20.00000000
val	wl-tile-v1-13530	wl-pos-pos-es-pba-15606	pos-es-pba-15606	1	positive	val	ES	ign_pnoa_rgb	O Castro	Oroso	Vilarromaris (San Tomé)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13530-pos-es-pba-15606.png	ok		0.49551576	0.14178501	4.98676897	0.00000000	0.00000000	0.51446635	0.12887083	0.13536933	0.25933814	0.22443250	0.22877695	0.23644015	0.27077129	0.87320981	1.03349641	0.14604022	0.14627424	0.14088313	1.03826651	0.55147254	0.49548694	0.48439765	0.06707489	0.06099570	0.22222222	0.72322369	0.06666667	20.00000000
val	wl-tile-v1-13536	wl-pos-pos-es-pba-15714	pos-es-pba-15714	1	positive	val	ES	ign_pnoa_rgb	O Castro	Oroso	Marzoa (San Martiño)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13536-pos-es-pba-15714.png	ok		0.54766464	0.09417677	4.49206467	0.00000000	0.00000000	0.56818271	0.13945100	0.08477991	0.21010464	0.25382429	0.37150654	0.25698566	0.19212173	1.33761894	0.69173927	0.10607885	0.08104146	0.10053383	0.80611130	0.52614439	0.51356518	0.55575061	-0.02960622	-0.02939779	0.69444444	0.64141329	0.12500000	20.00000000
val	wl-tile-v1-13537	wl-pos-pos-es-pba-15715	pos-es-pba-15715	1	positive	val	ES	ign_pnoa_rgb	O Castro	Oroso	Cardama (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13537-pos-es-pba-15715.png	ok		0.41831535	0.13333644	4.89346239	0.00000000	0.00000000	0.44251797	0.15948224	0.13217393	0.20372063	0.19909652	0.14849624	0.19529559	0.21247308	0.91915450	1.31515510	0.13413808	0.15053624	0.13403402	1.12311961	0.50178993	0.41660073	0.41212943	0.08966050	0.07540807	0.52777778	0.67061820	0.07692308	20.00000000
val	wl-tile-v1-13578	wl-pos-pos-es-pba-26175	pos-es-pba-26175	1	positive	val	ES	ign_pnoa_rgb	O Castro	Vedra	A Ponte Ulla (Santa María Madanela)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13578-pos-es-pba-26175.png	ok		0.49523035	0.11453903	4.86693053	0.00000000	0.00005425	0.51295877	0.11868171	0.10946780	0.34653834	0.28655502	0.36755607	0.27304178	0.38225943	0.71428398	0.74285751	0.09585854	0.08364403	0.11907137	0.70246971	0.50292969	0.50916415	0.50979108	-0.00686139	-0.00593746	0.11111111	0.71783940	0.05000000	20.00000000
val	wl-tile-v1-13603	wl-pos-pos-es-pba-31076	pos-es-pba-31076	1	positive	val	ES	ign_pnoa_rgb	O Castro	A Fonsagrada	O Trobo (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13603-pos-es-pba-31076.png	ok		0.33756974	0.10788853	4.67275899	0.00000000	0.00000000	0.35917276	0.12238925	0.10807016	0.32879797	0.23429020	0.33738509	0.31748238	0.31532633	1.00683752	0.94100893	0.09910753	0.07184710	0.08663873	0.82927223	0.33027309	0.32000479	0.32670844	0.00356466	-0.00015005	0.27777778	0.82078354	0.10000000	20.00000000
val	wl-tile-v1-13604	wl-pos-pos-es-pba-31108	pos-es-pba-31108	1	positive	val	ES	ign_pnoa_rgb	O Castro	A Fonsagrada	A Veiga de Logares (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13604-pos-es-pba-31108.png	ok		0.30150202	0.11317361	4.69312984	0.00000000	0.00000000	0.32053006	0.10201643	0.11837614	0.28755906	0.22083098	0.34134898	0.35746861	0.25771090	1.38709150	1.04722331	0.08929238	0.11906545	0.11904155	1.00020072	0.28076231	0.29960775	0.31213686	-0.03137454	-0.03309077	0.72222222	0.82157737	0.14285714	20.00000000
val	wl-tile-v1-13605	wl-pos-pos-es-pba-31109	pos-es-pba-31109	1	positive	val	ES	ign_pnoa_rgb	O Castro	A Fonsagrada	O Trobo (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13605-pos-es-pba-31109.png	ok		0.34476209	0.13823946	5.03582942	0.00000000	0.00000000	0.36524799	0.11571191	0.14021535	0.39654815	0.28295165	0.33851036	0.45896935	0.39541706	1.16072217	1.35585023	0.07748138	0.12771250	0.13580149	0.94043518	0.27422136	0.33620980	0.34714270	-0.07292134	-0.07451794	0.58333333	0.83457891	1.00000000	20.00000000
val	wl-tile-v1-13606	wl-pos-pos-es-pba-31110	pos-es-pba-31110	1	positive	val	ES	ign_pnoa_rgb	O Castro	A Fonsagrada	Cuíñas (San Cristovo)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13606-pos-es-pba-31110.png	ok		0.30430448	0.11333416	4.82719782	0.00000000	0.00000000	0.32331315	0.10872407	0.11897774	0.37203166	0.24316776	0.33219686	0.35781878	0.39333823	0.90969744	1.07712873	0.09636502	0.11035752	0.11332362	0.97382623	0.25325102	0.28639182	0.31106347	-0.05781245	-0.06117073	0.13888889	0.83567352	0.09090909	20.00000000
val	wl-tile-v1-13607	wl-pos-pos-es-pba-31111	pos-es-pba-31111	1	positive	val	ES	ign_pnoa_rgb	O Castro	A Fonsagrada	O Trobo (Santa María)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13607-pos-es-pba-31111.png	ok		0.41104183	0.17164505	5.31593228	0.00000000	0.00000000	0.43031356	0.12436673	0.17309558	0.36590120	0.32721442	0.37657359	0.37594861	0.34111750	1.10210882	0.99834034	0.15982349	0.16758689	0.15905742	1.05362509	0.58582789	0.44504380	0.40347055	0.18235734	0.16965863	0.50000000	0.69099176	0.11111111	20.00000000
val	wl-tile-v1-13608	wl-pos-pos-es-pba-31112	pos-es-pba-31112	1	positive	val	ES	ign_pnoa_rgb	O Castro	A Fonsagrada	Santo André de Logares (Santo Andr‚)	generic_castro_hint		110.0	120.0	data/external/weak-label-chips-v1/val/positive/wl-tile-v1-13608-pos-es-pba-31112.png	ok		0.30320153	0.12654421	4.88899720	0.00000000	0.00000000	0.32048655	0.09636386	0.13061027	0.30536553	0.26017106	0.51671129	0.36018923	0.27519059	1.30887189	0.69708023	0.14986072	0.13746063	0.13072872	1.05149528	0.36019298	0.34418026	0.29427180	0.06592119	0.06758285	0.75000000	0.77074182	0.16666667	20.00000000
