dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	rgb__gray_mean	rgb__gray_std	rgb__gray_entropy	rgb__dark_fraction	rgb__bright_fraction	rgb__green_mean	rgb__excess_green_mean	rgb__green_std	rgb__edge_global_mean	rgb__edge_global_std	rgb__edge_inner_mean	rgb__edge_annulus_mean	rgb__edge_outer_mean	rgb__edge_annulus_to_outer_ratio	rgb__edge_annulus_to_inner_ratio	rgb__texture_inner_std	rgb__texture_annulus_std	rgb__texture_outer_std	rgb__texture_annulus_to_outer_ratio	rgb__luminance_inner_mean	rgb__luminance_annulus_mean	rgb__luminance_outer_mean	rgb__luminance_delta_inner_outer	rgb__green_delta_inner_outer	rgb__ring_sector_coverage	rgb__ring_sector_balance	rgb__radial_peak_inverse_rank	rgb__radial_peak_count	relief__dem_prominence_m	relief__slope_annulus_mean	relief__slope_context_mean	relief__slope_ratio	relief__lrm_abs_annulus_mean	relief__lrm_abs_context_mean	relief__lrm_abs_ratio	relief__lrm_core_mean	relief__lrm_context_mean	relief__lrm_core_delta	relief__hillshade_edge_annulus_mean	relief__hillshade_edge_context_mean	relief__hillshade_edge_ratio	relief__ring_sector_coverage	relief__ring_sector_balance	relief_variant__hilltop	relief_variant__edge_ring	relief_variant__promontory	relief_variant__archetype_max	error	status
val	wl-tile-v1-13254	wl-neg-neg-es-pba-69148	neg-es-pba-69148	0	hard_negative	val	ES	Petróglifo de Bouza Fariña 4	Oia	Mougás (Santa Uxía)		rock_art_surface	0.34779415	0.08563372	4.43506180	0.00000000	0.00000000	0.35428870	0.03386278	0.08486002	0.28385535	0.20431179	0.31956062	0.31953380	0.27422476	1.16522592	0.99991607	0.07702534	0.09003235	0.08619098	1.04456804	0.34388217	0.35489583	0.34530917	-0.00142699	-0.00251418	0.47222222	0.76797932	0.20000000	20.00000000	-4.84919739	17.97026062	20.98350716	0.85639929	2.52260256	2.99947762	0.84101396	-0.18652269	-1.10994399	0.92342129	0.45151877	0.44570088	1.01305335	0.27777778	0.64473641	-0.60114929	-0.29130682	1.90637619	1.90637619		ok
val	wl-tile-v1-13255	wl-neg-neg-es-pba-69149	neg-es-pba-69149	0	hard_negative	val	ES	Petróglifo de Bouza Fariña 5	Oia	Mougás (Santa Uxía)		rock_art_surface	0.34778658	0.08549445	4.43352084	0.00000000	0.00000000	0.35434315	0.03424479	0.08475081	0.28390697	0.20343362	0.33216643	0.32684752	0.27266175	1.19872893	0.98398721	0.07841355	0.09446473	0.08472734	1.11492624	0.33890262	0.35991788	0.34348726	-0.00458464	-0.00567222	0.55555556	0.76725832	1.00000000	20.00000000	-6.78458405	17.91868019	20.90141869	0.85729493	2.52498055	2.95403647	0.85475605	-0.31831160	-1.01030195	0.69199035	0.47380933	0.43386823	1.09205814	0.30555556	0.65057923	-0.76868589	-0.11831475	2.02452899	2.02452899		ok
val	wl-tile-v1-13367	wl-neg-neg-es-pba-70290	neg-es-pba-70290	0	hard_negative	val	ES	Petróglifo de Bouza da Mosca 1/Petróglifo de Monte Pedroso 1	Soutomaior	Soutomaior (San Salvador)		rock_art_surface	0.39955246	0.13059232	5.00830622	0.00000000	0.00000000	0.40684605	0.04851771	0.13142429	0.26151109	0.21601051	0.33071670	0.23566365	0.24279711	0.97061969	0.71258468	0.13799763	0.13227861	0.12181336	1.08591217	0.40599346	0.41743460	0.39931104	0.00668243	0.00033876	0.36111111	0.72113518	0.05882353	20.00000000	10.98153687	10.44627190	9.92020416	1.05302993	1.40922356	1.21322441	1.16155226	0.49727812	-0.50268549	0.99996361	0.30300203	0.29061124	1.04263700	0.47222222	0.64540526	0.81950167	0.72606537	0.67742021	0.81950167		ok
val	wl-tile-v1-13368	wl-neg-neg-es-pba-70291	neg-es-pba-70291	0	hard_negative	val	ES	Petróglifo de Bouza da Mosca 2/Petróglifo de Monte Pedroso 2	Soutomaior	Soutomaior (San Salvador)		rock_art_surface	0.40921408	0.12069272	4.90184363	0.00000000	0.00000000	0.41658115	0.05083614	0.12094551	0.24088019	0.19091669	0.28229308	0.23487607	0.23490034	0.99989666	0.83202913	0.11966836	0.12797961	0.11266021	1.13597880	0.47254845	0.39967921	0.40622935	0.06631911	0.06128058	0.33333333	0.67806646	0.12500000	20.00000000	1.44000244	11.92745399	12.26458836	0.97251156	1.75864029	1.40255928	1.25387947	0.02689795	0.78867400	-0.76177604	0.31337395	0.27285290	1.14850880	0.61111111	0.67217592	-0.28570363	1.07979838	1.21296569	1.21296569		ok
val	wl-tile-v1-12908	wl-neg-neg-es-pba-63463	neg-es-pba-63463	0	hard_negative	val	ES	Petróglifo de Campo Lameiro 1	Campo Lameiro	Fragas (Santa Mariña)		rock_art_surface	0.37017441	0.09522621	4.57479882	0.00000000	0.00000000	0.37882179	0.04318449	0.09365882	0.21672148	0.17052387	0.18435383	0.20095107	0.21490857	0.93505377	1.09002927	0.05018475	0.05853014	0.09712426	0.60263150	0.35421199	0.35890907	0.36786956	-0.01365757	-0.01183832	0.27777778	0.74387422	0.05882353	20.00000000	35.94549561	18.67812157	20.16182709	0.92641017	1.48807740	1.09395015	1.36027898	2.82034254	0.81856400	2.00177854	0.29173279	0.25762400	1.13239756	0.41666667	0.42491468	2.52711790	0.91407030	0.88725246	2.52711790		ok
val	wl-tile-v1-13256	wl-neg-neg-es-pba-69150	neg-es-pba-69150	0	hard_negative	val	ES	Petróglifo de Canto dos Mouros	Oia	Viladesuso (San Miguel)		rock_art_surface	0.33086908	0.09024107	4.44502680	0.00000000	0.00000000	0.33874249	0.04046373	0.08982976	0.29777151	0.21730210	0.35906145	0.29917678	0.30686679	0.97494023	0.83321889	0.08439036	0.08571691	0.09014042	0.95092641	0.37134388	0.32809988	0.32301366	0.04833022	0.04579124	0.38888889	0.74239565	0.05000000	20.00000000	26.79925537	19.68028259	22.39239883	0.87888228	2.14665747	2.21647239	0.96850179	1.97882187	0.92110860	1.05771327	0.26665628	0.26559100	1.00401099	0.36111111	0.60318687	1.55499221	0.01436483	1.20210476	1.55499221		ok
val	wl-tile-v1-13139	wl-neg-neg-es-pba-65071	neg-es-pba-65071	0	hard_negative	val	ES	Petróglifo de Cerraque	Crecente	A Ameixeira (San Bernabeu)		rock_art_surface	0.35452333	0.08758444	4.50271688	0.00000000	0.00000000	0.36508992	0.06752887	0.08808694	0.25539565	0.19055973	0.23809025	0.23197791	0.26863229	0.86355184	0.97432765	0.07142898	0.07414814	0.09077808	0.81680664	0.38603982	0.36698049	0.35664049	0.02939934	0.02957556	0.22222222	0.74152774	0.05882353	20.00000000	15.08828735	8.51261520	11.32514954	0.75165588	1.15411246	1.37030852	0.84222819	1.01450050	0.11099777	0.90350273	0.32597917	0.30300617	1.07581694	0.16666667	0.56962755	0.44790352	-0.47218811	0.05206360	0.44790352		ok
val	wl-tile-v1-12909	wl-neg-neg-es-pba-63464	neg-es-pba-63464	0	hard_negative	val	ES	Petróglifo de Chan da Abelleira 2	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.38172838	0.07628380	4.28090542	0.00000000	0.00000000	0.39031512	0.03921345	0.07624985	0.25057065	0.17904264	0.23512150	0.29005447	0.23656732	1.22609696	1.23363651	0.07364109	0.08633061	0.07029394	1.22813736	0.40896288	0.39590579	0.37346315	0.03549972	0.03707635	0.58333333	0.77407930	0.12500000	20.00000000	3.93045044	11.42042351	11.68956184	0.97697618	1.52144325	1.61961246	0.93938722	0.46570775	-0.20181574	0.66752349	0.37552077	0.35942224	1.04479002	0.25000000	0.62221124	-0.01528143	0.02984081	0.69760364	0.69760364		ok
val	wl-tile-v1-12910	wl-neg-neg-es-pba-63465	neg-es-pba-63465	0	hard_negative	val	ES	Petróglifo de Chan da Abelleira 3	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37452757	0.07421045	4.25218562	0.00000000	0.00000000	0.38270727	0.03634536	0.07418092	0.23716228	0.16299038	0.26059192	0.22680485	0.23840621	0.95133785	0.87034490	0.06623927	0.06561757	0.07484933	0.87666207	0.35426551	0.36144778	0.38235155	-0.02808604	-0.02802247	0.25000000	0.82144542	0.05882353	20.00000000	7.57720947	13.27646923	13.66610146	0.97148915	2.32153678	2.11372161	1.09831719	0.28513816	0.74105936	-0.45592120	0.41037220	0.39287379	1.04453950	0.38888889	0.63205952	-0.00513625	0.42459781	1.63796479	1.63796479		ok
val	wl-tile-v1-12911	wl-neg-neg-es-pba-63466	neg-es-pba-63466	0	hard_negative	val	ES	Petróglifo de Chan da Abelleira 4	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37369376	0.07118517	4.21417878	0.00000000	0.00000000	0.38160551	0.03471914	0.07112768	0.22355710	0.14638506	0.22157452	0.21139640	0.22660469	0.93288626	0.95406458	0.05815122	0.06999768	0.06902870	1.01403732	0.35341936	0.36042801	0.37086302	-0.01744366	-0.01829645	0.11111111	0.83745573	0.05555556	20.00000000	25.36004639	16.01667595	14.23766136	1.12495132	2.12666321	1.96274018	1.08351743	2.85528135	-0.36427402	3.21955538	0.35265425	0.35645559	0.98933571	0.27777778	0.61951580	2.31242088	0.39272204	1.23159520	2.31242088		ok
val	wl-tile-v1-12912	wl-neg-neg-es-pba-63467	neg-es-pba-63467	0	hard_negative	val	ES	Petróglifo de Chan da Abelleira 5	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.39046609	0.07813422	4.33430076	0.00000000	0.00000000	0.39936525	0.04127934	0.07785587	0.25572643	0.17877646	0.26980102	0.26094854	0.26756656	0.97526588	0.96718885	0.08683798	0.07979371	0.08041836	0.99223250	0.40216404	0.40431112	0.38917553	0.01298851	0.01203287	0.38888889	0.73972609	1.00000000	20.00000000	7.39840698	12.96138763	12.01903343	1.07840516	1.46273422	1.45776975	1.00340552	0.59577256	-0.30389601	0.89966857	0.44522727	0.48257741	0.92260278	0.36111111	0.64913354	0.48700962	0.21362972	1.11621904	1.11621904		ok
val	wl-tile-v1-12913	wl-neg-neg-es-pba-63468	neg-es-pba-63468	0	hard_negative	val	ES	Petróglifo de Chan da Abelleira 6	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.38343808	0.07908616	4.34371692	0.00000000	0.00000000	0.39228880	0.03975045	0.07901952	0.26370639	0.18425930	0.29617533	0.25674221	0.26905504	0.95423676	0.86685886	0.08679323	0.08782282	0.07431355	1.18178738	0.42814735	0.41764045	0.36883226	0.05931509	0.05980861	0.33333333	0.77128601	0.08333333	20.00000000	6.60189819	13.16930294	11.46264076	1.14888909	1.40224409	1.59306037	0.88022031	0.56624782	-0.36917374	0.93542156	0.44662794	0.42707422	1.04578530	0.25000000	0.62923857	0.42213534	0.17628663	0.91800485	0.91800485		ok
val	wl-tile-v1-12914	wl-neg-neg-es-pba-63469	neg-es-pba-63469	0	hard_negative	val	ES	Petróglifo de Chan da Carballeda 2	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.34564078	0.08216143	4.30746595	0.00000000	0.00000000	0.35141072	0.02230329	0.08201511	0.24019249	0.20960844	0.33654273	0.28467342	0.21576923	1.31934206	0.84587602	0.09165267	0.08258426	0.07133526	1.15769197	0.35955790	0.35183510	0.34161410	0.01794380	0.01772213	0.66666667	0.72618295	0.20000000	20.00000000	-0.47375488	11.48661709	11.96400356	0.96009810	1.13982296	1.09648120	1.03952804	-0.27761975	0.46543202	-0.74305177	0.32616147	0.30588695	1.06628109	0.25000000	0.60652793	-0.74405986	0.18650034	0.27003757	0.27003757		ok
val	wl-tile-v1-12915	wl-neg-neg-es-pba-63470	neg-es-pba-63470	0	hard_negative	val	ES	Petróglifo de Chan da Carballeda 3	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.38734138	0.08197940	4.21117595	0.00000000	0.00000000	0.39480615	0.03968280	0.08127309	0.22595604	0.19824944	0.11364356	0.20729075	0.24760562	0.83718113	1.82404317	0.03897795	0.08790644	0.08472299	1.03757477	0.40272737	0.39896706	0.38108492	0.02164245	0.02112767	0.22222222	0.69163714	0.06250000	20.00000000	18.22119141	13.72609138	14.42456150	0.95157772	1.29779005	1.22740936	1.05734084	1.08883739	0.18849410	0.90034328	0.25529951	0.25829956	0.98838538	0.38888889	0.63221003	1.06463641	0.25366067	0.42279493	1.06463641		ok
val	wl-tile-v1-12916	wl-neg-neg-es-pba-63471	neg-es-pba-63471	0	hard_negative	val	ES	Petróglifo de Chan da Carballeda 4	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.35043356	0.08700805	4.35937351	0.00000000	0.00000000	0.35720575	0.02939857	0.08704301	0.24823843	0.21568121	0.23465218	0.21796544	0.26803946	0.81318413	0.92888735	0.07230185	0.07200314	0.10016241	0.71886391	0.37764773	0.36882162	0.35527676	0.02237096	0.02215379	0.25000000	0.66519828	0.05263158	20.00000000	8.77117920	11.32086182	11.61825657	0.97440281	0.81103355	1.23904204	0.65456499	0.37576082	0.47163200	-0.09587118	0.26223642	0.28355870	0.92480470	0.08333333	0.63851582	-0.09440469	-0.77413714	-0.43188266	-0.09440469		ok
val	wl-tile-v1-12917	wl-neg-neg-es-pba-63496	neg-es-pba-63496	0	hard_negative	val	ES	Petróglifo de Chan da Carballeda 5	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.34788263	0.08069520	4.28839694	0.00000000	0.00000000	0.35361093	0.02250466	0.08047000	0.23960871	0.21018583	0.31956565	0.28476030	0.22020407	1.29316545	0.89108542	0.08985879	0.07988765	0.07184707	1.11191238	0.36288533	0.34469393	0.34593794	0.01694739	0.01683852	0.66666667	0.73282010	0.16666667	20.00000000	0.69097900	11.33222866	12.06531143	0.93924046	1.27945673	1.10151386	1.16154392	0.01619327	0.42599061	-0.40979734	0.30014092	0.27551237	1.08939181	0.33333333	0.59782145	-0.51492183	0.47357348	0.39802138	0.47357348		ok
val	wl-tile-v1-12918	wl-neg-neg-es-pba-63497	neg-es-pba-63497	0	hard_negative	val	ES	Petróglifo de Chan da Isca 3	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.33812937	0.10626665	4.73357526	0.00000000	0.00000000	0.34430096	0.01486013	0.10824070	0.31253836	0.21923448	0.33654076	0.32805657	0.32239226	1.01756965	0.97479002	0.08188978	0.11223388	0.10854021	1.03403043	0.30698961	0.32552007	0.35249066	-0.04550105	-0.04605368	0.16666667	0.85021714	0.07142857	20.00000000	7.07598877	8.34207535	11.42724991	0.73001601	1.73728728	1.73990297	0.99849665	0.99311370	0.78445005	0.20866364	0.30515802	0.29807547	1.02376093	0.33333333	0.65520764	-0.14572434	-0.14669260	0.62737404	0.62737404		ok
val	wl-tile-v1-12919	wl-neg-neg-es-pba-63498	neg-es-pba-63498	0	hard_negative	val	ES	Petróglifo de Chan da Isca 4	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.37118658	0.10536660	4.69896440	0.00000000	0.00000000	0.37911838	0.02954889	0.10713267	0.31669408	0.22881714	0.36937535	0.32893917	0.31584799	1.04144771	0.89052822	0.10175742	0.10961113	0.10476250	1.04628211	0.37596071	0.36578682	0.36572340	0.01023731	0.00851917	0.38888889	0.75719012	0.07142857	20.00000000	15.12753296	12.06892967	11.19173717	1.07837858	1.95286274	1.49751604	1.30406800	0.77533042	-0.14262353	0.91795395	0.27586052	0.27080768	1.01865839	0.50000000	0.62678512	1.11113141	0.96799723	1.05400192	1.11113141		ok
val	wl-tile-v1-12920	wl-neg-neg-es-pba-63499	neg-es-pba-63499	0	hard_negative	val	ES	Petróglifo de Chan da Isca I-1	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.34974033	0.10556772	4.71873846	0.00000000	0.00000000	0.35640723	0.01962508	0.10758837	0.30453676	0.22060998	0.33774421	0.32482213	0.31281051	1.03839902	0.96174004	0.08249337	0.11402660	0.10611355	1.07457149	0.29576275	0.35151997	0.36117685	-0.06541410	-0.06551623	0.36111111	0.77607618	0.07692308	20.00000000	7.97406006	8.70469284	10.27490234	0.84718010	1.57783926	1.69824135	0.92910189	1.32806849	0.85230070	0.47576779	0.26517427	0.30568659	0.86747105	0.27777778	0.60603488	0.06883518	-0.39123323	0.30964585	0.30964585		ok
val	wl-tile-v1-12921	wl-neg-neg-es-pba-63500	neg-es-pba-63500	0	hard_negative	val	ES	Petróglifo de Chan da Isca I-2	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.35008094	0.10539287	4.71624555	0.00000000	0.00000000	0.35675585	0.01973316	0.10741562	0.30471992	0.22009873	0.33798197	0.32292482	0.31142470	1.03692745	0.95544985	0.08204175	0.11316335	0.10589024	1.06868542	0.29439154	0.35186145	0.36206332	-0.06767178	-0.06779924	0.27777778	0.77553476	0.08333333	20.00000000	8.06274414	8.98966599	10.26867294	0.87544574	1.58293521	1.68256712	0.94078578	1.34438431	0.83579767	0.50858665	0.26699755	0.31110394	0.85822618	0.25000000	0.61303410	0.08971779	-0.38339751	0.28685089	0.28685089		ok
val	wl-tile-v1-12922	wl-neg-neg-es-pba-63501	neg-es-pba-63501	0	hard_negative	val	ES	Petróglifo de Chan da Isca II-1	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.33965608	0.10730123	4.72347995	0.00000000	0.00000000	0.34634590	0.01742154	0.10920542	0.33711612	0.22594304	0.35595265	0.31069809	0.34104529	0.91101710	0.87286354	0.11548022	0.10851306	0.10489319	1.03451015	0.37695178	0.35595897	0.33835438	0.03859740	0.03821117	0.19444444	0.72579607	0.05000000	20.00000000	12.16519165	10.12587070	11.89278221	0.85142993	1.69982600	1.60438776	1.05948577	0.48915049	-0.19711930	0.68626979	0.32444572	0.30713651	1.05635676	0.27777778	0.55637928	0.40446083	0.08811949	0.64365747	0.64365747		ok
val	wl-tile-v1-12923	wl-neg-neg-es-pba-63502	neg-es-pba-63502	0	hard_negative	val	ES	Petróglifo de Chan da Isca II-2	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.34052303	0.10739639	4.72457191	0.00000000	0.00000000	0.34727436	0.01789843	0.10929333	0.33832356	0.22637118	0.35011551	0.31807560	0.34187749	0.93037888	0.90848760	0.11589263	0.10807057	0.10546049	1.02474936	0.38277012	0.35829812	0.33760884	0.04516128	0.04489505	0.22222222	0.73735947	0.05263158	20.00000000	12.35577393	10.14662361	11.83270359	0.85750678	1.73473918	1.60869730	1.07835028	0.48827413	-0.22897686	0.71725099	0.32043266	0.30049112	1.06636315	0.30555556	0.55315874	0.45789777	0.17273550	0.69671417	0.69671417		ok
val	wl-tile-v1-12924	wl-neg-neg-es-pba-63503	neg-es-pba-63503	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 1	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.36645043	0.07652180	4.27312300	0.00000000	0.00000000	0.37453312	0.03206764	0.07635893	0.26703823	0.18124570	0.30971506	0.27856272	0.27379394	1.01741744	0.89941614	0.09474175	0.07632822	0.07549198	1.01107718	0.37850139	0.35948110	0.36203510	0.01646629	0.01536527	0.25000000	0.76974033	0.10000000	20.00000000	1.48864746	7.28021669	10.80608177	0.67371475	1.29122567	1.50976074	0.85525186	0.43826091	0.34864751	0.08961341	0.33248240	0.36050320	0.92227309	0.13888889	0.69768403	-0.77561827	-0.82095263	0.08426772	0.08426772		ok
val	wl-tile-v1-12925	wl-neg-neg-es-pba-63504	neg-es-pba-63504	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 11	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.36980364	0.07715022	4.27831313	0.00000000	0.00000000	0.37766597	0.03128660	0.07686207	0.26797181	0.18627018	0.26513946	0.30569854	0.26135871	1.16965127	1.15297264	0.07864850	0.09794026	0.07166743	1.36659365	0.39098930	0.38879600	0.36877534	0.02221397	0.02200210	0.52777778	0.75979558	0.25000000	20.00000000	1.87640381	7.55519104	8.30974674	0.90919631	1.21792936	1.49957359	0.81218379	0.33360657	0.16373765	0.16986892	0.32171929	0.31427839	1.02367613	0.27777778	0.63497860	-0.34571240	-0.24663168	0.21742187	0.21742187		ok
val	wl-tile-v1-12926	wl-neg-neg-es-pba-63505	neg-es-pba-63505	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 12	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.36649024	0.07688068	4.27853975	0.00000000	0.00000000	0.37459171	0.03208615	0.07672720	0.26832494	0.18213148	0.30550665	0.28293577	0.27184451	1.04080002	0.92611985	0.09634462	0.07804266	0.07544126	1.03448246	0.37793061	0.36346793	0.36555803	0.01237258	0.01101103	0.33333333	0.79479679	0.08333333	20.00000000	1.90710449	7.02618504	10.34458447	0.67921385	1.35240090	1.45054781	0.93233804	0.69863576	0.48666942	0.21196634	0.32998529	0.34994680	0.94295845	0.22222222	0.72627976	-0.62984689	-0.56804902	0.23549027	0.23549027		ok
val	wl-tile-v1-12927	wl-neg-neg-es-pba-63530	neg-es-pba-63530	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 13	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37133309	0.07775463	4.29565892	0.00000000	0.00000000	0.37932807	0.03275676	0.07751063	0.26535442	0.18590322	0.27231267	0.27115268	0.26526469	1.02219664	0.99574021	0.08457132	0.07462994	0.07632734	0.97776159	0.40667775	0.35564506	0.37441227	0.03226548	0.03108215	0.36111111	0.77273768	0.11111111	20.00000000	2.50027466	8.08900070	8.20265484	0.98614423	1.12426353	1.25894523	0.89302021	0.19806167	-0.06078363	0.25884531	0.32020739	0.30096453	1.06393728	0.22222222	0.65999935	-0.24635551	-0.03119473	0.08189238	0.08189238		ok
val	wl-tile-v1-12928	wl-neg-neg-es-pba-63531	neg-es-pba-63531	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 14	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37077880	0.07893275	4.30746680	0.00000000	0.00000000	0.37854511	0.03041269	0.07851786	0.27126107	0.19059052	0.29898921	0.27163014	0.27238914	0.99721352	0.90849480	0.08450073	0.08543693	0.07790481	1.09668373	0.37156799	0.39144111	0.37042540	0.00114259	0.00088888	0.27777778	0.80498877	0.08333333	20.00000000	0.27706909	7.83489132	8.71177387	0.89934512	1.40600729	1.49675071	0.93937306	0.02102464	0.24055354	-0.21952890	0.36558273	0.36463943	1.00258695	0.33333333	0.60417970	-0.52633448	-0.03673526	0.58974009	0.58974009		ok
val	wl-tile-v1-12929	wl-neg-neg-es-pba-63532	neg-es-pba-63532	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 15	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37066466	0.07773969	4.29311432	0.00000000	0.00000000	0.37861893	0.03220284	0.07747361	0.26674989	0.18668452	0.25498194	0.29491687	0.26540783	1.11118375	1.15661868	0.07881542	0.08461714	0.07340392	1.15276052	0.40212023	0.36156794	0.37058541	0.03153482	0.03065142	0.47222222	0.76327036	0.14285714	20.00000000	2.29888916	7.91038942	8.32161427	0.95058353	1.07744598	1.32243538	0.81474377	0.32032415	0.05398484	0.26633932	0.32203934	0.29764003	1.08197590	0.19444444	0.67282445	-0.32058489	-0.20122200	0.00789469	0.00789469		ok
val	wl-tile-v1-12930	wl-neg-neg-es-pba-63533	neg-es-pba-63533	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 2	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37712139	0.07608850	4.26267523	0.00000000	0.00000000	0.38531235	0.03396874	0.07544293	0.26417208	0.18237676	0.28068718	0.26491123	0.26885596	0.98532774	0.94379526	0.06420919	0.07736413	0.07309608	1.05838959	0.35455471	0.37775505	0.36723402	-0.01267931	-0.01275817	0.27777778	0.80298745	0.05555556	20.00000000	0.23443604	11.66528225	11.53681755	1.01113519	2.26793957	1.77280867	1.27929178	-0.52343953	-0.46512800	-0.05831152	0.42292982	0.34551188	1.22406737	0.47222222	0.60437736	-0.23270715	1.11340389	1.71608175	1.71608175		ok
val	wl-tile-v1-12931	wl-neg-neg-es-pba-63534	neg-es-pba-63534	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 3	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37106183	0.07417139	4.23047122	0.00000000	0.00000000	0.37938392	0.03349727	0.07371794	0.26522577	0.17256612	0.29336709	0.26613042	0.26280287	1.01266177	0.90715840	0.07755018	0.06898745	0.06666744	1.03479981	0.37985778	0.35302901	0.35430387	0.02555391	0.02501565	0.27777778	0.83248312	0.10000000	20.00000000	2.59503174	12.21200848	11.00451469	1.10972713	2.09851718	1.57788837	1.32995288	0.82283962	-0.29204592	1.11488554	0.34390670	0.34445235	0.99841589	0.47222222	0.64671125	0.38180635	0.98449271	1.34876140	1.34876140		ok
val	wl-tile-v1-12932	wl-neg-neg-es-pba-63535	neg-es-pba-63535	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 4	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37354410	0.07605691	4.26109989	0.00000000	0.00000000	0.38165957	0.03274304	0.07558034	0.26535845	0.18137243	0.30922663	0.27964246	0.26665270	1.04871415	0.90432852	0.09021598	0.07539230	0.07760061	0.97154265	0.38320640	0.37042537	0.36745152	0.01575488	0.01540974	0.36111111	0.82068233	0.16666667	20.00000000	0.66351318	11.26603508	10.32993221	1.09062043	1.80952203	1.86524999	0.97012306	-0.32159898	-0.13283162	-0.18876736	0.33047244	0.36223006	0.91232748	0.36111111	0.62414256	-0.26051323	0.16580697	0.90439614	0.90439614		ok
val	wl-tile-v1-12933	wl-neg-neg-es-pba-63536	neg-es-pba-63536	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 5	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37052828	0.07734481	4.27737710	0.00000000	0.00000000	0.37862051	0.03190561	0.07693676	0.27013761	0.18609764	0.31357673	0.26971287	0.26789239	1.00679555	0.86011761	0.09195866	0.06480991	0.08635026	0.75054678	0.37674963	0.35762998	0.38117045	-0.00442082	-0.00408155	0.25000000	0.79493732	0.07692308	20.00000000	-0.41220093	8.58470345	10.24207211	0.83818034	1.79944777	1.74834108	1.02923153	-0.58664864	-0.17059594	-0.41605270	0.33244616	0.37270972	0.89197072	0.41666667	0.58455938	-0.62031444	-0.05084629	0.89778962	0.89778962		ok
val	wl-tile-v1-12934	wl-neg-neg-es-pba-63537	neg-es-pba-63537	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 6	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.36978182	0.07807581	4.29235951	0.00000000	0.00000000	0.37759334	0.03059321	0.07770714	0.27125731	0.18937862	0.28264982	0.29188234	0.26448280	1.10359668	1.03266417	0.08029269	0.09146512	0.07258347	1.26013692	0.37073037	0.39590609	0.36582741	0.00490296	0.00476858	0.44444444	0.81412121	0.12500000	20.00000000	0.83221436	7.87242317	8.31059647	0.94727535	1.28924966	1.54499912	0.83446627	0.22479302	0.33768788	-0.11289486	0.37567917	0.36224923	1.03707376	0.25000000	0.60144841	-0.48259603	-0.17618050	0.41908629	0.41908629		ok
val	wl-tile-v1-12935	wl-neg-neg-es-pba-63538	neg-es-pba-63538	0	hard_negative	val	ES	Petróglifo de Chan da Lagoa 7	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37162849	0.07859230	4.30326118	0.00000000	0.00000000	0.37948292	0.03089384	0.07812116	0.27000478	0.18982714	0.32058677	0.28238240	0.27154213	1.03992112	0.88082986	0.09191921	0.08590999	0.08322226	1.03229590	0.37668741	0.37667051	0.37781632	-0.00112891	-0.00139493	0.44444444	0.77764356	0.12500000	20.00000000	-0.37765503	8.14899826	9.67594910	0.84219110	1.66092479	1.62264931	1.02358826	-0.29214361	0.03626228	-0.32840589	0.29279104	0.31704858	0.92348951	0.41666667	0.58885635	-0.58705701	-0.00672928	0.65279792	0.65279792		ok
