dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	probability	rank_desc_in_dataset	status	error
val	wl-tile-v1-12971	wl-neg-neg-es-pba-63661	neg-es-pba-63661	0	hard_negative	val	ES	Petróglifo de Paredes	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.22653255	1078	ok	
val	wl-tile-v1-13265	wl-neg-neg-es-pba-69227	neg-es-pba-69227	0	hard_negative	val	ES	Petróglifo de Pedornes	Oia	Pedornes (San Mamede)		rock_art_surface	0.02744947	1824	ok	
val	wl-tile-v1-13266	wl-neg-neg-es-pba-69228	neg-es-pba-69228	0	hard_negative	val	ES	Petróglifo de Pedra Escrita	Oia	Burgueira (San Pedro)		rock_art_surface	0.04728567	1765	ok	
val	wl-tile-v1-12972	wl-neg-neg-es-pba-63662	neg-es-pba-63662	0	hard_negative	val	ES	Petróglifo de Pedroso 1	Campo Lameiro	O Campo (San Miguel)		rock_art_surface	0.24717309	1013	ok	
val	wl-tile-v1-12973	wl-neg-neg-es-pba-63663	neg-es-pba-63663	0	hard_negative	val	ES	Petróglifo de Pedroso 2	Campo Lameiro	O Campo (San Miguel)		rock_art_surface	0.17908814	1222	ok	
val	wl-tile-v1-12974	wl-neg-neg-es-pba-63664	neg-es-pba-63664	0	hard_negative	val	ES	Petróglifo de Pena Furada 4/1	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.15820908	1295	ok	
val	wl-tile-v1-12975	wl-neg-neg-es-pba-63665	neg-es-pba-63665	0	hard_negative	val	ES	Petróglifo de Pena Furada 4/2	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.14306184	1365	ok	
val	wl-tile-v1-12976	wl-neg-neg-es-pba-63666	neg-es-pba-63666	0	hard_negative	val	ES	Petróglifo de Pena Furada 4/3	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.13451189	1395	ok	
val	wl-tile-v1-12977	wl-neg-neg-es-pba-63667	neg-es-pba-63667	0	hard_negative	val	ES	Petróglifo de Pena Furada I-1	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.05102714	1741	ok	
val	wl-tile-v1-12978	wl-neg-neg-es-pba-63668	neg-es-pba-63668	0	hard_negative	val	ES	Petróglifo de Pena Furada I-2	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.04815391	1761	ok	
val	wl-tile-v1-12979	wl-neg-neg-es-pba-63669	neg-es-pba-63669	0	hard_negative	val	ES	Petróglifo de Pena Furada I-3	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.05199229	1738	ok	
val	wl-tile-v1-12980	wl-neg-neg-es-pba-63670	neg-es-pba-63670	0	hard_negative	val	ES	Petróglifo de Pena Furada I-4	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.04817161	1760	ok	
val	wl-tile-v1-12991	wl-neg-neg-es-pba-63697	neg-es-pba-63697	0	hard_negative	val	ES	Petróglifo de Pena Furada II-1	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.05236320	1736	ok	
val	wl-tile-v1-12992	wl-neg-neg-es-pba-63698	neg-es-pba-63698	0	hard_negative	val	ES	Petróglifo de Pena Furada II-2	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.04880838	1755	ok	
val	wl-tile-v1-12993	wl-neg-neg-es-pba-63699	neg-es-pba-63699	0	hard_negative	val	ES	Petróglifo de Pena Furada II-3	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.05201529	1737	ok	
val	wl-tile-v1-12994	wl-neg-neg-es-pba-63700	neg-es-pba-63700	0	hard_negative	val	ES	Petróglifo de Pena Furada II-4	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.06543942	1675	ok	
val	wl-tile-v1-12995	wl-neg-neg-es-pba-63701	neg-es-pba-63701	0	hard_negative	val	ES	Petróglifo de Pena Furada III-1	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.03672739	1796	ok	
val	wl-tile-v1-12996	wl-neg-neg-es-pba-63702	neg-es-pba-63702	0	hard_negative	val	ES	Petróglifo de Pena Furada III-2	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.03538556	1801	ok	
val	wl-tile-v1-12997	wl-neg-neg-es-pba-63703	neg-es-pba-63703	0	hard_negative	val	ES	Petróglifo de Pena Furada III-3	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.05445916	1721	ok	
val	wl-tile-v1-12998	wl-neg-neg-es-pba-63704	neg-es-pba-63704	0	hard_negative	val	ES	Petróglifo de Penalba 1	Campo Lameiro	O Campo (San Miguel)		rock_art_surface	0.16841939	1252	ok	
val	wl-tile-v1-12999	wl-neg-neg-es-pba-63705	neg-es-pba-63705	0	hard_negative	val	ES	Petróglifo de Penalba 2	Campo Lameiro	O Campo (San Miguel)		rock_art_surface	0.61904727	299	ok	
val	wl-tile-v1-13267	wl-neg-neg-es-pba-69229	neg-es-pba-69229	0	hard_negative	val	ES	Petróglifo de Pinar dePorros 4	Oia	Loureza (San Mamede)		rock_art_surface	0.07754536	1612	ok	
val	wl-tile-v1-13268	wl-neg-neg-es-pba-69230	neg-es-pba-69230	0	hard_negative	val	ES	Petróglifo de Pinar do Corvo	Oia	Mougás (Santa Uxía)		rock_art_surface	0.07121213	1655	ok	
val	wl-tile-v1-12802	wl-neg-neg-es-pba-64192	neg-es-pba-64192	0	hard_negative	val	ES	Petróglifo de Porcate	A Estrada	Codeseda (San Xurxo)		rock_art_surface	0.10623591	1493	ok	
val	wl-tile-v1-13000	wl-neg-neg-es-pba-63706	neg-es-pba-63706	0	hard_negative	val	ES	Petróglifo de Porta da Lagoa 2	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37879523	660	ok	
val	wl-tile-v1-13011	wl-neg-neg-es-pba-63733	neg-es-pba-63733	0	hard_negative	val	ES	Petróglifo de Porta da Lagoa 3	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.37733847	661	ok	
val	wl-tile-v1-13012	wl-neg-neg-es-pba-63734	neg-es-pba-63734	0	hard_negative	val	ES	Petróglifo de Porta da Lagoa 4	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.14093126	1378	ok	
val	wl-tile-v1-13269	wl-neg-neg-es-pba-69231	neg-es-pba-69231	0	hard_negative	val	ES	Petróglifo de Pousadela 2	Oia	Pedornes (San Mamede)		rock_art_surface	0.02236532	1834	ok	
val	wl-tile-v1-13270	wl-neg-neg-es-pba-69232	neg-es-pba-69232	0	hard_negative	val	ES	Petróglifo de Pousadela 3	Oia	Pedornes (San Mamede)		rock_art_surface	0.06366572	1685	ok	
val	wl-tile-v1-13271	wl-neg-neg-es-pba-69233	neg-es-pba-69233	0	hard_negative	val	ES	Petróglifo de Pousadela I-1	Oia	Pedornes (San Mamede)		rock_art_surface	0.25858267	988	ok	
val	wl-tile-v1-13272	wl-neg-neg-es-pba-69234	neg-es-pba-69234	0	hard_negative	val	ES	Petróglifo de Pousadela I-2	Oia	Pedornes (San Mamede)		rock_art_surface	0.30476975	854	ok	
val	wl-tile-v1-13171	wl-neg-neg-es-pba-66850	neg-es-pba-66850	0	hard_negative	val	ES	Petróglifo de Poza de Queiro	Meis	A Armenteira (Santa María)		rock_art_surface	0.13156230	1409	ok	
val	wl-tile-v1-13013	wl-neg-neg-es-pba-63735	neg-es-pba-63735	0	hard_negative	val	ES	Petróglifo de Praderrei	Campo Lameiro	O Campo (San Miguel)		rock_art_surface	0.62614762	295	ok	
val	wl-tile-v1-13014	wl-neg-neg-es-pba-63736	neg-es-pba-63736	0	hard_negative	val	ES	Petróglifo de Roza de Mateo	Campo Lameiro	O Campo (San Miguel)		rock_art_surface	0.33530397	758	ok	
val	wl-tile-v1-13015	wl-neg-neg-es-pba-63737	neg-es-pba-63737	0	hard_negative	val	ES	Petróglifo de Rozas Vellas	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.07490273	1633	ok	
val	wl-tile-v1-13016	wl-neg-neg-es-pba-63738	neg-es-pba-63738	0	hard_negative	val	ES	Petróglifo de Rozas Vellas 2	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.07420693	1637	ok	
val	wl-tile-v1-13017	wl-neg-neg-es-pba-63739	neg-es-pba-63739	0	hard_negative	val	ES	Petróglifo de Rozas Vellas 3	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.07261450	1646	ok	
val	wl-tile-v1-13018	wl-neg-neg-es-pba-63740	neg-es-pba-63740	0	hard_negative	val	ES	Petróglifo de Seixiña 1	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.10514396	1498	ok	
val	wl-tile-v1-13019	wl-neg-neg-es-pba-63741	neg-es-pba-63741	0	hard_negative	val	ES	Petróglifo de Seixiña 2	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.07975321	1606	ok	
val	wl-tile-v1-13273	wl-neg-neg-es-pba-69235	neg-es-pba-69235	0	hard_negative	val	ES	Petróglifo de Senín 1	Oia	Viladesuso (San Miguel)		rock_art_surface	0.51742773	405	ok	
val	wl-tile-v1-13274	wl-neg-neg-es-pba-69236	neg-es-pba-69236	0	hard_negative	val	ES	Petróglifo de Senín 2	Oia	Mougás (Santa Uxía)		rock_art_surface	0.41723280	570	ok	
val	wl-tile-v1-13131	wl-neg-neg-es-pba-64521	neg-es-pba-64521	0	hard_negative	val	ES	Petróglifo de Sinada	Crecente	O Freixo (San Roque)		rock_art_surface	0.04446867	1774	ok	
val	wl-tile-v1-13027	wl-neg-neg-es-pba-63769	neg-es-pba-63769	0	hard_negative	val	ES	Petróglifo de Tras Gregorio 1	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.06654761	1672	ok	
val	wl-tile-v1-13028	wl-neg-neg-es-pba-63770	neg-es-pba-63770	0	hard_negative	val	ES	Petróglifo de Tras Gregorio 2	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.09062958	1564	ok	
val	wl-tile-v1-13029	wl-neg-neg-es-pba-63771	neg-es-pba-63771	0	hard_negative	val	ES	Petróglifo de Tras Gregorio 3	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.07205848	1650	ok	
val	wl-tile-v1-13020	wl-neg-neg-es-pba-63742	neg-es-pba-63742	0	hard_negative	val	ES	Petróglifo de Tras da Rasa 2	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.02818391	1821	ok	
val	wl-tile-v1-13275	wl-neg-neg-es-pba-69295	neg-es-pba-69295	0	hard_negative	val	ES	Petróglifo de Valiñacova	Oia	Loureza (San Mamede)		rock_art_surface	0.07916314	1607	ok	
val	wl-tile-v1-13030	wl-neg-neg-es-pba-63772	neg-es-pba-63772	0	hard_negative	val	ES	Petróglifo de Veigas Novas	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.03034262	1817	ok	
val	wl-tile-v1-13276	wl-neg-neg-es-pba-69296	neg-es-pba-69296	0	hard_negative	val	ES	Petróglifo de Vilariño	Oia	Burgueira (San Pedro)		rock_art_surface	0.09766484	1530	ok	
val	wl-tile-v1-13277	wl-neg-neg-es-pba-69297	neg-es-pba-69297	0	hard_negative	val	ES	Petróglifo de Vilariño	Oia	Burgueira (San Pedro)		rock_art_surface	0.05322742	1730	ok	
val	wl-tile-v1-13278	wl-neg-neg-es-pba-69298	neg-es-pba-69298	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira 2	Oia	Oia (Santa María)		rock_art_surface	0.45260997	510	ok	
val	wl-tile-v1-13279	wl-neg-neg-es-pba-69299	neg-es-pba-69299	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira 3	Oia	Oia (Santa María)		rock_art_surface	0.41206802	578	ok	
val	wl-tile-v1-13280	wl-neg-neg-es-pba-69300	neg-es-pba-69300	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira 5	Oia	Oia (Santa María)		rock_art_surface	0.14548720	1349	ok	
val	wl-tile-v1-13281	wl-neg-neg-es-pba-69301	neg-es-pba-69301	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira 6	Oia	Oia (Santa María)		rock_art_surface	0.07694336	1615	ok	
val	wl-tile-v1-13282	wl-neg-neg-es-pba-69302	neg-es-pba-69302	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira I-01	Oia	Oia (Santa María)		rock_art_surface	0.31521910	811	ok	
val	wl-tile-v1-13283	wl-neg-neg-es-pba-69303	neg-es-pba-69303	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira I-02	Oia	Oia (Santa María)		rock_art_surface	0.32836728	776	ok	
val	wl-tile-v1-13284	wl-neg-neg-es-pba-69304	neg-es-pba-69304	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira I-03	Oia	Oia (Santa María)		rock_art_surface	0.31124146	831	ok	
val	wl-tile-v1-13285	wl-neg-neg-es-pba-69305	neg-es-pba-69305	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira I-04	Oia	Oia (Santa María)		rock_art_surface	0.28557001	909	ok	
val	wl-tile-v1-13287	wl-neg-neg-es-pba-69371	neg-es-pba-69371	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira I-05	Oia	Oia (Santa María)		rock_art_surface	0.33203398	765	ok	
val	wl-tile-v1-13288	wl-neg-neg-es-pba-69372	neg-es-pba-69372	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira I-06	Oia	Oia (Santa María)		rock_art_surface	0.27805500	923	ok	
val	wl-tile-v1-13289	wl-neg-neg-es-pba-69373	neg-es-pba-69373	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira I-07	Oia	Oia (Santa María)		rock_art_surface	0.32283716	792	ok	
val	wl-tile-v1-13290	wl-neg-neg-es-pba-69374	neg-es-pba-69374	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira I-08	Oia	Oia (Santa María)		rock_art_surface	0.39220190	626	ok	
val	wl-tile-v1-13291	wl-neg-neg-es-pba-69375	neg-es-pba-69375	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira I-09	Oia	Oia (Santa María)		rock_art_surface	0.32754474	779	ok	
val	wl-tile-v1-13292	wl-neg-neg-es-pba-69376	neg-es-pba-69376	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira I-10	Oia	Oia (Santa María)		rock_art_surface	0.25475753	996	ok	
val	wl-tile-v1-13293	wl-neg-neg-es-pba-69377	neg-es-pba-69377	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira I-11	Oia	Oia (Santa María)		rock_art_surface	0.25290064	1003	ok	
val	wl-tile-v1-13294	wl-neg-neg-es-pba-69378	neg-es-pba-69378	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira IV-1	Oia	Oia (Santa María)		rock_art_surface	0.07487508	1634	ok	
val	wl-tile-v1-13295	wl-neg-neg-es-pba-69379	neg-es-pba-69379	0	hard_negative	val	ES	Petróglifo do Alto da Pedreira IV-2	Oia	Oia (Santa María)		rock_art_surface	0.06532465	1678	ok	
val	wl-tile-v1-12803	wl-neg-neg-es-pba-64193	neg-es-pba-64193	0	hard_negative	val	ES	Petróglifo do Alto da Porteliña	A Estrada	Frades (Santa María)		rock_art_surface	0.13368540	1401	ok	
val	wl-tile-v1-13296	wl-neg-neg-es-pba-69380	neg-es-pba-69380	0	hard_negative	val	ES	Petróglifo do Alto das Veigas	Oia	Mougás (Santa Uxía)		rock_art_surface	0.14457904	1360	ok	
val	wl-tile-v1-13300	wl-neg-neg-es-pba-69442	neg-es-pba-69442	0	hard_negative	val	ES	Petróglifo do Alto do Corrubelo 10	Oia	Pedornes (San Mamede)		rock_art_surface	0.08421379	1590	ok	
val	wl-tile-v1-13301	wl-neg-neg-es-pba-69443	neg-es-pba-69443	0	hard_negative	val	ES	Petróglifo do Alto do Corrubelo 11	Oia	Burgueira (San Pedro)		rock_art_surface	0.07054074	1659	ok	
val	wl-tile-v1-13302	wl-neg-neg-es-pba-69444	neg-es-pba-69444	0	hard_negative	val	ES	Petróglifo do Alto do Corrubelo 2	Oia	Burgueira (San Pedro)		rock_art_surface	0.11999981	1449	ok	
val	wl-tile-v1-13303	wl-neg-neg-es-pba-69445	neg-es-pba-69445	0	hard_negative	val	ES	Petróglifo do Alto do Corrubelo 3	Oia	Burgueira (San Pedro)		rock_art_surface	0.13257995	1405	ok	
val	wl-tile-v1-13304	wl-neg-neg-es-pba-69446	neg-es-pba-69446	0	hard_negative	val	ES	Petróglifo do Alto do Corrubelo 4	Oia	Burgueira (San Pedro)		rock_art_surface	0.11414751	1470	ok	
val	wl-tile-v1-13305	wl-neg-neg-es-pba-69447	neg-es-pba-69447	0	hard_negative	val	ES	Petróglifo do Alto do Corrubelo 5	Oia	Pedornes (San Mamede)		rock_art_surface	0.05191075	1739	ok	
val	wl-tile-v1-13306	wl-neg-neg-es-pba-69448	neg-es-pba-69448	0	hard_negative	val	ES	Petróglifo do Alto do Corrubelo 6	Oia	Pedornes (San Mamede)		rock_art_surface	0.05267743	1734	ok	
val	wl-tile-v1-13307	wl-neg-neg-es-pba-69449	neg-es-pba-69449	0	hard_negative	val	ES	Petróglifo do Alto do Corrubelo 7	Oia	Pedornes (San Mamede)		rock_art_surface	0.15202763	1318	ok	
val	wl-tile-v1-13308	wl-neg-neg-es-pba-69450	neg-es-pba-69450	0	hard_negative	val	ES	Petróglifo do Alto do Corrubelo 8	Oia	Burgueira (San Pedro)		rock_art_surface	0.07684763	1616	ok	
val	wl-tile-v1-13309	wl-neg-neg-es-pba-69451	neg-es-pba-69451	0	hard_negative	val	ES	Petróglifo do Alto do Corrubelo 9	Oia	Burgueira (San Pedro)		rock_art_surface	0.11737223	1458	ok	
val	wl-tile-v1-13310	wl-neg-neg-es-pba-69452	neg-es-pba-69452	0	hard_negative	val	ES	Petróglifo do Alto do Lousado 1	Oia	Burgueira (San Pedro)		rock_art_surface	0.10274801	1503	ok	
val	wl-tile-v1-13311	wl-neg-neg-es-pba-69518	neg-es-pba-69518	0	hard_negative	val	ES	Petróglifo do Alto do Lousado 2	Oia	Burgueira (San Pedro)		rock_art_surface	0.16266203	1274	ok	
val	wl-tile-v1-13312	wl-neg-neg-es-pba-69519	neg-es-pba-69519	0	hard_negative	val	ES	Petróglifo do Alto do Lousado 3	Oia	Burgueira (San Pedro)		rock_art_surface	0.14329959	1363	ok	
val	wl-tile-v1-13313	wl-neg-neg-es-pba-69520	neg-es-pba-69520	0	hard_negative	val	ES	Petróglifo do Alto do Morouzo 1	Oia	Pedornes (San Mamede)		rock_art_surface	0.12546331	1429	ok	
val	wl-tile-v1-13314	wl-neg-neg-es-pba-69521	neg-es-pba-69521	0	hard_negative	val	ES	Petróglifo do Alto do Morouzo 2	Oia	Pedornes (San Mamede)		rock_art_surface	0.11935767	1453	ok	
val	wl-tile-v1-13315	wl-neg-neg-es-pba-69522	neg-es-pba-69522	0	hard_negative	val	ES	Petróglifo do Alto do Morouzo 3	Oia	Pedornes (San Mamede)		rock_art_surface	0.13353946	1403	ok	
val	wl-tile-v1-13316	wl-neg-neg-es-pba-69523	neg-es-pba-69523	0	hard_negative	val	ES	Petróglifo do Alto do Morouzo 4	Oia	Pedornes (San Mamede)		rock_art_surface	0.12264967	1439	ok	
val	wl-tile-v1-13317	wl-neg-neg-es-pba-69524	neg-es-pba-69524	0	hard_negative	val	ES	Petróglifo do Alto do Morouzo 5	Oia	Pedornes (San Mamede)		rock_art_surface	0.14225621	1370	ok	
val	wl-tile-v1-13318	wl-neg-neg-es-pba-69525	neg-es-pba-69525	0	hard_negative	val	ES	Petróglifo do Alto do Pousiño	Oia	Mougás (Santa Uxía)		rock_art_surface	0.09454210	1549	ok	
val	wl-tile-v1-13319	wl-neg-neg-es-pba-69526	neg-es-pba-69526	0	hard_negative	val	ES	Petróglifo do Alto do Touro Morto	Oia	Loureza (San Mamede)		rock_art_surface	0.10167949	1513	ok	
val	wl-tile-v1-13320	wl-neg-neg-es-pba-69527	neg-es-pba-69527	0	hard_negative	val	ES	Petróglifo do Bouza Fariña/Pilón de Mougás	Oia	Mougás (Santa Uxía)		rock_art_surface	0.15583299	1309	ok	
val	wl-tile-v1-13031	wl-neg-neg-es-pba-63773	neg-es-pba-63773	0	hard_negative	val	ES	Petróglifo do Campo das Eguas	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.07588416	1626	ok	
val	wl-tile-v1-13324	wl-neg-neg-es-pba-69589	neg-es-pba-69589	0	hard_negative	val	ES	Petróglifo do Campo do Ceno 1	Oia	Burgueira (San Pedro)		rock_art_surface	0.06097913	1696	ok	
val	wl-tile-v1-13325	wl-neg-neg-es-pba-69590	neg-es-pba-69590	0	hard_negative	val	ES	Petróglifo do Campo do Ceno 2	Oia	Burgueira (San Pedro)		rock_art_surface	0.05785704	1714	ok	
val	wl-tile-v1-13032	wl-neg-neg-es-pba-63774	neg-es-pba-63774	0	hard_negative	val	ES	Petróglifo do Campo dos Osos 1	Campo Lameiro	O Campo (San Miguel)		rock_art_surface	0.34840098	726	ok	
val	wl-tile-v1-13326	wl-neg-neg-es-pba-69591	neg-es-pba-69591	0	hard_negative	val	ES	Petróglifo do Castelo	Oia	Burgueira (San Pedro)		rock_art_surface	0.05778798	1715	ok	
val	wl-tile-v1-13033	wl-neg-neg-es-pba-63775	neg-es-pba-63775	0	hard_negative	val	ES	Petróglifo do Chan do Carbón 1	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.04092119	1783	ok	
val	wl-tile-v1-13034	wl-neg-neg-es-pba-63776	neg-es-pba-63776	0	hard_negative	val	ES	Petróglifo do Chan do Carbón 2	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.15932128	1289	ok	
val	wl-tile-v1-13035	wl-neg-neg-es-pba-63777	neg-es-pba-63777	0	hard_negative	val	ES	Petróglifo do Chan do Carbón 3	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.05385505	1726	ok	
val	wl-tile-v1-13036	wl-neg-neg-es-pba-63778	neg-es-pba-63778	0	hard_negative	val	ES	Petróglifo do Chan do Carbón 4	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.08806544	1576	ok	
val	wl-tile-v1-13047	wl-neg-neg-es-pba-63805	neg-es-pba-63805	0	hard_negative	val	ES	Petróglifo do Chan do Carbón 5	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.07446693	1635	ok	
val	wl-tile-v1-13327	wl-neg-neg-es-pba-69592	neg-es-pba-69592	0	hard_negative	val	ES	Petróglifo do Chan do Lobado	Oia	Mougás (Santa Uxía)		rock_art_surface	0.11309601	1476	ok	
val	wl-tile-v1-13328	wl-neg-neg-es-pba-69593	neg-es-pba-69593	0	hard_negative	val	ES	Petróglifo do Chozo do Monte das Fontiñas	Oia	Loureza (San Mamede)		rock_art_surface	0.14221848	1371	ok	
val	wl-tile-v1-12891	wl-neg-neg-es-pba-61896	neg-es-pba-61896	0	hard_negative	val	ES	Petróglifo do Con das Sete Pías	Cambados	Oubiña (San Vicenzo)		rock_art_surface	0.78433788	163	ok	
val	wl-tile-v1-13329	wl-neg-neg-es-pba-69594	neg-es-pba-69594	0	hard_negative	val	ES	Petróglifo do Coto	Oia	Burgueira (San Pedro)		rock_art_surface	0.03834222	1792	ok	
val	wl-tile-v1-13048	wl-neg-neg-es-pba-63806	neg-es-pba-63806	0	hard_negative	val	ES	Petróglifo do Coto do Chan da Isca 1	Campo Lameiro	O Campo (San Miguel)		rock_art_surface	0.13132036	1410	ok	
val	wl-tile-v1-13049	wl-neg-neg-es-pba-63807	neg-es-pba-63807	0	hard_negative	val	ES	Petróglifo do Coto do Rañadoiro	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.01077327	1844	ok	
val	wl-tile-v1-13330	wl-neg-neg-es-pba-69595	neg-es-pba-69595	0	hard_negative	val	ES	Petróglifo do Couto 2	Oia	Burgueira (San Pedro)		rock_art_surface	0.21908860	1096	ok	
val	wl-tile-v1-13331	wl-neg-neg-es-pba-69596	neg-es-pba-69596	0	hard_negative	val	ES	Petróglifo do Feal	Oia	Burgueira (San Pedro)		rock_art_surface	0.10883804	1486	ok	
val	wl-tile-v1-13332	wl-neg-neg-es-pba-69597	neg-es-pba-69597	0	hard_negative	val	ES	Petróglifo do Marco do Castelo	Oia	Oia (Santa María)		rock_art_surface	0.56207669	361	ok	
val	wl-tile-v1-13333	wl-neg-neg-es-pba-69598	neg-es-pba-69598	0	hard_negative	val	ES	Petróglifo do Marco do Castelo 1	Oia	Loureza (San Mamede)		rock_art_surface	0.09603238	1539	ok	
val	wl-tile-v1-13345	wl-neg-neg-es-pba-69659	neg-es-pba-69659	0	hard_negative	val	ES	Petróglifo do Marco do Castelo 2	Oia	Loureza (San Mamede)		rock_art_surface	0.22211433	1085	ok	
val	wl-tile-v1-12892	wl-neg-neg-es-pba-61897	neg-es-pba-61897	0	hard_negative	val	ES	Petróglifo do Monte Castelo	Cambados	Castrelo (Santa Cruz)		rock_art_surface	0.86993465	98	ok	
val	wl-tile-v1-13132	wl-neg-neg-es-pba-64522	neg-es-pba-64522	0	hard_negative	val	ES	Petróglifo do Monte da Portela	Crecente	Sendelle (Santa Cruz)		rock_art_surface	0.26723657	962	ok	
val	wl-tile-v1-13050	wl-neg-neg-es-pba-63808	neg-es-pba-63808	0	hard_negative	val	ES	Petróglifo do Monte do Calvo 1	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.18398033	1205	ok	
val	wl-tile-v1-13051	wl-neg-neg-es-pba-63809	neg-es-pba-63809	0	hard_negative	val	ES	Petróglifo do Monte do Calvo 2	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.19482237	1163	ok	
val	wl-tile-v1-12031	wl-neg-neg-es-pba-20514	neg-es-pba-20514	0	hard_negative	val	ES	Petróglifo do Monte do Pedregal 1	Rois	Buxán (San Xoán)		rock_art_surface	0.16478898	1268	ok	
val	wl-tile-v1-12032	wl-neg-neg-es-pba-20515	neg-es-pba-20515	0	hard_negative	val	ES	Petróglifo do Monte do Pedregal 2	Rois	Buxán (San Xoán)		rock_art_surface	0.20314409	1144	ok	
val	wl-tile-v1-12033	wl-neg-neg-es-pba-20516	neg-es-pba-20516	0	hard_negative	val	ES	Petróglifo do Monte do Pedregal 3	Rois	Buxán (San Xoán)		rock_art_surface	0.63657605	289	ok	
val	wl-tile-v1-12034	wl-neg-neg-es-pba-20517	neg-es-pba-20517	0	hard_negative	val	ES	Petróglifo do Monte do Pedregal 4	Rois	Buxán (San Xoán)		rock_art_surface	0.48277426	458	ok	
val	wl-tile-v1-12035	wl-neg-neg-es-pba-20518	neg-es-pba-20518	0	hard_negative	val	ES	Petróglifo do Monte do Pedregal 5	Rois	Buxán (San Xoán)		rock_art_surface	0.12147971	1444	ok	
val	wl-tile-v1-12315	wl-neg-neg-es-pba-29822	neg-es-pba-29822	0	hard_negative	val	ES	Petróglifo do Mostallar	Cervantes	Donís (San Fiz)		rock_art_surface	0.04838823	1758	ok	
val	wl-tile-v1-12727	wl-neg-neg-es-pba-63098	neg-es-pba-63098	0	hard_negative	val	ES	Petróglifo do Outeiro das Cruces	A Cañiza	Petán (San Xián)		rock_art_surface	0.70001865	221	ok	
val	wl-tile-v1-13052	wl-neg-neg-es-pba-63810	neg-es-pba-63810	0	hard_negative	val	ES	Petróglifo do Outeiro de Arroibar	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.03504205	1803	ok	
val	wl-tile-v1-13053	wl-neg-neg-es-pba-63811	neg-es-pba-63811	0	hard_negative	val	ES	Petróglifo do Outeiro de Pantrigo	Campo Lameiro	Morillas (Santiago)		rock_art_surface	0.05789562	1713	ok	
val	wl-tile-v1-13054	wl-neg-neg-es-pba-63812	neg-es-pba-63812	0	hard_negative	val	ES	Petróglifo do Outeiro do Carballiño 2	Campo Lameiro	Montes (San Isidro)		rock_art_surface	0.07610433	1624	ok	
