dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	fusion_probability	specialist_probability	fusion_specialist_mean	fusion_specialist_product	fusion70_specialist30	fusion_rank	specialist_rank	mean_rank	product_rank	fusion70_rank	max_safety_rank
test	wl-tile-v1-02050	wl-pos-pos-es-pba-12715	pos-es-pba-12715	1	positive	test	ES	Castro do Couto de Vilaboa	Lousame	Camboño (San Xoán)	hilltop_hint		0.95370724	0.97454116	0.96412420	0.92942696	0.95995742	171	199	177	177	173	133
test	wl-tile-v1-02087	wl-pos-pos-es-pba-19784	pos-es-pba-19784	1	positive	test	ES	Castro do Enxa	Porto do Son	Noal (San Vicente)	generic_castro_hint		0.98142262	0.99252755	0.98697509	0.97408899	0.98475410	109	115	110	110	109	37
test	wl-tile-v1-02368	wl-pos-pos-es-pba-41001	pos-es-pba-41001	1	positive	test	ES	Castro do Escalleiro	Sober	Doade (San Martiño)	generic_castro_hint		0.67601041	0.75624716	0.71612879	0.51123095	0.70008144	504	511	501	498	504	602
test	wl-tile-v1-02462	wl-pos-pos-es-pba-70364	pos-es-pba-70364	1	positive	test	ES	Castro do Fabal/A Penela/Chousa dos Cotos	Rodeiro	Pedroso (San Xiao)	hilltop_hint		0.80546143	0.80906446	0.80726295	0.65167022	0.80654234	366	451	405	404	391	508
test	wl-tile-v1-02313	wl-pos-pos-es-pba-37777	pos-es-pba-37777	1	positive	test	ES	Castro do Ferreiro	Palas de Rei	Lestedo (Santiago)	generic_castro_hint		0.57440226	0.57499785	0.57470005	0.33028006	0.57458094	622	744	684	675	660	855
test	wl-tile-v1-02070	wl-pos-pos-es-pba-12458	pos-es-pba-12458	1	positive	test	ES	Castro do Meire	Melide	O Meire (San Pedro)	generic_castro_hint		0.76748383	0.80057491	0.78402937	0.61442830	0.77741116	410	464	433	430	418	426
test	wl-tile-v1-02485	wl-pos-pos-es-pba-72924	pos-es-pba-72924	1	positive	test	ES	Castro do Monte Arieiro	Vigo	Bembrive (Santiago)	hilltop_hint		0.53431212	0.64414993	0.58923103	0.34417711	0.56726346	688	655	662	657	671	933
test	wl-tile-v1-01999	wl-pos-pos-es-pba-1632	pos-es-pba-1632	1	positive	test	ES	Castro do Monte Cornado/Monte do Castro	Arzúa	Pantiñobre (Santo Estevo)	hilltop_hint		0.45094803	0.49144864	0.47119834	0.22161780	0.46309821	806	851	831	820	815	373
test	wl-tile-v1-02091	wl-pos-pos-es-pba-19121	pos-es-pba-19121	1	positive	test	ES	Castro do Monte Facho	Ribeira	Corrubedo (Santa María)	hilltop_hint		0.85819781	0.93824787	0.89822284	0.80520227	0.88221283	315	285	295	295	301	104
test	wl-tile-v1-02092	wl-pos-pos-es-pba-19122	pos-es-pba-19122	1	positive	test	ES	Castro do Monte Taume	Ribeira	Olveira (Santa María)	hilltop_hint		0.94124791	0.97653559	0.95889175	0.91916208	0.95183421	200	191	192	192	195	66
test	wl-tile-v1-02402	wl-pos-pos-es-pba-51390	pos-es-pba-51390	1	positive	test	ES	Castro do Monte da Circa	Maside	Piñeiro (San Xoán)	hilltop_hint		0.63410673	0.72196462	0.67803567	0.45780262	0.66046410	549	550	534	534	531	327
test	wl-tile-v1-02486	wl-pos-pos-es-pba-72925	pos-es-pba-72925	1	positive	test	ES	Castro do Monte da Guía	Vigo	Teis (San Salvador)	hilltop_hint		0.99126940	0.99718617	0.99422779	0.98848014	0.99304443	70	73	70	70	69	111
test	wl-tile-v1-02487	wl-pos-pos-es-pba-72926	pos-es-pba-72926	1	positive	test	ES	Castro do Monte da Mina	Vigo	Castrelos (Santa María)	hilltop_hint		0.99112691	0.99786674	0.99449682	0.98901258	0.99314886	72	60	67	67	68	113
test	wl-tile-v1-02488	wl-pos-pos-es-pba-72927	pos-es-pba-72927	1	positive	test	ES	Castro do Monte do Alba/Castro de Valadares	Vigo	Valadares (Santo André)	hilltop_hint		0.99790839	0.99939778	0.99865308	0.99730743	0.99835521	30	33	31	31	30	28
test	wl-tile-v1-02392	wl-pos-pos-es-pba-45975	pos-es-pba-45975	1	positive	test	ES	Castro do Monte do Coto	Boborás	Albarellos (San Miguel)	hilltop_hint		0.91153561	0.96002593	0.93578077	0.87509782	0.92608271	242	244	233	232	238	72
test	wl-tile-v1-02314	wl-pos-pos-es-pba-37778	pos-es-pba-37778	1	positive	test	ES	Castro do Monte/A Ourela de S.	Palas de Rei	Aguas Santas (San Xurxo)	hilltop_hint		0.87612064	0.88391258	0.88001661	0.77441406	0.87845822	292	365	321	320	310	343
test	wl-tile-v1-02418	wl-pos-pos-es-pba-46163	pos-es-pba-46163	1	positive	test	ES	Castro do Pendón/Alto de San Pedro	O Barco de Valdeorras	Santa Mariña do Monte (Santa Mariña)	hilltop_hint		0.99505004	0.99864050	0.99684527	0.99369727	0.99612718	51	51	50	50	51	81
test	wl-tile-v1-02337	wl-pos-pos-es-pba-37973	pos-es-pba-37973	1	positive	test	ES	Castro do Pereiro	Quiroga	A Seara (Santa María Madanela)	generic_castro_hint		0.56859755	0.77432685	0.67146220	0.44028035	0.63031634	631	491	541	544	580	530
test	wl-tile-v1-02489	wl-pos-pos-es-pba-72928	pos-es-pba-72928	1	positive	test	ES	Castro do Piricoto	Vigo	Castrelos (Santa María)	hilltop_hint		0.98173901	0.99413284	0.98793593	0.97597899	0.98545716	108	101	105	105	106	162
test	wl-tile-v1-01987	wl-pos-pos-es-pba-1724	pos-es-pba-1724	1	positive	test	ES	Castro do Puntido/Castro de Suevos	Arteixo	Suevos (San Martiño)	generic_castro_hint		0.24239177	0.25353228	0.24796203	0.06145414	0.24573392	1228	1288	1258	1245	1250	1576
test	wl-tile-v1-02490	wl-pos-pos-es-pba-72929	pos-es-pba-72929	1	positive	test	ES	Castro do Sino	Vigo	Teis (San Salvador)	generic_castro_hint		0.99901762	0.99975974	0.99938868	0.99877759	0.99924026	17	23	18	18	17	41
test	wl-tile-v1-02338	wl-pos-pos-es-pba-37974	pos-es-pba-37974	1	positive	test	ES	Castro do Teso dos Mouros	Quiroga	Vilarmel (San Lourenzo)	generic_castro_hint		0.99988259	0.99999393	0.99993826	0.99987652	0.99991599	4	3	4	4	4	6
test	wl-tile-v1-02419	wl-pos-pos-es-pba-46164	pos-es-pba-46164	1	positive	test	ES	Castro do Xardoal	O Barco de Valdeorras	Forcadela e Nogaledo (Santiago)	generic_castro_hint		0.99969956	0.99997336	0.99983646	0.99967293	0.99978170	7	7	7	7	7	17
test	wl-tile-v1-02420	wl-pos-pos-es-pba-46165	pos-es-pba-46165	1	positive	test	ES	Castro do Xirimil	O Barco de Valdeorras	ntoma (San Xoán)	generic_castro_hint		0.96728728	0.98686138	0.97707433	0.95457846	0.97315951	143	139	140	140	143	106
test	wl-tile-v1-02398	wl-pos-pos-es-pba-49215	pos-es-pba-49215	1	positive	test	ES	Castro dos Castelos	Entrimo	Galez (San Fiz)	generic_castro_hint		0.97729954	0.99592229	0.98661092	0.97331440	0.98288637	121	90	112	112	114	160
test	wl-tile-v1-02421	wl-pos-pos-es-pba-46166	pos-es-pba-46166	1	positive	test	ES	Castro dos Lombos	O Barco de Valdeorras	Millarouso e Santurxo (A Concepción)	generic_castro_hint		0.96096016	0.98694427	0.97395222	0.94841413	0.96875539	159	138	150	150	151	216
test	wl-tile-v1-02403	wl-pos-pos-es-pba-51391	pos-es-pba-51391	1	positive	test	ES	Castro grande da Reguenga	Maside	Amarante (Santa María)	generic_castro_hint		0.76592516	0.84516470	0.80554493	0.64733291	0.78969702	413	414	408	407	405	495
test	wl-tile-v1-02172	wl-pos-pos-es-pba-28460	pos-es-pba-28460	1	positive	test	ES	Castros de Eixibrón	Becerreá	Tortes (San Pedro)	generic_castro_hint		0.95544828	0.97723878	0.96634353	0.93370111	0.96198543	168	189	170	170	168	249
test	wl-tile-v1-02283	wl-pos-pos-es-pba-35020	pos-es-pba-35020	1	positive	test	ES	Castrosol	Muras	Silán (Santo Estevo)	generic_castro_hint		0.42453148	0.66614020	0.54533584	0.28279749	0.49701410	847	626	723	731	775	1114
test	wl-tile-v1-02451	wl-pos-pos-es-pba-64306	pos-es-pba-64306	1	positive	test	ES	Castrovez	Fornelos de Montes	As Estacas (Santa María)	generic_castro_hint		0.97175720	0.98262971	0.97719345	0.95487750	0.97501895	132	161	139	139	136	116
test	wl-tile-v1-02290	wl-pos-pos-es-pba-43313	pos-es-pba-43313	1	positive	test	ES	Chao da Croa	O Valadouro	Budián (Santa Eulalia)	croa_top_ring_hint		0.98907154	0.99580622	0.99243888	0.98492359	0.99109194	78	91	78	78	78	99
test	wl-tile-v1-02224	wl-pos-pos-es-pba-31471	pos-es-pba-31471	1	positive	test	ES	Chousa do Castro	Lugo	Santalla de Bóveda de Mera (Santalla)	generic_castro_hint		0.32372138	0.34054173	0.33213156	0.11024064	0.32876749	1033	1090	1070	1061	1060	1356
test	wl-tile-v1-02423	wl-pos-pos-es-pba-46196	pos-es-pba-46196	1	positive	test	ES	Conxunto do Castro	O Barco de Valdeorras	O Castro de Valdeorras (Santa María)	generic_castro_hint		0.31793610	0.39453504	0.35623557	0.12543693	0.34091578	1049	1000	1021	1014	1029	1372
test	wl-tile-v1-01990	wl-pos-pos-es-pba-1423	pos-es-pba-1423	1	positive	test	ES	Corta do Castro	Arzúa	Viladavil (Santa María)	generic_castro_hint		0.27660346	0.24256273	0.25958310	0.06709369	0.26639124	1150	1312	1232	1219	1186	1477
test	wl-tile-v1-02262	wl-pos-pos-es-pba-33436	pos-es-pba-33436	1	positive	test	ES	Cortiñas do Castro	Lugo	Adai (Santa María Madanela)	generic_castro_hint		0.46577636	0.33283284	0.39930460	0.15502567	0.42589330	784	1109	942	942	883	1038
test	wl-tile-v1-02369	wl-pos-pos-es-pba-41110	pos-es-pba-41110	1	positive	test	ES	Cotarro do Castro	Sober	Bolmente (Santa María)	generic_castro_hint		0.43039622	0.51555076	0.47297349	0.22189110	0.45594258	839	819	829	817	827	959
test	wl-tile-v1-02051	wl-pos-pos-es-pba-12719	pos-es-pba-12719	1	positive	test	ES	Coto do Castro	Lousame	Vilacova (Santa Eulalia)	hilltop_hint		0.89724992	0.96692131	0.93208561	0.86757006	0.91815134	261	223	241	242	250	370
test	wl-tile-v1-02464	wl-pos-pos-es-pba-70633	pos-es-pba-70633	1	positive	test	ES	Coto dos Castros	Rodeiro	Santa Baia de Camba (Santa Baia)	hilltop_hint		0.11047098	0.12434106	0.11740602	0.01373608	0.11463201	1775	1690	1755	1742	1777	421
test	wl-tile-v1-02263	wl-pos-pos-es-pba-33474	pos-es-pba-33474	1	positive	test	ES	Cotón do Castro/Penas do Castro	Lugo	Vilachá de Mera (San Xillao)	hilltop_hint		0.89887393	0.92370871	0.91129132	0.83029768	0.90632436	258	306	278	276	269	366
test	wl-tile-v1-01991	wl-pos-pos-es-pba-1427	pos-es-pba-1427	1	positive	test	ES	Couto de San Paio/Castro do Couto de San Paio	Arzúa	Figueiroa (San Paio)	hilltop_hint		0.95057458	0.96504834	0.95781146	0.91735042	0.95491671	178	229	196	196	185	186
test	wl-tile-v1-02214	wl-pos-pos-es-pba-32283	pos-es-pba-32283	1	positive	test	ES	Croa do Castro	Guntín	Mougán (Santa María Madanela)	croa_top_ring_hint		0.88294648	0.90914843	0.89604746	0.80272941	0.89080707	280	333	298	298	294	398
test	wl-tile-v1-02052	wl-pos-pos-es-pba-12887	pos-es-pba-12887	1	positive	test	ES	Eiras do Castro	Lousame	Lousame (San Xoán)	generic_castro_hint		0.81270222	0.88453436	0.84861829	0.71886304	0.83425186	363	364	359	358	359	240
test	wl-tile-v1-02260	wl-pos-pos-es-pba-32825	pos-es-pba-32825	1	positive	test	ES	Escola de Castro	Lugo	Bóveda (Santa María)	generic_castro_hint		0.67210025	0.63054995	0.65132510	0.42379278	0.65963516	508	671	568	564	535	707
test	wl-tile-v1-02424	wl-pos-pos-es-pba-46237	pos-es-pba-46237	1	positive	test	ES	Forno do Castro	O Barco de Valdeorras	Alixo (San Martiño)	generic_castro_hint		0.56772362	0.73021053	0.64896708	0.41455777	0.61646969	632	541	571	577	593	778
test	wl-tile-v1-02494	wl-pos-pos-es-pba-76262	pos-es-pba-76262	1	positive	test	ES	Fortalezas do Castro e San Sebastián	Vigo	Vigo	generic_castro_hint		0.99308454	0.99865744	0.99587099	0.99175126	0.99475641	60	50	56	56	57	97
test	wl-tile-v1-02053	wl-pos-pos-es-pba-12891	pos-es-pba-12891	1	positive	test	ES	Fábrica de papel do Castro	Lousame	Lousame (San Xoán)	generic_castro_hint		0.31256176	0.50952898	0.41104537	0.15925927	0.37165193	1058	830	922	933	975	1379
test	wl-tile-v1-02254	wl-pos-pos-es-pba-32459	pos-es-pba-32459	1	positive	test	ES	Leiro do Castro	Lugo	Rubiás (San Xillao)	generic_castro_hint		0.86612378	0.91351280	0.88981829	0.79121516	0.88034049	307	322	307	307	307	424
test	wl-tile-v1-02078	wl-pos-pos-es-pba-19538	pos-es-pba-19538	1	positive	test	ES	Monte do Castro	Porto do Son	Caamaño (Santa María)	hilltop_hint		0.68668133	0.79267696	0.73967915	0.54431647	0.71848002	494	472	473	474	477	690
test	wl-tile-v1-02079	wl-pos-pos-es-pba-19539	pos-es-pba-19539	1	positive	test	ES	Monte do Castro	Porto do Son	Baroña (San Pedro)	hilltop_hint		0.72946100	0.88382314	0.80664207	0.64471451	0.77576964	448	366	406	410	423	611
test	wl-tile-v1-02293	wl-pos-pos-es-pba-37708	pos-es-pba-37708	1	positive	test	ES	Monte do Castro	Palas de Rei	Aguas Santas (San Xurxo)	hilltop_hint		0.58996620	0.60093111	0.59544866	0.35452904	0.59325567	600	721	654	645	629	271
test	wl-tile-v1-02294	wl-pos-pos-es-pba-37709	pos-es-pba-37709	1	positive	test	ES	Monte do Castro	Palas de Rei	Aguas Santas (San Xurxo)	hilltop_hint		0.76020123	0.77108680	0.76564401	0.58618113	0.76346690	420	498	448	445	435	569
test	wl-tile-v1-02404	wl-pos-pos-es-pba-53045	pos-es-pba-53045	1	positive	test	ES	Monte do Castro	Maside	Maside (San Tomé)	hilltop_hint		0.94209312	0.97280800	0.95745056	0.91647573	0.95130758	195	208	197	197	196	281
test	wl-tile-v1-02425	wl-pos-pos-es-pba-55912	pos-es-pba-55912	1	positive	test	ES	Monte do Castro	O Pereiro de Aguiar	Melias (Santa María)	hilltop_hint		0.91626997	0.96651464	0.94139230	0.88558834	0.93134337	235	224	222	222	226	301
test	wl-tile-v1-02261	wl-pos-pos-es-pba-32950	pos-es-pba-32950	1	positive	test	ES	Muíño de Castro	Lugo	Bóveda (Santa María)	generic_castro_hint		0.33140922	0.41038867	0.37089894	0.13600659	0.35510305	1016	972	988	984	998	550
test	wl-tile-v1-02035	wl-pos-pos-es-pba-6213	pos-es-pba-6213	1	positive	test	ES	Muíños do Castro en Mallou	Carnota	Santa Comba de Carnota (Santa Comba)	generic_castro_hint		0.13658190	0.32909484	0.23283837	0.04494840	0.19433578	1635	1119	1303	1350	1409	1182
test	wl-tile-v1-02255	wl-pos-pos-es-pba-32606	pos-es-pba-32606	1	positive	test	ES	Núcleo de Castro	Lugo	Bóveda (Santa María)	generic_castro_hint		0.76235916	0.78294612	0.77265264	0.59688615	0.76853525	417	480	441	439	430	568
test	wl-tile-v1-02256	wl-pos-pos-es-pba-32607	pos-es-pba-32607	1	positive	test	ES	Núcleo de Castro	Lugo	Meilán (Santiago)	generic_castro_hint		0.48861881	0.55458254	0.52160068	0.27097946	0.50840793	747	764	756	750	756	997
test	wl-tile-v1-02027	wl-pos-pos-es-pba-2359	pos-es-pba-2359	1	positive	test	ES	O Alto do Castro	Boiro	Cespón (San Vicenzo)	hilltop_hint		0.62351235	0.72627922	0.67489579	0.45284407	0.65434241	561	544	538	537	545	777
test	wl-tile-v1-02340	wl-pos-pos-es-pba-38264	pos-es-pba-38264	1	positive	test	ES	O Castelo/Pena Cerveira/Castro da Pena do Cervato	Quiroga	Vilaster (Santa María)	hilltop_hint		0.99863835	0.99970851	0.99917343	0.99834726	0.99895940	23	28	22	22	22	38
test	wl-tile-v1-02022	wl-pos-pos-es-pba-3008	pos-es-pba-3008	1	positive	test	ES	O Castro	Boimorto	Cardeiro (San Pedro)	generic_castro_hint		0.15481101	0.10697268	0.13089185	0.01656055	0.14045951	1552	1766	1685	1682	1634	1901
test	wl-tile-v1-02023	wl-pos-pos-es-pba-3038	pos-es-pba-3038	1	positive	test	ES	O Castro	Boimorto	Boimorto (Santiago)	generic_castro_hint		0.53436600	0.48541891	0.50989245	0.25939136	0.51968187	687	855	774	769	737	932
test	wl-tile-v1-02054	wl-pos-pos-es-pba-12288	pos-es-pba-12288	1	positive	test	ES	O Castro	Melide	Campos (Santa María)	generic_castro_hint		0.57620332	0.48806496	0.53213414	0.28122465	0.54976181	620	853	740	735	694	852
test	wl-tile-v1-02055	wl-pos-pos-es-pba-12289	pos-es-pba-12289	1	positive	test	ES	O Castro	Melide	O Barreiro (San Mamede)	generic_castro_hint		0.66848905	0.48790366	0.57819635	0.32615825	0.61431343	514	854	678	679	597	714
test	wl-tile-v1-02077	wl-pos-pos-es-pba-19295	pos-es-pba-19295	1	positive	test	ES	O Castro	Porto do Son	Goiáns (San Sadurniño)	generic_castro_hint		0.47405414	0.51890344	0.49647879	0.24598832	0.48750893	772	812	794	786	785	401
test	wl-tile-v1-02139	wl-pos-pos-es-pba-28345	pos-es-pba-28345	1	positive	test	ES	O Castro	Baleira	A Degolada (San Lourenzo)	generic_castro_hint		0.99880957	0.99971352	0.99926155	0.99852344	0.99908076	21	27	21	21	21	48
test	wl-tile-v1-02140	wl-pos-pos-es-pba-28346	pos-es-pba-28346	1	positive	test	ES	O Castro	Baleira	A Degolada (San Lourenzo)	generic_castro_hint		0.99627791	0.99910108	0.99768949	0.99538233	0.99712486	41	39	39	39	40	71
test	wl-tile-v1-02141	wl-pos-pos-es-pba-28347	pos-es-pba-28347	1	positive	test	ES	O Castro	Baleira	Cubilledo (Santiago)	generic_castro_hint		0.98039938	0.99256227	0.98648083	0.97310743	0.98404825	111	114	113	113	113	164
test	wl-tile-v1-02257	wl-pos-pos-es-pba-32818	pos-es-pba-32818	1	positive	test	ES	O Castro	Lugo	Bóveda (Santa María)	generic_castro_hint		0.79511293	0.82750452	0.81130872	0.65795954	0.80483041	379	430	400	400	392	526
test	wl-tile-v1-02278	wl-pos-pos-es-pba-34667	pos-es-pba-34667	1	positive	test	ES	O Castro	Muras	Muras (San Pedro)	generic_castro_hint		0.72424380	0.69054422	0.70739401	0.50012237	0.71413393	455	587	509	507	483	620
test	wl-tile-v1-02295	wl-pos-pos-es-pba-37711	pos-es-pba-37711	1	positive	test	ES	O Castro	Palas de Rei	Ambreixo (San Vicenzo)	generic_castro_hint		0.07074502	0.08555790	0.07815146	0.00605280	0.07518888	2011	1891	1956	1953	1978	1125
test	wl-tile-v1-02296	wl-pos-pos-es-pba-37712	pos-es-pba-37712	1	positive	test	ES	O Castro	Palas de Rei	O Mato (San Xoán)	generic_castro_hint		0.39745164	0.34737513	0.37241339	0.13806482	0.38242869	903	1074	987	978	960	1180
test	wl-tile-v1-02297	wl-pos-pos-es-pba-37713	pos-es-pba-37713	1	positive	test	ES	O Castro	Palas de Rei	Vilar de Donas (San Salvador)	generic_castro_hint		0.68854026	0.66583366	0.67718696	0.45845328	0.68172828	493	628	537	532	518	686
test	wl-tile-v1-02298	wl-pos-pos-es-pba-37714	pos-es-pba-37714	1	positive	test	ES	O Castro	Palas de Rei	Fontecuberta (Santa Mariña)	generic_castro_hint		0.99685016	0.99764150	0.99724583	0.99449909	0.99708756	33	64	47	47	41	64
test	wl-tile-v1-02410	wl-pos-pos-es-pba-45815	pos-es-pba-45815	1	positive	test	ES	O Castro	O Barco de Valdeorras	Santigoso (San Miguel)	generic_castro_hint		0.89223893	0.98545686	0.93884790	0.87926298	0.92020431	268	150	225	229	246	360
test	wl-tile-v1-02452	wl-pos-pos-es-pba-64339	pos-es-pba-64339	1	positive	test	ES	O Castro	Fornelos de Montes	A Laxe (San Xosé)	generic_castro_hint		0.99965277	0.99995463	0.99980370	0.99960741	0.99974333	8	10	8	8	8	20
test	wl-tile-v1-02279	wl-pos-pos-es-pba-34668	pos-es-pba-34668	1	positive	test	ES	O Castro Vello	Muras	A Balsa (Santa María)	generic_castro_hint		0.94169741	0.97693017	0.95931379	0.91997261	0.95226724	198	190	189	190	193	285
test	wl-tile-v1-02426	wl-pos-pos-es-pba-55916	pos-es-pba-55916	1	positive	test	ES	O Castro de Outeiromau	O Pereiro de Aguiar	Santa Marta de Moreiras (Santa Marta)	hilltop_hint		0.99652031	0.99879607	0.99765819	0.99532057	0.99720304	36	48	40	40	38	67
test	wl-tile-v1-02427	wl-pos-pos-es-pba-55944	pos-es-pba-55944	1	positive	test	ES	O Castro de Outeiromau	O Pereiro de Aguiar	Santa Marta de Moreiras (Santa Marta)	hilltop_hint		0.99652031	0.99879607	0.99765819	0.99532057	0.99720304	37	49	41	41	39	68
test	wl-tile-v1-02106	wl-pos-pos-es-pba-26211	pos-es-pba-26211	1	positive	test	ES	O Castro de Parrando	Vilasantar	Barbeito (San Salvador)	generic_castro_hint		0.84507171	0.82673190	0.83590180	0.69864774	0.83956977	329	432	372	372	354	452
test	wl-tile-v1-02411	wl-pos-pos-es-pba-45844	pos-es-pba-45844	1	positive	test	ES	O Castro de Vila de Castro	O Barco de Valdeorras	O Castro de Valdeorras (Santa María)	generic_castro_hint		0.99848779	0.99970727	0.99909753	0.99819551	0.99885364	25	29	26	26	26	53
test	wl-tile-v1-02107	wl-pos-pos-es-pba-26212	pos-es-pba-26212	1	positive	test	ES	O Castro de Viladarcas	Vilasantar	Barbeito (San Salvador)	generic_castro_hint		0.81837219	0.84355597	0.83096408	0.69034275	0.82592733	362	415	384	379	370	494
test	wl-tile-v1-02405	wl-pos-pos-es-pba-53089	pos-es-pba-53089	1	positive	test	ES	O Castro do Agro da Quinta	Maside	Amarante (Santa María)	generic_castro_hint		0.28058943	0.29056863	0.28557903	0.08153049	0.28358319	1135	1191	1165	1146	1146	1238
test	wl-tile-v1-01988	wl-pos-pos-es-pba-1004	pos-es-pba-1004	1	positive	test	ES	O Castro/Castro de Pregontoño	Arzúa	Burres (San Vicenzo)	valley_or_river_edge_hint		0.77915390	0.72739592	0.75327491	0.56675337	0.76362651	395	543	460	459	434	544
test	wl-tile-v1-02056	wl-pos-pos-es-pba-12290	pos-es-pba-12290	1	positive	test	ES	O Castro/Castro de San Cosme	Melide	San Cosme de Abeancos (San Cosme)	generic_castro_hint		0.71816766	0.66184370	0.69000568	0.47531474	0.70127047	463	635	525	523	500	631
test	wl-tile-v1-02258	wl-pos-pos-es-pba-32819	pos-es-pba-32819	1	positive	test	ES	O Castro/Finca dos Ladrillos/A Zanxa	Lugo	Bazar (San Remixio)	generic_castro_hint		0.34333117	0.25690735	0.30011926	0.08820430	0.31740402	992	1276	1134	1127	1085	1303
test	wl-tile-v1-02299	wl-pos-pos-es-pba-37715	pos-es-pba-37715	1	positive	test	ES	O Castro/Monte do Castro	Palas de Rei	Remonde (San Miguel)	hilltop_hint		0.84880550	0.88252812	0.86566681	0.74909472	0.85892229	326	369	340	338	333	321
test	wl-tile-v1-02132	wl-pos-pos-es-pba-26585	pos-es-pba-26585	1	positive	test	ES	O Castro/O castro de Casavella	Abadín	Baroncelle (Santiago)	generic_castro_hint		0.41960747	0.33762597	0.37861672	0.14167038	0.39501302	854	1101	978	974	931	1130
test	wl-tile-v1-02024	wl-pos-pos-es-pba-3039	pos-es-pba-3039	1	positive	test	ES	O Castro/Vía romana de Boimorto	Boimorto	Boimorto (Santiago)	generic_castro_hint		0.40889747	0.36040682	0.38465214	0.14736944	0.39435027	875	1054	971	964	934	1148
test	wl-tile-v1-02200	wl-pos-pos-es-pba-32066	pos-es-pba-32066	1	positive	test	ES	O Cotarro da Croa	Guntín	Navallos (San Pedro)	croa_top_ring_hint		0.83019784	0.83903098	0.83461441	0.69656171	0.83284778	347	420	375	374	361	475
test	wl-tile-v1-02393	wl-pos-pos-es-pba-47588	pos-es-pba-47588	1	positive	test	ES	Orcellón/Castro da Teixeira	Boborás	Brués (San Fiz)	generic_castro_hint		0.77433120	0.90961299	0.84197210	0.70434172	0.81491574	402	330	365	366	382	500
test	wl-tile-v1-02341	wl-pos-pos-es-pba-38266	pos-es-pba-38266	1	positive	test	ES	Os Castriños/Os Castros de Novais	Quiroga	Sequeiros (Santa Mariña)	generic_castro_hint		0.99931374	0.99993584	0.99962479	0.99924962	0.99950037	13	12	13	13	13	34
test	wl-tile-v1-02025	wl-pos-pos-es-pba-3040	pos-es-pba-3040	1	positive	test	ES	Os Castros	Boimorto	Dormeá (San Cristovo)	generic_castro_hint		0.84885511	0.86035660	0.85460585	0.73031809	0.85230556	325	396	351	349	338	448
test	wl-tile-v1-02026	wl-pos-pos-es-pba-3041	pos-es-pba-3041	1	positive	test	ES	Os Castros	Boimorto	Sendelle (Santa María)	generic_castro_hint		0.15443480	0.07626679	0.11535079	0.01177825	0.13098440	1553	1929	1762	1795	1682	1905
test	wl-tile-v1-02076	wl-pos-pos-es-pba-16498	pos-es-pba-16498	1	positive	test	ES	Os Castros	Noia	Argalo (Santa María)	generic_castro_hint		0.41878649	0.58199488	0.50039068	0.24373159	0.46774901	856	737	788	789	809	1133
test	wl-tile-v1-02126	wl-pos-pos-es-pba-36916	pos-es-pba-36916	1	positive	test	ES	Os Castros	A Pastoriza	Cadavedo (San Bartolomeu)	generic_castro_hint		0.77812761	0.80212182	0.79012471	0.62415313	0.78532587	396	461	425	424	411	546
test	wl-tile-v1-02127	wl-pos-pos-es-pba-36917	pos-es-pba-36917	1	positive	test	ES	Os Castros	A Pastoriza	Baltar (San Pedro Fiz)	generic_castro_hint		0.83283898	0.78253153	0.80768525	0.65172276	0.81774674	346	481	404	403	379	472
test	wl-tile-v1-02128	wl-pos-pos-es-pba-36918	pos-es-pba-36918	1	positive	test	ES	Os Castros	A Pastoriza	ébeda (San Xoán)	generic_castro_hint		0.53845957	0.52948211	0.53397084	0.28510471	0.53576633	680	791	737	729	712	921
test	wl-tile-v1-02129	wl-pos-pos-es-pba-36919	pos-es-pba-36919	1	positive	test	ES	Os Castros	A Pastoriza	San Martiño de Corvelle (San Martiño)	generic_castro_hint		0.36781046	0.32491226	0.34636136	0.11950613	0.35494100	956	1126	1036	1031	999	1245
test	wl-tile-v1-02133	wl-pos-pos-es-pba-26587	pos-es-pba-26587	1	positive	test	ES	Os Castros	Abadín	Candia (San Pedro)	generic_castro_hint		0.87316121	0.89931783	0.88623952	0.78524945	0.88100820	294	345	310	311	305	412
test	wl-tile-v1-02142	wl-pos-pos-es-pba-28378	pos-es-pba-28378	1	positive	test	ES	Os Castros	Baleira	Retizós (Santa María Madanela)	generic_castro_hint		0.84965118	0.91859295	0.88412207	0.78048359	0.87033371	324	313	314	314	318	447
test	wl-tile-v1-02173	wl-pos-pos-es-pba-28700	pos-es-pba-28700	1	positive	test	ES	Os Castros	Becerreá	Furco (San Xoán)	generic_castro_hint		0.99902258	0.99986396	0.99944327	0.99888667	0.99927499	16	16	16	16	16	40
test	wl-tile-v1-02195	wl-pos-pos-es-pba-29579	pos-es-pba-29579	1	positive	test	ES	Os Castros	Cervo	Castelo (San Xiao)	generic_castro_hint		0.86686284	0.88521575	0.87603929	0.76736064	0.87236871	305	361	328	326	315	155
test	wl-tile-v1-02300	wl-pos-pos-es-pba-37716	pos-es-pba-37716	1	positive	test	ES	Os Castros	Palas de Rei	Ferreira de Negral(San Martiño)	generic_castro_hint		0.61164630	0.62598283	0.61881456	0.38288008	0.61594726	572	681	612	606	594	595
