dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	probability	rank_desc_in_dataset	error	status
val	wl-tile-v1-12539	wl-neg-neg-es-pba-32428	neg-es-pba-32428	0	hard_negative	val	ES	Medoña de Monte do Lombo 1	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.26939767	848		ok
val	wl-tile-v1-12540	wl-neg-neg-es-pba-32429	neg-es-pba-32429	0	hard_negative	val	ES	Medoña de Monte do Lombo 2	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.31981911	760		ok
val	wl-tile-v1-12541	wl-neg-neg-es-pba-32430	neg-es-pba-32430	0	hard_negative	val	ES	Medoña de Pena Blanca 1	Guitiriz	Pígara (San Pedro)		megalithic_mound	0.65359762	369		ok
val	wl-tile-v1-12542	wl-neg-neg-es-pba-32431	neg-es-pba-32431	0	hard_negative	val	ES	Medoña de Pena Blanca 2	Guitiriz	Pígara (San Pedro)		megalithic_mound	0.56202513	464		ok
val	wl-tile-v1-12546	wl-neg-neg-es-pba-32435	neg-es-pba-32435	0	hard_negative	val	ES	Medoña de Pena Gallada	Guitiriz	Roca (San Xiao)		megalithic_mound	0.39623087	653		ok
val	wl-tile-v1-12547	wl-neg-neg-es-pba-32436	neg-es-pba-32436	0	hard_negative	val	ES	Medoña de Pena Redonda	Guitiriz	Os Vilares (San Vicenzo)		megalithic_mound	0.74874197	286		ok
val	wl-tile-v1-12543	wl-neg-neg-es-pba-32432	neg-es-pba-32432	0	hard_negative	val	ES	Medoña de Pena do Toxo 1	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.24192290	904		ok
val	wl-tile-v1-12544	wl-neg-neg-es-pba-32433	neg-es-pba-32433	0	hard_negative	val	ES	Medoña de Pena do Toxo 2	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.12762054	1220		ok
val	wl-tile-v1-12545	wl-neg-neg-es-pba-32434	neg-es-pba-32434	0	hard_negative	val	ES	Medoña de Pena do Toxo 3	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.18168088	1049		ok
val	wl-tile-v1-12548	wl-neg-neg-es-pba-32437	neg-es-pba-32437	0	hard_negative	val	ES	Medoña de Penas do Fro	Guitiriz	San Breixo de Parga (San Breixo)		megalithic_mound	0.06435498	1493		ok
val	wl-tile-v1-12549	wl-neg-neg-es-pba-32438	neg-es-pba-32438	0	hard_negative	val	ES	Medoña de Por Riba do Aro	Guitiriz	Pedrafita (San Mamede)		megalithic_mound	0.11082160	1281		ok
val	wl-tile-v1-12404	wl-neg-neg-es-pba-31846	neg-es-pba-31846	0	hard_negative	val	ES	Medoña de Porto Vilariño	Guitiriz	Lagostelle (San Xoán)		megalithic_mound	0.39859401	650		ok
val	wl-tile-v1-12405	wl-neg-neg-es-pba-31847	neg-es-pba-31847	0	hard_negative	val	ES	Medoña de Tras os Curros 2	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	0.18693909	1031		ok
val	wl-tile-v1-12406	wl-neg-neg-es-pba-31848	neg-es-pba-31848	0	hard_negative	val	ES	Medoña de Tras os Curros 3	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	0.53341780	487		ok
val	wl-tile-v1-12407	wl-neg-neg-es-pba-31849	neg-es-pba-31849	0	hard_negative	val	ES	Medoña de Xur das Castiñeiras	Guitiriz	Lagostelle (San Xoán)		megalithic_mound	0.18119599	1051		ok
val	wl-tile-v1-12408	wl-neg-neg-es-pba-31850	neg-es-pba-31850	0	hard_negative	val	ES	Medoña debaixo do Pico Pequeno	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.09883301	1335		ok
val	wl-tile-v1-12409	wl-neg-neg-es-pba-31852	neg-es-pba-31852	0	hard_negative	val	ES	Medoña do Cadaval (O Pilreo) 1	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.12469959	1230		ok
val	wl-tile-v1-12410	wl-neg-neg-es-pba-31853	neg-es-pba-31853	0	hard_negative	val	ES	Medoña do Cadaval (O Pilreo) 2	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.13716804	1186		ok
val	wl-tile-v1-12411	wl-neg-neg-es-pba-31854	neg-es-pba-31854	0	hard_negative	val	ES	Medoña do Cadaval (O Pilreo) 3	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.08564473	1394		ok
val	wl-tile-v1-11997	wl-neg-neg-es-pba-14041	neg-es-pba-14041	0	hard_negative	val	ES	Medoña do Campo da Mama	Monfero	San Fiz de Monfero (San Fiz)		megalithic_mound	0.58455816	443		ok
val	wl-tile-v1-12412	wl-neg-neg-es-pba-31856	neg-es-pba-31856	0	hard_negative	val	ES	Medoña do Cordal de Bernaldo	Guitiriz	Labrada (Santa María)		megalithic_mound	0.56788126	456		ok
val	wl-tile-v1-12413	wl-neg-neg-es-pba-31885	neg-es-pba-31885	0	hard_negative	val	ES	Medoña do Cotón da Vixía	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	0.24996804	885		ok
val	wl-tile-v1-12414	wl-neg-neg-es-pba-31886	neg-es-pba-31886	0	hard_negative	val	ES	Medoña do Cruceiro de Riotorto	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.25301034	879		ok
val	wl-tile-v1-12415	wl-neg-neg-es-pba-31887	neg-es-pba-31887	0	hard_negative	val	ES	Medoña do Galiñeiro 1/Medo¤a de Caínzos	Guitiriz	Labrada (Santa María)		megalithic_mound	0.50573192	507		ok
val	wl-tile-v1-12416	wl-neg-neg-es-pba-31888	neg-es-pba-31888	0	hard_negative	val	ES	Medoña do Galiñeiro 2	Guitiriz	Labrada (Santa María)		megalithic_mound	0.13162389	1206		ok
val	wl-tile-v1-12417	wl-neg-neg-es-pba-31889	neg-es-pba-31889	0	hard_negative	val	ES	Medoña do Galiñeiro 3	Guitiriz	Labrada (Santa María)		megalithic_mound	0.09311616	1363		ok
val	wl-tile-v1-12418	wl-neg-neg-es-pba-31890	neg-es-pba-31890	0	hard_negative	val	ES	Medoña do Galiñeiro 4	Guitiriz	Labrada (Santa María)		megalithic_mound	0.05161261	1574		ok
val	wl-tile-v1-12419	wl-neg-neg-es-pba-31891	neg-es-pba-31891	0	hard_negative	val	ES	Medoña do Marco da Picota	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	0.88310713	187		ok
val	wl-tile-v1-12420	wl-neg-neg-es-pba-31892	neg-es-pba-31892	0	hard_negative	val	ES	Medoña do Monte de Fro 2	Guitiriz	San Breixo de Parga (San Breixo)		megalithic_mound	0.02680304	1751		ok
val	wl-tile-v1-12421	wl-neg-neg-es-pba-31893	neg-es-pba-31893	0	hard_negative	val	ES	Medoña do Monte do Fro 1	Guitiriz	San Breixo de Parga (San Breixo)		megalithic_mound	0.02217283	1782		ok
val	wl-tile-v1-12422	wl-neg-neg-es-pba-31894	neg-es-pba-31894	0	hard_negative	val	ES	Medoña do Monte do Fro 3	Guitiriz	San Breixo de Parga (San Breixo)		megalithic_mound	0.02005596	1797		ok
val	wl-tile-v1-12423	wl-neg-neg-es-pba-31895	neg-es-pba-31895	0	hard_negative	val	ES	Medoña do Outeiro 1	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.15200665	1132		ok
val	wl-tile-v1-12424	wl-neg-neg-es-pba-31927	neg-es-pba-31927	0	hard_negative	val	ES	Medoña do Pico Grande	Guitiriz	Labrada (Santa María)		megalithic_mound	0.36059741	707		ok
val	wl-tile-v1-11998	wl-neg-neg-es-pba-14149	neg-es-pba-14149	0	hard_negative	val	ES	Medoña do Pico da Meda 2	Monfero	O Alto de Xestoso (Santa María)		megalithic_mound	0.07359482	1448		ok
val	wl-tile-v1-12425	wl-neg-neg-es-pba-31928	neg-es-pba-31928	0	hard_negative	val	ES	Medoña do Pilreo 2	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.10299384	1314		ok
val	wl-tile-v1-12426	wl-neg-neg-es-pba-31929	neg-es-pba-31929	0	hard_negative	val	ES	Medoña do Pilreo 3	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.16449625	1095		ok
val	wl-tile-v1-12427	wl-neg-neg-es-pba-31930	neg-es-pba-31930	0	hard_negative	val	ES	Medoña do Pilreo 4	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.15688162	1115		ok
val	wl-tile-v1-12428	wl-neg-neg-es-pba-31931	neg-es-pba-31931	0	hard_negative	val	ES	Medoña do Porco	Guitiriz	Labrada (Santa María)		megalithic_mound	0.06216646	1505		ok
val	wl-tile-v1-12429	wl-neg-neg-es-pba-31932	neg-es-pba-31932	0	hard_negative	val	ES	Medoña do Rego da Loba 1	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	0.10211168	1319		ok
val	wl-tile-v1-12430	wl-neg-neg-es-pba-31933	neg-es-pba-31933	0	hard_negative	val	ES	Medoña do Rego da Loba 2	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	0.05424304	1554		ok
val	wl-tile-v1-12431	wl-neg-neg-es-pba-31934	neg-es-pba-31934	0	hard_negative	val	ES	Medoña do Semillero 2	Guitiriz	San Breixo de Parga (San Breixo)		megalithic_mound	0.04204646	1641		ok
val	wl-tile-v1-12432	wl-neg-neg-es-pba-31935	neg-es-pba-31935	0	hard_negative	val	ES	Medoña do Vieiro 1	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	0.06409784	1497		ok
val	wl-tile-v1-12433	wl-neg-neg-es-pba-31936	neg-es-pba-31936	0	hard_negative	val	ES	Medoña do Vieiro 2	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	0.10845884	1291		ok
val	wl-tile-v1-12434	wl-neg-neg-es-pba-31967	neg-es-pba-31967	0	hard_negative	val	ES	Medoña dos Pedrazos	Guitiriz	Lagostelle (San Xoán)		megalithic_mound	0.63486522	388		ok
val	wl-tile-v1-12435	wl-neg-neg-es-pba-31968	neg-es-pba-31968	0	hard_negative	val	ES	Medoña dos Penedos	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	0.36863652	694		ok
val	wl-tile-v1-12436	wl-neg-neg-es-pba-31969	neg-es-pba-31969	0	hard_negative	val	ES	Medoñas de Tras os Curros	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	0.20777587	981		ok
val	wl-tile-v1-12216	wl-neg-neg-es-pba-31028	neg-es-pba-31028	0	hard_negative	val	ES	Menhir de Pedra Dereita	A Fonsagrada	O Padrón (San Xoán)		megalithic_mound	0.26257872	859		ok
val	wl-tile-v1-12676	wl-neg-neg-es-pba-51071	neg-es-pba-51071	0	hard_negative	val	ES	Miliario da Lama do Picón	Lobios	Río Caldo (Santa María)		roman_built_context	0.18974587	1020		ok
val	wl-tile-v1-12675	wl-neg-neg-es-pba-51070	neg-es-pba-51070	0	hard_negative	val	ES	Miliario da capela de Santa Lucía	Lobios	Río Caldo (Santa María)		roman_built_context	0.36875025	692		ok
val	wl-tile-v1-12677	wl-neg-neg-es-pba-51072	neg-es-pba-51072	0	hard_negative	val	ES	Miliario das Mouruás	Lobios	Río Caldo (Santa María)		roman_built_context	0.47191080	544		ok
val	wl-tile-v1-12678	wl-neg-neg-es-pba-51103	neg-es-pba-51103	0	hard_negative	val	ES	Miliario de Corgo do Outeiro do Porco	Lobios	Río Caldo (Santa María)		roman_built_context	0.04429115	1624		ok
val	wl-tile-v1-12679	wl-neg-neg-es-pba-51104	neg-es-pba-51104	0	hard_negative	val	ES	Miliario de Torneiros	Lobios	Río Caldo (Santa María)		roman_built_context	0.66719497	356		ok
val	wl-tile-v1-12680	wl-neg-neg-es-pba-51105	neg-es-pba-51105	0	hard_negative	val	ES	Miliario de Vilameá	Lobios	Río Caldo (Santa María)		roman_built_context	0.39228963	664		ok
val	wl-tile-v1-12681	wl-neg-neg-es-pba-51106	neg-es-pba-51106	0	hard_negative	val	ES	Miliario de Xendive	Lobios	Torno (San Salvador)		roman_built_context	0.74765797	289		ok
val	wl-tile-v1-12682	wl-neg-neg-es-pba-51107	neg-es-pba-51107	0	hard_negative	val	ES	Miliario do Chan dos Pasteroques	Lobios	Río Caldo (Santa María)		roman_built_context	0.17331541	1070		ok
val	wl-tile-v1-12306	wl-neg-neg-es-pba-29677	neg-es-pba-29677	0	hard_negative	val	ES	Mina da Granda da Airiña	Cervantes	Cereixedo (Santiago)		mining_or_quarry	0.16717162	1083		ok
val	wl-tile-v1-12894	wl-neg-neg-es-pba-62167	neg-es-pba-62167	0	hard_negative	val	ES	Mina da Senriña	Cambados	Castrelo (Santa Cruz)		mining_or_quarry	0.09369983	1361		ok
val	wl-tile-v1-12217	wl-neg-neg-es-pba-31029	neg-es-pba-31029	0	hard_negative	val	ES	Mina da Veiga de Eirexa	A Fonsagrada	Maderne (San Pedro)		mining_or_quarry	0.55634961	469		ok
val	wl-tile-v1-12307	wl-neg-neg-es-pba-29678	neg-es-pba-29678	0	hard_negative	val	ES	Mina da Volta do Val	Cervantes	Cereixedo (Santiago)		mining_or_quarry	0.76174647	275		ok
val	wl-tile-v1-12218	wl-neg-neg-es-pba-31030	neg-es-pba-31030	0	hard_negative	val	ES	Mina de Casas de Penide/O Portalón	A Fonsagrada	O Trobo (Santa María)		mining_or_quarry	0.91067671	171		ok
val	wl-tile-v1-12219	wl-neg-neg-es-pba-31031	neg-es-pba-31031	0	hard_negative	val	ES	Mina de Foxo	A Fonsagrada	O Trobo (Santa María)		mining_or_quarry	0.01642159	1819		ok
val	wl-tile-v1-12220	wl-neg-neg-es-pba-31032	neg-es-pba-31032	0	hard_negative	val	ES	Mina de Noceda	A Fonsagrada	O Trobo (Santa María)		mining_or_quarry	0.15514129	1123		ok
val	wl-tile-v1-12221	wl-neg-neg-es-pba-31033	neg-es-pba-31033	0	hard_negative	val	ES	Mina de Pena da Cabana	A Fonsagrada	O Trobo (Santa María)		mining_or_quarry	0.63750072	385		ok
val	wl-tile-v1-12222	wl-neg-neg-es-pba-31034	neg-es-pba-31034	0	hard_negative	val	ES	Mina de Penedo da Granda	A Fonsagrada	O Trobo (Santa María)		mining_or_quarry	0.98225770	62		ok
val	wl-tile-v1-12223	wl-neg-neg-es-pba-31035	neg-es-pba-31035	0	hard_negative	val	ES	Mina de Vilar de Vela	A Fonsagrada	O Trobo (Santa María)		mining_or_quarry	0.62767240	395		ok
val	wl-tile-v1-12308	wl-neg-neg-es-pba-29679	neg-es-pba-29679	0	hard_negative	val	ES	Mina do Casin	Cervantes	Cereixedo (Santiago)		mining_or_quarry	0.76490097	271		ok
val	wl-tile-v1-12309	wl-neg-neg-es-pba-29680	neg-es-pba-29680	0	hard_negative	val	ES	Mina do Fócaro	Cervantes	Cereixedo (Santiago)		mining_or_quarry	0.94533138	122		ok
val	wl-tile-v1-12224	wl-neg-neg-es-pba-31036	neg-es-pba-31036	0	hard_negative	val	ES	Mina do Monte da Redonda	A Fonsagrada	Lamas de Moreira (Santa María)		mining_or_quarry	0.30588012	779		ok
val	wl-tile-v1-12310	wl-neg-neg-es-pba-29681	neg-es-pba-29681	0	hard_negative	val	ES	Mina romana da Viña da Moura	Cervantes	O Castro (Santa María)		mining_or_quarry	0.51022910	504		ok
val	wl-tile-v1-12311	wl-neg-neg-es-pba-29682	neg-es-pba-29682	0	hard_negative	val	ES	Mina romana do Ribadón	Cervantes	O Castro (Santa María)		mining_or_quarry	0.88917302	183		ok
val	wl-tile-v1-12662	wl-neg-neg-es-pba-46997	neg-es-pba-46997	0	hard_negative	val	ES	Minas de Covas Rubias/Os Barreiros	Castrelo do Val	Nocedo do Val (San Salvador)		mining_or_quarry	0.18999969	1019		ok
val	wl-tile-v1-12312	wl-neg-neg-es-pba-29683	neg-es-pba-29683	0	hard_negative	val	ES	Minas do Calangrón	Cervantes	Cereixedo (Santiago)		mining_or_quarry	0.97478521	78		ok
val	wl-tile-v1-12225	wl-neg-neg-es-pba-31037	neg-es-pba-31037	0	hard_negative	val	ES	Minas do Moural	A Fonsagrada	Lamas de Moreira (Santa María)		mining_or_quarry	0.75181435	284		ok
val	wl-tile-v1-12467	wl-neg-neg-es-pba-32088	neg-es-pba-32088	0	hard_negative	val	ES	Modia de Cordixobe	Guitiriz	Labrada (Santa María)		megalithic_mound	0.46913459	550		ok
val	wl-tile-v1-12236	wl-neg-neg-es-pba-31068	neg-es-pba-31068	0	hard_negative	val	ES	Modorna da Cruz da Graña 1	A Fonsagrada	Santo André de Logares (Santo Andr‚)		megalithic_mound	0.20218422	996		ok
val	wl-tile-v1-12237	wl-neg-neg-es-pba-31069	neg-es-pba-31069	0	hard_negative	val	ES	Modorra da Campa do Gaiteiro 1	A Fonsagrada	San Pedro de Río (San Pedro)		megalithic_mound	0.56395901	462		ok
val	wl-tile-v1-12238	wl-neg-neg-es-pba-31070	neg-es-pba-31070	0	hard_negative	val	ES	Modorra da Fonte das Bidueiras 1	A Fonsagrada	San Pedro de Río (San Pedro)		megalithic_mound	0.29416940	804		ok
val	wl-tile-v1-12239	wl-neg-neg-es-pba-31071	neg-es-pba-31071	0	hard_negative	val	ES	Modorra da Fonte das Bidueiras 2	A Fonsagrada	San Pedro de Río (San Pedro)		megalithic_mound	0.19227771	1013		ok
val	wl-tile-v1-13178	wl-neg-neg-es-pba-68554	neg-es-pba-68554	0	hard_negative	val	ES	Monte da Valga 1	Oia	Loureza (San Mamede)		rock_art_surface	0.01805045	1810		ok
val	wl-tile-v1-13190	wl-neg-neg-es-pba-68620	neg-es-pba-68620	0	hard_negative	val	ES	Monte de Valga 2	Oia	Loureza (San Mamede)		rock_art_surface	0.03001245	1733		ok
val	wl-tile-v1-13191	wl-neg-neg-es-pba-68621	neg-es-pba-68621	0	hard_negative	val	ES	Monte de Valga 3	Oia	Loureza (San Mamede)		rock_art_surface	0.02052214	1794		ok
val	wl-tile-v1-13192	wl-neg-neg-es-pba-68622	neg-es-pba-68622	0	hard_negative	val	ES	Monte de Valga 4	Oia	Loureza (San Mamede)		rock_art_surface	0.00792860	1847		ok
val	wl-tile-v1-13193	wl-neg-neg-es-pba-68623	neg-es-pba-68623	0	hard_negative	val	ES	Monte de Valga 5	Oia	Loureza (San Mamede)		rock_art_surface	0.07866805	1427		ok
val	wl-tile-v1-12782	wl-neg-neg-es-pba-64090	neg-es-pba-64090	0	hard_negative	val	ES	Moumiñas I	A Estrada	Baloira (San Salvador)		megalithic_mound	0.20885332	978		ok
val	wl-tile-v1-12783	wl-neg-neg-es-pba-64091	neg-es-pba-64091	0	hard_negative	val	ES	Moumiñas II	A Estrada	Baloira (San Salvador)		megalithic_mound	0.17816111	1056		ok
val	wl-tile-v1-12669	wl-neg-neg-es-pba-51031	neg-es-pba-51031	0	hard_negative	val	ES	Mámoa 1 da Pesqueira	Lobios	Grou (San Mamede)		megalithic_mound	0.21474419	965		ok
val	wl-tile-v1-12066	wl-neg-neg-es-pba-26548	neg-es-pba-26548	0	hard_negative	val	ES	Mámoa 1 de Cimadevila	Vedra	San Miguel de Sarandón (San Miguel)		megalithic_mound	0.30810356	776		ok
val	wl-tile-v1-12670	wl-neg-neg-es-pba-51032	neg-es-pba-51032	0	hard_negative	val	ES	Mámoa 1 do Monte de San Bieito	Lobios	Grou (San Mamede)		megalithic_mound	0.14491954	1154		ok
val	wl-tile-v1-12671	wl-neg-neg-es-pba-51033	neg-es-pba-51033	0	hard_negative	val	ES	Mámoa 2 da Pesqueira	Lobios	Grou (San Mamede)		megalithic_mound	0.20277318	994		ok
val	wl-tile-v1-12055	wl-neg-neg-es-pba-25991	neg-es-pba-25991	0	hard_negative	val	ES	Mámoa 2 de Cimadevila	Vedra	San Miguel de Sarandón (San Miguel)		megalithic_mound	0.15934991	1108		ok
val	wl-tile-v1-12672	wl-neg-neg-es-pba-51065	neg-es-pba-51065	0	hard_negative	val	ES	Mámoa 2 do Monte de San Bieito	Lobios	Grou (San Mamede)		megalithic_mound	0.13608703	1189		ok
val	wl-tile-v1-12673	wl-neg-neg-es-pba-51066	neg-es-pba-51066	0	hard_negative	val	ES	Mámoa 3 do Monte de San Bieito	Lobios	Grou (San Mamede)		megalithic_mound	0.19488231	1008		ok
val	wl-tile-v1-12550	wl-neg-neg-es-pba-43158	neg-es-pba-43158	0	hard_negative	val	ES	Mámoa Campo dos Lagos	O Vicedo	Cabanas (Santa María)		megalithic_mound	0.16647949	1088		ok
val	wl-tile-v1-11957	wl-neg-neg-es-pba-13691	neg-es-pba-13691	0	hard_negative	val	ES	Mámoa da Armada	Monfero	O Alto de Xestoso (Santa María)		megalithic_mound	0.74449153	293		ok
val	wl-tile-v1-13369	wl-neg-neg-es-pba-71833	neg-es-pba-71833	0	hard_negative	val	ES	Mámoa da Bouza da Mosca 1	Soutomaior	Soutomaior (San Salvador)		megalithic_mound	0.49798354	516		ok
val	wl-tile-v1-13370	wl-neg-neg-es-pba-71834	neg-es-pba-71834	0	hard_negative	val	ES	Mámoa da Bouza da Mosca 2	Soutomaior	Soutomaior (San Salvador)		megalithic_mound	0.59053903	437		ok
val	wl-tile-v1-12784	wl-neg-neg-es-pba-64146	neg-es-pba-64146	0	hard_negative	val	ES	Mámoa da Campenlos 2	A Estrada	Aguións (Santa María)		megalithic_mound	0.02836173	1740		ok
val	wl-tile-v1-12349	wl-neg-neg-es-pba-30892	neg-es-pba-30892	0	hard_negative	val	ES	Mámoa da Carballeira	Foz	Cangas (San Pedro)		megalithic_mound	0.23544702	918		ok
val	wl-tile-v1-11958	wl-neg-neg-es-pba-13692	neg-es-pba-13692	0	hard_negative	val	ES	Mámoa da Cartelida 2	Monfero	Taboada (Santa Mariña)		megalithic_mound	0.25185096	881		ok
val	wl-tile-v1-11959	wl-neg-neg-es-pba-13693	neg-es-pba-13693	0	hard_negative	val	ES	Mámoa da Cartelida 3	Monfero	Taboada (Santa Mariña)		megalithic_mound	0.03706893	1675		ok
val	wl-tile-v1-12785	wl-neg-neg-es-pba-64147	neg-es-pba-64147	0	hard_negative	val	ES	Mámoa da Casa da Cruz 2	A Estrada	Matalobos (Santa Baia)		megalithic_mound	0.40602962	638		ok
val	wl-tile-v1-12966	wl-neg-neg-es-pba-63656	neg-es-pba-63656	0	hard_negative	val	ES	Mámoa da Casa de María Méndez 1	Campo Lameiro	Fragas (Santa Mariña)		megalithic_mound	0.14946408	1140		ok
val	wl-tile-v1-12967	wl-neg-neg-es-pba-63657	neg-es-pba-63657	0	hard_negative	val	ES	Mámoa da Casa de María Méndez 2	Campo Lameiro	Fragas (Santa Mariña)		megalithic_mound	0.07572374	1439		ok
val	wl-tile-v1-12133	wl-neg-neg-es-pba-30869	neg-es-pba-30869	0	hard_negative	val	ES	Mámoa da Castañosa 1	A Fonsagrada	San Pedro de Río (San Pedro)		megalithic_mound	0.95205577	115		ok
val	wl-tile-v1-12786	wl-neg-neg-es-pba-64148	neg-es-pba-64148	0	hard_negative	val	ES	Mámoa da Cerrada do Chan 1	A Estrada	Ouzande (San Lourenzo)		megalithic_mound	0.03823377	1666		ok
val	wl-tile-v1-12787	wl-neg-neg-es-pba-64149	neg-es-pba-64149	0	hard_negative	val	ES	Mámoa da Cerrada do Chan 2	A Estrada	Ouzande (San Lourenzo)		megalithic_mound	0.10887167	1286		ok
val	wl-tile-v1-12788	wl-neg-neg-es-pba-64150	neg-es-pba-64150	0	hard_negative	val	ES	Mámoa da Cerrada do Chan 3	A Estrada	Ouzande (San Lourenzo)		megalithic_mound	0.07748106	1435		ok
val	wl-tile-v1-12789	wl-neg-neg-es-pba-64151	neg-es-pba-64151	0	hard_negative	val	ES	Mámoa da Cerrada do Chan 4	A Estrada	Ouzande (San Lourenzo)		megalithic_mound	0.03678378	1677		ok
val	wl-tile-v1-12729	wl-neg-neg-es-pba-63195	neg-es-pba-63195	0	hard_negative	val	ES	Mámoa da Chan da Igrexa 1	A Cañiza	Oroso (Santa María)		megalithic_mound	0.12693794	1223		ok
val	wl-tile-v1-12730	wl-neg-neg-es-pba-63196	neg-es-pba-63196	0	hard_negative	val	ES	Mámoa da Chan da Igrexa 2	A Cañiza	Oroso (Santa María)		megalithic_mound	0.12336796	1237		ok
val	wl-tile-v1-12731	wl-neg-neg-es-pba-63225	neg-es-pba-63225	0	hard_negative	val	ES	Mámoa da Chan de Valeixe	A Cañiza	Valeixe (Santa Cristina)		megalithic_mound	0.02315906	1773		ok
val	wl-tile-v1-12732	wl-neg-neg-es-pba-63226	neg-es-pba-63226	0	hard_negative	val	ES	Mámoa da Chan do Marco 1	A Cañiza	Luneda (Santa María)		megalithic_mound	0.05613969	1540		ok
val	wl-tile-v1-12733	wl-neg-neg-es-pba-63227	neg-es-pba-63227	0	hard_negative	val	ES	Mámoa da Chan do Marco 2	A Cañiza	Luneda (Santa María)		megalithic_mound	0.03417481	1699		ok
val	wl-tile-v1-12734	wl-neg-neg-es-pba-63228	neg-es-pba-63228	0	hard_negative	val	ES	Mámoa da Chan do Marco 3	A Cañiza	Luneda (Santa María)		megalithic_mound	0.04080714	1652		ok
val	wl-tile-v1-12735	wl-neg-neg-es-pba-63229	neg-es-pba-63229	0	hard_negative	val	ES	Mámoa da Chan do Marco 4	A Cañiza	Luneda (Santa María)		megalithic_mound	0.05635693	1538		ok
val	wl-tile-v1-12736	wl-neg-neg-es-pba-63230	neg-es-pba-63230	0	hard_negative	val	ES	Mámoa da Chan do Marco 5	A Cañiza	Luneda (Santa María)		megalithic_mound	0.03650832	1678		ok
val	wl-tile-v1-12737	wl-neg-neg-es-pba-63231	neg-es-pba-63231	0	hard_negative	val	ES	Mámoa da Chan dos Bidueiros 1	A Cañiza	Parada das Achas (Santiago)		megalithic_mound	0.17450523	1067		ok
val	wl-tile-v1-12738	wl-neg-neg-es-pba-63232	neg-es-pba-63232	0	hard_negative	val	ES	Mámoa da Chan dos Bidueiros 2	A Cañiza	Parada das Achas (Santiago)		megalithic_mound	0.27046966	846		ok
val	wl-tile-v1-12739	wl-neg-neg-es-pba-63265	neg-es-pba-63265	0	hard_negative	val	ES	Mámoa da Chan dos Bidueiros 3	A Cañiza	Parada das Achas (Santiago)		megalithic_mound	0.34189354	731		ok
val	wl-tile-v1-12010	wl-neg-neg-es-pba-15893	neg-es-pba-15893	0	hard_negative	val	ES	Mámoa da Chousa de Abaixo	Oroso	A Gándara (San Miguel)		megalithic_mound	0.12352574	1234		ok
val	wl-tile-v1-11941	wl-neg-neg-es-pba-12975	neg-es-pba-12975	0	hard_negative	val	ES	Mámoa da Corva 1	Mañón	As Grañas do Sor (San Mamede)		megalithic_mound	0.04732553	1604		ok
val	wl-tile-v1-11942	wl-neg-neg-es-pba-12976	neg-es-pba-12976	0	hard_negative	val	ES	Mámoa da Corva 2	Mañón	As Grañas do Sor (San Mamede)		megalithic_mound	0.32923864	744		ok
val	wl-tile-v1-11943	wl-neg-neg-es-pba-12977	neg-es-pba-12977	0	hard_negative	val	ES	Mámoa da Corva 3	Mañón	As Grañas do Sor (San Mamede)		megalithic_mound	0.07417954	1446		ok
val	wl-tile-v1-11960	wl-neg-neg-es-pba-13694	neg-es-pba-13694	0	hard_negative	val	ES	Mámoa da Cota	Monfero	O Val de Xestoso (San Pedro)		megalithic_mound	0.58455560	444		ok
val	wl-tile-v1-11944	wl-neg-neg-es-pba-12978	neg-es-pba-12978	0	hard_negative	val	ES	Mámoa da Cruz da Faladoira 5/A Panda da Serra	Mañón	As Grañas do Sor (San Mamede)		megalithic_mound	0.02435259	1766		ok
val	wl-tile-v1-11945	wl-neg-neg-es-pba-12979	neg-es-pba-12979	0	hard_negative	val	ES	Mámoa da Cruz da Faladoira 8	Mañón	As Grañas do Sor (San Mamede)		megalithic_mound	0.01423174	1830		ok
