tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	dem_path	msrm_score	rank_desc	dominant_scale_m	best_ring_radius_m
wl-tile-v1-12415	wl-neg-neg-es-pba-31887	neg-es-pba-31887	0	hard_negative	val	ES	Medoña do Galiñeiro 1/Medo¤a de Caínzos	Guitiriz	Labrada (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12415-neg-es-pba-31887-mdt5.tif	0.06548336	5828	240.00000000	100.00000000
wl-tile-v1-12416	wl-neg-neg-es-pba-31888	neg-es-pba-31888	0	hard_negative	val	ES	Medoña do Galiñeiro 2	Guitiriz	Labrada (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12416-neg-es-pba-31888-mdt5.tif	-0.05856895	6585	240.00000000	60.00000000
wl-tile-v1-12417	wl-neg-neg-es-pba-31889	neg-es-pba-31889	0	hard_negative	val	ES	Medoña do Galiñeiro 3	Guitiriz	Labrada (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12417-neg-es-pba-31889-mdt5.tif	-1.02459240	12644	15.00000000	40.00000000
wl-tile-v1-12418	wl-neg-neg-es-pba-31890	neg-es-pba-31890	0	hard_negative	val	ES	Medoña do Galiñeiro 4	Guitiriz	Labrada (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12418-neg-es-pba-31890-mdt5.tif	-0.31343362	8375	240.00000000	40.00000000
wl-tile-v1-12419	wl-neg-neg-es-pba-31891	neg-es-pba-31891	0	hard_negative	val	ES	Medoña do Marco da Picota	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12419-neg-es-pba-31891-mdt5.tif	0.84285072	2779	240.00000000	40.00000000
wl-tile-v1-12420	wl-neg-neg-es-pba-31892	neg-es-pba-31892	0	hard_negative	val	ES	Medoña do Monte de Fro 2	Guitiriz	San Breixo de Parga (San Breixo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12420-neg-es-pba-31892-mdt5.tif	-0.78740397	11667	240.00000000	120.00000000
wl-tile-v1-12421	wl-neg-neg-es-pba-31893	neg-es-pba-31893	0	hard_negative	val	ES	Medoña do Monte do Fro 1	Guitiriz	San Breixo de Parga (San Breixo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12421-neg-es-pba-31893-mdt5.tif	-1.10178059	12798	60.00000000	150.00000000
wl-tile-v1-12422	wl-neg-neg-es-pba-31894	neg-es-pba-31894	0	hard_negative	val	ES	Medoña do Monte do Fro 3	Guitiriz	San Breixo de Parga (San Breixo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12422-neg-es-pba-31894-mdt5.tif	-0.86691960	12048	15.00000000	40.00000000
wl-tile-v1-12423	wl-neg-neg-es-pba-31895	neg-es-pba-31895	0	hard_negative	val	ES	Medoña do Outeiro 1	Guitiriz	O Buriz (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12423-neg-es-pba-31895-mdt5.tif	-0.39571981	9011	15.00000000	180.00000000
wl-tile-v1-12424	wl-neg-neg-es-pba-31927	neg-es-pba-31927	0	hard_negative	val	ES	Medoña do Pico Grande	Guitiriz	Labrada (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12424-neg-es-pba-31927-mdt5.tif	0.26296825	4821	120.00000000	100.00000000
wl-tile-v1-12425	wl-neg-neg-es-pba-31928	neg-es-pba-31928	0	hard_negative	val	ES	Medoña do Pilreo 2	Guitiriz	O Buriz (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12425-neg-es-pba-31928-mdt5.tif	-0.30133364	8285	240.00000000	80.00000000
wl-tile-v1-12426	wl-neg-neg-es-pba-31929	neg-es-pba-31929	0	hard_negative	val	ES	Medoña do Pilreo 3	Guitiriz	O Buriz (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12426-neg-es-pba-31929-mdt5.tif	-0.70884588	11205	240.00000000	100.00000000
wl-tile-v1-12427	wl-neg-neg-es-pba-31930	neg-es-pba-31930	0	hard_negative	val	ES	Medoña do Pilreo 4	Guitiriz	O Buriz (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12427-neg-es-pba-31930-mdt5.tif	-0.10094304	6852	240.00000000	80.00000000
wl-tile-v1-12428	wl-neg-neg-es-pba-31931	neg-es-pba-31931	0	hard_negative	val	ES	Medoña do Porco	Guitiriz	Labrada (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12428-neg-es-pba-31931-mdt5.tif	-0.12215830	7000	240.00000000	100.00000000
wl-tile-v1-12429	wl-neg-neg-es-pba-31932	neg-es-pba-31932	0	hard_negative	val	ES	Medoña do Rego da Loba 1	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12429-neg-es-pba-31932-mdt5.tif	-0.79825616	11728	240.00000000	150.00000000
wl-tile-v1-12430	wl-neg-neg-es-pba-31933	neg-es-pba-31933	0	hard_negative	val	ES	Medoña do Rego da Loba 2	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12430-neg-es-pba-31933-mdt5.tif	-0.49877760	9811	240.00000000	40.00000000
wl-tile-v1-12431	wl-neg-neg-es-pba-31934	neg-es-pba-31934	0	hard_negative	val	ES	Medoña do Semillero 2	Guitiriz	San Breixo de Parga (San Breixo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12431-neg-es-pba-31934-mdt5.tif	-0.20970773	7590	240.00000000	40.00000000
wl-tile-v1-12432	wl-neg-neg-es-pba-31935	neg-es-pba-31935	0	hard_negative	val	ES	Medoña do Vieiro 1	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12432-neg-es-pba-31935-mdt5.tif	-0.23056827	7747	240.00000000	60.00000000
wl-tile-v1-12433	wl-neg-neg-es-pba-31936	neg-es-pba-31936	0	hard_negative	val	ES	Medoña do Vieiro 2	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12433-neg-es-pba-31936-mdt5.tif	0.20961092	5091	240.00000000	40.00000000
wl-tile-v1-12434	wl-neg-neg-es-pba-31967	neg-es-pba-31967	0	hard_negative	val	ES	Medoña dos Pedrazos	Guitiriz	Lagostelle (San Xoán)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12434-neg-es-pba-31967-mdt5.tif	0.48762836	3878	30.00000000	180.00000000
wl-tile-v1-12435	wl-neg-neg-es-pba-31968	neg-es-pba-31968	0	hard_negative	val	ES	Medoña dos Penedos	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12435-neg-es-pba-31968-mdt5.tif	-0.64515070	10775	240.00000000	100.00000000
wl-tile-v1-12436	wl-neg-neg-es-pba-31969	neg-es-pba-31969	0	hard_negative	val	ES	Medoñas de Tras os Curros	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12436-neg-es-pba-31969-mdt5.tif	-0.29204753	8217	15.00000000	40.00000000
wl-tile-v1-12437	wl-neg-neg-es-pba-31970	neg-es-pba-31970	0	hard_negative	val	ES	Medorra da Gándara 1	Guitiriz	Santa Locaia de Parga (Santa Locaia)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12437-neg-es-pba-31970-mdt5.tif	-0.09019421	6782	240.00000000	80.00000000
wl-tile-v1-12438	wl-neg-neg-es-pba-31971	neg-es-pba-31971	0	hard_negative	val	ES	Medorra da Gándara 2	Guitiriz	Santa Locaia de Parga (Santa Locaia)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12438-neg-es-pba-31971-mdt5.tif	-0.19548874	7478	240.00000000	80.00000000
wl-tile-v1-12439	wl-neg-neg-es-pba-31972	neg-es-pba-31972	0	hard_negative	val	ES	Medorra da Lagoa 1	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12439-neg-es-pba-31972-mdt5.tif	-1.08961672	12774	60.00000000	150.00000000
wl-tile-v1-12440	wl-neg-neg-es-pba-31973	neg-es-pba-31973	0	hard_negative	val	ES	Medorra da Lagoa 2	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12440-neg-es-pba-31973-mdt5.tif	-0.47308197	9606	15.00000000	60.00000000
wl-tile-v1-12441	wl-neg-neg-es-pba-31974	neg-es-pba-31974	0	hard_negative	val	ES	Medorra das Minas	Guitiriz	Pígara (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12441-neg-es-pba-31974-mdt5.tif	-0.41974503	9179	240.00000000	150.00000000
wl-tile-v1-12442	wl-neg-neg-es-pba-31975	neg-es-pba-31975	0	hard_negative	val	ES	Medorra de Agra Branca	Guitiriz	Santa Locaia de Parga (Santa Locaia)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12442-neg-es-pba-31975-mdt5.tif	-0.06407135	6624	15.00000000	100.00000000
wl-tile-v1-12443	wl-neg-neg-es-pba-31976	neg-es-pba-31976	0	hard_negative	val	ES	Medorra de Gandarón 2	Guitiriz	Becín (San Xiao)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12443-neg-es-pba-31976-mdt5.tif	0.62622023	3387	120.00000000	60.00000000
wl-tile-v1-12444	wl-neg-neg-es-pba-31977	neg-es-pba-31977	0	hard_negative	val	ES	Medorra de Montemeá	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12444-neg-es-pba-31977-mdt5.tif	0.47493152	3921	120.00000000	40.00000000
wl-tile-v1-12445	wl-neg-neg-es-pba-32008	neg-es-pba-32008	0	hard_negative	val	ES	Medorra de Negradas	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12445-neg-es-pba-32008-mdt5.tif	-0.94442967	12379	240.00000000	40.00000000
wl-tile-v1-12446	wl-neg-neg-es-pba-32009	neg-es-pba-32009	0	hard_negative	val	ES	Medorra de Pegureiros 1	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12446-neg-es-pba-32009-mdt5.tif	1.74925536	1059	60.00000000	40.00000000
wl-tile-v1-12447	wl-neg-neg-es-pba-32010	neg-es-pba-32010	0	hard_negative	val	ES	Medorra de Pegureiros 2	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12447-neg-es-pba-32010-mdt5.tif	0.15860213	5327	30.00000000	150.00000000
wl-tile-v1-12448	wl-neg-neg-es-pba-32011	neg-es-pba-32011	0	hard_negative	val	ES	Medorra de Tolda	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12448-neg-es-pba-32011-mdt5.tif	0.03464798	6022	120.00000000	40.00000000
wl-tile-v1-12449	wl-neg-neg-es-pba-32012	neg-es-pba-32012	0	hard_negative	val	ES	Medorra do Alto da Cintinela 1	Guitiriz	Santa Locaia de Parga (Santa Locaia)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12449-neg-es-pba-32012-mdt5.tif	0.13931358	5441	240.00000000	40.00000000
wl-tile-v1-12450	wl-neg-neg-es-pba-32013	neg-es-pba-32013	0	hard_negative	val	ES	Medorra do Alto da Cintinela 2	Guitiriz	Santa Locaia de Parga (Santa Locaia)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12450-neg-es-pba-32013-mdt5.tif	-0.15574658	7208	240.00000000	120.00000000
wl-tile-v1-12451	wl-neg-neg-es-pba-32014	neg-es-pba-32014	0	hard_negative	val	ES	Medorra do Cotarro 02	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12451-neg-es-pba-32014-mdt5.tif	-0.28269428	8167	15.00000000	60.00000000
wl-tile-v1-12452	wl-neg-neg-es-pba-32015	neg-es-pba-32015	0	hard_negative	val	ES	Medorra do Cotarro 03	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12452-neg-es-pba-32015-mdt5.tif	-0.81810047	11820	15.00000000	40.00000000
wl-tile-v1-12453	wl-neg-neg-es-pba-32016	neg-es-pba-32016	0	hard_negative	val	ES	Medorra do Cotarro 04	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12453-neg-es-pba-32016-mdt5.tif	-0.63361751	10714	240.00000000	60.00000000
wl-tile-v1-12454	wl-neg-neg-es-pba-32017	neg-es-pba-32017	0	hard_negative	val	ES	Medorra do Cotarro 05	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12454-neg-es-pba-32017-mdt5.tif	-0.69376898	11105	15.00000000	40.00000000
wl-tile-v1-12455	wl-neg-neg-es-pba-32018	neg-es-pba-32018	0	hard_negative	val	ES	Medorra do Cotarro 06	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12455-neg-es-pba-32018-mdt5.tif	-0.68794043	11061	120.00000000	100.00000000
wl-tile-v1-12456	wl-neg-neg-es-pba-32048	neg-es-pba-32048	0	hard_negative	val	ES	Medorra do Cotarro 07	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12456-neg-es-pba-32048-mdt5.tif	-0.83171306	11900	15.00000000	220.00000000
wl-tile-v1-12457	wl-neg-neg-es-pba-32049	neg-es-pba-32049	0	hard_negative	val	ES	Medorra do Cotarro 08	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12457-neg-es-pba-32049-mdt5.tif	-0.75013598	11443	240.00000000	120.00000000
wl-tile-v1-12458	wl-neg-neg-es-pba-32050	neg-es-pba-32050	0	hard_negative	val	ES	Medorra do Cotarro 09	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12458-neg-es-pba-32050-mdt5.tif	-0.16195406	7251	15.00000000	40.00000000
wl-tile-v1-12459	wl-neg-neg-es-pba-32051	neg-es-pba-32051	0	hard_negative	val	ES	Medorra do Cotarro 12	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12459-neg-es-pba-32051-mdt5.tif	0.08334774	5734	240.00000000	40.00000000
wl-tile-v1-12460	wl-neg-neg-es-pba-32052	neg-es-pba-32052	0	hard_negative	val	ES	Medorra do Cotón	Guitiriz	Santa Locaia de Parga (Santa Locaia)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12460-neg-es-pba-32052-mdt5.tif	0.09748218	5657	30.00000000	60.00000000
wl-tile-v1-12461	wl-neg-neg-es-pba-32053	neg-es-pba-32053	0	hard_negative	val	ES	Medorra do Curuto de Torguedo	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12461-neg-es-pba-32053-mdt5.tif	-0.86550191	12041	15.00000000	220.00000000
wl-tile-v1-12462	wl-neg-neg-es-pba-32054	neg-es-pba-32054	0	hard_negative	val	ES	Medorra do Gandarón 1	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12462-neg-es-pba-32054-mdt5.tif	0.58124484	3546	240.00000000	220.00000000
wl-tile-v1-12463	wl-neg-neg-es-pba-32055	neg-es-pba-32055	0	hard_negative	val	ES	Medorra do Gandarón 2	Guitiriz	Becín (San Xiao)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12463-neg-es-pba-32055-mdt5.tif	0.01567592	6141	240.00000000	100.00000000
wl-tile-v1-12464	wl-neg-neg-es-pba-32057	neg-es-pba-32057	0	hard_negative	val	ES	Medorra do Monte de Vilar 1	Guitiriz	Vilar (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12464-neg-es-pba-32057-mdt5.tif	-0.81626714	11815	240.00000000	180.00000000
wl-tile-v1-12465	wl-neg-neg-es-pba-32058	neg-es-pba-32058	0	hard_negative	val	ES	Medorra do Monte de Vilar 2	Guitiriz	Vilar (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12465-neg-es-pba-32058-mdt5.tif	-0.71598229	11244	240.00000000	220.00000000
wl-tile-v1-12466	wl-neg-neg-es-pba-32087	neg-es-pba-32087	0	hard_negative	val	ES	Medorra do Semillero 1	Guitiriz	San Breixo de Parga (San Breixo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12466-neg-es-pba-32087-mdt5.tif	-0.29857212	8267	240.00000000	40.00000000
wl-tile-v1-12467	wl-neg-neg-es-pba-32088	neg-es-pba-32088	0	hard_negative	val	ES	Modia de Cordixobe	Guitiriz	Labrada (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12467-neg-es-pba-32088-mdt5.tif	0.28054789	4750	240.00000000	100.00000000
wl-tile-v1-12468	wl-neg-neg-es-pba-32089	neg-es-pba-32089	0	hard_negative	val	ES	O Castelo	Guitiriz	Roca (San Xiao)		historic_fortification	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12468-neg-es-pba-32089-mdt5.tif	-0.43129127	9269	240.00000000	40.00000000
wl-tile-v1-12469	wl-neg-neg-es-pba-32090	neg-es-pba-32090	0	hard_negative	val	ES	O Mollón/Medoña de Casanova	Guitiriz	Pígara (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12469-neg-es-pba-32090-mdt5.tif	0.21021887	5087	240.00000000	80.00000000
wl-tile-v1-12470	wl-neg-neg-es-pba-32097	neg-es-pba-32097	0	hard_negative	val	ES	Pena da Medoña	Guitiriz	Labrada (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12470-neg-es-pba-32097-mdt5.tif	0.36894757	4361	240.00000000	150.00000000
wl-tile-v1-12471	wl-neg-neg-es-pba-32125	neg-es-pba-32125	0	hard_negative	val	ES	Petróglifo de Fírveda	Guitiriz	Lagostelle (San Xoán)		rock_art_surface	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12471-neg-es-pba-32125-mdt5.tif	-0.45624699	9457	15.00000000	150.00000000
wl-tile-v1-12472	wl-neg-neg-es-pba-32132	neg-es-pba-32132	0	hard_negative	val	ES	Túmulo de Monte das Coutadas	Guitiriz	Mariz (Santa Eulalia)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12472-neg-es-pba-32132-mdt5.tif	-0.38505675	8910	240.00000000	40.00000000
wl-tile-v1-12473	wl-neg-neg-es-pba-32190	neg-es-pba-32190	0	hard_negative	val	ES	Mámoa do Monte das Modias 1	Guitiriz	Labrada (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12473-neg-es-pba-32190-mdt5.tif	0.29720293	4665	240.00000000	40.00000000
wl-tile-v1-12474	wl-neg-neg-es-pba-32191	neg-es-pba-32191	0	hard_negative	val	ES	Mámoa do Monte das Modias 2	Guitiriz	Labrada (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12474-neg-es-pba-32191-mdt5.tif	-0.41430952	9143	15.00000000	40.00000000
wl-tile-v1-12475	wl-neg-neg-es-pba-32192	neg-es-pba-32192	0	hard_negative	val	ES	Mámoa do Monte das Modias 3	Guitiriz	Labrada (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12475-neg-es-pba-32192-mdt5.tif	-0.61092034	10579	240.00000000	180.00000000
wl-tile-v1-12476	wl-neg-neg-es-pba-32193	neg-es-pba-32193	0	hard_negative	val	ES	Mámoa do Pelegrín 01	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12476-neg-es-pba-32193-mdt5.tif	0.72111378	3098	240.00000000	40.00000000
wl-tile-v1-12477	wl-neg-neg-es-pba-32194	neg-es-pba-32194	0	hard_negative	val	ES	Mámoa do Pelegrín 02	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12477-neg-es-pba-32194-mdt5.tif	-0.03893535	6444	240.00000000	40.00000000
wl-tile-v1-12478	wl-neg-neg-es-pba-32195	neg-es-pba-32195	0	hard_negative	val	ES	Mámoa do Pelegrín 03	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12478-neg-es-pba-32195-mdt5.tif	-0.28742385	8193	240.00000000	120.00000000
wl-tile-v1-12479	wl-neg-neg-es-pba-32196	neg-es-pba-32196	0	hard_negative	val	ES	Mámoa do Pelegrín 04	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12479-neg-es-pba-32196-mdt5.tif	0.09401108	5680	240.00000000	60.00000000
wl-tile-v1-12480	wl-neg-neg-es-pba-32197	neg-es-pba-32197	0	hard_negative	val	ES	Mámoa do Pelegrín 05	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12480-neg-es-pba-32197-mdt5.tif	0.07565438	5782	240.00000000	150.00000000
wl-tile-v1-12481	wl-neg-neg-es-pba-32198	neg-es-pba-32198	0	hard_negative	val	ES	Mámoa do Pelegrín 06	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12481-neg-es-pba-32198-mdt5.tif	-0.43002133	9259	240.00000000	220.00000000
wl-tile-v1-12482	wl-neg-neg-es-pba-32199	neg-es-pba-32199	0	hard_negative	val	ES	Mámoa do Pelegrín 07	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12482-neg-es-pba-32199-mdt5.tif	-0.62086038	10643	240.00000000	150.00000000
wl-tile-v1-12483	wl-neg-neg-es-pba-32200	neg-es-pba-32200	0	hard_negative	val	ES	Mámoa do Pelegrín 08	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12483-neg-es-pba-32200-mdt5.tif	-0.54298438	10123	240.00000000	60.00000000
wl-tile-v1-12484	wl-neg-neg-es-pba-32231	neg-es-pba-32231	0	hard_negative	val	ES	Mámoa do Pelegrín 09	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12484-neg-es-pba-32231-mdt5.tif	-0.13476484	7073	240.00000000	60.00000000
wl-tile-v1-12485	wl-neg-neg-es-pba-32232	neg-es-pba-32232	0	hard_negative	val	ES	Mámoa do Pelegrín 10	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12485-neg-es-pba-32232-mdt5.tif	-0.56001000	10244	240.00000000	80.00000000
wl-tile-v1-12486	wl-neg-neg-es-pba-32233	neg-es-pba-32233	0	hard_negative	val	ES	Mámoa do Pelegrín 11	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12486-neg-es-pba-32233-mdt5.tif	-0.00070147	6245	240.00000000	100.00000000
wl-tile-v1-12487	wl-neg-neg-es-pba-32234	neg-es-pba-32234	0	hard_negative	val	ES	Mámoa do Pelegrín 12	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12487-neg-es-pba-32234-mdt5.tif	-0.40109341	9047	240.00000000	150.00000000
wl-tile-v1-12488	wl-neg-neg-es-pba-32235	neg-es-pba-32235	0	hard_negative	val	ES	Mámoa do Pelegrín 13	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12488-neg-es-pba-32235-mdt5.tif	-0.60649919	10555	240.00000000	100.00000000
wl-tile-v1-12489	wl-neg-neg-es-pba-32236	neg-es-pba-32236	0	hard_negative	val	ES	Mámoa do Pelegrín 14	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12489-neg-es-pba-32236-mdt5.tif	-0.07909243	6726	240.00000000	150.00000000
wl-tile-v1-12490	wl-neg-neg-es-pba-32237	neg-es-pba-32237	0	hard_negative	val	ES	Mámoa do Pelegrín 15	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12490-neg-es-pba-32237-mdt5.tif	0.25008664	4885	240.00000000	40.00000000
wl-tile-v1-12491	wl-neg-neg-es-pba-32238	neg-es-pba-32238	0	hard_negative	val	ES	Mámoa do Pelegrín 16	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12491-neg-es-pba-32238-mdt5.tif	1.37426839	1605	240.00000000	40.00000000
wl-tile-v1-12492	wl-neg-neg-es-pba-32239	neg-es-pba-32239	0	hard_negative	val	ES	Mámoa do Pelegrín 17	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12492-neg-es-pba-32239-mdt5.tif	-0.53899295	10089	240.00000000	180.00000000
wl-tile-v1-12493	wl-neg-neg-es-pba-32240	neg-es-pba-32240	0	hard_negative	val	ES	Mámoa do Pelegrín 18	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12493-neg-es-pba-32240-mdt5.tif	-0.91931061	12268	15.00000000	40.00000000
wl-tile-v1-12494	wl-neg-neg-es-pba-32241	neg-es-pba-32241	0	hard_negative	val	ES	Mámoa do Pelegrín 19	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12494-neg-es-pba-32241-mdt5.tif	-0.69340743	11104	30.00000000	180.00000000
wl-tile-v1-12495	wl-neg-neg-es-pba-32271	neg-es-pba-32271	0	hard_negative	val	ES	Mámoa do Pelegrín 20	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12495-neg-es-pba-32271-mdt5.tif	-0.90751635	12213	60.00000000	220.00000000
wl-tile-v1-12496	wl-neg-neg-es-pba-32272	neg-es-pba-32272	0	hard_negative	val	ES	Mámoa do Pelegrín 21	Guitiriz	Parga (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/val/negative/wl-tile-v1-12496-neg-es-pba-32272-mdt5.tif	-0.89716606	12162	15.00000000	40.00000000
