tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	dem_path	msrm_abs_annulus_mean	msrm_abs_context_mean	msrm_abs_ratio	msrm_core_mean	msrm_context_mean	msrm_core_delta	msrm_ring_coverage	msrm_ring_balance	best_ring_radius_m	best_ring_coverage	best_ring_balance	best_ring_abs_ratio	ring_radius_sharpness	dominant_scale_m	dominant_scale_ratio	scale_ratio_spread	scale_response_entropy	lrm_15m_abs_ratio	lrm_15m_core_delta	lrm_30m_abs_ratio	lrm_30m_core_delta	lrm_60m_abs_ratio	lrm_60m_core_delta	lrm_120m_abs_ratio	lrm_120m_core_delta	lrm_240m_abs_ratio	lrm_240m_core_delta	status	error
wl-tile-v1-09207	wl-neg-neg-es-pba-71397	neg-es-pba-71397	0	hard_negative	train	ES	Mámoa de Monte Faro I-4	Sanxenxo	Adina (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09207-neg-es-pba-71397-mdt5.tif	0.80165887	0.70812964	1.13207924	0.57101989	-0.11937198	0.69039187	0.55555556	0.60998061	120.00000000	0.55555556	0.60998061	1.13207924	0.14930556	240.00000000	1.53775012	0.61398018	0.98707260	0.92692334	0.09964542	0.92376994	0.33754592	1.01358095	1.44489923	1.24561533	5.63552189	1.53775012	11.93887484	ok	
wl-tile-v1-09208	wl-neg-neg-es-pba-71398	neg-es-pba-71398	0	hard_negative	train	ES	Mámoa de Monte Faro II-1	Sanxenxo	Noalla (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09208-neg-es-pba-71398-mdt5.tif	0.72984838	0.53364897	1.36765632	1.04918134	0.17489474	0.87428661	0.61111111	0.74553483	100.00000000	0.63888889	0.76086993	1.43577762	0.24305556	240.00000000	1.91974814	0.91883070	0.98048756	1.00091744	0.07829516	1.03130429	0.26746430	1.28948374	1.00818303	1.56079358	3.81661111	1.91974814	10.18687415	ok	
wl-tile-v1-09209	wl-neg-neg-es-pba-71399	neg-es-pba-71399	0	hard_negative	train	ES	Mámoa de Monte Faro II-2	Sanxenxo	Noalla (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09209-neg-es-pba-71399-mdt5.tif	0.60830599	0.50727844	1.19915601	0.88225567	0.07800183	0.80425384	0.41666667	0.69819778	100.00000000	0.63888889	0.72134779	1.48815135	0.27430556	240.00000000	1.55054177	0.58893395	0.98957715	0.96160781	0.09439961	0.98800066	0.33794080	1.05056799	1.17094010	1.19143600	3.69093001	1.55054177	8.87296009	ok	
wl-tile-v1-09210	wl-neg-neg-es-pba-71533	neg-es-pba-71533	0	hard_negative	train	ES	Mámoa de Monte Faro II-3	Sanxenxo	Noalla (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09210-neg-es-pba-71533-mdt5.tif	0.59553641	0.65007162	0.91610892	0.55849439	0.38963947	0.16885492	0.33333333	0.66148922	40.00000000	0.41666667	0.73876733	1.09457105	0.12500000	240.00000000	1.29213319	0.56732441	0.98723892	0.93182484	0.01001846	0.80562720	0.02405949	0.72480878	0.06541657	0.92055641	0.46103954	1.29213319	4.19864130	ok	
wl-tile-v1-09211	wl-neg-neg-es-pba-71534	neg-es-pba-71534	0	hard_negative	train	ES	Mámoa de Monte Faro II-4	Sanxenxo	Noalla (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09211-neg-es-pba-71534-mdt5.tif	0.57764828	0.62707126	0.92118443	0.49205923	0.24684189	0.24521734	0.22222222	0.57053223	60.00000000	0.41666667	0.67941585	1.11396072	0.15277778	240.00000000	1.23467666	0.48941640	0.99016854	0.93240067	0.02241869	0.80552888	0.06292956	0.74526026	0.15311396	0.93781715	0.85276318	1.23467666	5.23913574	ok	
wl-tile-v1-09212	wl-neg-neg-es-pba-71535	neg-es-pba-71535	0	hard_negative	train	ES	Mámoa de Monte Faro III-1	Sanxenxo	Noalla (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09212-neg-es-pba-71535-mdt5.tif	0.64349627	0.61661035	1.04360278	0.74153095	0.24418308	0.49734788	0.33333333	0.64070752	40.00000000	0.77777778	0.79767261	1.53960909	0.39583333	240.00000000	1.38110275	0.43117460	0.99373231	1.00681319	0.08899742	0.98978048	0.29642329	0.94992816	0.96571276	1.03178108	3.10480964	1.38110275	8.67040491	ok	
wl-tile-v1-09213	wl-neg-neg-es-pba-71536	neg-es-pba-71536	0	hard_negative	train	ES	Mámoa de Monte Faro III-2	Sanxenxo	Noalla (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09213-neg-es-pba-71536-mdt5.tif	0.58935708	0.71447694	0.82487907	0.54657507	0.34519720	0.20137787	0.22222222	0.61360395	40.00000000	0.44444444	0.67764105	1.11385456	0.10069444	240.00000000	1.21270217	0.50961216	0.98790804	0.90403473	0.01044037	0.75966024	0.04369788	0.70309001	0.18481034	0.82855738	1.13963890	1.21270217	5.58893156	ok	
wl-tile-v1-09214	wl-neg-neg-es-pba-71537	neg-es-pba-71537	0	hard_negative	train	ES	Mámoa de Monte Faro III-3	Sanxenxo	Noalla (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09214-neg-es-pba-71537-mdt5.tif	0.64734459	0.70980150	0.91200793	0.53877193	0.27542162	0.26335031	0.36111111	0.61963745	150.00000000	0.38888889	0.64272612	1.00717272	0.06944444	240.00000000	1.19002937	0.36717767	0.99427907	0.88442810	0.01772567	0.82285170	0.06899261	0.86692143	0.31810960	0.91712733	1.56997287	1.19002937	5.95063162	ok	
wl-tile-v1-09215	wl-neg-neg-es-pba-71538	neg-es-pba-71538	0	hard_negative	train	ES	Mámoa de Monte Faro III-4	Sanxenxo	Noalla (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09215-neg-es-pba-71538-mdt5.tif	0.66917247	0.69873399	0.95769274	0.33245990	0.29616147	0.03629842	0.30555556	0.62891287	220.00000000	0.38888889	0.64966080	1.02793769	0.15972222	240.00000000	1.04764136	0.15336133	0.99895888	1.01695827	0.00852479	0.94630630	0.00171898	0.93479296	-0.06907839	0.89428003	-0.13734174	1.04764136	1.87252474	ok	
wl-tile-v1-09216	wl-neg-neg-es-pba-71539	neg-es-pba-71539	0	hard_negative	train	ES	Mámoa de Monte Faro III-5	Sanxenxo	Noalla (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09216-neg-es-pba-71539-mdt5.tif	0.65519303	0.57789952	1.13374906	1.19162560	0.02410677	1.16751882	0.30555556	0.59841924	40.00000000	0.91666667	0.80060413	1.84124347	0.47916667	240.00000000	1.27261508	0.35761132	0.99625850	0.91500376	0.18014792	1.04984286	0.63041974	1.17000441	2.16461253	1.14649985	6.36018199	1.27261508	12.17867863	ok	
wl-tile-v1-09217	wl-neg-neg-es-pba-71540	neg-es-pba-71540	0	hard_negative	train	ES	Mámoa de Monte Faro IV	Sanxenxo	Noalla (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09217-neg-es-pba-71540-mdt5.tif	0.73063481	0.72959799	1.00142109	0.73105747	0.05393051	0.67712696	0.38888889	0.64467518	60.00000000	0.41666667	0.76111151	1.01274604	0.07638889	30.00000000	1.13756573	0.36794549	0.99320554	1.13693760	0.08960842	1.13756573	0.32618694	0.98124213	1.22479173	0.76962024	3.89681965	0.88017021	8.21266973	ok	
wl-tile-v1-09218	wl-neg-neg-es-pba-71672	neg-es-pba-71672	0	hard_negative	train	ES	Mámoa de Monte Mourillón	Sanxenxo	Vilalonga (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09218-neg-es-pba-71672-mdt5.tif	0.37285304	0.62914360	0.59263584	0.56874645	-0.12756914	0.69631559	0.02777778	0.73058262	40.00000000	0.58333333	0.61063093	1.92803179	0.34027778	15.00000000	0.73606369	0.24395513	0.99469137	0.73606369	0.10756266	0.57148128	0.37387817	0.58691209	1.27686563	0.49210857	3.65941823	0.60134123	6.67472258	ok	
wl-tile-v1-09219	wl-neg-neg-es-pba-71815	neg-es-pba-71815	0	hard_negative	train	ES	Necrópole altomedieval de Santa Eulalia de Nantes	Sanxenxo	Nantes (Santa Baia)		necropolis_or_burial	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09219-neg-es-pba-71815-mdt5.tif	0.74257571	0.57959276	1.28120251	0.26371035	0.06391674	0.19979361	0.47222222	0.62249118	120.00000000	0.47222222	0.62249118	1.28120251	0.17361111	120.00000000	1.48426159	0.49841091	0.99187888	0.98585068	0.00648399	1.05916066	0.01602073	1.22130400	0.10307267	1.48426159	0.83389077	1.44661171	3.20486832	ok	
wl-tile-v1-09220	wl-neg-neg-es-pba-71816	neg-es-pba-71816	0	hard_negative	train	ES	Necrópole medieval do Igrexario de San Pedro de Vilalonga	Sanxenxo	Vilalonga (San Pedro)		necropolis_or_burial	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09220-neg-es-pba-71816-mdt5.tif	0.69762576	0.63687289	1.09539246	-0.22572088	-0.07500421	-0.15071667	0.38888889	0.63789547	120.00000000	0.38888889	0.63789547	1.09539246	0.13541667	120.00000000	1.12963608	0.16013117	0.99906248	1.05153780	-0.01056013	1.09879418	-0.01086551	1.11840945	-0.05162282	1.12963608	-0.93001997	0.96950491	-4.42544365	ok	
wl-tile-v1-09221	wl-neg-neg-es-pba-69711	neg-es-pba-69711	0	hard_negative	train	ES	Mina dos Mouros	Silleda	Refoxos (San Paio)		mining_or_quarry	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09221-neg-es-pba-69711-mdt5.tif	0.55365151	0.56772959	0.97520284	0.32320502	0.07046460	0.25274042	0.25000000	0.57817917	60.00000000	0.30555556	0.67108848	0.90285800	0.06944444	240.00000000	1.02380771	0.09931027	0.99956535	0.99877836	0.02278991	0.92449744	0.08647654	0.97318802	0.37130813	1.02144906	1.29938492	1.02380771	3.31150031	ok	
wl-tile-v1-09222	wl-neg-neg-es-pba-69713	neg-es-pba-69713	0	hard_negative	train	ES	Necrópole de Breixa	Silleda	Breixa (Santiago)		necropolis_or_burial	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09222-neg-es-pba-69713-mdt5.tif	0.59533161	0.54108739	1.10025039	-0.01443921	-0.15012735	0.13568814	0.36111111	0.74904045	80.00000000	0.77777778	0.71597789	1.66279670	0.41319444	120.00000000	1.38433035	0.40189383	0.99251731	0.98243652	0.01937226	1.01172981	0.06098510	1.02331001	0.19914255	1.38433035	0.48236179	1.36086547	0.53529349	ok	
wl-tile-v1-09223	wl-neg-neg-es-pba-69714	neg-es-pba-69714	0	hard_negative	train	ES	Necrópole de Manduas	Silleda	Manduas (San Tirso)		necropolis_or_burial	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09223-neg-es-pba-69714-mdt5.tif	0.64068818	0.65161967	0.98322412	0.60918403	0.14770164	0.46148239	0.30555556	0.58628967	40.00000000	0.38888889	0.64231105	0.96202519	0.06250000	240.00000000	1.65127217	0.79401305	0.97862975	0.94742154	0.02805491	0.86924232	0.08707733	0.85725912	0.36985055	1.06115106	1.47955233	1.65127217	4.86608529	ok	
wl-tile-v1-09224	wl-neg-neg-es-pba-69715	neg-es-pba-69715	0	hard_negative	train	ES	Necrópole de Martixe	Silleda	Martixe (San Cristovo)		necropolis_or_burial	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09224-neg-es-pba-69715-mdt5.tif	0.65957475	0.58840108	1.12096114	0.38895464	0.11039235	0.27856229	0.47222222	0.70070401	120.00000000	0.47222222	0.70070401	1.12096114	0.16319444	60.00000000	1.25316892	0.38212020	0.99548039	1.05845465	0.03092994	1.16815811	0.10179439	1.25316892	0.25935932	1.04247188	0.82916310	0.87104873	2.74471438	ok	
wl-tile-v1-09225	wl-neg-neg-es-pba-69716	neg-es-pba-69716	0	hard_negative	train	ES	Necrópole de Taboada	Silleda	Taboada (Santiago)		necropolis_or_burial	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09225-neg-es-pba-69716-mdt5.tif	0.74485952	0.66375446	1.12219135	-0.04655956	0.01107129	-0.05763085	0.36111111	0.54439318	220.00000000	0.44444444	0.66116753	1.03889170	0.14236111	30.00000000	1.26187522	0.43934167	0.99148333	1.16982897	-0.06696949	1.26187522	-0.13756774	1.20709063	-0.17212585	0.90596131	-0.02401122	0.82253355	0.59842148	ok	
wl-tile-v1-09226	wl-neg-neg-es-pba-69721	neg-es-pba-69721	0	hard_negative	train	ES	Petróglifo da Laxe 3	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09226-neg-es-pba-69721-mdt5.tif	0.52993280	0.65828484	0.80502051	0.20346768	0.20422211	-0.00075443	0.25000000	0.60205675	150.00000000	0.38888889	0.61046081	0.88142046	0.13888889	240.00000000	1.00250330	0.25985376	0.99608424	0.81759753	-0.01785686	0.74264953	-0.06099112	0.74700449	-0.20182103	0.81604577	-0.24772525	1.00250330	2.09432077	ok	
wl-tile-v1-09227	wl-neg-neg-es-pba-69850	neg-es-pba-69850	0	hard_negative	train	ES	Petróglifo da Peneda do Encanto	Silleda	Siador (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09227-neg-es-pba-69850-mdt5.tif	0.76517355	0.63140541	1.21185777	-0.38605630	-0.14664318	-0.23941313	0.36111111	0.61071504	150.00000000	0.63888889	0.65409209	1.39274422	0.28472222	60.00000000	1.27065647	0.22689550	0.99803749	1.09734690	-0.01528225	1.27012907	-0.06639679	1.27065647	-0.17653868	1.22215702	-0.55634433	1.04376097	-2.15480959	ok	
wl-tile-v1-09228	wl-neg-neg-es-pba-69851	neg-es-pba-69851	0	hard_negative	train	ES	Petróglifo de Chao de Petos 1	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09228-neg-es-pba-69851-mdt5.tif	0.65424949	0.65847945	0.99357617	0.00394989	-0.05576493	0.05971482	0.36111111	0.64179303	40.00000000	0.41666667	0.74218091	0.97864559	0.14583333	60.00000000	1.05171648	0.41413679	0.99088594	1.04265923	0.01509684	1.00122450	0.04461802	1.05171648	0.15841671	0.94658178	0.55326426	0.63757969	0.04358044	ok	
wl-tile-v1-09229	wl-neg-neg-es-pba-69852	neg-es-pba-69852	0	hard_negative	train	ES	Petróglifo de Chao de Petos 2	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09229-neg-es-pba-69852-mdt5.tif	0.85693616	0.67576402	1.26809970	0.34762818	0.22309481	0.12453337	0.44444444	0.65191509	150.00000000	0.50000000	0.65195356	1.31381096	0.14930556	60.00000000	1.29994866	0.21178725	0.99887950	1.08816141	0.00831933	1.21767276	0.00337107	1.29994866	-0.01605657	1.26760082	0.39110076	1.23985376	4.31027651	ok	
wl-tile-v1-09230	wl-neg-neg-es-pba-69853	neg-es-pba-69853	0	hard_negative	train	ES	Petróglifo de Coto Grande 1	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09230-neg-es-pba-69853-mdt5.tif	0.75672942	0.57243663	1.32194444	1.17891932	0.16202247	1.01689684	0.50000000	0.56897949	60.00000000	0.52777778	0.58279853	1.40115191	0.09027778	240.00000000	2.13449766	1.16223904	0.96886580	1.04812622	0.26131244	0.97225863	0.86406515	1.07067879	2.86132237	1.60815822	9.09505284	2.13449766	22.30201340	ok	
wl-tile-v1-09231	wl-neg-neg-es-pba-69854	neg-es-pba-69854	0	hard_negative	train	ES	Petróglifo de Coto Grande 2	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09231-neg-es-pba-69854-mdt5.tif	0.82155603	0.59269428	1.38613794	0.87068272	0.21460298	0.65607974	0.50000000	0.56964523	120.00000000	0.50000000	0.56964523	1.38613794	0.07986111	240.00000000	2.05523403	1.03731196	0.97460095	1.06966523	0.12531161	1.01792207	0.44569917	1.16950882	1.64484984	1.71652198	5.94703329	2.05523403	17.27901363	ok	
wl-tile-v1-09232	wl-neg-neg-es-pba-69855	neg-es-pba-69855	0	hard_negative	train	ES	Petróglifo de Eira dos Mouros	Silleda	Refoxos (San Paio)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09232-neg-es-pba-69855-mdt5.tif	0.55548477	0.59650737	0.93122868	0.04122895	0.02642605	0.01480290	0.30555556	0.53955997	80.00000000	0.47222222	0.56749871	1.44273519	0.19444444	30.00000000	1.15798214	0.34567828	0.99253941	1.14294521	0.06183961	1.15798214	0.15096515	0.90281488	0.28917990	0.83067119	-0.12738755	0.81230386	-2.58195925	ok	
wl-tile-v1-09233	wl-neg-neg-es-pba-69856	neg-es-pba-69856	0	hard_negative	train	ES	Petróglifo de Laxe 1	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09233-neg-es-pba-69856-mdt5.tif	0.39084810	0.70755559	0.55239207	0.36623138	-0.01571312	0.38194451	0.00000000	0.74255305	60.00000000	0.38888889	0.61845937	1.41698018	0.18402778	15.00000000	0.87763735	0.41849175	0.98002718	0.87763735	0.06818090	0.63570525	0.23851644	0.45914560	0.77734466	0.47515852	2.36481866	0.51519190	5.14763620	ok	
wl-tile-v1-09234	wl-neg-neg-es-pba-69857	neg-es-pba-69857	0	hard_negative	train	ES	Petróglifo de Laxe 2/Coto Grande 3	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09234-neg-es-pba-69857-mdt5.tif	0.92268574	0.58587021	1.57489787	0.72372168	0.21140182	0.51231986	0.55555556	0.57147696	150.00000000	0.66666667	0.61122367	1.49406745	0.29513889	240.00000000	1.89841338	0.79600045	0.98946250	1.10241292	0.07747371	1.29298263	0.27835517	1.54340450	1.09975183	1.61141268	4.51666713	1.89841338	15.11174154	ok	
wl-tile-v1-09235	wl-neg-neg-es-pba-69858	neg-es-pba-69858	0	hard_negative	train	ES	Petróglifo de Pena das Cazolas	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09235-neg-es-pba-69858-mdt5.tif	0.51722515	0.78618258	0.65789444	1.05479324	0.05372497	1.00106827	0.02777778	0.69823907	40.00000000	0.75000000	0.73644807	1.67030664	0.35416667	240.00000000	1.30091361	0.80420789	0.96381737	0.83872837	0.14213135	0.62193667	0.49699030	0.49670571	1.85652930	0.68111473	6.30938132	1.30091361	14.18097228	ok	
wl-tile-v1-09236	wl-neg-neg-es-pba-69859	neg-es-pba-69859	0	hard_negative	train	ES	Petróglifo de Pena das Ferraduras	Silleda	Parada (San Tomé)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09236-neg-es-pba-69859-mdt5.tif	0.45967069	0.64457017	0.71314298	0.64591157	-0.19966552	0.84557709	0.25000000	0.67557130	40.00000000	0.72222222	0.74604675	1.48062775	0.34722222	15.00000000	0.75940570	0.08870564	0.99945834	0.75940570	0.17287179	0.69608648	0.58461049	0.69233561	1.99203086	0.67070007	5.93758309	0.70226956	10.81991124	ok	
wl-tile-v1-09237	wl-neg-neg-es-pba-69994	neg-es-pba-69994	0	hard_negative	train	ES	Petróglifo de Primadorno 2	Silleda	Breixa (Santiago)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09237-neg-es-pba-69994-mdt5.tif	0.49316490	0.64889532	0.76000686	-0.05967369	0.17212327	-0.23179695	0.13888889	0.66307752	60.00000000	0.77777778	0.71247592	1.52244048	0.41319444	15.00000000	1.04187388	0.37449046	0.99036257	1.04187388	-0.03430446	1.03131573	-0.09583481	0.83718925	-0.45805891	0.66738343	-1.53455698	0.73715352	-2.49256903	ok	
wl-tile-v1-09238	wl-neg-neg-es-pba-69995	neg-es-pba-69995	0	hard_negative	train	ES	Petróglifo do Carboeiro de Francia	Silleda	Saídres (San Xoán)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09238-neg-es-pba-69995-mdt5.tif	0.85534048	0.60309988	1.41824017	-0.61254048	0.20906359	-0.82160407	0.52777778	0.63060134	100.00000000	0.63888889	0.64951809	1.60386565	0.19791667	60.00000000	1.61065074	0.72375296	0.98758813	1.27822175	-0.16892147	1.56584157	-0.57526709	1.61065074	-1.87443274	1.29780155	-5.38756144	0.88689778	-9.60752916	ok	
wl-tile-v1-09239	wl-neg-neg-es-pba-69996	neg-es-pba-69996	0	hard_negative	train	ES	Petróglifo do Penedo de Portavieiro	Silleda	Martixe (San Cristovo)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09239-neg-es-pba-69996-mdt5.tif	0.65635657	0.55055887	1.19216421	0.03285154	-0.12846382	0.16131536	0.36111111	0.52968737	80.00000000	0.61111111	0.59300286	1.14264530	0.22916667	30.00000000	1.28961585	0.27840050	0.99701070	1.20540424	0.04620837	1.28961585	0.22081000	1.22162496	0.87191564	1.02301662	2.05642772	1.01121535	1.60140169	ok	
wl-tile-v1-09240	wl-neg-neg-es-pba-69997	neg-es-pba-69997	0	hard_negative	train	ES	Petróglifos de Congostriña 1	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09240-neg-es-pba-69997-mdt5.tif	0.66557032	0.77638292	0.85727068	-0.06856667	0.05827750	-0.12684417	0.16666667	0.63407729	220.00000000	0.47222222	0.68988785	1.11267914	0.25000000	15.00000000	0.98791756	0.23003204	0.99636849	0.98791756	-0.00323177	0.96496176	-0.03270077	0.86583753	-0.18991087	0.77644461	-0.89299077	0.75788552	-2.37237477	ok	
wl-tile-v1-09241	wl-neg-neg-es-pba-69998	neg-es-pba-69998	0	hard_negative	train	ES	Petróglifos de Congostriña 2	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09241-neg-es-pba-69998-mdt5.tif	0.76298833	0.58060253	1.31413195	-0.12068052	0.04095821	-0.16163873	0.38888889	0.59294044	60.00000000	0.52777778	0.63271828	1.36779643	0.18750000	60.00000000	1.54843745	0.57230506	0.99197925	1.18749059	-0.03099786	1.46482351	-0.08813727	1.54843745	-0.12717203	1.23251768	-0.45011852	0.97613239	-3.28587604	ok	
wl-tile-v1-09242	wl-neg-neg-es-pba-69999	neg-es-pba-69999	0	hard_negative	train	ES	Petróglifos de Coto do Santo	Silleda	Silleda (Santa Baia)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09242-neg-es-pba-69999-mdt5.tif	0.63820869	0.64127523	0.99521806	0.47650960	0.43696582	0.03954378	0.25000000	0.56415970	180.00000000	0.41666667	0.67850236	1.05533452	0.22569444	30.00000000	1.11127109	0.31757678	0.99564656	1.05306860	-0.01131850	1.11127109	-0.04951723	1.08010590	-0.09825873	0.79369431	-0.02293968	1.09406922	2.07490349	ok	
wl-tile-v1-09243	wl-neg-neg-es-pba-70000	neg-es-pba-70000	0	hard_negative	train	ES	Petróglifos de Coto Grande 4	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09243-neg-es-pba-70000-mdt5.tif	0.63630319	0.55385059	1.14887155	1.62554324	0.11061356	1.51492967	0.38888889	0.54770938	60.00000000	0.72222222	0.70221960	1.67834401	0.27777778	240.00000000	2.25652048	1.35476016	0.95451989	0.97872311	0.38842577	0.90176032	1.33149376	0.90817526	4.66242927	1.28997363	14.46586299	2.25652048	30.80480814	ok	
wl-tile-v1-09244	wl-neg-neg-es-pba-70001	neg-es-pba-70001	0	hard_negative	train	ES	Petróglifos de Coto Grande 5	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09244-neg-es-pba-70001-mdt5.tif	0.63442236	0.54729545	1.15919539	1.62945080	0.10399843	1.52545237	0.44444444	0.54952868	40.00000000	0.72222222	0.76594860	1.53409146	0.27777778	240.00000000	2.30800034	1.39739949	0.95425478	0.95258359	0.37204863	0.91060085	1.31322784	0.97629652	4.70017254	1.34936649	14.70250499	2.30800034	31.08116841	ok	
wl-tile-v1-09245	wl-neg-neg-es-pba-70002	neg-es-pba-70002	0	hard_negative	train	ES	Petróglifos de Coto Grande 6	Silleda	Oleiros (San Miguel)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09245-neg-es-pba-70002-mdt5.tif	0.69302136	0.54400766	1.27391838	1.55026495	0.11077929	1.43948566	0.44444444	0.56898859	60.00000000	0.72222222	0.68890652	1.56003289	0.24652778	240.00000000	2.30684450	1.36372915	0.96006406	1.00766491	0.35339548	0.94311535	1.24813259	1.05624930	4.38244189	1.50889870	13.53216881	2.30684450	29.33372307	ok	
wl-tile-v1-09246	wl-neg-neg-es-pba-70003	neg-es-pba-70003	0	hard_negative	train	ES	Petróglifos de Espiñeira	Silleda	Cortegada (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09246-neg-es-pba-70003-mdt5.tif	0.72541821	0.57282060	1.26639685	0.14873169	-0.29375666	0.44248836	0.52777778	0.74989056	120.00000000	0.52777778	0.74989056	1.26639685	0.25347222	240.00000000	1.44858227	0.50920721	0.99269836	0.93937506	0.11445342	1.00689715	0.38982332	1.18222089	1.37428725	1.22278592	3.44523954	1.44858227	2.09283948	ok	
wl-tile-v1-09247	wl-neg-neg-es-pba-70135	neg-es-pba-70135	0	hard_negative	train	ES	Castelo de Ferveda/Coto do Castelo	Silleda	Xestoso (Santa María)		historic_fortification	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09247-neg-es-pba-70135-mdt5.tif	0.62298602	0.85929948	0.72499290	0.69201213	-0.38465366	1.07666579	0.16666667	0.57114696	180.00000000	0.66666667	0.67635312	1.75016875	0.20486111	120.00000000	0.91302488	0.20218804	0.99744870	0.85331409	0.70682000	0.75513729	2.38473386	0.76890360	7.76918864	0.91302488	20.13570976	0.71083685	26.04901695	ok	
wl-tile-v1-09248	wl-neg-neg-es-pba-70139	neg-es-pba-70139	0	hard_negative	train	ES	Petróglifos de Gorgullós	Silleda	Cortegada (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09248-neg-es-pba-70139-mdt5.tif	0.46994808	0.48867565	0.96167689	-0.20877929	0.13360442	-0.34238371	0.33333333	0.45654490	60.00000000	0.30555556	0.63785237	0.79378626	0.04861111	60.00000000	1.06420759	0.21959019	0.99814190	0.94884669	-0.05741860	1.01614105	-0.19663490	1.06420759	-0.63609740	0.94669588	-1.98618060	0.84461741	-4.13994861	ok	
wl-tile-v1-09249	wl-neg-neg-es-pba-70140	neg-es-pba-70140	0	hard_negative	train	ES	Petróglifos de Pena Longa 1	Silleda	Cortegada (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09249-neg-es-pba-70140-mdt5.tif	0.28380853	0.59362167	0.47809664	-0.08742049	0.33375803	-0.42117852	0.11111111	0.64344141	40.00000000	0.30555556	0.72420780	1.03836379	0.08333333	15.00000000	0.77347320	0.37906618	0.97959233	0.77347320	-0.10770332	0.56483260	-0.35377005	0.39440702	-1.17610455	0.41720898	-3.66893029	0.66160678	-4.86250343	ok	
