bank_id	review_seed_id	control_set_id	review_role	country	province_or_district	municipality	name	typology	morphology_proxy	negative_type	review_priority	auto_review_status	auto_decision	training_use	proposed_radius_m	source	source_record_id	source_code
neg-es-pba-30985	review-neg-0834		negative	ES	Lugo	A Fonsagrada	Medorra da Grandiña 4	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30985	GA27018241
neg-es-pba-45293	review-neg-0837	control-v1-0110	negative	ES	Ourense	Avión	Mámoa da Lomba			megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45293	GA32004026
neg-es-pba-63334	review-neg-0839		negative	ES	Pontevedra	A Cañiza	Mámoa de Marco Pedroso 02	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63334	GA36014021
neg-pt-dgpc-109864	review-neg-0842		negative	PT	Braga	Vieira do Minho	Mamoa 5 da Lama dos Eidos	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109864	30011
neg-pt-dgpc-111371	review-neg-0845	control-v1-0131	negative	PT	Porto	Santo Tirso	Ermida	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	111371	37734
neg-pt-dgpc-112410	review-neg-0847		negative	PT	Viana do Castelo	Paredes de Coura	Mamoa 2 da Fonte Cavada	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112410	40417
neg-es-pba-1518	review-neg-0850		negative	ES	A Coruña	A Baña	Mámoa de Purrubelo	Mámoa/Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1518	GA15007025
neg-es-pba-37768	review-neg-0852		negative	ES	Lugo	Pantón	Torre de Marce	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	37768	GA27041022
neg-es-pba-30986	review-neg-0853		negative	ES	Lugo	A Fonsagrada	Medorra da Grandiña 5	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30986	GA27018279
neg-es-pba-45294	review-neg-0856		negative	ES	Ourense	Avión	Mámoa da Moradiña			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45294	GA36025021
neg-es-pba-63335	review-neg-0858		negative	ES	Pontevedra	A Cañiza	Mámoa de Marco Pedroso 03	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63335	GA36014022
neg-pt-dgpc-109940	review-neg-0861		negative	PT	Braga	Vieira do Minho	Mamoa 6 da Lama dos Eidos	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109940	30012
neg-pt-dgpc-112900	review-neg-0864	control-v1-0132	negative	PT	Porto	Vila Nova de Gaia	Mamoa 1 de Santa Lomédia	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112900	41132
neg-pt-dgpc-112407	review-neg-0866		negative	PT	Viana do Castelo	Paredes de Coura	Mamoa 2 de Chão de Porreiras	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112407	40414
neg-es-pba-1519	review-neg-0869		negative	ES	A Coruña	A Baña	Mámoa de Salgueiróns 1	Túmulo/Mámoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1519	GA15007002
neg-es-pba-37798	review-neg-0871		negative	ES	Lugo	Pantón	Torre de Quitapesares	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	37798	GA27041062
neg-es-pba-30987	review-neg-0872		negative	ES	Lugo	A Fonsagrada	Medorra da Loma de Perulledo 6	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30987	GA27018282
neg-es-pba-45295	review-neg-0875		negative	ES	Ourense	Avión	Mámoa de Chau da Veiga 1			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45295	GA32004016
neg-es-pba-63336	review-neg-0877		negative	ES	Pontevedra	A Cañiza	Mámoa de Marco Pedroso 04	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63336	GA36014023
neg-pt-dgpc-109388	review-neg-0880		negative	PT	Braga	Vieira do Minho	Mamoa de Mariolas	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109388	30056
neg-pt-dgpc-112845	review-neg-0883		negative	PT	Porto	Vila Nova de Gaia	Mamoa 2 da Gestosa	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112845	41117
neg-pt-dgpc-112411	review-neg-0885		negative	PT	Viana do Castelo	Paredes de Coura	Mamoa 2 do Couto da Pinheira	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112411	40418
neg-es-pba-1520	review-neg-0888		negative	ES	A Coruña	A Baña	Mámoa de Salgueiróns 2	Túmulo/Mámoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1520	GA15007009
neg-es-pba-38363	review-neg-0890	control-v1-0172	negative	ES	Lugo	Quiroga	Xacemento da Torre do Hospital	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	38363	GA27050032
neg-es-pba-30988	review-neg-0891		negative	ES	Lugo	A Fonsagrada	Medorra da Peza	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30988	GA27018042
neg-es-pba-45296	review-neg-0894		negative	ES	Ourense	Avión	Mámoa de Chau da Veiga 2			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45296	GA32004017
neg-es-pba-63337	review-neg-0896		negative	ES	Pontevedra	A Cañiza	Mámoa de Marco Pedroso 05	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63337	GA36014024
neg-pt-dgpc-110067	review-neg-0899		negative	PT	Braga	Vieira do Minho	Mamoa de Pena Cova	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	110067	30055
neg-pt-dgpc-112903	review-neg-0902		negative	PT	Porto	Vila Nova de Gaia	Mamoa 2 de Santa Lomédia	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112903	41135
neg-pt-dgpc-112379	review-neg-0904		negative	PT	Viana do Castelo	Paredes de Coura	Mamoa 2 do Cárdio	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112379	40383
neg-es-pba-1521	review-neg-0907		negative	ES	A Coruña	A Baña	Mámoa de Tarroeira 1			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1521	GA15007080
neg-es-pba-40741	review-neg-0909	control-v1-0173	negative	ES	Lugo	Ribadeo	Torre Vella	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	40741	GA27051013
neg-es-pba-30989	review-neg-0910		negative	ES	Lugo	A Fonsagrada	Medorra da Regoa 2	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30989	GA27018264
neg-es-pba-45322	review-neg-0913		negative	ES	Ourense	Avión	Mámoa de Chau da Veiga 3			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45322	GA32004018
neg-es-pba-63338	review-neg-0915		negative	ES	Pontevedra	A Cañiza	Mámoa de Marco Pedroso 06	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63338	GA36014025
neg-pt-dgpc-109447	review-neg-0918		negative	PT	Braga	Vieira do Minho	Mamoa do Alto da Serrinha	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109447	30057
neg-pt-dgpc-112911	review-neg-0921		negative	PT	Porto	Vila Nova de Gaia	Mamoa 3 de Santa Lomédia	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112911	41137
neg-pt-dgpc-112380	review-neg-0923		negative	PT	Viana do Castelo	Paredes de Coura	Mamoa da Sela	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112380	40384
neg-es-pba-1550	review-neg-0926		negative	ES	A Coruña	A Baña	Mámoa de Tarroeira 2			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1550	GA15007081
neg-es-pba-41893	review-neg-0928	control-v1-0174	negative	ES	Lugo	Samos	Pena do Castelo/Pena de Socastelo/Vigo do Castelo	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	41893	GA27055035
neg-es-pba-30990	review-neg-0929		negative	ES	Lugo	A Fonsagrada	Medorra da Valiña 1	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30990	GA27018134
neg-es-pba-45323	review-neg-0932		negative	ES	Ourense	Avión	Mámoa de Rubillón 1			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45323	GA32004043
neg-es-pba-63339	review-neg-0934		negative	ES	Pontevedra	A Cañiza	Mámoa de Marco Pedroso 07	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63339	GA36014026
neg-pt-dgpc-109378	review-neg-0937		negative	PT	Braga	Vieira do Minho	Mamoa dos Moinhos	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109378	11770
neg-pt-dgpc-112822	review-neg-0940		negative	PT	Porto	Vila Nova de Gaia	Mamoa da Gougeva	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112822	41113
neg-pt-dgpc-112384	review-neg-0942		negative	PT	Viana do Castelo	Paredes de Coura	Mamoa do Alto do Moinho do Couto	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112384	40387
neg-es-pba-1551	review-neg-0945		negative	ES	A Coruña	A Baña	Mámoa de Turrisqueira			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1551	GA15007066
neg-es-pba-41944	review-neg-0947	control-v1-0175	negative	ES	Lugo	Sarria	Casa Torre de Barrio	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	41944	GA27057052
neg-es-pba-31018	review-neg-0948		negative	ES	Lugo	A Fonsagrada	Medorra da Valiña 2	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31018	GA27018270
neg-es-pba-45324	review-neg-0951		negative	ES	Ourense	Avión	Mámoa de Rubillón 2			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45324	GA32004044
neg-es-pba-63340	review-neg-0953		negative	ES	Pontevedra	A Cañiza	Mámoa de Marco Pedroso 08	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63340	GA36014027
neg-pt-dgpc-110079	review-neg-0956		negative	PT	Braga	Vieira do Minho	Monte das Carvalhas	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	110079	30054
neg-pt-dgpc-112726	review-neg-0959		negative	PT	Porto	Vila Nova de Gaia	Mamoa da Madalena	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112726	12279
neg-pt-dgpc-112390	review-neg-0961		negative	PT	Viana do Castelo	Paredes de Coura	Mamoa dos Agueiros	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112390	40392
neg-es-pba-1552	review-neg-0964		negative	ES	A Coruña	A Baña	Mámoa de Ventureira 3			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1552	GA15007047
neg-es-pba-41945	review-neg-0966		negative	ES	Lugo	Sarria	Casa Torre de Outeiro	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	41945	GA27057043
neg-es-pba-31019	review-neg-0967		negative	ES	Lugo	A Fonsagrada	Medorra da Valiña 3	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31019	GA27018271
neg-es-pba-45325	review-neg-0970		negative	ES	Ourense	Avión	Mámoa de Torre Mourelle 1			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45325	GA32004001
neg-es-pba-63371	review-neg-0972		negative	ES	Pontevedra	A Cañiza	Mámoa de Marco Pedroso 09	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63371	GA36014028
neg-pt-dgpc-109060	review-neg-0975		negative	PT	Braga	Vieira do Minho	Tapadas da Várzea	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109060	30061
neg-pt-dgpc-112669	review-neg-0978		negative	PT	Porto	Vila Nova de Gaia	Mamoa da Raposa/Mamoa de Pedroso	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112669	1575
neg-pt-dgpc-112408	review-neg-0980		negative	PT	Viana do Castelo	Paredes de Coura	Mamoa dos Agueiros	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112408	40415
neg-es-pba-1553	review-neg-0983		negative	ES	A Coruña	A Baña	Mámoa de Vilar 1			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1553	GA15007018
neg-es-pba-41532	review-neg-0985	control-v1-0176	negative	ES	Lugo	Sober	Castelo de Sober	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	41532	GA27059021
neg-es-pba-31020	review-neg-0986		negative	ES	Lugo	A Fonsagrada	Medorra da Valiña 4	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31020	GA27018272
neg-es-pba-45326	review-neg-0989		negative	ES	Ourense	Avión	Mámoa de Torre Mourelle 2			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45326	GA32004002
neg-es-pba-63372	review-neg-0991		negative	ES	Pontevedra	A Cañiza	Mámoa de Marco Pedroso 10	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63372	GA36014029
neg-pt-dgpc-113951	review-neg-0994	control-v1-0118	negative	PT	Braga	Vila Nova de Famalicão	Fiães	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	113951	40286
neg-pt-dgpc-112893	review-neg-0997		negative	PT	Porto	Vila Nova de Gaia	Mamoa de Matosinhos	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112893	41130
neg-pt-dgpc-112422	review-neg-0999		negative	PT	Viana do Castelo	Paredes de Coura	Mamoa dos Agueiros	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112422	40446
neg-es-pba-1554	review-neg-1001		negative	ES	A Coruña	A Baña	Mámoa de Vilar 2			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1554	GA15007019
neg-es-pba-41426	review-neg-1003		negative	ES	Lugo	Sober	O Castelo/A Roda	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	41426	GA27059034
neg-es-pba-31021	review-neg-1004		negative	ES	Lugo	A Fonsagrada	Medorra da Zarra do Pedro	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31021	GA27018120
neg-es-pba-45327	review-neg-1007		negative	ES	Ourense	Avión	Mámoa de Torre Mourelle 3			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45327	GA32004003
neg-es-pba-63373	review-neg-1009		negative	ES	Pontevedra	A Cañiza	Mámoa de Marco Pedroso 11	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63373	GA36014030
neg-pt-dgpc-107020	review-neg-1012		negative	PT	Braga	Vila Nova de Famalicão	Mamoa I de Vermoim (São Cosme)	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107020	15787
neg-pt-dgpc-112827	review-neg-1015		negative	PT	Porto	Vila Nova de Gaia	Mamoa do Alto da Cimalha	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112827	41114
neg-pt-dgpc-112394	review-neg-1017		negative	PT	Viana do Castelo	Paredes de Coura	Porto Rabel 1	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112394	40396
neg-es-pba-1555	review-neg-1019		negative	ES	A Coruña	A Baña	Mámoa do Agro dos Méndez			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1555	GA15007027
neg-es-pba-41465	review-neg-1021		negative	ES	Lugo	Sober	Pena do Castelo	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	41465	GA27059026
neg-es-pba-31022	review-neg-1022		negative	ES	Lugo	A Fonsagrada	Medorra da Zarra do Pedro	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31022	GA27018120
neg-es-pba-45328	review-neg-1025		negative	ES	Ourense	Avión	Mámoa de Torre Mourelle 4			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45328	GA32004007
neg-es-pba-63374	review-neg-1027		negative	ES	Pontevedra	A Cañiza	Mámoa de Marco Pedroso 12	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63374	GA36014031
neg-pt-dgpc-107041	review-neg-1030		negative	PT	Braga	Vila Nova de Famalicão	Mamoa II de Vermoim (São Cosme)	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107041	2527
neg-pt-dgpc-112842	review-neg-1033		negative	PT	Porto	Vila Nova de Gaia	Mamoa do Alto da Serra	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112842	41116
neg-pt-dgpc-112387	review-neg-1035		negative	PT	Viana do Castelo	Paredes de Coura	Porto Rabel 2	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112387	40389
neg-es-pba-1556	review-neg-1037		negative	ES	A Coruña	A Baña	Mámoa do Alto de Emes 1			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1556	GA15007058
neg-es-pba-43110	review-neg-1039	control-v1-0177	negative	ES	Lugo	Viveiro	Castelo	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	43110	GA27066010
neg-es-pba-31023	review-neg-1040		negative	ES	Lugo	A Fonsagrada	Medorra das Peneliñas 01	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31023	GA27018182
neg-es-pba-45329	review-neg-1043		negative	ES	Ourense	Avión	Mámoa do Alto do Barazal 1			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45329	GA32004013
neg-es-pba-63375	review-neg-1045		negative	ES	Pontevedra	A Cañiza	Mámoa de Paredes	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63375	GA36009028
