sample_id	bank_id	label_class	label_role	weak_label_status	weak_label_reason	final_split	split_family	spatial_block_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	negative_type	negative_confidence	review_priority	source_training_use	proposed_radius_m	bbox_epsg4326	visual_ring_signal_score	visual_ring_signal_tier	metric_eval_use	training_use	recommended_sampling_weight	generated_at
wl-pos-pos-es-pba-71264	pos-es-pba-71264	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Silleda	ES	Galicia	Pontevedra	Silleda	O Castro (San Mamede)	Meixomence	Mámoa de Agra dos Castros	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	71264	GA36052073	Túmulo	-		-8.246890955932368	42.71176413654946	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.25002072,42.70946446,-8.24376119,42.71406381				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-70429	pos-es-pba-70429	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Soutomaior	ES	Galicia	Pontevedra	Soutomaior	Arcade (Santiago)	Arcade	Vivenda na Rúa Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	70429	-		-		-8.60870504571456	42.34207779180213	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.61181635,42.33977812,-8.60559374,42.34437747				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-69732	pos-es-pba-69732	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Tomiño	ES	Galicia	Pontevedra	Tomiño	San Salvador de Tebra (San Salvador)	Foxo, O	Mámoa do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	69732	GA36054061	Túmulo	-		-8.717710958313782	42.040602236533175	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.72080745,42.03830256,-8.71461446,42.04290191				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-70165	pos-es-pba-70165	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Tui	ES	Galicia	Pontevedra	Tui	Ribadelouro (Santa Comba)	Castro, O	Hórreo do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	70165	-		HOR		-8.645921567361144	42.08912141741337	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.64902043,42.08682174,-8.64282270,42.09142109				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-70295	pos-es-pba-70295	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Tui	ES	Galicia	Pontevedra	Tui	Ribadelouro (Santa Comba)	Castro, O	Hórreo do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	70295	-		HOR		-8.645621087487863	42.08879625555711	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.64871994,42.08649658,-8.64252224,42.09109593				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-71165	pos-es-pba-71165	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Tui	ES	Galicia	Pontevedra	Tui	Ribadelouro (Santa Comba)	Castro, O	Cruceiro do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	71165	-		CRU		-8.645751185609296	42.089319034793384	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.64885006,42.08701936,-8.64265231,42.09161871				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-72288	pos-es-pba-72288	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Tui	ES	Galicia	Pontevedra	Tui	Pexegueiro (San Miguel)	Monte, O	Petróglifo do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	72288	GA36055066	Petróglifo	ARU		-8.712344267887984	42.04305084000006	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.71544088,42.04075116,-8.70924765,42.04535052				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-73573	pos-es-pba-73573	1	positive	exclude_ambiguous_positive_seed	positive seed too ambiguous for weak-label training	excluded_review	excluded	ES|Pontevedra|Valga	ES	Galicia	Pontevedra	Valga	Cordeiro (Santa Comba)	Casanova, A	Castroverde/O Foxo/Camiño Real	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	73573	TO36056003	Topónimo	-		-8.675039258374175	42.70388031584277	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review			P0	positive_seed_requires_qgis_boundary_review	130.0	-8.67816863,42.70158064,-8.67190989,42.70617999	27.68	weak_centered_ring_signal	include_visual_signal_metric_eval	exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-72209	pos-es-pba-72209	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vigo	ES	Galicia	Pontevedra	Vigo	Castrelos (Santa María)	Xiña	Casa reitoral de Santa María de Castrelos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	72209	-		-		-8.725867144080457	42.210674740656344	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy			P0	positive_seed_requires_qgis_boundary_review	150.0	-8.72897196,42.20837506,-8.72276232,42.21297442				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-73070	pos-es-pba-73070	1	positive	exclude_ambiguous_positive_seed	positive seed too ambiguous for weak-label training	excluded_review	excluded	ES|Pontevedra|Vigo	ES	Galicia	Pontevedra	Vigo	Castrelos (Santa María)	Xiña	Cemiterio de Santa María de Castrelos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	73070	-		-		-8.725057104439479	42.210294536314855	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy			P0	positive_seed_requires_qgis_boundary_review	150.0	-8.72816191,42.20799486,-8.72195230,42.21259421				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-73192	pos-es-pba-73192	1	positive	exclude_ambiguous_positive_seed	positive seed too ambiguous for weak-label training	excluded_review	excluded	ES|Pontevedra|Vigo	ES	Galicia	Pontevedra	Vigo	Castrelos (Santa María)	Xiña	Antiga escola unitaria de Castrelos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	73192	-		-		-8.72621032086972	42.209756914956195	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review			P1	positive_seed_requires_qgis_boundary_review	100.0	-8.72931510,42.20745724,-8.72310555,42.21205659				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-74054	pos-es-pba-74054	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vigo	ES	Galicia	Pontevedra	Vigo	Castrelos (Santa María)	Xiña	Conxunto parroquial de Santa María de Castrelos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	74054	-	Igrexa	-		-8.725710316319642	42.210521258231594	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy			P0	positive_seed_requires_qgis_boundary_review	150.0	-8.72881513,42.20822158,-8.72260550,42.21282093				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-74545	pos-es-pba-74545	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vigo	ES	Galicia	Pontevedra	Vigo	Castrelos (Santa María)	Xiña	Necrópole de Santa María de Castrelos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	74545	GA36057014	Necrópole	-		-8.725895767173965	42.2105431455784	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy			P0	positive_seed_requires_qgis_boundary_review	150.0	-8.72900058,42.20824347,-8.72279095,42.21284282				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75609	pos-es-pba-75609	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vigo	ES	Galicia	Pontevedra	Vigo	Castrelos (Santa María)	Ribadavia	Machado de bronce de Castrelos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75609	AC36057012	Achado	-		-8.732540584540585	42.2121205249909	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review			P1	positive_seed_requires_qgis_boundary_review	100.0	-8.73564548,42.20982085,-8.72943569,42.21442020				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75615	pos-es-pba-75615	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vigo	ES	Galicia	Pontevedra	Vigo	Cabral (Santa Mariña)	Lomba, A	Petróglifo do Castro de Carballal	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75615	GA36057170	Petróglifo	ARU		-8.641641345118112	42.23554837642375	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.64474739,42.23324870,-8.63853530,42.23784805				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75620	pos-es-pba-75620	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vigo	ES	Galicia	Pontevedra	Vigo	Saiáns (San Xurxo)	Cal do Outeiro	Petróglifo do Monte do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75620	GA36057163	Petróglifo	ARU		-8.797650757004433	42.17230724965172	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy			P1	positive_seed_requires_qgis_boundary_review	120.0	-8.80075369,42.17000757,-8.79454782,42.17460693				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-76022	pos-es-pba-76022	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vigo	ES	Galicia	Pontevedra	Vigo	Coruxo (San Salvador)	Luz, A	Petróglifos do Outeiro do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	76022	GA36057048	Petróglifo	ARU		-8.769246591965766	42.188090268221586	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy			P1	positive_seed_requires_qgis_boundary_review	120.0	-8.77235030,42.18579059,-8.76614288,42.19038994				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-76131	pos-es-pba-76131	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vigo	ES	Galicia	Pontevedra	Vigo	Vigo	Espedrigada, A	Fendedor monofacial de Castrelos/Balaídos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	76131	AC36057011	Achado	-		-8.740604875625936	42.21307139675477	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review			P1	positive_seed_requires_qgis_boundary_review	100.0	-8.74370981,42.21077172,-8.73749994,42.21537107				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-74888	pos-es-pba-74888	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vila de Cruces	ES	Galicia	Pontevedra	Vila de Cruces	Besexos (San Fiz)	Fervenza, A	Casa da Fervenza en Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	74888	-		-		-8.165397013260483	42.777727382495776	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.16853011,42.77542771,-8.16226391,42.78002706				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75025	pos-es-pba-75025	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vila de Cruces	ES	Galicia	Pontevedra	Vila de Cruces	Brandariz (San Miguel)	Vilar	Casa dos Castros	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75025	-		-		-8.301385466685325	42.813443464654775	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.30452038,42.81114379,-8.29825056,42.81574314				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75690	pos-es-pba-75690	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vila de Cruces	ES	Galicia	Pontevedra	Vila de Cruces	San Tomé de Insua (San Tomé)	Castro	Cruceiro en Espiño de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75690	-		CRU		-8.204859753815056	42.840613208237656	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.20799604,42.83831353,-8.20172347,42.84291288				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75820	pos-es-pba-75820	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vila de Cruces	ES	Galicia	Pontevedra	Vila de Cruces	Besexos (San Fiz)	Castro	Cruz en Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75820	-		CRU		-8.169781925501697	42.77892094910071	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.17291509,42.77662127,-8.16664876,42.78122063				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75953	pos-es-pba-75953	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vila de Cruces	ES	Galicia	Pontevedra	Vila de Cruces	Besexos (San Fiz)	Fervenza, A	Hórreo da casa da Fervenza en Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75953	-		HOR		-8.165554587559388	42.77782758985331	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.16868769,42.77552791,-8.16242148,42.78012727				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75503	pos-es-pba-75503	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilaboa	ES	Galicia	Pontevedra	Vilaboa	Figueirido (Santo André)	Croas, As	Fonte e lavadoiro das Croas	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75503	-		-		-8.645279619947399	42.381481299239965	catalogue_point_wgs84	medium_official_name_or_type	croa_top_ring_hint	hilltop_or_ridge_proxy			P1	positive_seed_requires_qgis_boundary_review	110.0	-8.64839287,42.37918162,-8.64216637,42.38378098				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-74221	pos-es-pba-74221	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Edificio na avenida Rosalía de Castro 67	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	74221	-		-		-8.766484840264319	42.604696864190856	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.76960922,42.60239719,-8.76336046,42.60699654				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-74222	pos-es-pba-74222	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Edificio na avenida Rosalía de Castro 68	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	74222	-		-		-8.766228599421671	42.60475938161431	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.76935299,42.60245971,-8.76310421,42.60705906				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-74223	pos-es-pba-74223	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Edificio na avenida Rosalía de Castro 69	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	74223	-		-		-8.766521177031093	42.60475997820083	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.76964556,42.60246030,-8.76339679,42.60705965				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-74224	pos-es-pba-74224	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Edificio na avenida Rosalía de Castro 75	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	74224	-		-		-8.766763009685219	42.60529180750733	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.76988742,42.60299213,-8.76363860,42.60759148				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-74225	pos-es-pba-74225	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Edificio na avenida Rosalía de Castro 77	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	74225	-		-		-8.76679914554214	42.6054089552569	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.76992357,42.60310928,-8.76367473,42.60770863				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-74226	pos-es-pba-74226	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Edificio na avenida Rosalía de Castro 79	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	74226	-		-		-8.766823157821484	42.60550806690594	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.76994758,42.60320839,-8.76369873,42.60780774				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-74359	pos-es-pba-74359	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Edificio na avenida Rosalía de Castro 81	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	74359	-		-		-8.767152110357786	42.60556277014741	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.77027654,42.60326309,-8.76402768,42.60786245				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75183	pos-es-pba-75183	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Edificio, xardín e peche na avenida Rosalía Castro 62	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75183	-		-		-8.766046985192023	42.60442579970403	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.76917136,42.60212612,-8.76292261,42.60672548				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75430	pos-es-pba-75430	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Casa (Rúa de Rosallía de Castro 71)	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75430	-		-		-8.766703197986546	42.6049854916769	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.76982760,42.60268582,-8.76357880,42.60728517				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75576	pos-es-pba-75576	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Cea (San Pedro)	Fonte, A	Fonte de Castroagudín	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75576	-		-		-8.723326524020687	42.602583495674956	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.72645080,42.60028382,-8.72020225,42.60488317				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75695	pos-es-pba-75695	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Casa na avenida Rosalía de Castro 42	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75695	-		-		-8.765504146701938	42.60289371930958	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.76862844,42.60059404,-8.76237985,42.60519340				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75696	pos-es-pba-75696	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Casa na avenida Rosalía de Castro 57	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75696	-		-		-8.766340167008183	42.60426429522781	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.76946453,42.60196462,-8.76321580,42.60656397				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75697	pos-es-pba-75697	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Casa na avenida Rosalía de Castro 76	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75697	-		-		-8.766406750094905	42.60602054396544	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.76953120,42.60372087,-8.76328230,42.60832022				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75699	pos-es-pba-75699	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Mulatas, As	Casa Santa Mariña na avenida Rosalía Castro 78	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75699	-		-		-8.765758941210233	42.60646950666942	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy			P0	positive_seed_requires_qgis_boundary_review	150.0	-8.76888341,42.60416983,-8.76263447,42.60876918				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-75704	pos-es-pba-75704	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Pontevedra|Vilagarcía de Arousa	ES	Galicia	Pontevedra	Vilagarcía de Arousa	Vilagarcía (Santa Baia)	Vilagarcía	Edificio de vivendas O Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	75704	-		-		-8.76692191009696	42.595367832780624	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.77004583,42.59306816,-8.76379799,42.59766751				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
