site_id	primary_name	aliases	municipality	parish	place	scope	ga_code	record_type	confidence	source_tier	conservation_state	lat_wgs84	lon_wgs84	coord_status	coord_source	dataset_use	split	needs_review	sources	urls	notes
tra-san-sadurnino-ga15076006	Castro de San Sadurniño	As Croas; Castro de San Sadurniño; Croa do Castro; Croa do Castro; As Croas; Fálame de San Sadurniño - Castro da Escoitadoira; Fálame de San Sadurniño - O castro de Bardaos; Fálame de San Sadurniño - O castro de San Sadurniño; San Sadurniño	San Sadurniño	Lamas / Carballo		trasancos_estricto	GA15076006	toponymic_candidate	low	local_toponymic_hint	desconocido	43.54346750	-8.06533830	point_from_source	Galipedia	review_only	review_only	Contrastar con PXOM/Xunta antes de usar como positivo.	Fálame de San Sadurniño; Fálame/Galipedia/O Noso Patrimonio; Galipedia	http://www.falamedesansadurnino.org/imaxe/o-castro-de-bardaos/; http://www.falamedesansadurnino.org/imaxe/o-castro-de-san-sadurnino//; https://falamedesansadurnino.org/imaxe/castro-da-escoitadoira/; https://falamedesansadurnino.org/imaxe/o-castro-de-bardaos/; https://falamedesansadurnino.org/imaxe/o-castro-de-san-sadurnino/; https://gl.wikipedia.org/wiki/Castro_de_San_Sadurni%C3%B1o; https://www.falamedesansadurnino.org/imaxe/castro-da-escoitadoira/; https://www.falamedesansadurnino.org/imaxe/o-castro-de-bardaos/; https://www.falamedesansadurnino.org/imaxe/o-castro-de-san-sadurnino/	central del sistema del Val do Xuvia; torque de oro, fíbulas, cerámica, muros; tradición Loureana
tra-san-sadurnino-o-picho	O Picho	O Picho	San Sadurniño	San Sadurniño		trasancos_estricto		toponymic_candidate	low	local_toponymic_hint	desconocido			missing		review_only	review_only	Contrastar con PXOM/Xunta antes de usar como positivo.	Fálame/Galipedia/O Noso Patrimonio	https://onosopatrimonio.blogspot.com/2011/07/castros-de-galiza-i.html	solo lista nominal débil
tra-san-sadurnino-san-cristobal	Castro de San Cristóbal	San Cristóbal	San Sadurniño	Santa María de San Sadurniño		trasancos_estricto		classical_catalog_reference	medium_low	classical_secondary_catalog	desconocido			missing		needs_geocoding	review_only		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia	https://www.calameo.com/books/00129295754f931ea1d4a	Entrada de la lista clásica Pena/Calaméo pendiente de reconciliación con catálogo oficial.
tra-san-sadurnino-tralocastro	Tralocastro	Tralocastro	San Sadurniño	San Xiao de Lamas		trasancos_estricto		classical_catalog_reference	medium_low	classical_secondary_catalog	Desaparecido			missing		positive_damaged_review	review_only		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia	https://www.calameo.com/books/00129295754f931ea1d4a	Entrada de la lista clásica Pena/Calaméo pendiente de reconciliación con catálogo oficial.
tra-valdovino-as-filgueiras	Castro de As Filgueiras	As Filgueiras	Valdoviño	San Vicente de Meirás		trasancos_estricto		classical_catalog_reference	medium_low	classical_secondary_catalog	desconocido			missing		needs_geocoding	review_only		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia	https://www.calameo.com/books/00129295754f931ea1d4a	Entrada de la lista clásica Pena/Calaméo pendiente de reconciliación con catálogo oficial.
tra-valdovino-castro-de-punta-castrelo	Castro de Punta Castrelo	Castro de Punta Castrelo; Punta Castrelo	Valdoviño	Santiago de Pantín	Punta Castrelo	trasancos_estricto		web_catalog_candidate	medium	local_catalog	desconocido	43.66066100	-8.09130700	point_from_source	Artabro	review_only	review_only	Reconciliar manualmente antes de usar como positivo fuerte.	Artabro	http://www.artabro.es/node67.html	Candidato procedente de catálogo web no reconciliado con la tabla oficial normalizada.
tra-valdovino-castro-de-punta-do-bico	Castro de Punta do Bico	Castro de Punta do Bico; Punta do Bico	Valdoviño	Sta. Eulalia de Valdoviñ	Punta do Bico	trasancos_estricto		web_catalog_candidate	medium	local_catalog	desconocido	43.62250000	-8.14770000	point_from_source	Artabro	review_only	review_only	Reconciliar manualmente antes de usar como positivo fuerte.	Artabro	http://www.artabro.es/node64.html	Candidato procedente de catálogo web no reconciliado con la tabla oficial normalizada.
tra-valdovino-castro-de-rodo	Castro de Rodo	Castro de Rodo; Rodo	Valdoviño	Santiago de Pantín	Chao da Gabeira, Porto Carrizo	trasancos_estricto		web_catalog_candidate	medium	local_catalog	desconocido	43.64416600	-8.11055500	point_from_source	Artabro	review_only	review_only	Reconciliar manualmente antes de usar como positivo fuerte.	Artabro	http://www.artabro.es/node51.html	Candidato procedente de catálogo web no reconciliado con la tabla oficial normalizada.
tra-valdovino-castro-de-santo-tomas	Castro de Santo Tomás	Castro de Santo Tomás; Santo Tomás	Valdoviño			trasancos_estricto		web_catalog_candidate	medium_low	wikimedia_category	desconocido	43.59203000	-8.18717000	point_from_source	Galipedia	review_only	review_only	Reconciliar manualmente antes de usar como positivo fuerte.	Galipedia	https://gl.wikipedia.org/wiki/Castro_de_Santo_Tom%C3%A1s	Candidato procedente de catálogo web no reconciliado con la tabla oficial normalizada.
tra-valdovino-castro-de-villarrube	Castro de Villarrube	Castro de Villarrube; Villarrube	Valdoviño	S. Martín de Villarrube	Coto del castro	trasancos_estricto		web_catalog_candidate	medium	local_catalog	desconocido	43.62611100	-8.06611100	point_from_source	Artabro	review_only	review_only	Reconciliar manualmente antes de usar como positivo fuerte.	Artabro	http://www.artabro.es/node48.html	Candidato procedente de catálogo web no reconciliado con la tabla oficial normalizada.
tra-valdovino-fradigas	Castro de Frádigas	Castro de Frádigas; Frádigas	Valdoviño	Santiago de Pantín		trasancos_estricto		classical_catalog_reference	medium_low	classical_secondary_catalog	desconocido	43.63694400	-8.08694400	point_from_source	Artabro	review_only	review_only		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Galipedia	http://www.artabro.es/node49.html; https://gl.wikipedia.org/wiki/Castro_de_Fr%C3%A1digas; https://www.calameo.com/books/00129295754f931ea1d4a	Entrada de la lista clásica Pena/Calaméo pendiente de reconciliación con catálogo oficial. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087001	Castro de Punta Taraza	Castro de Lavacerido; Castro de Punta Taraza; Lavacerido; Punta Taraza; Taraza	Valdoviño	Meirás	Lavacerido	trasancos_estricto	GA15087001	official_castro	high	official_catalog	desconocido	43.60166600	-8.19888800	point_from_source	Artabro	train_positive_candidate	train		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node59.html; https://gl.wikipedia.org/wiki/Castro_de_Lavacerido; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 52. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087002	O Castrillón	Castrillón; Castro de Castrillón; O Castrillón; Riobó	Valdoviño	Meirás	Riobó	trasancos_estricto	GA15087002	official_castro	high	official_catalog	desconocido	43.57555500	-8.19638800	point_from_source	Artabro	train_positive_candidate	train		Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node43.html; https://gl.wikipedia.org/wiki/Castro_de_Castrill%C3%B3n; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087003	Castro de Coto Redondo	A Gabeira; Castro de Coto Redondo; Coto Redondo	Valdoviño	Pantín	A Gabeira	trasancos_estricto	GA15087003	official_castro	high	official_catalog	desconocido			missing		needs_geocoding	review_only	Buscar/revisar coordenadas antes de crear tiles.	André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial	https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 53.
tra-valdovino-ga15087004	Castro de Lagoa	Castro da Lagoa; Castro de Lago; Castro de Lagoa; Lago; Lagoa; O Castro	Valdoviño	Pantín	O Castro	trasancos_estricto	GA15087004	official_castro	high	official_catalog	desconocido	43.63166600	-8.11944400	point_from_source	Artabro	train_positive_candidate	train		Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node53.html; http://www.artabro.es/node56.html; https://gl.wikipedia.org/wiki/Castro_da_Lagoa; https://gl.wikipedia.org/wiki/Castro_de_Lago; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | 4 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087005	Os Castros	A Loira; Castro de Loira; Castro de Loiravella; Loira; Loiravella; Os Castros	Valdoviño	Pantín	A Loira	trasancos_estricto	GA15087005	official_castro	high	official_catalog	desconocido	43.63972200	-8.09361100	point_from_source	Artabro	train_positive_candidate	train		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node50.html; http://www.artabro.es/node66.html; https://gl.wikipedia.org/wiki/Castro_de_Loira; https://gl.wikipedia.org/wiki/Castro_de_Loiravella; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 55. | 4 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087006	Castro de Vilarrube / Os Castros de Ferreirías	Castro de Vilarrube; Castro de Vilarrube / Os Castros de Ferreirías; Frádegas; Os Castros de Ferreirías; Vilarrube; Vilarrube / Os Castros de Ferreirías	Valdoviño	Pantín	Frádegas	trasancos_estricto	GA15087006	official_castro	high	official_catalog	desconocido	43.62602800	-8.06598600	point_from_source	Galipedia	train_positive_candidate	train		Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	https://gl.wikipedia.org/wiki/Castro_de_Vilarrube; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021
tra-valdovino-ga15087007	Castro de Casianes	Casianes; Castro de Casianes	Valdoviño	Pantín	Casianes	trasancos_estricto	GA15087007	official_castro	high	official_catalog	Desaparecido	43.63416600	-8.09888800	point_from_source	Artabro	positive_damaged_review	review_only		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node52.html; https://gl.wikipedia.org/wiki/Castro_de_Casianes; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 54. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087008	Castro	A Escola	Valdoviño	Vilarrube	A Escola	trasancos_estricto	GA15087008	official_castro	high	official_catalog	Desaparecido			missing		positive_damaged_review	review_only	Buscar/revisar coordenadas antes de crear tiles.	André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial	https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 58. | Presente en lista clásica Pena/Calaméo nº 60. | Presente en lista clásica Pena/Calaméo nº 63.
tra-valdovino-ga15087009	Castro de Punta Frouxeira	A Saíña; Castro da Frouxeira; Castro de Frouxeira; Castro de Punta Frouxeira; Frouxeira; Punta Frouxeira	Valdoviño	Valdoviño	A Saíña	trasancos_estricto	GA15087009	official_castro	high	official_catalog	desconocido	43.61851000	-8.14900400	point_from_source	Artabro	train_positive_candidate	train		Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node54.html; https://gl.wikipedia.org/wiki/Castro_da_Frouxeira; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087010	Castro de Poulo	Castro de Poulo; Piñeiros; Poulo	Valdoviño	Valdoviño	Piñeiros	trasancos_estricto	GA15087010	official_castro	high	official_catalog	desconocido	43.60416500	-8.14277800	point_from_source	Artabro	train_positive_candidate	train		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node55.html; https://gl.wikipedia.org/wiki/Castro_de_Poulo; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 51. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087011	O Castro	O Castro	Valdoviño	Lago	O Castro	trasancos_estricto	GA15087011	official_castro	high	official_catalog	desconocido			missing		needs_geocoding	review_only	Buscar/revisar coordenadas antes de crear tiles.	Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial	https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021
tra-valdovino-ga15087012	Castro de Aviño	As Casas Novas; Aviño; Castro de Aviño	Valdoviño	Valdoviño	As Casas Novas	trasancos_estricto	GA15087012	official_castro	high	official_catalog	desconocido			missing		needs_geocoding	review_only	Buscar/revisar coordenadas antes de crear tiles.	André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial	https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 49.
tra-valdovino-ga15087013	Castro de Crecente	A Furada; Castro de Crecente; Crecente	Valdoviño	Loira	A Furada	trasancos_estricto	GA15087013	official_castro	high	official_catalog	desconocido	43.59638800	-8.09333300	point_from_source	Artabro	train_positive_candidate	train		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node46.html; https://gl.wikipedia.org/wiki/Castro_de_Crecente; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 50. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087014	Castro de Vidueiros	Castro de Vidueiros; Morgadelle; Vidueiros	Valdoviño	Vilaboa	Morgadelle	trasancos_estricto	GA15087014	official_castro	high	official_catalog	desconocido	43.59805500	-8.04805500	point_from_source	Artabro	train_positive_candidate	train		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node47.html; https://gl.wikipedia.org/wiki/Castro_de_Vidueiros; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 56. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087015	Castro de Lodeiro	Castro de Lodeiro; Lodeiro; O Lodeiro	Valdoviño	O Sequeiro	O Lodeiro	trasancos_estricto	GA15087015	official_castro	high	official_catalog	desconocido	43.57591800	-8.17005600	point_from_source	Artabro	train_positive_candidate	train		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node57.html; https://gl.wikipedia.org/wiki/Castro_de_Lodeiro; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 57. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087016	Castro de Carreira de Abaixo	A Mata; Carreira; Carreira de Abaixo; Carreira de abaixo; Castro de Carreira; Castro de Carreira de Abaixo	Valdoviño	O Sequeiro	A Mata	trasancos_estricto	GA15087016	official_castro	high	official_catalog	desconocido	43.55722200	-8.17555500	point_from_source	Artabro	train_positive_candidate	train		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node44.html; https://gl.wikipedia.org/wiki/Castro_de_Carreira; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 64. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087017	Puerto de Meirás	Lavacerido; Puerto de Meirás	Valdoviño	Meirás	Lavacerido	trasancos_estricto	GA15087017	official_castro	high	official_catalog	desconocido			missing		needs_geocoding	review_only	Buscar/revisar coordenadas antes de crear tiles.	Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial	https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021
tra-valdovino-ga15087020	Zona arqueológica de la Iglesia y Castro Sto. Tomás de Taraza	Castro Sto. Tomás de Taraza; Castro de Sto. Tomás; Padín; Sto. Tomás; Zona arqueológica de la Iglesia; Zona arqueológica de la Iglesia y Castro Sto. Tomás de Taraza	Valdoviño	Meirás	Padín	trasancos_estricto	GA15087020	official_castro	high	official_catalog	desconocido	43.59222200	-8.18750000	point_from_source	Artabro	train_positive_candidate	train		Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial	http://www.artabro.es/node58.html; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021
tra-valdovino-ga15087022	Castro de Punta do Vico	Castro de Punta do Vico; Postamaior; Punta do Vico	Valdoviño	Valdoviño	Postamaior	trasancos_estricto	GA15087022	official_castro	high	official_catalog	desconocido			missing		needs_geocoding	review_only	Buscar/revisar coordenadas antes de crear tiles.	Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial	https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021
tra-valdovino-ga15087023	Castro y Mina do Pereiro	Castro de Pereiro; Castro y Mina do Pereiro; Mina do Pereiro; O Pereiro; Pereiro	Valdoviño	Valdoviño	O Pereiro	trasancos_estricto	GA15087023	official_castro	high	official_catalog	Desaparecido	43.61856900	-8.13495200	point_from_source	Artabro	positive_damaged_review	review_only		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node60.html; https://gl.wikipedia.org/wiki/Castro_de_Pereiro; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 62. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-ga15087024	Castro de Lousada	Castro de Lousada; Lousada	Valdoviño	Loira	Lousada	trasancos_estricto	GA15087024	official_castro	high	official_catalog	Bo	43.61918876	-8.08928626	point_from_source	Patrimonio Galego	train_positive_candidate	train		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia; Patrimonio Galego	http://www.artabro.es/node61.html; https://gl.wikipedia.org/wiki/Castro_de_Lousada; https://patrimoniogalego.net/index.php/98897/2018/02/castro-de-lousada/; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | Presente en lista clásica Pena/Calaméo nº 65. | 3 coordenadas candidatas en fuentes; se eligió Patrimonio Galego por prioridad.
tra-valdovino-ga15087032	O Foro	A Espiñuda; As Casas Novas; Castro de Monte do Foro; Monte do Foro; O Foro	Valdoviño	Valdoviño	A Espiñuda | As Casas Novas	trasancos_estricto	GA15087032	official_castro	high	official_catalog	desconocido	43.58416600	-8.13305500	point_from_source	Artabro	train_positive_candidate	train		Artabro; Concello de Valdoviño, Modificación Puntual nº 13, información patrimonial; Galipedia	http://www.artabro.es/node45.html; https://gl.wikipedia.org/wiki/Castro_de_Monte_do_Foro; https://www.concellodevaldovino.com/arquivo/sites/all/themes/valbartik/doc/13/0102.pdf	tabla ID_IPAGA 2021 | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-valdovino-praia-frouxeira	Castro de Praia Frouxeira	Praia Frouxeira	Valdoviño	Santa Eulalia de Valdoviño		trasancos_estricto		classical_catalog_reference	medium_low	classical_secondary_catalog	desconocido			missing		needs_geocoding	review_only		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia	https://www.calameo.com/books/00129295754f931ea1d4a	Entrada de la lista clásica Pena/Calaméo pendiente de reconciliación con catálogo oficial.
