review_seed_id	review_role	class_hint	bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	proxy_tags	review_priority	review_reason	training_use	generated_at	negative_type	negative_confidence
review-neg-0824	negative	hard_negative_candidate	neg-pt-dgpc-114712	PT	Norte de Portugal	Braga	Braga	Braga (Maximinos, Sé e Cividade)		Braga - Rua São Geraldo, 77	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3850627	114712	43763	Cidade	Edifício;	Romano;	-8.425844724017342	41.545796841311216	Decamétrica					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0825	negative	hard_negative_candidate	neg-pt-dgpc-113629	PT	Norte de Portugal	Bragança	Mirandela	Passos		Regato das Bouças 18 - Núcleo A	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3729158	113629	41375	Arte Rupestre		Neo-Calcolítico;	-7.279354346957414	41.471498270933516	Ortofotomapa					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0826	negative	hard_negative_candidate	neg-pt-dgpc-111335	PT	Norte de Portugal	Porto	Póvoa de Varzim	Balazar		Pinheiral/Pedra do Sol	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3512416	111335	38373	Mamoa		Indeterminado;	-8.604442024148389	41.40848968955471	Cartográfica					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0827	negative	hard_negative_candidate	neg-pt-dgpc-111418	PT	Norte de Portugal	Porto	Porto	Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória		Porto - Rua de São Miguel, 13	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3464084	111418	37915	Edifício		Moderno;Romano, Alto Império;Contemporâneo;	-8.616110700423139	41.143199807744786	Cartográfica					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0828	negative	hard_negative_candidate	neg-pt-dgpc-112378	PT	Norte de Portugal	Viana do Castelo	Paredes de Coura	Insalde e Porreiras		Mamoa 1 do Cárdio	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3666448	112378	40382	Mamoa		Neo-Calcolítico;	-8.53620304544613	41.974037938981745	Cartográfica					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0829	negative	hard_negative_candidate	neg-pt-dgpc-109904	PT	Norte de Portugal	Viana do Castelo	Ponte de Lima	Arcozelo		Penedo de granito insculturado conhecido por Pedra do Cavalinho	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2424285	109904	21857	Arte Rupestre		Idade do Bronze;Calcolítico;	-8.605878481802563	41.78022948398549	Cartográfica					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0830	negative	hard_negative_candidate	neg-pt-dgpc-104755	PT	Norte de Portugal	Vila Real	Santa Marta de Penaguião	Sever		Cabanelas	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2122329	104755	17137	Vestígios Diversos		Romano;	-7.785881253890541	41.23827183775959	Cartográfica					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0831	negative	hard_negative_candidate	neg-es-pba-1517	ES	Galicia	A Coruña	A Baña	San Cibrán de Barcala (San Cibrán)	Chantada	Mámoa de Pedra Alba 6	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	78	1517	GA15007078		-		-8.753504255245797	42.937861915625085	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0832	negative	hard_negative_candidate	neg-es-pba-830	ES	Galicia	A Coruña	Ames	Piñeiro (San Mamede)	San Mamede	Petróglifo de Monte Grande	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	20	830	GA15002029		ARU		-8.636789437746957	42.944635065817	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0833	negative	hard_negative_candidate	neg-es-pba-37681	ES	Galicia	Lugo	Pantón	Segín (Santo André)	Vilamirón	O Castillo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	37681	GA27041028	Estruturas defensivas?	DEF		-7.671896464438759	42.48459739161308	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	historic_fortification	official_non_castro_heritage_needs_visual_review
review-neg-0834	negative	hard_negative_candidate	neg-es-pba-30985	ES	Galicia	Lugo	A Fonsagrada	Pacios (Santa María)	Pacios	Medorra da Grandiña 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018241	30985	GA27018241	Túmulo	-		-7.147611558938945	43.144321544723546	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0835	negative	hard_negative_candidate	neg-es-pba-29680	ES	Galicia	Lugo	Cervantes	Cereixedo (Santiago)	Deva	Mina do Fócaro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	29680	GA27012053	Explotación mineira	-		-6.913440310711644	42.7954118806087	catalogue_point_wgs84					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	mining_or_quarry	official_non_castro_heritage_needs_visual_review
review-neg-0836	negative	hard_negative_candidate	neg-es-pba-28611	ES	Galicia	Lugo	Antas de Ulla	San Fiz de Amarante (San Fiz)	Seixo, O	Petróglifos do Campo da Uz 10	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	28611	GA27003080	Petróglifo	ARU		-7.928246882656511	42.74932539811245	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0837	negative	hard_negative_candidate	neg-es-pba-45293	ES	Galicia	Ourense	Avión	Baíste (Santa María)	Penedo	Mámoa da Lomba	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA32004026	45293	GA32004026		-		-8.29313014344684	42.4412829460542	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0838	negative	hard_negative_candidate	neg-es-pba-45119	ES	Galicia	Ourense	Baltar	Vilamaior da Boullosa (Santa María)	Montecelo	Petróglifos do Outeiro Redondo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA32005007	45119	GA32005007	Lugar con representación gráfica ao aire libre	ARU		-7.723967446749224	41.92133086702451	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0839	negative	hard_negative_candidate	neg-es-pba-63334	ES	Galicia	Pontevedra	A Cañiza	A Ameixeira (San Bernabeu)	Fonte Santa, A	Mámoa de Marco Pedroso 02	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	005A	63334	GA36014021	Túmulo	-		-8.221126385381936	42.23017469421734	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0840	negative	hard_negative_candidate	neg-es-pba-77465	ES	Galicia	Pontevedra	Ponteareas	Oliveira (Santiago)	Bouza da Igrexa, A	Necrópole de Santiago de Oliveira	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	77465	GA36042109	Necrópole	-		-8.451452385804247	42.18402805512467	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	necropolis_or_burial	official_non_castro_heritage_needs_visual_review
review-neg-0841	negative	hard_negative_candidate	neg-es-pba-65490	ES	Galicia	Pontevedra	A Guarda	Salcidos (San Lourenzo)	Fecha, A	Petróglifo do Monte Torroso 07/Petróglifo do Cimo do Niño do Corvo 07	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA36023007-7	65490	GA36023064	Petróglifo	ARU		-8.872039742410578	41.92379280830244	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0842	negative	hard_negative_candidate	neg-pt-dgpc-109864	PT	Norte de Portugal	Braga	Vieira do Minho	Caniçada e Soengas		Mamoa 5 da Lama dos Eidos	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2719959	109864	30011	Mamoa		Neo-Calcolítico;	-8.158634678516107	41.652263581080696	Indeterminada					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0843	negative	hard_negative_candidate	neg-pt-dgpc-107525	PT	Norte de Portugal	Braga	Braga	Braga (Maximinos, Sé e Cividade)		Braga - Rua de São Geraldo, 34	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2124020	107525	17157	Cidade		Alta Idade Média;Romano;	-8.426517291465016	41.5466208093163	Cartográfica					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0844	negative	hard_negative_candidate	neg-pt-dgpc-113646	PT	Norte de Portugal	Bragança	Mirandela	Passos		Regato das Bouças 18 - Núcleo C	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3729193	113646	41378	Arte Rupestre		Neo-Calcolítico;	-7.279061449179933	41.471554453569226	Ortofotomapa					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0845	negative	hard_negative_candidate	neg-pt-dgpc-111371	PT	Norte de Portugal	Porto	Santo Tirso	Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães		Ermida	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3439698	111371	37734	Mamoa		Neo-Calcolítico;	-8.49217766642086	41.33277702213259	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0846	negative	hard_negative_candidate	neg-pt-dgpc-111114	PT	Norte de Portugal	Porto	Porto	Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória		Travessa Campo de Rou, 21-23 - Porto	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3487184	111114	38047	Edifício		Romano;Medieval Cristão;Moderno;Contemporâneo;	-8.630307223034546	41.147410283201374	Cartográfica					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0847	negative	hard_negative_candidate	neg-pt-dgpc-112410	PT	Norte de Portugal	Viana do Castelo	Paredes de Coura	Insalde e Porreiras		Mamoa 2 da Fonte Cavada	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3666735	112410	40417	Mamoa		Neo-Calcolítico;	-8.55350892853024	41.96152994219102	Cartográfica					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0848	negative	hard_negative_candidate	neg-pt-dgpc-109776	PT	Norte de Portugal	Viana do Castelo	Ponte de Lima	Rebordões (Santa Maria)		Pratos da Senhora	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2996662	109776	33004	Arte Rupestre		Indeterminado;	-8.58142779940513	41.711559512954906	Indeterminada					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0849	negative	hard_negative_candidate	neg-pt-dgpc-104847	PT	Norte de Portugal	Vila Real	Santa Marta de Penaguião	Louredo e Fornelos		Louredo/ Fornelos	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=55924	104847	80	Forno		Romano;	-7.812096565431066	41.24972403628716	Cartográfica					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0850	negative	hard_negative_candidate	neg-es-pba-1518	ES	Galicia	A Coruña	A Baña	Sanamede do Monte (San Mamede)	Saleiróns	Mámoa de Purrubelo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	25	1518	GA15007025	Mámoa/Túmulo	-		-8.715309655689195	42.92329322602751	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0851	negative	hard_negative_candidate	neg-es-pba-831	ES	Galicia	A Coruña	Ames	Piñeiro (San Mamede)	Cernadas	Petróglifo do Campo de Golf	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	831	GA15002072		ARU		-8.63439354679471	42.949160355887415	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0852	negative	hard_negative_candidate	neg-es-pba-37768	ES	Galicia	Lugo	Pantón	Vilar de Ortelle (Santiago)	Marce	Torre de Marce	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	37768	GA27041022	Estruturas defensivas?	DEF		-7.702702137810112	42.51846424803168	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	historic_fortification	official_non_castro_heritage_needs_visual_review
review-neg-0853	negative	hard_negative_candidate	neg-es-pba-30986	ES	Galicia	Lugo	A Fonsagrada	Pacios (Santa María)	Pacios	Medorra da Grandiña 5	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018279	30986	GA27018279	Túmulo	-		-7.146708601428248	43.142844941749445	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0854	negative	hard_negative_candidate	neg-es-pba-29681	ES	Galicia	Lugo	Cervantes	O Castro (Santa María)	Castro, O	Mina romana da Viña da Moura	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	29681	GA27012014	Explotación mineira	-		-7.045748077961849	42.86683916168986	catalogue_point_wgs84					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	mining_or_quarry	official_non_castro_heritage_needs_visual_review
review-neg-0855	negative	hard_negative_candidate	neg-es-pba-28612	ES	Galicia	Lugo	Antas de Ulla	San Fiz de Amarante (San Fiz)	Seixo, O	Petróglifos do Campo da Uz 11	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	28612	GA27003058	Petróglifo	ARU		-7.926275051681073	42.74879208235291	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0856	negative	hard_negative_candidate	neg-es-pba-45294	ES	Galicia	Ourense	Avión	Couso (Santa María)	Hedreira, A	Mámoa da Moradiña	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	45294	GA36025021		-		-8.325663776398839	42.40859297616232	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0857	negative	hard_negative_candidate	neg-es-pba-45098	ES	Galicia	Ourense	Bande	O Ribeiro (San Pedro Fiz)	Fervenza	Petróglifos do Monte Areeiro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	45098	GA32006068		ARU		-7.93341723881338	42.02589948186996	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0858	negative	hard_negative_candidate	neg-es-pba-63335	ES	Galicia	Pontevedra	A Cañiza	A Ameixeira (San Bernabeu)	Fonte Santa, A	Mámoa de Marco Pedroso 03	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	005A	63335	GA36014022	Túmulo	-		-8.220964289528672	42.23036048060305	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0859	negative	hard_negative_candidate	neg-es-pba-76970	ES	Galicia	Pontevedra	Pontevedra	Mourente (Santa María)	Bouza, A	Necrópole da Bouza	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	C.16	76970	GA36038016	Necrópole	-		-8.612540753628664	42.43782589077144	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	necropolis_or_burial	official_non_castro_heritage_needs_visual_review
review-neg-0860	negative	hard_negative_candidate	neg-es-pba-65491	ES	Galicia	Pontevedra	A Guarda	Salcidos (San Lourenzo)	Fecha, A	Petróglifo do Monte Torroso 08/Petróglifo do Cimo do Niño do Corvo 08	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA36023007-8	65491	GA36023065	Petróglifo	ARU		-8.872051370856243	41.92400898410254	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0861	negative	hard_negative_candidate	neg-pt-dgpc-109940	PT	Norte de Portugal	Braga	Vieira do Minho	Ventosa e Cova		Mamoa 6 da Lama dos Eidos	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2719973	109940	30012	Mamoa		Neo-Calcolítico;	-8.151901084079666	41.65553318400979	Indeterminada					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0862	negative	hard_negative_candidate	neg-pt-dgpc-107517	PT	Norte de Portugal	Braga	Braga	Braga (Maximinos, Sé e Cividade)		Braga - Rua de São Geraldo, 69 (Creche da Santa Misericórdia)	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2124121	107517	17158	Cidade		Moderno;Idade Média;Romano;	-8.42567346813423	41.545542527311476	Cartográfica					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0863	negative	hard_negative_candidate	neg-pt-dgpc-113651	PT	Norte de Portugal	Bragança	Mirandela	Passos		Regato das Bouças 18 - Núcleo D	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3729202	113651	41379	Arte Rupestre		Neo-Calcolítico;	-7.279072920852713	41.47157919467284	Ortofotomapa					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
